period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
98,1001079,399107,104125950,4188654,17,45074,13369,95423,3878656,27244,290216,4124,0.74
99,1013693,402360,105081677,4215672,17,45074,13369,96264,3908882,27244,290216,4124,0.94
100,1029574,406507,106018730,4255478,17,45074,13369,96989,3954620,27244,290216,4124,1.33
101,1059787,409984,108295909,4311644,17,45074,13369,97773,4018012,27244,290216,4124,2.36
102,1085038,413105,107842722,4371678,17,45074,13369,98521,4073318,27244,290216,4124,1.98
103,1112581,415403,108753605,4433527,17,45074,13369,99320,4133618,27244,290216,4124,2.23
104,1128193,418645,109694575,4486174,17,45074,13369,100004,4176433,27244,290216,4124,1.39
105,1142342,422078,110642076,4528854,17,45074,13369,100788,4214078,27244,290216,4124,1.12
106,1165958,425010,111570545,4576150,17,45074,13369,101697,4261063,27244,290216,4124,1.97
107,1182675,428341,112509770,4621644,17,45074,13369,102598,4303284,27244,290216,4124,1.54
108,1195938,431683,113459722,4669960,17,45074,13369,103583,4340445,27244,290216,4124,1.31
109,1204016,435009,114410391,4707584,17,45074,13369,104509,4379356,27244,290216,4124,1.14
110,1214153,437989,115366860,4749728,17,45074,13369,105437,4410471,27244,290216,4124,0.76
111,1238007,441473,116294598,4818303,17,45074,13369,106189,4460658,27244,290216,4124,2.20
112,1247894,444490,117255255,4858237,17,45074,13369,106929,4490336,27244,290216,4124,1.02
113,1269641,447618,118182632,4936154,17,45074,13369,107765,4541394,27244,290216,4124,2.16
114,1300344,450953,119087230,5015164,17,45074,13369,108745,4601555,27244,290216,4124,2.54
115,1312858,454098,120034858,5056021,17,45074,13369,109824,4638602,27244,290216,4124,1.42
116,1330066,457421,120974345,5089790,17,45074,13369,110627,4681990,27244,290216,4124,1.73
117,1346856,460443,121915240,5159554,17,45074,13369,111588,4723827,27244,290216,4124,1.70
118,1369202,463775,122839887,5212743,17,45074,13369,112530,4776548,27244,290216,4124,2.22
119,1397295,467132,123758800,5291003,17,45074,13369,113373,4830103,27244,290216,4124,2.47
120,1405487,470467,124723537,5312845,17,45074,13369,114453,4856062,27244,290216,4124,0.80
121,1418630,473942,125668184,5382624,17,45074,13369,115286,4896619,27244,290216,4124,1.33
122,1438910,476982,126600227,5422426,17,45074,13369,116327,4943238,27244,290216,4124,1.80
123,1454578,480049,127545958,5461712,17,45074,13369,117080,4980689,27244,290216,4124,1.48
124,1465938,482616,128497428,5520248,17,45074,13369,117979,5018026,27244,290216,4124,1.19
125,1469645,485962,129471630,5539774,17,45074,13369,118974,5036912,27244,290216,4124,0.50
126,1482325,489258,132050410,5631001,17,45074,13369,119723,5071679,27244,290216,4124,1.34
127,1489455,492366,131396226,5659173,17,45074,13369,120684,5094525,27244,290216,4124,0.76
128,1509351,495765,132327934,5728325,17,45074,13369,121515,5141497,27244,290216,4124,1.74
129,1512766,498843,133308743,5736208,17,45074,13369,122502,5155460,27244,290216,4124,0.28
130,1532447,502175,134243649,5825647,17,45074,13369,123148,5199880,27244,290216,4124,1.66
131,1558523,505524,135159362,5879339,17,45074,13369,123934,5254806,27244,290216,4124,2.26
132,1575100,508867,136100232,5934025,17,45074,13369,124706,5296690,27244,290216,4124,1.74
133,1601558,511930,137020353,6021511,17,45074,13369,125516,5349672,27244,290216,4124,2.24
134,1626694,514902,137942484,6072109,17,45074,13369,126332,5400536,27244,290216,4124,2.17
135,1645791,517536,138876687,6124643,17,45074,13369,127273,5447265,27244,290216,4124,1.85
136,1661469,520564,139821860,6158040,17,45074,13369,128200,5485263,27244,290216,4124,1.55
137,1679725,523277,140761824,6206174,17,45074,13369,129019,5528017,27244,290216,4124,1.64
138,1710941,526603,141664246,6277188,17,45074,13369,129876,5592015,27244,290216,4124,2.72
139,1726319,529861,142607954,6319528,17,45074,13369,130888,5632412,27244,290216,4124,1.62
140,1743863,533200,143548888,6368150,17,45074,13369,132082,5672580,27244,290216,4124,1.40
141,1759690,536255,144485608,6415026,17,45074,13369,132926,5716870,27244,290216,4124,1.56
142,1772497,539601,145434069,6482504,17,45074,13369,133867,5755411,27244,290216,4124,1.26
143,1794036,542778,146360055,6532291,17,45074,13369,134979,5804878,27244,290216,4124,2.05
144,1814458,550358,147293175,6596164,17,45074,13369,135831,5852838,27244,290216,4124,1.96
145,1826982,553685,148249513,6620049,17,45074,13369,136486,5884340,27244,290216,4124,1.15
146,1846653,556777,149179851,6685537,17,45074,13369,137477,5931618,27244,290216,4124,1.93
147,1869546,560115,150106397,6738365,17,45074,13369,138248,5982136,27244,290216,4124,2.06
148,1886319,563130,151044369,6793609,17,45074,13369,139102,6025612,27244,290216,4124,1.65
149,1909253,566031,151965862,6837062,17,45074,13369,139950,6079825,27244,290216,4124,2.28
150,1915925,569141,152931791,6868310,17,45074,13369,140790,6105108,27244,290216,4124,0.79
151,1938787,572479,153858023,6946241,17,45074,13369,141588,6153776,27244,290216,4124,1.95
152,1958514,575809,154791126,7012590,17,45074,13369,142370,6198968,27244,290216,4124,1.75
153,1971151,579180,155746213,7062719,17,45074,13369,143090,6231092,27244,290216,4124,1.21
154,1986460,581869,156695028,7091985,17,45074,13369,144019,6267722,27244,290216,4124,1.31
155,1989974,585105,157661414,7138913,17,45074,13369,145091,6295223,27244,290216,4124,0.67
156,2008384,588047,158600420,7181506,17,45074,13369,145856,6337603,27244,290216,4124,1.67
157,2014452,591228,159558911,7217159,17,45074,13369,146914,6370298,27244,290216,4124,0.89
158,2015861,594595,160539230,7245269,17,45074,13369,147873,6385539,27244,290216,4124,0.13
159,2026013,597931,161490935,7277762,17,45074,13369,148776,6422724,27244,290216,4124,1.31
160,2036600,601073,162449801,7322809,17,45074,13369,149419,6451728,27244,290216,4124,0.82
161,2054801,604360,163392282,7370887,17,45074,13369,150221,6492344,27244,290216,4124,1.66
162,2079144,607446,164318945,7413613,17,45074,13369,150972,6541291,27244,290216,4124,2.16
163,2092603,610771,167347084,7457383,17,45074,13369,152102,6580923,27244,290216,4124,1.40
164,2108073,613878,166208350,7509221,17,45074,13369,153202,6622948,27244,290216,4124,1.56
165,2129368,617010,167140560,7554498,17,45074,13369,153982,6668349,27244,290216,4124,1.89
166,2139844,620582,168099974,7597795,17,45074,13369,154836,6696430,27244,290216,4124,1.02
167,2163808,623163,169029992,7685358,17,45074,13369,155653,6745012,27244,290216,4124,2.08
168,2183324,626475,169963813,7734619,17,45074,13369,156427,6788714,27244,290216,4124,1.72
169,2190119,629816,170937347,7763208,17,45074,13369,157167,6806737,27244,290216,4124,0.58
170,2200972,633045,171890101,7839378,17,45074,13369,158143,6840660,27244,290216,4124,1.09
171,2224780,636393,172814787,7919886,17,45074,13369,158892,6889414,27244,290216,4124,2.08
172,2249528,639728,173736791,7967471,17,45074,13369,159857,6941059,27244,290216,4124,2.15
173,2272424,643187,174654549,8031713,17,45074,13369,160714,6991193,27244,290216,4124,2.02
174,2294641,646509,175584138,8074592,17,45074,13369,161569,7036687,27244,290216,4124,1.93
175,2313237,649997,176525396,8131914,17,45074,13369,162256,7076899,27244,290216,4124,1.52
176,2340951,653122,177447127,8181691,17,45074,13369,163074,7126219,27244,290216,4124,2.20
177,2357174,656455,178391767,8210361,17,45074,13369,163647,7163718,27244,290216,4124,1.17
178,2383794,659711,179310640,8271471,17,45074,13369,164366,7217463,27244,290216,4124,2.36
