3.28,5.40,3.28,53.30,176.00,1
3.28,5.42,3.29,53.30,174.00,1
3.28,5.31,3.29,52.90,174.00,1
3.28,5.26,3.29,53.40,174.00,1
3.28,5.25,3.28,53.20,176.00,1
3.28,5.30,3.28,53.70,176.00,1
3.28,5.34,3.28,52.70,174.00,1
3.28,5.37,3.28,53.30,174.00,1
3.27,5.46,3.28,54.40,176.00,1
3.27,5.37,3.28,53.80,176.00,1
3.28,5.25,3.29,52.50,174.00,1
3.28,5.35,3.28,53.30,176.00,1
3.28,5.41,3.28,52.90,174.00,1
3.28,5.39,3.28,52.10,170.00,1
3.28,5.32,3.28,54.20,176.00,1
3.27,5.36,3.28,54.20,176.00,1
3.28,5.27,3.28,54.10,176.00,1
3.28,5.25,3.28,52.70,174.00,1
3.28,5.34,3.28,53.00,174.00,1
3.27,5.42,3.28,53.70,174.00,1
3.28,5.39,3.28,52.80,174.00,1
3.28,5.22,3.29,53.10,174.00,1
3.28,5.34,3.28,53.80,180.00,1
3.28,5.34,3.29,53.10,174.00,1
3.28,5.26,3.28,52.20,170.00,1
3.27,5.32,3.28,53.90,176.00,1
3.28,5.44,3.28,54.30,174.00,1
3.28,5.30,3.28,53.40,174.00,1
3.28,5.26,3.29,52.60,174.00,1
3.28,5.43,3.29,53.10,176.00,1
3.28,5.31,3.28,52.80,174.00,1
3.28,5.47,3.28,52.50,170.00,1
3.27,5.27,3.28,53.90,176.00,1
3.27,5.33,3.28,54.50,176.00,1
3.28,5.31,3.29,53.70,176.00,1
3.28,5.22,3.28,52.10,170.00,1
3.27,5.38,3.28,53.30,174.00,1
3.28,5.50,3.29,54.30,174.00,1
3.27,5.34,3.28,53.40,170.00,1
3.28,5.22,3.29,53.70,176.00,1
3.28,5.34,3.29,53.90,176.00,1
3.28,5.26,3.29,52.60,174.00,1
3.28,5.31,3.29,52.50,170.00,1
3.27,5.33,3.28,53.20,174.00,1
3.28,5.41,3.28,54.10,174.00,1
3.28,5.35,3.28,54.40,174.00,1
3.28,5.28,3.28,52.30,170.00,1
3.28,5.31,3.28,53.30,174.00,1
3.28,5.44,3.28,52.90,174.00,1
3.28,5.40,3.28,51.90,170.00,1
3.27,5.22,3.28,54.40,176.00,1
3.28,5.39,3.29,54.70,176.00,1
3.27,5.29,3.28,52.90,176.00,1
3.28,5.21,3.28,52.60,174.00,1
3.28,5.42,3.29,53.30,174.00,1
3.28,5.41,3.28,53.30,170.00,1
3.28,5.40,3.28,53.90,170.00,1
3.28,5.29,3.29,53.10,174.00,1
3.28,5.30,3.28,53.40,174.00,1
3.28,5.31,3.29,53.20,176.00,1
3.28,5.30,3.28,52.30,170.00,1
3.27,5.28,3.28,53.30,174.00,1
3.28,5.44,3.29,54.50,174.00,1
3.27,5.29,3.28,55.60,400.00,1
3.23,12.53,3.24,124.50,404.00,1
3.28,5.43,3.28,53.90,176.00,1
3.28,5.34,3.28,52.70,174.00,1
3.28,5.34,3.28,52.50,174.00,1
3.28,5.28,3.29,54.30,176.00,1
3.28,5.30,3.28,54.10,176.00,1
3.28,5.31,3.29,53.50,180.00,1
3.27,5.27,3.28,52.50,170.00,1
3.28,5.35,3.29,52.70,174.00,1
3.28,5.42,3.28,53.70,176.00,1
3.28,5.40,3.29,53.30,170.00,1
3.28,5.21,3.28,53.30,174.00,1
3.28,5.32,3.28,54.20,176.00,1
3.28,5.28,3.28,52.50,174.00,1
3.28,5.21,3.29,52.10,170.00,1
3.27,5.37,3.28,53.70,176.00,1
3.27,5.34,3.28,53.80,176.00,1
3.28,5.30,3.28,54.40,174.00,1
3.28,5.27,3.29,52.80,174.00,1
3.27,5.35,3.28,53.10,174.00,1
3.28,5.40,3.29,53.30,174.00,1
3.28,5.41,3.28,52.70,170.00,1
3.28,5.22,3.28,53.20,174.00,1
3.28,5.30,3.28,54.70,180.00,1
3.28,5.34,3.29,53.30,176.00,1
3.28,5.18,3.28,52.20,170.00,1
3.28,5.41,3.28,53.30,174.00,1
3.28,5.44,3.28,52.90,174.00,1
3.28,5.30,3.28,52.80,174.00,1
3.28,5.27,3.29,53.20,176.00,1
3.27,5.30,3.28,53.50,174.00,1
3.28,5.33,3.28,53.30,174.00,1
3.27,5.40,3.28,52.60,174.00,1
3.27,5.30,3.28,53.50,174.00,1
3.28,5.31,3.28,54.30,176.00,1
3.28,5.33,3.28,54.50,180.00,1
3.28,5.18,3.28,52.00,170.00,1
3.28,5.35,3.28,53.30,176.00,1
3.28,5.47,3.28,52.70,174.00,1
3.27,5.36,3.28,52.20,170.00,1
3.28,5.27,3.29,54.00,176.00,1
3.28,5.37,3.28,53.30,176.00,1
3.28,5.24,3.28,53.20,174.00,1
3.28,5.28,3.29,52.80,174.00,1
3.28,5.37,3.29,52.90,174.00,1
3.28,5.38,3.28,53.80,174.00,1
3.28,5.33,3.28,53.80,176.00,1
3.28,5.22,3.29,52.70,174.00,1
3.28,5.29,3.28,53.50,176.00,1
3.27,5.38,3.28,53.20,174.00,1
3.28,5.35,3.29,51.70,170.00,1
3.28,5.37,3.28,54.20,174.00,1
3.27,5.39,3.28,54.70,176.00,1
3.28,5.24,3.28,53.70,176.00,1
3.28,5.26,3.29,52.50,170.00,1
3.27,5.37,3.28,53.10,174.00,1
3.28,5.41,3.28,53.10,174.00,1
3.28,5.41,3.28,52.80,174.00,1
3.28,5.24,3.29,53.40,174.00,1
3.27,5.31,3.28,53.30,176.00,1
3.28,5.31,3.29,53.20,176.00,1
3.28,5.24,3.28,52.10,170.00,1
3.27,5.31,3.28,53.40,174.00,1
3.28,5.47,3.29,54.20,174.00,1
3.28,5.30,3.29,53.90,174.00,1
3.27,5.19,3.28,53.10,174.00,1
3.23,12.59,3.24,127.00,406.00,1
3.27,10.52,3.28,53.80,174.00,1
3.28,5.38,3.28,52.60,174.00,1
3.28,5.40,3.29,53.90,174.00,1
3.28,5.35,3.28,54.20,174.00,1
3.28,5.30,3.29,54.40,176.00,1
3.28,5.26,3.28,52.20,170.00,1
