period,experiment_runn,measurer,main,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
162,29040304,17100742,679206,115367,123566615,39296843,18,36593,13783,223628,1877,206992,4144,10.19
163,29201986,17195253,682494,115367,124327000,39534971,18,36593,13783,224985,1877,206992,4144,11.39
164,29362306,17298604,685569,115367,125082273,39755340,18,36593,13783,226238,1877,206992,4144,11.42
165,29510406,17401279,688894,115367,126587491,39993205,18,36593,13783,227613,1877,206992,4144,10.60
166,29665106,17507293,691842,115367,127352710,40211964,18,36593,13783,228795,1877,206992,4144,11.29
167,29831392,17625625,694966,115367,127355376,40470220,18,36593,13783,230091,1877,206992,4144,12.11
168,29998719,17742790,703045,115367,128094596,40723705,18,36593,13783,231424,1877,206992,4144,11.89
169,30166924,17857303,710501,115367,129557417,40962205,18,36593,13783,232709,1877,206992,4144,12.16
170,30324629,17951488,713111,115367,129613978,41196538,18,36593,13783,234082,1877,206992,4144,10.78
171,30469500,18036463,715993,115367,130399266,41393663,18,36593,13783,235452,1877,206992,4144,9.86
172,30622346,18128022,718779,115367,131859559,41614901,18,36593,13783,236691,1877,206992,4144,10.68
173,30786521,18244551,726637,115367,132610613,41847496,18,36593,13783,237919,1877,206992,4144,11.80
174,30969606,18375848,737738,115367,132649827,42112035,18,36593,13783,239281,1877,206992,4144,13.67
175,31156321,18497023,741036,115367,133356011,42371887,18,36593,13783,240616,1877,206992,4144,13.59
176,31342699,18617222,744498,115367,134068488,42617020,18,36593,13783,242022,1877,206992,4144,13.35
177,31497599,18713865,747792,115367,134831775,42853102,18,36593,13783,243401,1877,206992,4144,10.77
178,31627041,18792106,751243,115367,135640725,43034516,18,36593,13783,244687,1877,206992,4144,8.95
