period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
58,2120230,375967,52215162,35678992,18,19453,24382,74045,8133392,1837,290608,4152,7.57,99593
59,2164040,390073,53042536,36363488,18,19453,24382,75280,8283293,1837,290608,4152,9.34,99593
60,2199526,393300,53884802,37002261,18,19453,24382,76569,8413971,1837,290608,4152,7.93,99593
61,2240517,409671,27134365,37650897,18,19453,24382,77838,8552673,1837,290608,4152,8.75,99593
62,2274587,413614,27529564,38257743,18,19453,24382,78986,8675437,1837,290608,4152,7.57,99593
63,2318353,417117,56420708,38952709,18,19453,24382,80044,8820321,1837,290608,4152,9.25,99593
64,2355091,420329,57268078,39564221,18,19453,24382,81154,8949166,1837,290608,4152,7.93,99593
65,2394260,436827,28572877,40232360,18,19453,24382,82648,9090715,1837,290608,4152,8.80,99593
66,2433737,440295,28913061,40921885,18,19453,24382,83975,9229585,1837,290608,4152,8.51,99593
67,2473565,444245,59834466,41597992,18,19453,24382,85079,9364641,1837,290608,4152,8.28,99593
68,2512220,458536,29592513,42246654,18,19453,24382,86246,9498053,1837,290608,4152,8.43,99593
69,2550764,465897,29931869,42909968,18,19453,24382,87523,9639226,1837,290608,4152,8.60,99593
70,2590414,476485,30284209,43591760,18,19453,24382,88561,9775437,1837,290608,4152,8.59,99593
71,2627247,479463,63246895,44214849,18,19453,24382,89781,9906736,1837,290608,4152,7.87,99593
72,2667698,492763,64097291,44852505,18,19453,24382,90962,10042541,1837,290608,4152,8.59,99593
73,2701926,496001,64950433,45455221,18,19453,24382,92180,10165272,1837,290608,4152,7.58,99593
74,2743216,499032,31746772,46134689,18,19453,24382,93112,10308031,1837,290608,4152,9.18,99593
75,2782311,502561,66618264,46743046,18,19453,24382,94306,10439536,1837,290608,4152,8.12,99593
76,2820741,505673,67452115,47383355,18,19453,24382,95522,10576398,1837,290608,4152,8.41,99593
77,2860298,520511,32822083,48061065,18,19453,24382,96620,10714366,1837,290608,4152,8.90,99593
78,2897126,527213,33209033,48673784,18,19453,24382,97803,10842764,1837,290608,4152,7.72,99593
79,2936684,533226,70003646,49302243,18,19453,24382,99039,10978095,1837,290608,4152,8.50,99593
80,2973400,536452,70847817,49920894,18,19453,24382,100273,11108834,1837,290608,4152,8.06,99593
81,3017087,550565,71689386,50616232,18,19453,24382,101410,11252999,1837,290608,4152,9.25,99593
82,3052377,557048,34676947,51226971,18,19453,24382,102692,11381383,1837,290608,4152,7.72,99593
83,3091140,562795,73381269,51871665,18,19453,24382,104048,11518299,1837,290608,4152,8.49,99593
84,3130456,565944,74219324,52534374,18,19453,24382,105100,11655161,1837,290608,4152,8.66,99593
85,3168255,582191,35719008,53213274,18,19453,24382,106241,11793213,1837,290608,4152,8.58,99593
86,3205679,585899,36107959,53820932,18,19453,24382,107450,11924758,1837,290608,4152,8.14,99593
87,3245873,594768,36478607,54493303,18,19453,24382,108727,12065540,1837,290608,4152,8.85,99593
88,3282844,598245,77647188,55146813,18,19453,24382,109811,12194612,1837,290608,4152,7.91,99593
89,3321475,601388,37193925,55771357,18,19453,24382,111098,12333693,1837,290608,4152,8.65,99593
90,3358369,604793,79319379,56386684,18,19453,24382,112294,12463913,1837,290608,4152,8.12,99593
91,3395775,620925,37989684,56996008,18,19453,24382,113592,12594449,1837,290608,4152,7.94,99593
92,3436617,624694,81022851,57689338,18,19453,24382,114684,12733297,1837,290608,4152,8.80,99593
93,3475172,630227,38643029,58335838,18,19453,24382,115857,12867414,1837,290608,4152,8.48,99593
94,3514646,634250,82699564,58968766,18,19453,24382,117123,13007046,1837,290608,4152,8.38,99593
95,3554693,650747,39362468,59657999,18,19453,24382,118369,13147653,1837,290608,4152,8.86,99593
96,3591576,654224,39700886,60320410,18,19453,24382,119489,13275553,1837,290608,4152,7.96,99593
97,3630992,657672,85262203,60978963,18,19453,24382,120647,13410703,1837,290608,4152,8.45,99593
98,3665393,660788,86106757,61610756,18,19453,24382,122019,13541691,1837,290608,4152,7.85,99593
99,3707981,675446,40729065,62308724,18,19453,24382,123123,13683805,1837,290608,4152,9.18,99593
100,3744556,679003,41097313,62947821,18,19453,24382,124330,13817138,1837,290608,4152,8.07,99593
101,3783021,682370,88647017,63593435,18,19453,24382,125608,13952049,1837,290608,4152,8.38,99593
102,3821584,685765,89478727,64265469,18,19453,24382,126730,14092448,1837,290608,4152,8.59,99593
103,3861277,702012,42115306,64950481,18,19453,24382,127839,14229941,1837,290608,4152,8.71,99593
104,3897681,709721,42480334,65581067,18,19453,24382,129036,14358651,1837,290608,4152,7.58,99593
105,3938296,721211,42827692,66266461,18,19453,24382,130197,14496426,1837,290608,4152,8.76,99593
106,3976792,724954,43141795,66956081,18,19453,24382,131344,14632806,1837,290608,4152,8.52,99593
107,4017445,728681,43473165,67617577,18,19453,24382,132385,14768119,1837,290608,4152,8.60,99593
108,4053520,732002,94580254,68258632,18,19453,24382,133609,14898206,1837,290608,4152,7.98,99593
109,4092440,748675,95446081,68923737,18,19453,24382,134960,15035206,1837,290608,4152,8.42,99593
110,4131180,751999,96286991,69615208,18,19453,24382,136060,15172536,1837,290608,4152,8.52,99593
111,4171547,755260,44867231,70256986,18,19453,24382,137281,15312455,1837,290608,4152,8.65,99593
112,4207892,758530,97964151,70900799,18,19453,24382,138389,15440736,1837,290608,4152,8.06,99593
113,4246840,775225,45557770,71595407,18,19453,24382,139677,15580531,1837,290608,4152,8.76,99593
114,4285605,778388,99673151,72265543,18,19453,24382,140725,15711314,1837,290608,4152,8.04,99593
115,4324303,789353,46219359,72929550,18,19453,24382,142065,15852027,1837,290608,4152,8.57,99593
116,4364165,793291,46586723,73558976,18,19453,24382,143258,15988850,1837,290608,4152,8.41,99593
117,4404491,796832,46915273,74263682,18,19453,24382,144528,16128473,1837,290608,4152,8.64,99593
118,4441353,805305,47289629,74887652,18,19453,24382,145692,16261589,1837,290608,4152,7.87,99593
119,4480955,814453,103930730,75535759,18,19453,24382,146854,16397839,1837,290608,4152,8.65,99593
120,4517025,818394,48021082,76172527,18,19453,24382,148159,16528581,1837,290608,4152,8.09,99593
121,4559078,824585,48340833,76855339,18,19453,24382,149269,16669547,1837,290608,4152,8.92,99593
122,4595855,831605,106460742,77512879,18,19453,24382,150415,16800347,1837,290608,4152,7.85,99593
123,4635412,838851,107316281,78184273,18,19453,24382,151611,16936718,1837,290608,4152,8.58,99593
124,4674138,841929,108149313,78876260,18,19453,24382,152636,17076142,1837,290608,4152,8.65,99593
125,4713806,857443,49670548,79537459,18,19453,24382,153785,17210550,1837,290608,4152,8.48,99593
126,4749010,863680,50017432,80197243,18,19453,24382,154942,17343191,1837,290608,4152,7.87,99593
127,4787901,869728,110703328,80863645,18,19453,24382,156187,17481393,1837,290608,4152,8.49,99593
128,4824173,873123,111541168,81535310,18,19453,24382,157446,17616836,1837,290608,4152,8.23,99593
129,4865976,887834,51001987,82224512,18,19453,24382,158629,17761714,1837,290608,4152,8.94,99593
130,4902573,891443,113222553,82837468,18,19453,24382,159789,17890254,1837,290608,4152,7.63,99593
131,4942837,906090,114079414,83485924,18,19453,24382,161092,18025392,1837,290608,4152,8.69,99593
132,4979452,909708,52121690,84122089,18,19453,24382,162303,18156259,1837,290608,4152,8.01,99593
133,5021544,913772,52430117,84808908,18,19453,24382,163438,18298918,1837,290608,4152,9.00,99593
134,5057992,917234,116611360,85430764,18,19453,24382,164509,18430320,1837,290608,4152,7.76,99593
135,5097730,932001,53191989,86079803,18,19453,24382,165773,18569525,1837,290608,4152,8.77,99593
136,5132952,935759,53586065,86694148,18,19453,24382,167075,18691926,1837,290608,4152,7.59,99593
137,5177229,939330,119162895,87413381,18,19453,24382,168112,18844173,1837,290608,4152,9.57,99593
138,5213069,942801,120006776,88064869,18,19453,24382,169265,18974850,1837,290608,4152,7.94,99593
139,5254391,959591,54551951,88756370,18,19453,24382,170558,19114738,1837,290608,4152,8.86,99593
140,5291702,963012,121711010,89430853,18,19453,24382,171690,19249038,1837,290608,4152,8.09,99593
141,5331501,966229,122545663,90098068,18,19453,24382,172742,19384808,1837,290608,4152,8.66,99593
142,5367965,969575,123387437,90739630,18,19453,24382,173915,19514923,1837,290608,4152,7.95,99593
143,5407310,985717,55946232,91375771,18,19453,24382,175301,19649352,1837,290608,4152,8.26,99593
144,5448831,989546,125095656,92079729,18,19453,24382,176370,19788126,1837,290608,4152,8.67,99593
145,5488847,992896,125927763,92716999,18,19453,24382,177568,19926168,1837,290608,4152,8.65,99593
146,5523605,996375,126770692,93356204,18,19453,24382,178654,20056451,1837,290608,4152,7.92,99593
147,5563457,1012946,57318962,94022793,18,19453,24382,179861,20196070,1837,290608,4152,8.86,99593
148,5601949,1016535,128480500,94693721,18,19453,24382,180935,20324134,1837,290608,4152,8.08,99593
149,5642071,1019897,129315432,95359261,18,19453,24382,182020,20460351,1837,290608,4152,8.66,99593
150,5654960,1023252,130239916,95713000,18,19453,24382,183421,20524384,1837,290608,4152,3.08,99593
151,5681541,1026747,59064267,96260258,18,19453,24382,184801,20617835,1837,290608,4152,5.48,99593
152,5741204,1030785,59135068,97185819,18,19453,24382,185995,20819941,1837,290608,4152,13.84,99593
153,5789170,1033967,59391258,97958493,18,19453,24382,187258,20986621,1837,290608,4152,10.60,99593
154,5828988,1037649,133576951,98647936,18,19453,24382,188377,21120718,1837,290608,4152,8.46,99593
155,5868240,1046181,60070477,99276581,18,19453,24382,189614,21255977,1837,290608,4152,8.48,99593
156,5906152,1049746,135254314,99939628,18,19453,24382,190769,21391226,1837,290608,4152,8.28,99593
157,5947046,1066151,60750567,100631267,18,19453,24382,192176,21533093,1837,290608,4152,8.75,99593
158,5984035,1070065,136970216,101297926,18,19453,24382,193258,21660153,1837,290608,4152,7.98,99593
159,6023676,1073419,137801183,101965737,18,19453,24382,194494,21800147,1837,290608,4152,8.66,99593
160,6058837,1076901,138647499,102620617,18,19453,24382,195711,21929228,1837,290608,4152,8.07,99593
161,6094328,1091818,62195533,103193800,18,19453,24382,196916,22045940,1837,290608,4152,7.18,99593
162,6139238,1095024,140340975,103941734,18,19453,24382,198068,22194018,1837,290608,4152,9.63,99593
163,6177938,1097926,62810484,104570409,18,19453,24382,199132,22328725,1837,290608,4152,8.54,99593
164,6215486,1101548,142023213,105194529,18,19453,24382,200290,22462615,1837,290608,4152,8.18,99593
165,6255246,1117981,63553146,105860489,18,19453,24382,201441,22600732,1837,290608,4152,8.76,99593
166,6293161,1121624,143736583,106528764,18,19453,24382,202567,22729438,1837,290608,4152,8.03,99593
167,6331798,1126458,64243783,107158211,18,19453,24382,203845,22867002,1837,290608,4152,8.54,99593
168,6368580,1130274,145413406,107805615,18,19453,24382,205104,23001300,1837,290608,4152,8.21,99593
169,6406308,1147029,65006528,108423555,18,19453,24382,206392,23128288,1837,290608,4152,7.85,99593
170,6447033,1150607,147117709,109134154,18,19453,24382,207508,23269542,1837,290608,4152,8.89,99593
171,6485799,1159272,65628612,109796151,18,19453,24382,208645,23407731,1837,290608,4152,8.65,99593
172,6509650,1163289,148842505,110234412,18,19453,24382,210057,23500755,1837,290608,4152,5.09,99593
173,6515747,1179725,149854599,110611134,18,19453,24382,211788,23543337,1837,290608,4152,1.09,99593
174,6572278,1195965,67053561,111476361,18,19453,24382,212949,23726817,1837,290608,4152,12.29,99593
175,6631645,1201589,67133310,112390972,18,19453,24382,214119,23924019,1837,290608,4152,13.28,99593
176,6680145,1210025,67358337,113164267,18,19453,24382,215240,24086021,1837,290608,4152,10.74,99593
177,6685207,1213241,153184129,113467486,18,19453,24382,216913,24124848,1837,290608,4152,1.18,99593
178,6706258,1228007,68620007,113919487,18,19453,24382,218265,24202360,1837,290608,4152,4.28,99593
