period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,332,537,5154999,10768,18,19536,24352,4873,715833,1881,206992,4152,0.01,99468
1,4055,11742,5318625,13355,18,19536,24352,6162,727227,1881,206992,4152,0.00,99468
2,4055,14822,6306911,14690,18,19536,24352,7385,739631,1881,206992,4152,0.00,99468
3,23744,17409,7242444,74481,18,19536,24352,8953,789080,1881,206992,4152,2.05,99468
4,125461,20228,7960409,282508,18,19536,24352,10414,1002146,1881,206992,4152,14.81,99468
5,162567,22702,8841147,443396,18,19536,24352,11996,1096230,1881,206992,4152,5.60,99468
6,199925,25101,10524548,600627,18,19536,24352,13612,1183917,1881,206992,4152,5.22,99468
7,270115,27838,10519567,833909,18,19536,24352,15127,1345873,1881,206992,4152,10.82,99468
8,271905,31021,12188229,921745,18,19536,24352,16930,1370149,1881,206992,4152,0.18,99468
9,408276,33866,12135475,1255236,18,19536,24352,18333,1639273,1881,206992,4152,19.30,99468
10,463878,36993,12972512,1364479,18,19536,24352,19822,1764275,1881,206992,4152,8.03,99468
11,465633,39712,13941877,1409772,18,19536,24352,21572,1791737,1881,206992,4152,0.43,99468
12,577895,42599,14640294,1634775,18,19536,24352,23041,2018801,1881,206992,4152,16.12,99468
13,596756,45738,15565126,1682172,18,19536,24352,24603,2078787,1881,206992,4152,3.14,99468
14,683666,48796,16318698,1860287,18,19536,24352,26198,2265142,1881,206992,4152,12.64,99468
15,687920,51921,17285685,1869543,18,19536,24352,27860,2290142,1881,206992,4152,0.42,99468
16,800728,54577,17979051,2101511,18,19536,24352,29392,2527075,1881,206992,4152,16.66,99468
17,856782,57783,18815811,2214848,18,19536,24352,30917,2648591,1881,206992,4152,7.88,99468
18,861128,60917,19777140,2232934,18,19536,24352,32540,2681291,1881,206992,4152,1.01,99468
19,974322,64044,20474825,2458868,18,19536,24352,33894,2907687,1881,206992,4152,16.10,99468
20,986127,67262,21412670,2492021,18,19536,24352,35598,2955761,1881,206992,4152,2.10,99468
21,1089809,70716,22128196,2702625,18,19536,24352,36836,3167617,1881,206992,4152,15.00,99468
22,1093963,73312,23086477,2720399,18,19536,24352,38490,3201982,1881,206992,4152,1.01,99468
23,1199009,76435,23798882,2930575,18,19536,24352,39791,3415820,1881,206992,4152,15.00,99468
24,1215250,79652,25886502,2969942,18,19536,24352,41681,3470551,1881,206992,4152,2.55,99468
25,1295547,82627,25500151,3139004,18,19536,24352,43136,3645869,1881,206992,4152,12.00,99468
26,1366285,85448,26299623,3285889,18,19536,24352,44433,3802081,1881,206992,4152,10.25,99468
27,1426213,88108,27121797,3409164,18,19536,24352,46158,3936059,1881,206992,4152,8.63,99468
28,1476816,91230,27960493,3516857,18,19536,24352,47954,4058973,1881,206992,4152,7.50,99468
29,1532629,94191,28795573,3633473,18,19536,24352,49642,4188748,1881,206992,4152,8.40,99468
30,1590637,98522,29631983,3753637,18,19536,24352,51300,4320869,1881,206992,4152,8.40,99468
31,1650236,101445,30458420,3876165,18,19536,24352,52993,4454474,1881,206992,4152,8.67,99468
32,1707741,104039,31293406,3991962,18,19536,24352,54689,4579919,1881,206992,4152,8.00,99468
33,1760019,107163,32135134,4100296,18,19536,24352,56405,4699943,1881,206992,4152,7.55,99468
34,1822390,110460,32947533,4229083,18,19536,24352,58051,4839727,1881,206992,4152,9.18,99468
35,1873331,113097,35347930,4337292,18,19536,24352,60014,4959658,1881,206992,4152,7.44,99468
36,1939402,115741,34603811,4471801,18,19536,24352,61649,5100044,1881,206992,4152,9.25,99468
37,1991024,118865,35449162,4579684,18,19536,24352,63309,5218839,1881,206992,4152,7.55,99468
38,2048989,122001,36270656,4704099,18,19536,24352,65243,5356690,1881,206992,4152,8.63,99468
39,2107738,125127,37094524,4824321,18,19536,24352,66787,5489825,1881,206992,4152,8.63,99468
40,2159872,127732,37940806,4933459,18,19536,24352,68411,5610889,1881,206992,4152,7.55,99468
41,2210343,130872,38787546,5041215,18,19536,24352,70205,5731037,1881,206992,4152,7.55,99468
42,2277513,134006,39596638,5179113,18,19536,24352,71701,5878005,1881,206992,4152,9.70,99468
43,2330626,137140,40445658,5285808,18,19536,24352,73232,5993805,1881,206992,4152,7.55,99468
44,2389617,140274,41271711,5410449,18,19536,24352,74769,6127933,1881,206992,4152,8.63,99468
45,2444375,143564,44000405,5527131,18,19536,24352,76364,6255164,1881,206992,4152,8.27,99468
46,2499111,148149,42952660,5642710,18,19536,24352,78111,6380166,1881,206992,4152,7.90,99468
47,2557492,151281,43783105,5764988,18,19536,24352,79548,6514030,1881,206992,4152,8.63,99468
48,2609068,154411,44629229,5871906,18,19536,24352,81041,6633231,1881,206992,4152,7.55,99468
49,2665785,157550,45458714,5992025,18,19536,24352,82654,6767148,1881,206992,4152,8.67,99468
50,2727392,160160,46280412,6117693,18,19536,24352,84380,6901921,1881,206992,4152,8.58,99468
51,2780842,163700,47123273,6226930,18,19536,24352,86148,7023868,1881,206992,4152,7.89,99468
52,2838196,167695,47954691,6348133,18,19536,24352,87796,7153291,1881,206992,4152,8.28,99468
53,2898081,170836,48779978,6471977,18,19536,24352,89657,7287880,1881,206992,4152,8.63,99468
54,2957919,173966,51795092,6593377,18,19536,24352,91166,7419752,1881,206992,4152,8.63,99468
55,3009425,176871,50452581,6701490,18,19536,24352,92788,7537722,1881,206992,4152,7.55,99468
56,3068186,180006,51277673,6824404,18,19536,24352,94643,7671792,1881,206992,4152,8.63,99468
57,3128174,183359,52103607,6949501,18,19536,24352,96106,7805153,1881,206992,4152,8.63,99468
58,3179093,185986,52947643,7056625,18,19536,24352,97799,7926958,1881,206992,4152,7.55,99468
59,3239266,189121,53777591,7179559,18,19536,24352,99356,8060696,1881,206992,4152,8.63,99468
60,3295577,192589,54610918,7297480,18,19536,24352,101058,8191097,1881,206992,4152,8.38,99468
61,3348403,195007,55451800,7408239,18,19536,24352,102724,8313870,1881,206992,4152,7.80,99468
62,3400031,198146,56297472,7515644,18,19536,24352,104312,8431686,1881,206992,4152,7.55,99468
63,3461648,201284,57119371,7643515,18,19536,24352,105933,8571360,1881,206992,4152,9.22,99468
64,3512732,204118,60481191,7749538,18,19536,24352,107649,8688919,1881,206992,4152,7.44,99468
65,3553293,209316,58852617,7836670,18,19536,24352,108611,8781818,1881,206992,4152,5.92,99468
66,3627989,212433,59632190,7993804,18,19536,24352,109987,8949748,1881,206992,4152,11.39,99468
67,3684093,215178,60470108,8111147,18,19536,24352,111557,9079249,1881,206992,4152,8.08,99468
68,3735054,218170,61318702,8219078,18,19536,24352,112976,9197001,1881,206992,4152,7.55,99468
69,3797236,221300,62141165,8345508,18,19536,24352,114523,9334619,1881,206992,4152,9.04,99468
70,3853876,223885,62976356,8463275,18,19536,24352,116146,9463051,1881,206992,4152,8.06,99468
71,3908287,226737,63819298,8577627,18,19536,24352,117714,9589431,1881,206992,4152,8.02,99468
72,3966531,229553,64653059,8696995,18,19536,24352,119117,9717514,1881,206992,4152,8.30,99468
73,4025946,232685,65480867,8819099,18,19536,24352,120753,9851499,1881,206992,4152,8.62,99468
74,4085456,235815,66308419,8941545,18,19536,24352,122377,9985085,1881,206992,4152,8.62,99468
75,4138499,238942,67156316,9047766,18,19536,24352,123928,10100991,1881,206992,4152,7.55,99468
76,4193653,242078,67996576,9162617,18,19536,24352,125400,10226022,1881,206992,4152,8.17,99468
77,4249709,244686,68837090,9277224,18,19536,24352,126988,10353129,1881,206992,4152,8.00,99468
78,4307819,247874,69668122,9399520,18,19536,24352,128524,10486304,1881,206992,4152,8.63,99468
79,4362047,251010,70507577,9511961,18,19536,24352,130081,10610433,1881,206992,4152,7.93,99468
80,4425569,254217,71320604,9641887,18,19536,24352,131691,10751083,1881,206992,4152,9.18,99468
81,4478456,257296,72162725,9750471,18,19536,24352,133414,10873405,1881,206992,4152,7.69,99468
