period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
34,1853122,117892,32203979,3915727,18,19522,24518,55861,4826242,1881,206992,4152,7.55,99264
35,1909065,121168,34761854,4030562,18,19522,24518,57328,4950533,1881,206992,4152,8.15,99264
36,1973422,123836,33861494,4161792,18,19522,24518,59182,5090087,1881,206992,4152,9.10,99264
37,2024181,126649,34707924,4270606,18,19522,24518,60823,5207511,1881,206992,4152,7.55,99264
38,2084482,129790,37344173,4394604,18,19522,24518,62358,5343079,1881,206992,4152,8.63,99264
39,2143682,132780,36362366,4519345,18,19522,24518,63794,5477355,1881,206992,4152,8.63,99264
40,2195631,135917,37208214,4627174,18,19522,24518,65509,5597205,1881,206992,4152,7.55,99264
41,2255141,139260,38038815,4748626,18,19522,24518,67186,5729904,1881,206992,4152,8.63,99264
42,2309343,142118,38883212,4858000,18,19522,24518,68839,5849356,1881,206992,4152,7.55,99264
43,2368765,145264,39712894,4979760,18,19522,24518,70432,5981351,1881,206992,4152,8.63,99264
44,2428034,148406,40538179,5103758,18,19522,24518,71979,6116216,1881,206992,4152,8.63,99264
45,2486789,151101,41367427,5227032,18,19522,24518,73620,6250590,1881,206992,4152,8.63,99264
46,2540662,154231,42209733,5335727,18,19522,24518,75494,6370789,1881,206992,4152,7.55,99264
47,2599164,157376,43036464,5460345,18,19522,24518,76941,6505884,1881,206992,4152,8.63,99264
48,2650138,160516,43884604,5567898,18,19522,24518,78508,6624733,1881,206992,4152,7.55,99264
49,2709441,163665,44713216,5690369,18,19522,24518,80272,6758284,1881,206992,4152,8.63,99264
50,2769062,166805,45539954,5813824,18,19522,24518,81806,6892262,1881,206992,4152,8.63,99264
51,2828049,169942,46369062,5936578,18,19522,24518,83530,7027002,1881,206992,4152,8.63,99264
52,2879056,173102,47216395,6045487,18,19522,24518,85215,7146453,1881,206992,4152,7.55,99264
53,2939255,176248,48041291,6169985,18,19522,24518,86790,7281578,1881,206992,4152,8.63,99264
54,2996461,179522,51171617,6287566,18,19522,24518,88194,7410222,1881,206992,4152,8.19,99264
55,3051752,182285,49713393,6403424,18,19522,24518,90061,7537723,1881,206992,4152,7.99,99264
56,3102307,185424,50560617,6510842,18,19522,24518,91632,7657371,1881,206992,4152,7.55,99264
57,3168806,188332,51370311,6649137,18,19522,24518,93094,7803117,1881,206992,4152,9.63,99264
58,3220987,191334,52212606,6758700,18,19522,24518,94831,7925613,1881,206992,4152,7.62,99264
59,3279594,194434,53040373,6881196,18,19522,24518,96440,8058631,1881,206992,4152,8.63,99264
60,3336724,197893,53876696,6998775,18,19522,24518,98148,8187300,1881,206992,4152,8.31,99264
61,3392477,200790,54718288,7110483,18,19522,24518,99773,8308010,1881,206992,4152,7.87,99264
62,3443818,203491,55562988,7220826,18,19522,24518,101471,8429932,1881,206992,4152,7.55,99264
63,3503327,206631,56391190,7345471,18,19522,24518,103051,8564005,1881,206992,4152,8.63,99264
64,3560379,209774,57221934,7465817,18,19522,24518,104704,8694212,1881,206992,4152,8.47,99264
65,3617102,212412,58057084,7583302,18,19522,24518,106430,8823478,1881,206992,4152,8.19,99264
66,3673833,215118,58896537,7700239,18,19522,24518,108111,8950850,1881,206992,4152,8.00,99264
67,3733162,217807,59730965,7823094,18,19522,24518,109537,9083159,1881,206992,4152,8.27,99264
68,3791232,220933,60559961,7946000,18,19522,24518,111199,9216732,1881,206992,4152,8.63,99264
69,3838788,224069,61409299,8049918,18,19522,24518,112846,9333459,1881,206992,4152,7.40,99264
70,3896637,227210,62243731,8166947,18,19522,24518,114313,9461124,1881,206992,4152,8.24,99264
71,3955180,229611,63082066,8284097,18,19522,24518,115751,9587113,1881,206992,4152,8.08,99264
72,4014291,232356,63908316,8406158,18,19522,24518,117449,9719354,1881,206992,4152,8.63,99264
73,4073652,235498,64738959,8528280,18,19522,24518,118944,9851442,1881,206992,4152,8.63,99264
74,4132716,238630,65562568,8651527,18,19522,24518,120624,9987807,1881,206992,4152,8.63,99264
75,4189340,242145,66395140,8770282,18,19522,24518,122385,10118851,1881,206992,4152,8.27,99264
76,4236360,244903,70221791,8871227,18,19522,24518,124053,10234704,1881,206992,4152,7.10,99264
77,4293442,247909,68087161,8992098,18,19522,24518,125595,10363439,1881,206992,4152,8.35,99264
78,4356382,251050,68901234,9124474,18,19522,24518,127340,10507218,1881,206992,4152,9.10,99264
79,4413240,253963,69741905,9240388,18,19522,24518,128920,10634380,1881,206992,4152,8.15,99264
80,4468393,257276,73664625,9357533,18,19522,24518,130636,10762844,1881,206992,4152,8.28,99264
81,4524665,260097,71411083,9475718,18,19522,24518,132379,10895584,1881,206992,4152,8.37,99264
82,4582151,262750,72246704,9595123,18,19522,24518,134037,11025210,1881,206992,4152,8.15,99264
83,4633474,265709,73091071,9703583,18,19522,24518,135660,11144104,1881,206992,4152,7.55,99264
84,4693829,268852,73914438,9830339,18,19522,24518,137330,11283152,1881,206992,4152,8.91,99264
85,4749061,271557,77988871,9947694,18,19522,24518,138984,11412009,1881,206992,4152,8.27,99264
86,4809660,274876,78851057,10064822,18,19522,24518,140698,11538635,1881,206992,4152,8.03,99264
87,4869230,278198,76423686,10187054,18,19522,24518,142275,11673912,1881,206992,4152,8.60,99264
88,4926843,280665,77258877,10305312,18,19522,24518,143774,11801341,1881,206992,4152,8.23,99264
89,4986877,283796,78081568,10428982,18,19522,24518,145550,11937762,1881,206992,4152,8.63,99264
90,5038389,286930,78922857,10538847,18,19522,24518,147090,12058681,1881,206992,4152,7.55,99264
91,5096914,290073,79749523,10663505,18,19522,24518,148596,12192676,1881,206992,4152,8.63,99264
92,5155872,293222,80575139,10788114,18,19522,24518,150181,12324984,1881,206992,4152,8.63,99264
93,5208092,296505,84900259,10900968,18,19522,24518,151876,12449832,1881,206992,4152,7.83,99264
94,5264912,299490,82243207,11022438,18,19522,24518,153541,12582767,1881,206992,4152,8.19,99264
95,5320819,304196,83074578,11141767,18,19522,24518,154970,12712833,1881,206992,4152,8.41,99264
96,5378024,306940,83918055,11254735,18,19522,24518,156448,12834202,1881,206992,4152,7.76,99264
97,5429555,310254,84765020,11364084,18,19522,24518,158003,12952604,1881,206992,4152,7.55,99264
98,5492066,313536,89224329,11494678,18,19522,24518,159583,13093539,1881,206992,4152,9.21,99264
99,5548039,316669,86417943,11613619,18,19522,24518,161236,13224968,1881,206992,4152,8.22,99264
100,5605441,319847,87243136,11736260,18,19522,24518,162991,13358784,1881,206992,4152,8.45,99264
101,5658533,322982,88083466,11849364,18,19522,24518,164736,13483860,1881,206992,4152,7.86,99264
102,5716650,328744,88918943,11969036,18,19522,24518,166253,13614348,1881,206992,4152,8.32,99264
103,5774667,332072,89742039,12091813,18,19522,24518,167749,13747706,1881,206992,4152,8.63,99264
104,5827026,335381,90592509,12197862,18,19522,24518,169522,13864906,1881,206992,4152,7.55,99264
105,5886017,338687,91418197,12321813,18,19522,24518,171154,13998933,1881,206992,4152,8.63,99264
106,5945683,341995,92242831,12446152,18,19522,24518,172643,14132846,1881,206992,4152,8.63,99264
107,6005049,345311,93072897,12569951,18,19522,24518,174121,14264956,1881,206992,4152,8.63,99264
108,6056347,348512,93915141,12678682,18,19522,24518,175852,14390206,1881,206992,4152,7.55,99264
109,6116011,351811,94739291,12801267,18,19522,24518,177566,14524260,1881,206992,4152,8.63,99264
110,6167341,355115,95584100,12909821,18,19522,24518,179062,14645173,1881,206992,4152,7.55,99264
111,6226460,358420,96410995,13032780,18,19522,24518,180667,14779844,1881,206992,4152,8.63,99264
112,6286320,361730,97237966,13156461,18,19522,24518,182280,14913561,1881,206992,4152,8.62,99264
113,6340762,364455,98075674,13270610,18,19522,24518,183814,15036932,1881,206992,4152,7.92,99264
114,6399022,367148,98907439,13392099,18,19522,24518,185535,15169278,1881,206992,4152,8.26,99264
115,6458256,370456,99735311,13514896,18,19522,24518,187158,15303134,1881,206992,4152,8.63,99264
116,6514301,373758,100575208,13628637,18,19522,24518,188999,15426065,1881,206992,4152,8.01,99264
117,6572331,376389,101408541,13747094,18,19522,24518,190774,15555538,1881,206992,4152,8.16,99264
118,6624275,378947,102254793,13856180,18,19522,24518,192187,15672885,1881,206992,4152,7.55,99264
119,6686350,382258,103074536,13984069,18,19522,24518,193702,15810804,1881,206992,4152,9.03,99264
120,6742643,384803,103902788,14101818,18,19522,24518,195443,15939805,1881,206992,4152,8.22,99264
121,6801526,388121,104731042,14228001,18,19522,24518,197097,16073757,1881,206992,4152,8.63,99264
122,6852331,391431,105579388,14336212,18,19522,24518,198702,16191600,1881,206992,4152,7.55,99264
123,6911070,394743,106405410,14460538,18,19522,24518,200325,16326197,1881,206992,4152,8.63,99264
124,6962184,398045,107247579,14568595,18,19522,24518,202098,16448287,1881,206992,4152,7.55,99264
125,7026492,401754,108066306,14697193,18,19522,24518,203502,16587055,1881,206992,4152,8.97,99264
126,7078680,404380,108912656,14806681,18,19522,24518,205024,16707760,1881,206992,4152,7.68,99264
127,7140631,407498,109732869,14937892,18,19522,24518,206657,16849647,1881,206992,4152,9.23,99264
128,7195645,411059,110573206,15050734,18,19522,24518,208249,16972277,1881,206992,4152,7.87,99264
129,7252444,413964,111404232,15170382,18,19522,24518,209867,17102856,1881,206992,4152,8.31,99264
130,7312777,417271,116882826,15289612,18,19522,24518,211410,17233349,1881,206992,4152,8.47,99264
131,7366613,420399,113085402,15399550,18,19522,24518,212889,17352831,1881,206992,4152,7.70,99264
132,7418446,423713,118627601,15508864,18,19522,24518,214497,17473690,1881,206992,4152,7.55,99264
133,7476106,426857,114763436,15631055,18,19522,24518,216001,17605978,1881,206992,4152,8.64,99264
134,7535402,430170,115589461,15757399,18,19522,24518,217491,17739662,1881,206992,4152,8.63,99264
135,7594391,433176,116418402,15881039,18,19522,24518,218989,17872811,1881,206992,4152,8.64,99264
136,7605794,436491,117361798,15914236,18,19522,24518,220640,17918777,1881,206992,4152,2.02,99264
137,7709918,440225,118086376,16119613,18,19522,24518,222028,18126172,1881,206992,4152,14.53,99264
138,7724536,443226,119021787,16157297,18,19522,24518,223804,18178471,1881,206992,4152,2.50,99264
139,7726032,446537,119995427,16163883,18,19522,24518,225503,18199534,1881,206992,4152,0.19,99264
140,7858554,449850,120667723,16421586,18,19522,24518,226798,18450527,1881,206992,4152,17.68,99264
141,7913220,453240,121502867,16538230,18,19522,24518,228278,18578319,1881,206992,4152,8.27,99264
142,7998459,456557,122264994,16709800,18,19522,24518,229795,18756941,1881,206992,4152,11.96,99264
143,8036385,459964,123136804,16797596,18,19522,24518,231376,18856362,1881,206992,4152,5.98,99264
144,8110161,463466,123926087,16951164,18,19522,24518,232943,19021394,1881,206992,4152,10.62,99264
145,8166759,466934,124761636,17066842,18,19522,24518,234709,19147468,1881,206992,4152,8.20,99264
146,8227829,470348,125588430,17189854,18,19522,24518,236418,19281102,1881,206992,4152,8.63,99264
147,8285953,474074,126418005,17312653,18,19522,24518,238040,19414226,1881,206992,4152,8.63,99264
148,8341487,477483,127257373,17427369,18,19522,24518,239376,19538369,1881,206992,4152,8.12,99264
149,8398189,479897,128091902,17542637,18,19522,24518,241158,19666869,1881,206992,4152,8.06,99264
150,8457282,483586,134160450,17662477,18,19522,24518,242773,19799861,1881,206992,4152,8.58,99264
151,8516214,486378,135024181,17778225,18,19522,24518,244272,19925947,1881,206992,4152,8.19,99264
152,8571382,489261,130601183,17895355,18,19522,24518,245848,20051504,1881,206992,4152,7.93,99264
153,8623107,492330,131448676,18002559,18,19522,24518,247442,20171176,1881,206992,4152,7.55,99264
154,8685761,496110,137621560,18130025,18,19522,24518,248986,20311244,1881,206992,4152,9.11,99264
155,8741922,498700,133098359,18247708,18,19522,24518,250814,20440388,1881,206992,4152,8.14,99264
156,8798135,502429,133937400,18358686,18,19522,24518,252413,20566834,1881,206992,4152,8.12,99264
157,8859349,505581,140218646,18480724,18,19522,24518,254038,20699012,1881,206992,4152,8.59,99264
158,8914042,508248,135606223,18597067,18,19522,24518,255683,20826395,1881,206992,4152,8.09,99264
159,8968672,511874,136446660,18707174,18,19522,24518,257488,20948735,1881,206992,4152,7.94,99264
160,9026600,514418,137279485,18830142,18,19522,24518,258973,21079954,1881,206992,4152,8.29,99264
161,9084077,516995,138107978,18952233,18,19522,24518,260594,21212428,1881,206992,4152,8.47,99264
162,9137911,520410,138947077,19064187,18,19522,24518,262195,21336406,1881,206992,4152,7.90,99264
163,9197517,523669,145414533,19186840,18,19522,24518,263884,21471494,1881,206992,4152,8.62,99264
164,9253620,526890,140605089,19306106,18,19522,24518,265806,21603791,1881,206992,4152,8.27,99264
165,9312265,530292,141433183,19427895,18,19522,24518,267425,21737840,1881,206992,4152,8.63,99264
166,9364678,533954,148009105,19538161,18,19522,24518,269135,21861829,1881,206992,4152,7.87,99264
167,9418390,537184,148886517,19646075,18,19522,24518,270807,21979676,1881,206992,4152,7.55,99264
168,9486297,543037,149732198,19778496,18,19522,24518,272375,22122968,1881,206992,4152,9.38,99264
169,9539492,545976,144798660,19885354,18,19522,24518,274153,22241810,1881,206992,4152,7.55,99264
170,9597595,549366,145624589,20009341,18,19522,24518,275864,22378783,1881,206992,4152,8.63,99264
171,9658586,552756,146449911,20130630,18,19522,24518,277335,22510366,1881,206992,4152,8.62,99264
172,9710377,556142,147291889,20237809,18,19522,24518,279201,22632049,1881,206992,4152,7.55,99264
173,9762119,559538,148137990,20346762,18,19522,24518,280874,22751472,1881,206992,4152,7.55,99264
174,9815907,562940,148972553,20459376,18,19522,24518,282620,22878801,1881,206992,4152,7.93,99264
175,9873034,566312,149807409,20577101,18,19522,24518,284291,23008316,1881,206992,4152,8.23,99264
176,9939577,569035,156656897,20715395,18,19522,24518,285763,23155182,1881,206992,4152,9.55,99264
177,9992553,572265,151462334,20826895,18,19522,24518,287456,23281402,1881,206992,4152,8.02,99264
178,10049542,574853,152296615,20943955,18,19522,24518,288919,23410051,1881,206992,4152,8.15,99264
179,10104683,578040,153133284,21063289,18,19522,24518,290587,23541193,1881,206992,4152,8.48,99264
