period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
98,5484300,326219,85651649,11820071,19,19517,23964,156181,13087225,1882,206992,4152,8.72,99183
99,5544759,329535,86477428,11942348,19,19517,23964,157655,13217454,1882,206992,4152,8.63,99183
100,5595553,332690,87324811,12050641,19,19517,23964,159399,13336494,1882,206992,4152,7.55,99183
101,5653742,336008,88150999,12176076,19,19517,23964,161003,13471743,1882,206992,4152,8.63,99183
102,5711358,339316,88978432,12298037,19,19517,23964,162628,13604751,1882,206992,4152,8.55,99183
103,5765207,342075,89824690,12407351,19,19517,23964,164240,13725880,1882,206992,4152,7.62,99183
104,5819297,345736,90668067,12520634,19,19517,23964,165730,13848952,1882,206992,4152,7.92,99183
105,5885077,350601,91483667,12657155,19,19517,23964,167329,13993436,1882,206992,4152,9.32,99183
106,5936631,353908,92329521,12764676,19,19517,23964,169115,14111577,1882,206992,4152,7.55,99183
107,5995440,357219,93159069,12887399,19,19517,23964,170636,14244749,1882,206992,4152,8.63,99183
108,6053996,360203,93984509,13010869,19,19517,23964,172216,14379658,1882,206992,4152,8.63,99183
109,6107559,363508,94832983,13117820,19,19517,23964,173891,14497440,1882,206992,4152,7.55,99183
110,6158015,366821,95677364,13226421,19,19517,23964,175345,14617241,1882,206992,4152,7.55,99183
111,6217202,370135,96503684,13349810,19,19517,23964,176923,14752444,1882,206992,4152,8.63,99183
112,6276021,373439,97328668,13474407,19,19517,23964,178519,14888800,1882,206992,4152,8.73,99183
113,6335647,376117,98163890,13597500,19,19517,23964,179974,15020374,1882,206992,4152,8.45,99183
114,6387109,379431,99005084,13707638,19,19517,23964,181607,15143413,1882,206992,4152,7.84,99183
115,6446609,382144,99843472,13829240,19,19517,23964,183077,15271632,1882,206992,4152,8.59,99183
116,6505674,384804,100675330,13952372,19,19517,23964,184634,15405881,1882,206992,4152,8.37,99183
117,6556355,388102,101524842,14060740,19,19517,23964,186275,15524520,1882,206992,4152,7.55,99183
118,6616349,391416,102352599,14184402,19,19517,23964,187706,15657477,1882,206992,4152,8.63,99183
119,6665365,394724,103204300,14289595,19,19517,23964,188978,15770636,1882,206992,4152,7.38,99183
120,6735939,398247,104010499,14430986,19,19517,23964,190533,15919138,1882,206992,4152,9.87,99183
121,6786648,401214,104853923,14538696,19,19517,23964,192284,16041380,1882,206992,4152,7.55,99183
122,6844508,404526,105683968,14660838,19,19517,23964,193892,16175378,1882,206992,4152,8.59,99183
123,6897754,407831,106528696,14769914,19,19517,23964,195604,16297048,1882,206992,4152,7.58,99183
124,6957344,411142,107358083,14894157,19,19517,23964,197064,16429669,1882,206992,4152,8.63,99183
125,7009093,414160,108204650,15004159,19,19517,23964,198650,16548865,1882,206992,4152,7.55,99183
126,7069670,417475,109025955,15132184,19,19517,23964,200355,16688485,1882,206992,4152,8.92,99183
127,7128230,420792,109853091,15253691,19,19517,23964,202043,16819349,1882,206992,4152,8.33,99183
128,7184860,424104,110682849,15375300,19,19517,23964,203647,16950714,1882,206992,4152,8.28,99183
129,7239124,427066,111525298,15490922,19,19517,23964,205292,17074728,1882,206992,4152,7.66,99183
130,7299219,430329,112349837,15617401,19,19517,23964,206781,17207750,1882,206992,4152,8.63,99183
131,7358927,433737,117428157,15737806,19,19517,23964,208137,17334703,1882,206992,4152,8.43,99183
132,7414997,436822,118297688,15852665,19,19517,23964,209755,17460092,1882,206992,4152,7.81,99183
133,7475684,439418,114855396,15979285,19,19517,23964,211341,17596090,1882,206992,4152,8.56,99183
134,7534130,442731,115678848,16101138,19,19517,23964,212995,17728900,1882,206992,4152,8.47,99183
135,7587713,446036,116522045,16212134,19,19517,23964,214483,17847730,1882,206992,4152,7.70,99183
136,7645294,448976,117350154,16337102,19,19517,23964,216034,17981638,1882,206992,4152,8.63,99183
137,7703455,452273,118174369,16459417,19,19517,23964,217562,18117023,1882,206992,4152,8.63,99183
138,7755086,455571,119017360,16568934,19,19517,23964,219399,18237605,1882,206992,4152,7.55,99183
139,7800562,458883,119874967,16665264,19,19517,23964,220928,18346620,1882,206992,4152,6.80,99183
140,7859377,461612,120711831,16784342,19,19517,23964,222374,18476266,1882,206992,4152,8.32,99183
141,7926952,464315,121520758,16922365,19,19517,23964,224064,18623230,1882,206992,4152,9.68,99183
142,7983999,467845,126944094,17043704,19,19517,23964,225699,18757627,1882,206992,4152,8.56,99183
143,8043230,473198,127801923,17165556,19,19517,23964,227333,18891409,1882,206992,4152,8.48,99183
144,8098966,476410,124024861,17278025,19,19517,23964,228853,19013136,1882,206992,4152,7.94,99183
145,8157250,480031,124854529,17398669,19,19517,23964,230343,19144703,1882,206992,4152,8.38,99183
146,8211059,483510,125693814,17512102,19,19517,23964,231785,19269759,1882,206992,4152,7.93,99183
147,8266914,488903,131265992,17632976,19,19517,23964,233569,19404116,1882,206992,4152,8.40,99183
148,8322205,492103,127365764,17751661,19,19517,23964,235067,19531890,1882,206992,4152,8.31,99183
149,8382123,495480,132991262,17869541,19,19517,23964,236642,19660067,1882,206992,4152,8.31,99183
150,8438027,498256,129030789,17990598,19,19517,23964,238246,19792730,1882,206992,4152,8.23,99183
151,8497351,500790,129859835,18109929,19,19517,23964,239729,19923931,1882,206992,4152,8.41,99183
152,8555741,504247,130689777,18229432,19,19517,23964,241268,20055232,1882,206992,4152,8.45,99183
153,8608175,507649,131543079,18337193,19,19517,23964,242665,20173897,1882,206992,4152,7.73,99183
154,8667563,510181,132371733,18461169,19,19517,23964,244152,20310131,1882,206992,4152,8.63,99183
155,8721348,517541,138188021,18573649,19,19517,23964,245765,20435036,1882,206992,4152,7.91,99183
156,8780600,520480,134044518,18692963,19,19517,23964,247341,20562597,1882,206992,4152,8.26,99183
157,8838900,523866,134874691,18816875,19,19517,23964,248904,20695762,1882,206992,4152,8.63,99183
158,8897034,527799,135703269,18940528,19,19517,23964,250470,20829247,1882,206992,4152,8.63,99183
159,8950851,531186,136553387,19047913,19,19517,23964,252016,20946849,1882,206992,4152,7.55,99183
160,9009923,534584,137377048,19171662,19,19517,23964,253595,21082392,1882,206992,4152,8.63,99183
161,9069087,538208,143353701,19294497,19,19517,23964,254923,21215678,1882,206992,4152,8.63,99183
162,9119667,541386,139060399,19402530,19,19517,23964,256593,21335669,1882,206992,4152,7.55,99183
163,9177463,544466,139886555,19525250,19,19517,23964,258420,21473402,1882,206992,4152,8.63,99183
164,9233705,547853,140720788,19642137,19,19517,23964,260116,21601435,1882,206992,4152,8.13,99183
165,9289105,551239,141556720,19757190,19,19517,23964,261827,21729060,1882,206992,4152,8.05,99183
166,9347693,554641,142378749,19880043,19,19517,23964,263353,21866405,1882,206992,4152,8.63,99183
167,9405513,558372,143208591,19997549,19,19517,23964,265136,21998281,1882,206992,4152,8.35,99183
168,9458181,561009,144048894,20109802,19,19517,23964,266855,22122486,1882,206992,4152,7.82,99183
169,9516853,564371,144875202,20233263,19,19517,23964,268262,22256029,1882,206992,4152,8.63,99183
170,9569345,568138,151142922,20343308,19,19517,23964,269806,22379501,1882,206992,4152,7.92,99183
171,9627619,570782,146557406,20464831,19,19517,23964,271225,22509797,1882,206992,4152,8.23,99183
172,9679063,574163,147402825,20573114,19,19517,23964,272921,22629085,1882,206992,4152,7.55,99183
173,9738507,577576,148223979,20697380,19,19517,23964,274575,22763053,1882,206992,4152,8.63,99183
174,9799286,580976,149045681,20821370,19,19517,23964,276302,22898122,1882,206992,4152,8.63,99183
175,9857237,584384,149869682,20945031,19,19517,23964,277987,23031736,1882,206992,4152,8.63,99183
176,9909275,587789,150716402,21051958,19,19517,23964,279625,23149907,1882,206992,4152,7.55,99183
177,9968011,591188,151545017,21174904,19,19517,23964,281214,23284336,1882,206992,4152,8.63,99183
178,10028019,594580,152369824,21297934,19,19517,23964,282754,23418622,1882,206992,4152,8.63,99183
179,10078938,597979,153216012,21404510,19,19517,23964,284377,23537412,1882,206992,4152,7.55,99183
