period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,329,0,4345020,7398,19,19522,24384,3445,699908,1881,206992,4152,0.01,99176
1,5786,11147,4524092,10726,19,19522,24384,5047,716468,1881,206992,4152,0.00,99176
2,5786,13798,5508717,12331,19,19522,24384,6353,730307,1881,206992,4152,0.00,99176
3,130755,16914,6205145,269021,19,19522,24384,7471,967152,1881,206992,4152,16.68,99176
4,243683,19735,6908093,495144,19,19522,24384,8630,1195977,1881,206992,4152,16.19,99176
5,358745,22720,7592526,780807,19,19522,24384,10009,1432219,1881,206992,4152,16.74,99176
6,470589,25704,8289705,1061810,19,19522,24384,11079,1662484,1881,206992,4152,16.44,99176
7,585859,28756,9811279,1347698,19,19522,24384,12347,1899498,1881,206992,4152,16.89,99176
8,698736,31723,9681647,1628205,19,19522,24384,13522,2129075,1881,206992,4152,16.29,99176
9,810201,34839,10377854,1877625,19,19522,24384,14787,2358873,1881,206992,4152,16.37,99176
10,924494,37672,11074038,2131314,19,19522,24384,15936,2593012,1881,206992,4152,16.67,99176
11,1039654,40586,11770770,2361130,19,19522,24384,17042,2824048,1881,206992,4152,16.51,99176
12,1154378,43629,12473462,2588589,19,19522,24384,18223,3053253,1881,206992,4152,16.23,99176
13,1271638,46661,13167826,2825310,19,19522,24384,19522,3291158,1881,206992,4152,16.95,99176
14,1386679,49525,13865750,3057498,19,19522,24384,20633,3524625,1881,206992,4152,16.41,99176
15,1501138,52897,14565930,3287178,19,19522,24384,21811,3756065,1881,206992,4152,16.43,99176
16,1616788,55906,15264846,3515999,19,19522,24384,22913,3985783,1881,206992,4152,16.71,99176
17,1731199,58519,15961865,3748541,19,19522,24384,24129,4220939,1881,206992,4152,16.45,99176
18,1846642,62128,17741709,3977682,19,19522,24384,25279,4449263,1881,206992,4152,16.41,99176
19,1963638,64971,17357117,4208965,19,19522,24384,26416,4681880,1881,206992,4152,16.66,99176
20,2078068,68165,19199210,4438213,19,19522,24384,27508,4912575,1881,206992,4152,16.42,99176
21,2192857,71229,18758316,4665517,19,19522,24384,28627,5141926,1881,206992,4152,16.28,99176
22,2310535,74501,19453451,4900835,19,19522,24384,29689,5377880,1881,206992,4152,16.97,99176
23,2424807,77040,20152567,5128851,19,19522,24384,30905,5610036,1881,206992,4152,16.45,99176
24,2537339,79212,20852885,5355248,19,19522,24384,31980,5840541,1881,206992,4152,16.17,99176
25,2651766,82644,21553086,5585256,19,19522,24384,33180,6071453,1881,206992,4152,16.69,99176
26,2768631,85358,22244312,5822404,19,19522,24384,34299,6310054,1881,206992,4152,16.73,99176
27,2883096,88593,22949022,6048677,19,19522,24384,35361,6535507,1881,206992,4152,16.17,99176
28,3000079,91796,23640875,6281376,19,19522,24384,36555,6768524,1881,206992,4152,16.91,99176
29,3116542,94567,24337373,6513170,19,19522,24384,37722,7003132,1881,206992,4152,16.45,99176
30,3229247,97355,25037703,6737521,19,19522,24384,38792,7230756,1881,206992,4152,16.23,99176
31,3343920,100551,25733431,6967258,19,19522,24384,39989,7463126,1881,206992,4152,16.55,99176
32,3463312,103735,27949629,7202773,19,19522,24384,41126,7700719,1881,206992,4152,16.87,99176
33,3577085,110102,27127672,7429565,19,19522,24384,42262,7928715,1881,206992,4152,16.17,99176
34,3695248,113300,29406060,7664072,19,19522,24384,43463,8165263,1881,206992,4152,16.73,99176
35,3810361,116741,30135571,7893726,19,19522,24384,44508,8393512,1881,206992,4152,16.39,99176
36,3925695,119451,29216834,8125731,19,19522,24384,45743,8626761,1881,206992,4152,16.49,99176
37,4043830,122656,29909575,8358780,19,19522,24384,46914,8859938,1881,206992,4152,16.71,99176
38,4158742,125856,32317843,8592019,19,19522,24384,48123,9095430,1881,206992,4152,16.71,99176
39,4273071,128894,31298826,8819133,19,19522,24384,49387,9323415,1881,206992,4152,16.18,99176
40,4387971,132493,31997046,9049560,19,19522,24384,50634,9555342,1881,206992,4152,16.55,99176
41,4503748,135305,34514105,9280969,19,19522,24384,51838,9789998,1881,206992,4152,16.85,99176
42,4618913,138255,33389977,9511697,19,19522,24384,53075,10018875,1881,206992,4152,16.19,99176
43,4730184,141444,34084983,9736284,19,19522,24384,54349,10245642,1881,206992,4152,16.08,99176
44,4848183,144651,34771652,9974304,19,19522,24384,55434,10484990,1881,206992,4152,17.20,99176
45,4960144,147182,35476782,10200768,19,19522,24384,56564,10714679,1881,206992,4152,16.32,99176
46,5075885,150445,36170132,10434078,19,19522,24384,57795,10951100,1881,206992,4152,16.76,99176
47,5193371,153146,38901373,10666326,19,19522,24384,59057,11182023,1881,206992,4152,16.51,99176
48,5307638,155926,37574307,10894472,19,19522,24384,60066,11409534,1881,206992,4152,16.33,99176
49,5424480,159122,38269449,11125294,19,19522,24384,61257,11642683,1881,206992,4152,16.69,99176
50,5539576,161722,38972139,11355836,19,19522,24384,62424,11874689,1881,206992,4152,16.44,99176
51,5656281,164913,39667902,11586980,19,19522,24384,63630,12105593,1881,206992,4152,16.47,99176
52,5769221,168413,42548210,11815741,19,19522,24384,64900,12335656,1881,206992,4152,16.55,99176
53,5886920,171564,43272825,12053016,19,19522,24384,65990,12574236,1881,206992,4152,16.79,99176
54,6000405,174304,41760266,12281476,19,19522,24384,67226,12803203,1881,206992,4152,16.25,99176
55,6116195,177486,42452434,12511453,19,19522,24384,68468,13034539,1881,206992,4152,16.43,99176
56,6229755,180517,43150504,12740595,19,19522,24384,69752,13263689,1881,206992,4152,16.43,99176
57,6346572,183368,43844201,12973646,19,19522,24384,70933,13496543,1881,206992,4152,16.47,99176
58,6462163,186565,44539387,13203866,19,19522,24384,72023,13726802,1881,206992,4152,16.48,99176
59,6579126,189200,45234679,13435343,19,19522,24384,73159,13960184,1881,206992,4152,16.59,99176
60,6693530,192326,48387335,13664659,19,19522,24384,74382,14191687,1881,206992,4152,16.53,99176
61,6806012,195382,49118792,13890171,19,19522,24384,75566,14418037,1881,206992,4152,16.39,99176
62,6921782,198449,47326173,14124259,19,19522,24384,76813,14654687,1881,206992,4152,16.66,99176
63,7036693,201268,48025829,14355933,19,19522,24384,77960,14885878,1881,206992,4152,16.52,99176
64,7150730,203825,48721447,14583366,19,19522,24384,79143,15114482,1881,206992,4152,16.17,99176
65,7266502,206476,49421055,14814454,19,19522,24384,80289,15348501,1881,206992,4152,16.66,99176
66,7380934,209008,50115469,15046383,19,19522,24384,81563,15583245,1881,206992,4152,16.57,99176
67,7496285,211908,50816998,15276718,19,19522,24384,82771,15816123,1881,206992,4152,16.71,99176
68,7613713,214811,51510714,15508247,19,19522,24384,83974,16050670,1881,206992,4152,16.47,99176
69,7726133,217395,52218735,15735031,19,19522,24384,85026,16277321,1881,206992,4152,16.42,99176
70,7840647,220593,52912588,15965293,19,19522,24384,86299,16507878,1881,206992,4152,16.63,99176
71,7956597,223686,56443798,16198263,19,19522,24384,87449,16741047,1881,206992,4152,16.49,99176
72,8069646,226030,54306837,16429105,19,19522,24384,88689,16971296,1881,206992,4152,16.48,99176
73,8184618,229635,57903870,16660931,19,19522,24384,89893,17203827,1881,206992,4152,16.70,99176
74,8299920,232464,58635768,16894576,19,19522,24384,91149,17438351,1881,206992,4152,16.58,99176
75,8414396,235579,56399784,17122047,19,19522,24384,92181,17666917,1881,206992,4152,16.32,99176
76,8529710,238866,57088118,17353124,19,19522,24384,93503,17899870,1881,206992,4152,16.43,99176
77,8574867,241695,57950602,17451775,19,19522,24384,95276,18009537,1881,206992,4152,6.78,99176
78,8583395,244919,58911564,17468914,19,19522,24384,96756,18040130,1881,206992,4152,1.08,99176
79,8736686,247323,59504777,17778722,19,19522,24384,98057,18346587,1881,206992,4152,22.24,99176
80,8891066,250164,60090647,18092013,19,19522,24384,99098,18658803,1881,206992,4152,22.60,99176
81,9044809,253087,63898366,18400001,19,19522,24384,100507,18962679,1881,206992,4152,22.09,99176
82,9202307,256019,61270377,18715243,19,19522,24384,101784,19274577,1881,206992,4152,22.81,99176
83,9325351,258549,61942969,18962363,19,19522,24384,102983,19522005,1881,206992,4152,17.68,99176
84,9443259,261334,62637603,19197009,19,19522,24384,104240,19756071,1881,206992,4152,16.76,99176
85,9556900,264061,63336130,19427111,19,19522,24384,105359,19988217,1881,206992,4152,16.38,99176
86,9670968,267361,67433101,19654528,19,19522,24384,106506,20217452,1881,206992,4152,16.44,99176
87,9784567,270235,64735992,19886066,19,19522,24384,107815,20449227,1881,206992,4152,16.49,99176
88,9900057,273654,68897776,20118445,19,19522,24384,109047,20683881,1881,206992,4152,16.67,99176
89,10012525,276740,66132775,20345438,19,19522,24384,110261,20910800,1881,206992,4152,15.92,99176
90,10131591,280027,66817855,20583217,19,19522,24384,111335,21147553,1881,206992,4152,17.09,99176
91,10248108,283363,67515524,20815932,19,19522,24384,112637,21380900,1881,206992,4152,16.59,99176
92,10360695,286815,71818298,21043826,19,19522,24384,113878,21611242,1881,206992,4152,16.41,99176
93,10474646,289915,68917586,21274870,19,19522,24384,114966,21841549,1881,206992,4152,16.62,99176
94,10589612,293024,69609741,21507679,19,19522,24384,116242,22074689,1881,206992,4152,16.57,99176
95,10703698,296307,70308231,21733882,19,19522,24384,117482,22301777,1881,206992,4152,16.17,99176
96,10820268,299588,71002214,21966960,19,19522,24384,118621,22537417,1881,206992,4152,16.73,99176
97,10937807,302219,71694315,22200231,19,19522,24384,119832,22771755,1881,206992,4152,16.57,99176
98,11049724,305689,72397647,22425321,19,19522,24384,121047,23000682,1881,206992,4152,16.17,99176
99,11164598,309493,76921403,22656742,19,19522,24384,122242,23232555,1881,206992,4152,16.69,99176
100,11279288,312834,77642531,22889515,19,19522,24384,123619,23466585,1881,206992,4152,16.73,99176
101,11394986,315801,74497978,23116678,19,19522,24384,124755,23695928,1881,206992,4152,16.17,99176
102,11510543,319316,79103238,23346413,19,19522,24384,126040,23926188,1881,206992,4152,16.71,99176
103,11626000,322831,75895986,23578867,19,19522,24384,127186,24158429,1881,206992,4152,16.53,99176
104,11741886,325346,76594435,23807115,19,19522,24384,128413,24387987,1881,206992,4152,16.36,99176
105,11857780,328819,77288342,24039982,19,19522,24384,129616,24620691,1881,206992,4152,16.67,99176
106,11973886,332392,77988586,24271452,19,19522,24384,130754,24852369,1881,206992,4152,16.70,99176
107,12086099,335056,78684939,24499703,19,19522,24384,132084,25083432,1881,206992,4152,16.18,99176
108,12200955,338810,83480419,24730279,19,19522,24384,133368,25315663,1881,206992,4152,16.71,99176
109,12316505,341583,80080509,24963189,19,19522,24384,134577,25550008,1881,206992,4152,16.68,99176
110,12428108,344194,80785136,25188787,19,19522,24384,135832,25777115,1881,206992,4152,16.21,99176
111,12543772,347802,85677674,25421620,19,19522,24384,136935,26009121,1881,206992,4152,16.71,99176
112,12662743,351418,82173004,25657939,19,19522,24384,138075,26242665,1881,206992,4152,16.71,99176
113,12774789,353863,82876818,25885122,19,19522,24384,139224,26467730,1881,206992,4152,16.18,99176
114,12888973,357540,83575354,26115060,19,19522,24384,140361,26699378,1881,206992,4152,16.71,99176
115,13003725,359869,84269624,26345799,19,19522,24384,141638,26933195,1881,206992,4152,16.39,99176
116,13117532,363328,84963677,26575243,19,19522,24384,142803,27163320,1881,206992,4152,16.50,99176
117,13230013,366796,85661656,26801680,19,19522,24384,143901,27391605,1881,206992,4152,16.55,99176
118,13348794,369779,90791999,27040407,19,19522,24384,145162,27629546,1881,206992,4152,16.85,99176
119,13464074,372112,87056763,27267800,19,19522,24384,146429,27859485,1881,206992,4152,16.19,99176
120,13580288,376707,92252499,27499996,19,19522,24384,147717,28092134,1881,206992,4152,16.62,99176
121,13695941,379779,92979840,27733680,19,19522,24384,148996,28326545,1881,206992,4152,16.75,99176
122,13810966,383042,89143425,27960404,19,19522,24384,150135,28552183,1881,206992,4152,16.23,99176
123,13925616,386865,89843182,28190589,19,19522,24384,151313,28783892,1881,206992,4152,16.68,99176
124,14041915,388969,90534147,28425423,19,19522,24384,152488,29020434,1881,206992,4152,16.58,99176
125,14156346,391587,91233896,28653041,19,19522,24384,153762,29250646,1881,206992,4152,16.34,99176
126,14268093,395044,91935100,28878844,19,19522,24384,155054,29477636,1881,206992,4152,16.29,99176
127,14384901,398291,92622535,29114659,19,19522,24384,156388,29713390,1881,206992,4152,16.97,99176
128,14497578,400856,93322263,29344241,19,19522,24384,157581,29944317,1881,206992,4152,16.20,99176
129,14613192,404315,98836797,29573943,19,19522,24384,158933,30173272,1881,206992,4152,16.44,99176
130,14728450,407133,94709140,29808268,19,19522,24384,160058,30407576,1881,206992,4152,16.45,99176
131,14845126,410420,95399125,30042322,19,19522,24384,161378,30642539,1881,206992,4152,16.71,99176
132,14957395,413902,96101058,30268136,19,19522,24384,162573,30867810,1881,206992,4152,16.17,99176
133,15073887,417361,101751110,30503360,19,19522,24384,163846,31105487,1881,206992,4152,16.88,99176
134,15188281,420648,97492128,30734151,19,19522,24384,165047,31335877,1881,206992,4152,16.54,99176
135,15299770,424109,98195635,30959596,19,19522,24384,166221,31562479,1881,206992,4152,16.29,99176
136,15415760,426840,98890172,31194433,19,19522,24384,167518,31796552,1881,206992,4152,16.45,99176
137,15531968,429411,99585752,31428222,19,19522,24384,168765,32030047,1881,206992,4152,16.60,99176
138,15644576,432872,100288141,31653212,19,19522,24384,169841,32255154,1881,206992,4152,16.17,99176
139,15759702,436475,100980341,31887931,19,19522,24384,171093,32489401,1881,206992,4152,16.72,99176
140,15872638,439631,106864841,32119355,19,19522,24384,172321,32721231,1881,206992,4152,16.70,99176
141,15986365,442577,102378378,32345984,19,19522,24384,173553,32949794,1881,206992,4152,16.17,99176
142,16102828,446044,103066281,32579678,19,19522,24384,174746,33184691,1881,206992,4152,16.73,99176
143,16218743,449511,103756398,32812423,19,19522,24384,175957,33420135,1881,206992,4152,16.70,99176
144,16331442,452129,104456033,33039495,19,19522,24384,177280,33648737,1881,206992,4152,16.18,99176
