period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
41,2251870,186649,38200590,6608582,18,19510,24082,67576,5777646,1881,206992,4152,7.55,99268
42,2309965,189783,39032114,6802556,18,19510,24082,69108,5913637,1881,206992,4152,8.63,99268
43,2363134,196908,39739922,6962637,18,19510,24082,70577,6036996,1881,206992,4152,7.65,99268
44,2428869,208050,40713815,7141430,18,19510,24082,72234,6178480,1881,206992,4152,9.42,99268
45,2485447,211191,41373054,7317519,18,19510,24082,74013,6310225,1881,206992,4152,8.34,99268
46,2497475,219309,42491551,7421611,18,19510,24082,75767,6360812,1881,206992,4152,2.18,99268
47,2581965,229863,43271128,7636795,18,19510,24082,77209,6532306,1881,206992,4152,11.83,99268
48,2617933,232466,44154058,7791605,18,19510,24082,78791,6625856,1881,206992,4152,5.52,99268
49,2705318,240194,44636775,8008449,18,19510,24082,80248,6805964,1881,206992,4152,12.36,99268
50,2730649,251288,45533039,8139457,18,19510,24082,81903,6877638,1881,206992,4152,3.97,99268
51,2809002,254279,46643745,8371754,18,19510,24082,83339,7050317,1881,206992,4152,11.73,99268
52,2881268,257511,47431423,8563733,18,19510,24082,85027,7211713,1881,206992,4152,10.58,99268
53,2937532,260495,48272806,8723978,18,19510,24082,86532,7336868,1881,206992,4152,8.11,99268
54,2948496,263585,49218813,8833840,18,19510,24082,88201,7384870,1881,206992,4152,1.82,99268
55,2967802,266702,49681400,8923855,18,19510,24082,89938,7438481,1881,206992,4152,2.42,99268
56,3108445,269685,50784638,9264714,18,19510,24082,91255,7723057,1881,206992,4152,20.52,99268
57,3120227,272905,51724686,9375508,18,19510,24082,93102,7772545,1881,206992,4152,2.07,99268
58,3214443,276047,52466490,9606731,18,19510,24082,94478,7972296,1881,206992,4152,13.85,99268
59,3216150,279274,53436865,9694405,18,19510,24082,96116,7995388,1881,206992,4152,0.24,99268
60,3336776,282420,54121633,9997009,18,19510,24082,97397,8239869,1881,206992,4152,17.37,99268
61,3340944,285634,55082478,10066688,18,19510,24082,99129,8272977,1881,206992,4152,0.98,99268
62,3415331,288770,55884029,10283074,18,19510,24082,100467,8426253,1881,206992,4152,10.50,99268
63,3495090,291981,56658888,10519734,18,19510,24082,101786,8603779,1881,206992,4152,12.05,99268
64,3496523,302311,57632811,10579214,18,19510,24082,103511,8625074,1881,206992,4152,0.18,99268
65,3590866,305962,58379024,10834243,18,19510,24082,104889,8824517,1881,206992,4152,13.64,99268
66,3649393,313722,58377398,11007367,18,19510,24082,106485,8961480,1881,206992,4152,8.57,99268
67,3703258,324217,60078042,11186797,18,19510,24082,108006,9086868,1881,206992,4152,8.13,99268
68,3788856,327361,60853623,11415256,18,19510,24082,109453,9261002,1881,206992,4152,12.01,99268
69,3837044,330582,61706831,11566164,18,19510,24082,111077,9378876,1881,206992,4152,7.35,99268
70,3838257,333724,62680452,11659442,18,19510,24082,112682,9401332,1881,206992,4152,0.18,99268
71,3957863,336212,63360494,11961999,18,19510,24082,114044,9648252,1881,206992,4152,17.51,99268
72,3996290,339409,64237152,12096271,18,19510,24082,115539,9747070,1881,206992,4152,6.04,99268
73,3997761,342551,65209880,12183367,18,19510,24082,117145,9770096,1881,206992,4152,0.20,99268
74,3999206,345682,66183374,12269692,18,19510,24082,118890,9792768,1881,206992,4152,0.20,99268
75,4101482,348821,66916499,12508624,18,19510,24082,120388,9998840,1881,206992,4152,14.44,99268
76,4246235,352229,66358788,12857575,18,19510,24082,121587,10290880,1881,206992,4152,21.16,99268
77,4296807,354815,68389049,13039418,18,19510,24082,123262,10413233,1881,206992,4152,7.61,99268
78,4299710,357948,69359785,13101026,18,19510,24082,125104,10436241,1881,206992,4152,0.18,99268
79,4416840,361096,70061205,13394714,18,19510,24082,126374,10670821,1881,206992,4152,16.52,99268
80,4428491,369458,71007062,13492879,18,19510,24082,127981,10718494,1881,206992,4152,2.01,99268
81,4505177,379988,71810451,13691735,18,19510,24082,129553,10876354,1881,206992,4152,10.51,99268
82,4571282,382626,72616885,13902239,18,19510,24082,131066,11027724,1881,206992,4152,10.13,99268
83,4572773,385231,73590000,13961860,18,19510,24082,132636,11049762,1881,206992,4152,0.18,99268
84,4706058,388602,74246815,14294448,18,19510,24082,134086,11315999,1881,206992,4152,18.90,99268
85,4756813,391670,75093136,14449481,18,19510,24082,135767,11435726,1881,206992,4152,7.74,99268
86,4762256,394318,76061538,14517683,18,19510,24082,137202,11465112,1881,206992,4152,0.63,99268
87,4859691,397162,76786829,14789009,18,19510,24082,138864,11678439,1881,206992,4152,14.91,99268
88,4861238,400206,77758861,14876604,18,19510,24082,140543,11700246,1881,206992,4152,0.21,99268
89,4980492,403296,78439908,15152924,18,19510,24082,141862,11946877,1881,206992,4152,17.41,99268
90,4981989,406314,77773636,15240541,18,19510,24082,143461,11969771,1881,206992,4152,0.20,99268
91,5091370,409441,80123813,15528935,18,19510,24082,144915,12200160,1881,206992,4152,16.00,99268
92,5127811,412626,81018584,15646699,18,19510,24082,146431,12283061,1881,206992,4152,4.70,99268
93,5219573,415481,81774684,15893600,18,19510,24082,147825,12475599,1881,206992,4152,12.96,99268
94,5268903,423826,82631188,16037370,18,19510,24082,149341,12590758,1881,206992,4152,7.11,99268
95,5333350,431619,83461027,16196189,18,19510,24082,150869,12732278,1881,206992,4152,9.43,99268
96,5390968,434451,84295743,16389520,18,19510,24082,152503,12862798,1881,206992,4152,8.24,99268
97,5451100,442993,85126716,16578674,18,19510,24082,154063,12998820,1881,206992,4152,8.63,99268
98,5507071,453563,85972705,16749240,18,19510,24082,155682,13126572,1881,206992,4152,8.28,99268
99,5559289,456010,86817824,16918189,18,19510,24082,157270,13251338,1881,206992,4152,7.91,99268
100,5620512,464534,87646879,17095044,18,19510,24082,159096,13386003,1881,206992,4152,8.63,99268
101,5672057,475060,88519843,17269942,18,19510,24082,160572,13503943,1881,206992,4152,7.55,99268
102,5737235,477677,89339108,17474317,18,19510,24082,162098,13644523,1881,206992,4152,9.55,99268
103,5788929,480601,90181801,17619230,18,19510,24082,163911,13772862,1881,206992,4152,7.72,99268
104,5847036,484173,91014246,17822356,18,19510,24082,165360,13906579,1881,206992,4152,8.63,99268
105,5900068,486632,91860700,17998374,18,19510,24082,167003,14026148,1881,206992,4152,7.56,99268
106,5934564,489947,90625761,18109255,18,19510,24082,168724,14112002,1881,206992,4152,5.04,99268
107,5990999,493107,93583962,18306424,18,19510,24082,170276,14248316,1881,206992,4152,8.80,99268
108,6042741,496758,92205798,18490267,18,19510,24082,171832,14369739,1881,206992,4152,7.76,99268
109,6114052,499407,95232190,18681733,18,19510,24082,173376,14527681,1881,206992,4152,10.28,99268
110,6143913,501986,96131273,18826715,18,19510,24082,175076,14609747,1881,206992,4152,4.66,99268
111,6162103,505485,97062065,18946800,18,19510,24082,176746,14665739,1881,206992,4152,2.53,99268
112,6295615,508599,97712976,19248333,18,19510,24082,178191,14936009,1881,206992,4152,19.31,99268
113,6315332,511637,98634376,19376005,18,19510,24082,179934,14999296,1881,206992,4152,3.15,99268
114,6393071,514949,99420248,19574900,18,19510,24082,181086,15161796,1881,206992,4152,11.04,99268
115,6446580,518333,100258688,19765790,18,19510,24082,182770,15289175,1881,206992,4152,8.18,99268
116,6480993,521004,101143015,19922486,18,19510,24082,184351,15383733,1881,206992,4152,5.60,99268
117,6541494,524335,101975635,20090351,18,19510,24082,185923,15515517,1881,206992,4152,8.54,99268
118,6606799,527643,102788757,20274146,18,19510,24082,187456,15664846,1881,206992,4152,10.01,99268
119,6624642,531049,103719833,20394237,18,19510,24082,188998,15719261,1881,206992,4152,2.53,99268
120,6730133,533800,104438064,20650431,18,19510,24082,190522,15945194,1881,206992,4152,15.80,99268
121,6731704,537204,105408705,20740029,18,19510,24082,192205,15968886,1881,206992,4152,0.21,99268
122,6765811,540516,103576867,20887039,18,19510,24082,193854,16050619,1881,206992,4152,4.72,99268
123,6914115,543675,106925996,21215590,18,19510,24082,195150,16344750,1881,206992,4152,21.34,99268
124,6924974,547062,107869487,21327165,18,19510,24082,196829,16391801,1881,206992,4152,2.01,99268
125,6987426,555611,108698465,21514294,18,19510,24082,198483,16525154,1881,206992,4152,8.48,99268
126,7088276,563100,109442004,21765814,18,19510,24082,199787,16728977,1881,206992,4152,14.65,99268
127,7117216,566470,110338729,21910090,18,19510,24082,201492,16810250,1881,206992,4152,4.49,99268
128,7165906,569367,111196576,22060792,18,19510,24082,203088,16925615,1881,206992,4152,7.12,99268
129,7234874,572667,109034547,22284651,18,19510,24082,204844,17078584,1881,206992,4152,9.92,99268
130,7309203,575572,109779425,22513499,18,19510,24082,206148,17241077,1881,206992,4152,11.26,99268
131,7319148,578275,113738891,22596444,18,19510,24082,207965,17286347,1881,206992,4152,1.65,99268
132,7389932,581587,114542569,22805165,18,19510,24082,209524,17437346,1881,206992,4152,9.94,99268
133,7454677,584271,115359338,22987853,18,19510,24082,211080,17585386,1881,206992,4152,9.82,99268
134,7516684,587577,113068242,23158411,18,19510,24082,212416,17716742,1881,206992,4152,8.66,99268
135,7573445,590713,117031064,23347171,18,19510,24082,213847,17845118,1881,206992,4152,8.50,99268
136,7574874,599246,118005450,23429580,18,19510,24082,215336,17867273,1881,206992,4152,0.20,99268
137,7708640,609752,118670450,23730575,18,19510,24082,216602,18135173,1881,206992,4152,19.18,99268
138,7765470,612458,116222128,23921397,18,19510,24082,218002,18261968,1881,206992,4152,8.01,99268
139,7811989,615891,120372117,24069533,18,19510,24082,219377,18372911,1881,206992,4152,6.98,99268
140,7870282,621117,121196554,24244188,18,19510,24082,220984,18514310,1881,206992,4152,9.00,99268
141,7871907,624503,122166326,24335307,18,19510,24082,222573,18538035,1881,206992,4152,0.22,99268
142,7965469,632406,122928972,24575709,18,19510,24082,223648,18726473,1881,206992,4152,13.05,99268
143,8053630,643035,123701866,24812505,18,19510,24082,225092,18913571,1881,206992,4152,12.98,99268
144,8070964,651600,124631771,24895681,18,19510,24082,226859,18971076,1881,206992,4152,2.61,99268
145,8073011,660774,125611481,24994584,18,19510,24082,228455,18998224,1881,206992,4152,0.67,99268
146,8123397,664900,126471593,25140561,18,19510,24082,229957,19106460,1881,206992,4152,6.90,99268
147,8278493,668313,123516310,25509884,18,19510,24082,231222,19419504,1881,206992,4152,22.69,99268
148,8290350,676533,128023107,25605785,18,19510,24082,232907,19464561,1881,206992,4152,1.75,99268
149,8344312,687133,128880431,25774219,18,19510,24082,234358,19581085,1881,206992,4152,7.43,99268
150,8453624,690519,129588423,26061069,18,19510,24082,235607,19806876,1881,206992,4152,16.21,99268
151,8461541,693474,130543375,26139389,18,19510,24082,237337,19847672,1881,206992,4152,1.24,99268
152,8513354,696869,131392316,26326101,18,19510,24082,238895,19965925,1881,206992,4152,7.60,99268
153,8600278,699442,132155693,26575884,18,19510,24082,240449,20156608,1881,206992,4152,13.13,99268
154,8632371,702526,129259290,26690845,18,19510,24082,242150,20234321,1881,206992,4152,4.34,99268
155,8729690,705564,133792597,26926449,18,19510,24082,243649,20445170,1881,206992,4152,14.60,99268
156,8787591,708588,134622740,27067456,18,19510,24082,245234,20580327,1881,206992,4152,8.63,99268
157,8843197,712163,131637982,27233659,18,19510,24082,246837,20714148,1881,206992,4152,8.29,99268
158,8896514,714916,136299885,27419771,18,19510,24082,248309,20836406,1881,206992,4152,7.87,99268
159,8955575,718295,137131883,27582507,18,19510,24082,249944,20968528,1881,206992,4152,8.63,99268
160,9009334,721999,134081658,27735554,18,19510,24082,251705,21099521,1881,206992,4152,8.33,99268
161,9064340,724950,138799948,27912652,18,19510,24082,253399,21228043,1881,206992,4152,7.85,99268
162,9120021,728338,139646857,28069822,18,19510,24082,254964,21347909,1881,206992,4152,7.97,99268
163,9176241,731126,140484302,28207206,18,19510,24082,256489,21476648,1881,206992,4152,8.21,99268
164,9234096,734521,141310904,28400072,18,19510,24082,258057,21612524,1881,206992,4152,8.63,99268
165,9283289,737814,142157948,28554186,18,19510,24082,259756,21732221,1881,206992,4152,7.55,99268
166,9342319,741210,142988150,28749201,18,19510,24082,261392,21866227,1881,206992,4152,8.63,99268
167,9396047,744988,139791005,28897515,18,19510,24082,263113,21988570,1881,206992,4152,7.94,99268
168,9460963,747879,144646885,29065339,18,19510,24082,264805,22137834,1881,206992,4152,9.32,99268
169,9512801,750685,145497545,29220225,18,19510,24082,266342,22255524,1881,206992,4152,7.55,99268
170,9572064,754081,146320935,29389712,18,19510,24082,267994,22393299,1881,206992,4152,8.63,99268
171,9627565,757473,147149100,29555476,18,19510,24082,269818,22527876,1881,206992,4152,8.63,99268
172,9675233,759949,148002581,29730405,18,19510,24082,271418,22646405,1881,206992,4152,7.25,99268
173,9731593,764677,144666324,29917476,18,19510,24082,273036,22768698,1881,206992,4152,7.73,99268
174,9793614,770732,149689700,30087570,18,19510,24082,274466,22902828,1881,206992,4152,8.67,99268
175,9855757,774169,146271371,30268471,18,19510,24082,276198,23049229,1881,206992,4152,9.26,99268
176,9894088,782587,151388464,30405763,18,19510,24082,277737,23146007,1881,206992,4152,5.59,99268
177,9970432,792962,152204827,30606957,18,19510,24082,279420,23310918,1881,206992,4152,11.05,99268
178,10028787,796422,153034718,30803871,18,19510,24082,280853,23444872,1881,206992,4152,8.63,99268
179,10082498,799804,153884225,30931851,18,19510,24082,282525,23564733,1881,206992,4152,7.55,99268
