period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,434,173,4352432,9516,18,19516,23726,3716,712393,1881,206992,3896,0.01,99305
1,4438,11654,4518466,13504,18,19516,23726,5135,726604,1881,206992,3896,0.00,99305
2,4438,14275,5504525,14342,18,19516,23726,6277,738196,1881,206992,3896,0.00,99305
3,23373,16869,6443127,72753,18,19516,23726,8099,786008,1881,206992,3896,1.97,99305
4,82628,19676,7279453,214045,18,19516,23726,9561,912532,1881,206992,3896,8.23,99305
5,169791,27399,8047264,513430,18,19516,23726,10983,1099875,1881,206992,3896,12.69,99305
6,204070,37502,8945946,752195,18,19516,23726,12553,1185529,1881,206992,3896,4.73,99305
7,277669,41560,10250541,1044810,18,19516,23726,14184,1359690,1881,206992,3896,11.75,99305
8,277669,56850,10725058,1440185,18,19516,23726,16324,1388746,1881,206992,3896,0.04,99305
9,339578,67668,11814832,1688558,18,19516,23726,18151,1521627,1881,206992,3896,8.61,99305
10,469077,70287,12225971,1946189,18,19516,23726,19233,1784292,1881,206992,3896,18.76,99305
11,470738,73416,13198751,1952974,18,19516,23726,21110,1806078,1881,206992,3896,0.20,99305
12,548198,76596,13992604,2102514,18,19516,23726,22476,1966017,1881,206992,3896,10.67,99305
13,625751,78713,14773971,2261595,18,19516,23726,23931,2134319,1881,206992,3896,11.44,99305
14,627252,81863,15748806,2268249,18,19516,23726,25681,2154549,1881,206992,3896,0.19,99305
15,763798,84392,16397913,2531390,18,19516,23726,26913,2421887,1881,206992,3896,19.08,99305
16,818959,87840,17244159,2642368,18,19516,23726,28298,2541624,1881,206992,3896,7.93,99305
17,880337,90400,18059261,2771898,18,19516,23726,30063,2685803,1881,206992,3896,9.20,99305
18,881807,93534,19029443,2779312,18,19516,23726,32117,2709678,1881,206992,3896,0.18,99305
19,996766,96988,20283336,3003232,18,19516,23726,33589,2937395,1881,206992,3896,16.22,99305
20,1040608,99704,21178302,3096148,18,19516,23726,35276,3046252,1881,206992,3896,6.49,99305
21,1079917,102504,21472191,3181689,18,19516,23726,36880,3144954,1881,206992,3896,5.99,99305
22,1154646,105366,22269819,3328325,18,19516,23726,38451,3300570,1881,206992,3896,10.52,99305
23,1190095,107933,23158386,3403750,18,19516,23726,40244,3390497,1881,206992,3896,5.25,99305
24,1279386,111240,24617138,3578734,18,19516,23726,41376,3571895,1881,206992,3896,12.72,99305
25,1333480,113793,24759778,3695268,18,19516,23726,42885,3700259,1881,206992,3896,8.17,99305
26,1334871,116914,25732619,3701821,18,19516,23726,44754,3721841,1881,206992,3896,0.18,99305
27,1443665,120048,26443975,3917050,18,19516,23726,46219,3948004,1881,206992,3896,15.64,99305
28,1516103,123276,27249461,4058637,18,19516,23726,47686,4097134,1881,206992,3896,9.96,99305
29,1519729,126409,28208655,4074524,18,19516,23726,49697,4130883,1881,206992,3896,0.93,99305
30,1601599,129846,28986613,4234108,18,19516,23726,51236,4300434,1881,206992,3896,11.34,99305
31,1659237,132763,29816154,4354494,18,19516,23726,52821,4431707,1881,206992,3896,8.66,99305
32,1731928,136192,30616762,4497000,18,19516,23726,54369,4583846,1881,206992,3896,10.05,99305
33,1762927,138894,31514201,4565401,18,19516,23726,55981,4665614,1881,206992,3896,4.77,99305
34,1805574,142167,33388802,4649341,18,19516,23726,57583,4759929,1881,206992,3896,5.80,99305
35,1896520,145099,33143674,4829790,18,19516,23726,59101,4950881,1881,206992,3896,13.18,99305
36,1959791,148319,33964768,4956197,18,19516,23726,60539,5086876,1881,206992,3896,9.09,99305
37,2030281,150957,34768268,5099502,18,19516,23726,62126,5241474,1881,206992,3896,10.03,99305
38,2058270,153767,35673117,5162977,18,19516,23726,63757,5318909,1881,206992,3896,4.46,99305
39,2139964,156224,36460427,5320933,18,19516,23726,65279,5483806,1881,206992,3896,11.22,99305
40,2202320,158829,37282589,5448217,18,19516,23726,66537,5621562,1881,206992,3896,9.10,99305
41,2206620,161975,38244023,5466024,18,19516,23726,68195,5654046,1881,206992,3896,0.97,99305
42,2285610,165096,40264150,5619930,18,19516,23726,69492,5814410,1881,206992,3896,10.99,99305
43,2346042,168129,39858647,5744669,18,19516,23726,71213,5953691,1881,206992,3896,9.00,99305
44,2350191,171276,42109729,5755713,18,19516,23726,72895,5976661,1881,206992,3896,0.35,99305
45,2494172,174487,41460694,6034293,18,19516,23726,74059,6261297,1881,206992,3896,20.54,99305
