period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
86,6091295,355204,65444372,72752490,18,19442,24537,103346,20129551,1837,290608,4152,16.07,100343
87,6165238,358730,16052133,73614033,18,19442,24537,104438,20363017,1837,290608,4152,16.38,100343
88,6239252,361733,16168190,74482697,18,19442,24537,105648,20600754,1837,290608,4152,16.75,100343
89,6313850,365112,16293174,75347816,18,19442,24537,106777,20834852,1837,290608,4152,16.52,100343
90,6387170,368782,16419138,76213406,18,19442,24537,107967,21068596,1837,290608,4152,16.31,100343
91,6459625,371802,16558471,77055017,18,19442,24537,109120,21296205,1837,290608,4152,16.02,100343
92,6532138,375436,16704945,77896133,18,19442,24537,110252,21520850,1837,290608,4152,15.85,100343
93,6600303,378518,16854595,78732874,18,19442,24537,111420,21743151,1837,290608,4152,15.44,100343
94,6673416,382188,16977020,79597831,18,19442,24537,112586,21978816,1837,290608,4152,16.28,100343
95,6745970,385899,17096711,80471849,18,19442,24537,113777,22216688,1837,290608,4152,16.42,100343
96,6819570,389455,17211955,81351606,18,19442,24537,114923,22449713,1837,290608,4152,16.27,100343
97,6890522,392791,17351333,82197966,18,19442,24537,116079,22678325,1837,290608,4152,15.90,100343
98,6961352,396197,17493943,83043504,18,19442,24537,117165,22905579,1837,290608,4152,15.88,100343
99,7034770,399385,17623983,83901047,18,19442,24537,118395,23130587,1837,290608,4152,15.93,100343
100,7108534,402547,17745328,84772268,18,19442,24537,119570,23359604,1837,290608,4152,16.39,100343
101,7181820,410074,17889227,85631384,18,19442,24537,120726,23590013,1837,290608,4152,15.96,100343
102,7255105,417459,18018020,86502940,18,19442,24537,121901,23821288,1837,290608,4152,16.31,100343
103,7326780,421065,18155799,87359301,18,19442,24537,123089,24051568,1837,290608,4152,16.05,100343
104,7398463,424236,18291664,88207178,18,19442,24537,124266,24278850,1837,290608,4152,15.90,100343
105,7472592,428212,18401337,89095633,18,19442,24537,125421,24515348,1837,290608,4152,16.59,100343
106,7547055,431923,18540313,89950543,18,19442,24537,126516,24745668,1837,290608,4152,16.18,100343
107,7618074,437516,18673865,90803318,18,19442,24537,127693,24977518,1837,290608,4152,15.87,100343
108,7690653,444598,18778857,91689573,18,19442,24537,128838,25214369,1837,290608,4152,16.67,100343
109,7766640,448223,18888188,92558943,18,19442,24537,130054,25448285,1837,290608,4152,16.34,100343
110,7838036,451147,19013338,93421087,18,19442,24537,131246,25680514,1837,290608,4152,16.08,100343
111,7909960,457024,19184935,94243782,18,19442,24537,132467,25896888,1837,290608,4152,15.50,100343
112,7986002,460948,19307197,95111309,18,19442,24537,133649,26132644,1837,290608,4152,16.60,100343
113,8058662,464096,19435442,95973530,18,19442,24537,134849,26370993,1837,290608,4152,16.45,100343
114,8131422,467875,19562288,96837342,18,19442,24537,136056,26606398,1837,290608,4152,16.36,100343
115,8178455,471171,86510478,97402185,18,19442,24537,137456,26764640,1837,290608,4152,10.62,100343
116,8180370,474651,87480450,97474227,18,19442,24537,139152,26790804,1837,290608,4152,0.43,100343
117,8244590,478043,21138724,98241623,18,19442,24537,140371,26994854,1837,290608,4152,14.02,100343
118,8318871,481985,21256719,99118404,18,19442,24537,141562,27228261,1837,290608,4152,16.46,100343
119,8387386,485361,21416998,99940622,18,19442,24537,142716,27446036,1837,290608,4152,15.16,100343
120,8461238,488861,21537012,100805911,18,19442,24537,143885,27677343,1837,290608,4152,16.27,100343
121,8533614,492118,21652468,101674595,18,19442,24537,145079,27907118,1837,290608,4152,16.43,100343
122,8607178,496197,91841153,102549400,18,19442,24537,146254,28141157,1837,290608,4152,16.17,100343
123,8684937,499908,21835580,103470726,18,19442,24537,147363,28388359,1837,290608,4152,17.39,100343
124,8758638,503514,93258274,104353199,18,19442,24537,148616,28626309,1837,290608,4152,16.59,100343
125,8835939,515157,22056236,105257470,18,19442,24537,149752,28866458,1837,290608,4152,17.09,100343
126,8910945,518852,22168964,106134930,18,19442,24537,150908,29102120,1837,290608,4152,16.76,100343
127,8984805,522367,22280923,107016340,18,19442,24537,152150,29336235,1837,290608,4152,16.51,100343
128,9054850,529649,22447574,107858614,18,19442,24537,153336,29558639,1837,290608,4152,15.56,100343
129,9131706,533056,22534501,108760755,18,19442,24537,154522,29801462,1837,290608,4152,17.12,100343
130,9206172,536550,22645543,109634667,18,19442,24537,155703,30035749,1837,290608,4152,16.43,100343
131,9282221,540000,98302765,110518110,18,19442,24537,156825,30271342,1837,290608,4152,16.66,100343
132,9356525,544090,22858483,111395280,18,19442,24537,157908,30506353,1837,290608,4152,16.81,100343
133,9431248,547219,22974302,112279929,18,19442,24537,159109,30746710,1837,290608,4152,16.73,100343
134,9506561,550803,23108589,113142946,18,19442,24537,160242,30983898,1837,290608,4152,16.73,100343
135,9583965,554486,23217126,114027029,18,19442,24537,161384,31225609,1837,290608,4152,17.06,100343
136,9660942,558609,23332878,114908088,18,19442,24537,162582,31466085,1837,290608,4152,16.96,100343
137,9736167,561560,23452118,115781151,18,19442,24537,163829,31702750,1837,290608,4152,16.74,100343
138,9813292,565506,23548066,116682381,18,19442,24537,165007,31941020,1837,290608,4152,17.06,100343
139,9891612,569112,23639844,117590308,18,19442,24537,166131,32184339,1837,290608,4152,17.25,100343
140,9967378,572801,23744892,118474710,18,19442,24537,167297,32423656,1837,290608,4152,16.93,100343
141,10044524,576603,23848198,119372637,18,19442,24537,168531,32668655,1837,290608,4152,17.22,100343
142,10120945,579830,23949378,120265120,18,19442,24537,169717,32909100,1837,290608,4152,17.15,100343
143,10188213,583585,24172229,121032109,18,19442,24537,170846,33108339,1837,290608,4152,14.51,100343
144,10258312,587303,24344871,121869926,18,19442,24537,171988,33326085,1837,290608,4152,15.53,100343
145,10333487,590218,24428670,122769630,18,19442,24537,173185,33565999,1837,290608,4152,17.04,100343
146,10405624,596714,24547938,123645677,18,19442,24537,174422,33795616,1837,290608,4152,16.30,100343
147,10481068,603290,24638029,124561034,18,19442,24537,175637,34038404,1837,290608,4152,16.99,100343
148,10555778,606618,110530366,125441271,18,19442,24537,176906,34273928,1837,290608,4152,16.55,100343
149,10631104,610071,24851175,126312443,18,19442,24537,178072,34505117,1837,290608,4152,16.30,100343
150,10704003,613587,24984442,127185231,18,19442,24537,179230,34736222,1837,290608,4152,16.32,100343
151,10779416,617354,25095808,128067956,18,19442,24537,180409,34971410,1837,290608,4152,16.61,100343
152,10848913,620716,25250627,128913853,18,19442,24537,181663,35194257,1837,290608,4152,15.41,100343
153,10922993,624037,114182799,129791445,18,19442,24537,182834,35427866,1837,290608,4152,16.33,100343
154,10997998,627423,25486346,130669473,18,19442,24537,184046,35666967,1837,290608,4152,16.66,100343
155,11069432,630783,115623837,131534478,18,19442,24537,185223,35896662,1837,290608,4152,16.05,100343
156,11145992,633717,116341118,132401877,18,19442,24537,186357,36125399,1837,290608,4152,16.49,100343
157,11218112,637378,117072812,133259648,18,19442,24537,187536,36355541,1837,290608,4152,15.96,100343
158,11291535,649999,26009667,134138658,18,19442,24537,188739,36589136,1837,290608,4152,16.48,100343
159,11365860,655121,26129036,135014361,18,19442,24537,190005,36821985,1837,290608,4152,16.40,100343
160,11436901,658488,26261102,135880107,18,19442,24537,191128,37053623,1837,290608,4152,16.05,100343
161,11511983,661727,119976397,136745046,18,19442,24537,192318,37286783,1837,290608,4152,16.45,100343
162,11579870,665156,26554998,137560465,18,19442,24537,193460,37507760,1837,290608,4152,15.27,100343
163,11653358,669189,26676572,138431241,18,19442,24537,194653,37730641,1837,290608,4152,15.94,100343
164,11724631,672076,122161687,139278029,18,19442,24537,195806,37953361,1837,290608,4152,15.84,100343
165,11794972,674989,26972539,140105392,18,19442,24537,196885,38171686,1837,290608,4152,15.55,100343
166,11866860,678354,27098717,140961076,18,19442,24537,198075,38399481,1837,290608,4152,15.80,100343
167,11939096,682080,27240080,141818860,18,19442,24537,199273,38630325,1837,290608,4152,16.10,100343
168,12012912,685625,27358872,142690307,18,19442,24537,200453,38862977,1837,290608,4152,16.51,100343
169,12086944,689350,27462887,143583642,18,19442,24537,201650,39097317,1837,290608,4152,16.45,100343
170,12157986,692944,27619887,144415049,18,19442,24537,202834,39321562,1837,290608,4152,15.62,100343
171,12232376,696216,27733389,145298460,18,19442,24537,203996,39559365,1837,290608,4152,16.57,100343
172,12306614,699687,127967687,146184496,18,19442,24537,205170,39792928,1837,290608,4152,16.45,100343
173,12375060,702934,128696781,147006900,18,19442,24537,206320,40015007,1837,290608,4152,15.52,100343
174,12447813,705911,28129066,147865161,18,19442,24537,207496,40245807,1837,290608,4152,16.10,100343
175,12522948,710527,28230718,148771392,18,19442,24537,208642,40484095,1837,290608,4152,16.90,100343
176,12596006,713818,28363524,149635837,18,19442,24537,209829,40719780,1837,290608,4152,16.32,100343
177,12670425,717387,28465861,150527472,18,19442,24537,211068,40957301,1837,290608,4152,16.68,100343
178,12744399,721920,28598686,151377076,18,19442,24537,212251,41189088,1837,290608,4152,16.06,100343
179,12814074,724967,28771873,152189379,18,19442,24537,213348,41407672,1837,290608,4152,15.50,100343
