period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
48,2620905,164848,43946898,6478029,19,19510,24512,77528,6655674,1882,206992,4152,7.39,99305
49,2685886,167662,44766284,6611463,19,19510,24512,78967,6798008,1882,206992,4152,9.10,99305
50,2737817,170817,45616056,6718481,19,19510,24512,80206,6911210,1882,206992,4152,7.55,99305
51,2795910,173968,46442931,6843923,19,19510,24512,81808,7046322,1882,206992,4152,8.63,99305
52,2855076,177105,47268281,6966599,19,19510,24512,83510,7181368,1882,206992,4152,8.63,99305
53,2906300,179982,48115650,7075182,19,19510,24512,85173,7301915,1882,206992,4152,7.55,99305
54,2967382,183125,48946146,7198961,19,19510,24512,86439,7429888,1882,206992,4152,8.62,99305
55,3014901,186295,49805615,7303736,19,19510,24512,87959,7543319,1882,206992,4152,7.01,99305
56,3082522,192032,50618550,7441286,19,19510,24512,89360,7689236,1882,206992,4152,9.79,99305
57,3138058,194570,51456725,7558973,19,19510,24512,91099,7818017,1882,206992,4152,7.88,99305
58,3159122,197714,52384107,7604611,19,19510,24512,92502,7875361,1882,206992,4152,3.02,99305
59,3197578,200906,54773227,7686429,19,19510,24512,94061,7969331,1882,206992,4152,5.57,99305
60,3304249,203817,53975032,7906557,19,19510,24512,95502,8192286,1882,206992,4152,15.62,99305
61,3305662,207021,54949452,7913166,19,19510,24512,97265,8213439,1882,206992,4152,0.18,99305
62,3366769,210102,55776543,8038635,19,19510,24512,98306,8346260,1882,206992,4152,8.61,99305
63,3461736,213244,56512039,8239040,19,19510,24512,99738,8550854,1882,206992,4152,14.31,99305
64,3504857,216512,59034635,8327270,19,19510,24512,101432,8648823,1882,206992,4152,5.98,99305
65,3568954,219419,58200702,8462622,19,19510,24512,102856,8794676,1882,206992,4152,9.55,99305
66,3638838,222700,59006545,8604312,19,19510,24512,104336,8941434,1882,206992,4152,9.82,99305
67,3672586,225736,59890975,8678913,19,19510,24512,105924,9029482,1882,206992,4152,5.11,99305
68,3763346,228868,60643141,8863331,19,19510,24512,107330,9219987,1882,206992,4152,13.08,99305
69,3765477,231783,61614553,8873370,19,19510,24512,109042,9243035,1882,206992,4152,0.30,99305
70,3811209,235095,62480530,8970315,19,19510,24512,110210,9347099,1882,206992,4152,6.63,99305
71,3930454,238218,63154418,9214780,19,19510,24512,111538,9595772,1882,206992,4152,17.56,99305
72,3932105,241449,64124221,9223014,19,19510,24512,113508,9619521,1882,206992,4152,0.22,99305
73,4044136,244577,64826028,9446438,19,19510,24512,114833,9845140,1882,206992,4152,15.83,99305
74,4106764,247798,65642701,9577842,19,19510,24512,116084,9984419,1882,206992,4152,9.40,99305
75,4160273,250326,66485702,9691811,19,19510,24512,117534,10106639,1882,206992,4152,7.76,99305
76,4167929,253541,69467025,9709848,19,19510,24512,119384,10139005,1882,206992,4152,0.90,99305
77,4263616,256074,68190114,9900624,19,19510,24512,120615,10336197,1882,206992,4152,13.71,99305
78,4265143,259095,69163757,9907772,19,19510,24512,122425,10357548,1882,206992,4152,0.18,99305
79,4308665,262549,70036493,9993059,19,19510,24512,124023,10453962,1882,206992,4152,5.95,99305
80,4454255,265126,70658962,10286975,19,19510,24512,125244,10744253,1882,206992,4152,20.75,99305
81,4498903,270556,71518604,10384627,19,19510,24512,126818,10851457,1882,206992,4152,6.69,99305
82,4570015,273923,74521367,10530225,19,19510,24512,128059,11001557,1882,206992,4152,10.29,99305
83,4577928,276867,73280305,10552543,19,19510,24512,130073,11039961,1882,206992,4152,1.29,99305
84,4682453,279805,73994867,10761464,19,19510,24512,131623,11254380,1882,206992,4152,14.76,99305
85,4693919,283031,74941526,10792500,19,19510,24512,133184,11299013,1882,206992,4152,2.02,99305
86,4782009,285882,78020469,10968257,19,19510,24512,134487,11477354,1882,206992,4152,12.50,99305
87,4817453,289098,76593254,11048651,19,19510,24512,136245,11569007,1882,206992,4152,5.44,99305
88,4903677,291835,77356640,11224126,19,19510,24512,137611,11750166,1882,206992,4152,12.48,99305
89,4909204,295068,78320582,11236960,19,19510,24512,139305,11777122,1882,206992,4152,0.57,99305
90,4968022,298485,79156662,11357022,19,19510,24512,140461,11902433,1882,206992,4152,8.51,99305
91,5079002,301284,79858337,11586062,19,19510,24512,141694,12133691,1882,206992,4152,16.35,99305
92,5127769,304507,80717966,11683581,19,19510,24512,143162,12238368,1882,206992,4152,6.59,99305
93,5155430,307396,81617879,11748563,19,19510,24512,144908,12316890,1882,206992,4152,4.41,99305
94,5207782,310895,82467368,11852363,19,19510,24512,146383,12430534,1882,206992,4152,7.37,99305
95,5292977,313325,83229076,12035783,19,19510,24512,147856,12616764,1882,206992,4152,12.76,99305
96,5359815,316719,84036911,12175029,19,19510,24512,149252,12760698,1882,206992,4152,9.66,99305
97,5410771,320207,84882325,12283505,19,19510,24512,150756,12880380,1882,206992,4152,7.45,99305
98,5482156,323151,85690565,12424079,19,19510,24512,151919,13029899,1882,206992,4152,9.94,99305
99,5535906,326504,86529157,12536924,19,19510,24512,153672,13154965,1882,206992,4152,7.88,99305
100,5593347,329658,87362601,12657974,19,19510,24512,155293,13285186,1882,206992,4152,8.29,99305
101,5644309,332969,88210848,12762914,19,19510,24512,156985,13402058,1882,206992,4152,7.35,99305
102,5707440,336280,91826434,12890238,19,19510,24512,158237,13534800,1882,206992,4152,8.83,99305
103,5711688,339402,89998161,12907440,19,19510,24512,159975,13567271,1882,206992,4152,0.98,99305
104,5803179,342729,90747270,13089921,19,19510,24512,161397,13754205,1882,206992,4152,13.26,99305
105,5841667,345473,91625382,13176497,19,19510,24512,163101,13854004,1882,206992,4152,5.69,99305
106,5938948,348780,92363635,13371952,19,19510,24512,164431,14050707,1882,206992,4152,13.88,99305
107,5943139,352177,93322624,13392213,19,19510,24512,166057,14084719,1882,206992,4152,1.02,99305
108,6049283,355495,94038690,13602562,19,19510,24512,167424,14299755,1882,206992,4152,14.74,99305
109,6053353,358898,94999120,13619256,19,19510,24512,169239,14332216,1882,206992,4152,0.96,99305
110,6165192,362208,95701030,13841800,19,19510,24512,170345,14556108,1882,206992,4152,15.96,99305
111,6184142,365608,96622917,13889500,19,19510,24512,172246,14618821,1882,206992,4152,3.09,99305
112,6280933,369081,97363744,14078800,19,19510,24512,173766,14815240,1882,206992,4152,13.41,99305
113,6294980,372185,98298898,14114415,19,19510,24512,175724,14867329,1882,206992,4152,2.37,99305
114,6355163,375500,99127968,14235262,19,19510,24512,177451,14994345,1882,206992,4152,8.40,99305
115,6434037,378132,99899467,14403479,19,19510,24512,179023,15168799,1882,206992,4152,11.71,99305
116,6487479,381275,100743565,14508514,19,19510,24512,180680,15288223,1882,206992,4152,7.54,99305
117,6531615,384810,101612664,14597468,19,19510,24512,182232,15387190,1882,206992,4152,6.05,99305
118,6616937,387976,102374951,14774479,19,19510,24512,183587,15569438,1882,206992,4152,12.62,99305
119,6640654,391539,106646362,14823577,19,19510,24512,185419,15633561,1882,206992,4152,3.19,99305
120,6719446,394430,104069343,14986364,19,19510,24512,186893,15802750,1882,206992,4152,11.54,99305
121,6770804,397838,104913923,15098917,19,19510,24512,188571,15921702,1882,206992,4152,7.61,99305
122,6834764,401718,109187050,15227506,19,19510,24512,190218,16054763,1882,206992,4152,8.88,99305
123,6874087,404607,106615996,15312748,19,19510,24512,191849,16150545,1882,206992,4152,5.84,99305
124,6972184,407925,107353319,15506685,19,19510,24512,193110,16349330,1882,206992,4152,13.76,99305
125,7019738,411339,108208213,15607696,19,19510,24512,194657,16460911,1882,206992,4152,7.04,99305
126,7057633,414646,109084165,15692117,19,19510,24512,196103,16557752,1882,206992,4152,5.84,99305
127,7135991,417964,109864018,15854488,19,19510,24512,197598,16724319,1882,206992,4152,11.30,99305
128,7162719,421357,110776578,15907811,19,19510,24512,199166,16791243,1882,206992,4152,3.53,99305
129,7231713,424042,111580157,16051393,19,19510,24512,200596,16943493,1882,206992,4152,10.02,99305
130,7259117,427245,116189694,16107823,19,19510,24512,202176,17009815,1882,206992,4152,3.74,99305
131,7355873,429766,113230240,16307908,19,19510,24512,203754,17213850,1882,206992,4152,14.24,99305
132,7423430,433339,114038507,16447039,19,19510,24512,205316,17358693,1882,206992,4152,9.48,99305
133,7446879,435887,114961929,16497963,19,19510,24512,206786,17420405,1882,206992,4152,3.14,99305
134,7516858,439087,115755275,16648439,19,19510,24512,208448,17578989,1882,206992,4152,10.71,99305
135,7548915,442650,120499463,16714736,19,19510,24512,209979,17655588,1882,206992,4152,4.37,99305
136,7650806,445714,117382531,16923170,19,19510,24512,211431,17866535,1882,206992,4152,14.87,99305
137,7702496,449426,118226895,17033277,19,19510,24512,212838,17987679,1882,206992,4152,7.70,99305
138,7767027,455470,122976367,17170200,19,19510,24512,214536,18134189,1882,206992,4152,9.41,99305
139,7822384,458437,119879001,17286106,19,19510,24512,216133,18259716,1882,206992,4152,8.04,99305
140,7880201,461334,120712112,17404877,19,19510,24512,217590,18387990,1882,206992,4152,8.26,99305
141,7934386,464429,121550875,17517616,19,19510,24512,219205,18510838,1882,206992,4152,7.72,99305
142,7988852,467596,122387649,17634289,19,19510,24512,220856,18637651,1882,206992,4152,8.30,99305
143,8052617,470929,123211375,17761931,19,19510,24512,222499,18772593,1882,206992,4152,8.79,99305
144,8112539,474324,124035380,17884113,19,19510,24512,224326,18909186,1882,206992,4152,8.63,99305
145,8159060,477735,129047806,17979337,19,19510,24512,225650,19015182,1882,206992,4152,6.73,99305
146,8223075,480583,125713864,18114542,19,19510,24512,227138,19159087,1882,206992,4152,9.44,99305
147,8281486,483986,126537961,18238867,19,19510,24512,228951,19294276,1882,206992,4152,8.63,99305
148,8331770,489499,127384097,18346393,19,19510,24512,230525,19412930,1882,206992,4152,7.55,99305
149,8384391,493060,132513016,18453649,19,19510,24512,232095,19530908,1882,206992,4152,7.58,99305
150,8442709,495580,129062382,18577231,19,19510,24512,233410,19663423,1882,206992,4152,8.59,99305
151,8502348,498419,129889048,18699153,19,19510,24512,235036,19796931,1882,206992,4152,8.63,99305
152,8562997,501815,130720094,18822276,19,19510,24512,236577,19929611,1882,206992,4152,8.63,99305
153,8614251,505507,135963620,18931625,19,19510,24512,238063,20048706,1882,206992,4152,7.56,99305
154,8635817,508410,132488544,18980134,19,19510,24512,239740,20110552,1882,206992,4152,3.14,99305
155,8714664,511761,133264184,19145403,19,19510,24512,241131,20280942,1882,206992,4152,11.75,99305
156,8789881,515029,134058860,19301389,19,19510,24512,242511,20438836,1882,206992,4152,10.55,99305
157,8800870,518264,135004150,19333746,19,19510,24512,244196,20483822,1882,206992,4152,1.99,99305
158,8882114,521932,140317611,19497483,19,19510,24512,245650,20653792,1882,206992,4152,11.83,99305
159,8928600,524537,136644960,19601772,19,19510,24512,247210,20768652,1882,206992,4152,7.13,99305
160,8973116,527912,142100618,19691527,19,19510,24512,248798,20865766,1882,206992,4152,6.15,99305
161,9052150,531119,138295645,19857308,19,19510,24512,249989,21038006,1882,206992,4152,11.73,99305
162,9056941,534797,139264623,19868939,19,19510,24512,251600,21062619,1882,206992,4152,0.41,99305
163,9181477,537793,139930763,20122286,19,19510,24512,252985,21319222,1882,206992,4152,18.28,99305
164,9183104,541261,140903385,20129405,19,19510,24512,254635,21340346,1882,206992,4152,0.20,99305
165,9225566,544645,141780587,20215033,19,19510,24512,255936,21434154,1882,206992,4152,5.79,99305
166,9356032,548136,142426797,20483474,19,19510,24512,257177,21703650,1882,206992,4152,19.46,99305
167,9411169,552854,143271065,20598731,19,19510,24512,258659,21825799,1882,206992,4152,7.87,99305
168,9470279,556679,144099490,20722617,19,19510,24512,260386,21961029,1882,206992,4152,8.59,99305
169,9520979,559614,144948101,20831560,19,19510,24512,261764,22079938,1882,206992,4152,7.59,99305
170,9579142,562742,145777130,20954721,19,19510,24512,263287,22212652,1882,206992,4152,8.58,99305
171,9632044,566154,146625208,21062552,19,19510,24512,264903,22330775,1882,206992,4152,7.55,99305
172,9695006,569690,152378859,21194115,19,19510,24512,266683,22473601,1882,206992,4152,9.16,99305
173,9743010,572694,148298018,21296587,19,19510,24512,268149,22585668,1882,206992,4152,7.24,99305
174,9806593,575299,149115734,21427593,19,19510,24512,269863,22728228,1882,206992,4152,9.06,99305
175,9865424,578691,149944035,21551570,19,19510,24512,271384,22863944,1882,206992,4152,8.76,99305
176,9920387,581467,150784093,21666162,19,19510,24512,272977,22989002,1882,206992,4152,7.83,99305
177,9973682,584858,151627369,21775618,19,19510,24512,274614,23106823,1882,206992,4152,7.87,99305
178,10036049,587644,152453571,21905452,19,19510,24512,276056,23245031,1882,206992,4152,8.91,99305
179,10088661,590588,158443542,22017544,19,19510,24512,277638,23367366,1882,206992,4152,7.63,99305
