period,experiment_runn,measurer,main,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
67,3683783,273021,100295,60147802,12600002,18,19524,13782,101612,9012135,1881,206992,4152,3.09
68,3761832,276162,100295,58421304,12846581,18,19524,13782,103107,9177690,1881,206992,4152,10.97
69,3834266,279205,100295,61729556,13067695,18,19524,13782,104587,9345312,1881,206992,4152,11.14
70,3898655,282437,100295,62554202,13294738,18,19524,13782,105926,9482041,1881,206992,4152,8.91
71,3958830,290652,100295,60695776,13499062,18,19524,13782,107393,9614531,1881,206992,4152,8.64
72,4011117,301779,100295,64252525,13689254,18,19524,13782,108905,9734864,1881,206992,4152,7.68
73,4066013,304779,100295,65098205,13859550,18,19524,13782,110381,9862942,1881,206992,4152,7.72
74,4129944,307921,100295,65922124,14003676,18,19524,13782,111837,10000586,1881,206992,4152,9.15
75,4189437,311441,100295,66754017,14194572,18,19524,13782,113387,10132283,1881,206992,4152,8.64
76,4242685,314099,100295,67607017,14348153,18,19524,13782,115058,10251972,1881,206992,4152,7.55
77,4285218,317246,100295,68480098,14536784,18,19524,13782,116719,10355709,1881,206992,4152,6.22
78,4358501,320268,100295,69285288,14744685,18,19524,13782,118042,10507725,1881,206992,4152,9.98
79,4417565,323412,100295,70115579,14962859,18,19524,13782,119715,10644075,1881,206992,4152,8.64
80,4477740,326536,100295,70946404,15107129,18,19524,13782,121278,10778302,1881,206992,4152,8.63
81,4525111,329667,100295,71800276,15293254,18,19524,13782,122868,10894345,1881,206992,4152,7.16
82,4586370,332799,100295,72625388,15466454,18,19524,13782,124505,11031730,1881,206992,4152,9.03
83,4638325,335950,100295,73473220,15620356,18,19524,13782,126003,11151323,1881,206992,4152,7.55
84,4699449,343472,100295,71151389,15794995,18,19524,13782,127581,11292814,1881,206992,4152,8.92
85,4746452,354688,100295,75176005,15963751,18,19524,13782,129081,11404329,1881,206992,4152,7.02
86,4815091,357818,100295,75980021,16201791,18,19524,13782,130303,11557785,1881,206992,4152,9.96
87,4871766,361194,100295,76814073,16375178,18,19524,13782,131871,11688963,1881,206992,4152,8.47
88,4923654,363826,100295,77662465,16570632,18,19524,13782,133422,11808714,1881,206992,4152,7.72
89,4965909,366961,100295,78527932,16738868,18,19524,13782,134843,11918259,1881,206992,4152,6.56
90,5040029,369962,100295,79329227,16958299,18,19524,13782,136212,12075613,1881,206992,4152,10.71
91,5092122,372773,100295,80177180,17113369,18,19524,13782,138086,12198859,1881,206992,4152,7.55
92,5151231,375919,100295,81007439,17318873,18,19524,13782,139521,12334758,1881,206992,4152,8.64
93,5195937,378929,100295,81881411,17416760,18,19524,13782,141122,12434175,1881,206992,4152,6.18
94,5244528,382116,100295,82732575,17620565,18,19524,13782,142736,12552604,1881,206992,4152,7.41
95,5245955,384995,100295,83706078,17708953,18,19524,13782,144322,12574061,1881,206992,4152,0.20
96,5247334,388302,100295,84677884,17834645,18,19524,13782,145904,12597375,1881,206992,4152,0.20
97,5355041,391613,100295,85400386,18114673,18,19524,13782,146948,12814866,1881,206992,4152,15.32
98,5447846,395097,100295,86151843,18401655,18,19524,13782,148205,13009305,1881,206992,4152,13.64
99,5530459,402915,100295,86922332,18623078,18,19524,13782,149596,13192977,1881,206992,4152,12.60
100,5606577,413638,100295,83849598,18861834,18,19524,13782,150968,13350392,1881,206992,4152,10.55
101,5619481,416643,100295,88678452,19003016,18,19524,13782,152588,13396478,1881,206992,4152,2.04
102,5723773,419210,100295,89406402,19276055,18,19524,13782,153693,13609288,1881,206992,4152,14.80
103,5735141,422607,100295,90347248,19417315,18,19524,13782,155535,13658791,1881,206992,4152,2.08
104,5808828,425913,100295,91150375,19634350,18,19524,13782,156946,13811258,1881,206992,4152,10.34
105,5865518,429103,100295,91985378,19860059,18,19524,13782,158269,13946232,1881,206992,4152,8.75
106,5936251,432423,100295,92781066,20078953,18,19524,13782,159521,14101974,1881,206992,4152,10.44
107,5937872,435726,100295,93752451,20197718,18,19524,13782,161280,14127583,1881,206992,4152,0.23
108,5981604,439033,100295,90224424,20360380,18,19524,13782,162796,14222896,1881,206992,4152,5.82
109,6082951,442160,100295,95355520,20670291,18,19524,13782,163979,14435303,1881,206992,4152,14.92
110,6172278,450498,100295,96110983,20928489,18,19524,13782,165154,14629832,1881,206992,4152,13.26
111,6173865,461149,100295,97088595,21042738,18,19524,13782,167029,14653651,1881,206992,4152,0.21
112,6253624,464457,100295,97868861,21301105,18,19524,13782,168407,14823786,1881,206992,4152,11.76
113,6324599,467361,100295,98674121,21524182,18,19524,13782,169806,14982672,1881,206992,4152,10.43
114,6373236,471110,100295,94777422,21721269,18,19524,13782,171298,15091639,1881,206992,4152,6.75
115,6429359,474117,100295,100367362,21889635,18,19524,13782,173172,15226894,1881,206992,4152,8.74
116,6437800,477441,100295,101322664,22017810,18,19524,13782,174871,15262627,1881,206992,4152,0.98
117,6530713,480736,100295,102072530,22272969,18,19524,13782,175988,15458692,1881,206992,4152,13.68
118,6538699,484131,100295,103025699,22406668,18,19524,13782,177442,15497917,1881,206992,4152,1.52
119,6621978,487435,100295,103804216,22642173,18,19524,13782,178768,15671493,1881,206992,4152,11.81
120,6733588,490325,100295,104505927,22964140,18,19524,13782,180242,15908971,1881,206992,4152,16.65
121,6747795,493733,100295,100292347,23075886,18,19524,13782,181635,15953332,1881,206992,4152,1.87
122,6841448,496659,100295,106191720,23364506,18,19524,13782,183098,16154994,1881,206992,4152,13.95
123,6843001,500070,100295,107162158,23455206,18,19524,13782,184806,16178809,1881,206992,4152,0.22
124,6956033,502691,100295,107861189,23783280,18,19524,13782,186181,16412826,1881,206992,4152,16.19
125,6998045,510672,100295,108737021,23962298,18,19524,13782,187588,16515676,1881,206992,4152,6.21
126,7068892,521181,100295,109544333,24198529,18,19524,13782,189075,16672492,1881,206992,4152,10.57
127,7113177,524579,100295,110404328,24399691,18,19524,13782,190611,16784285,1881,206992,4152,6.74
128,7180553,527407,100295,111217381,24609995,18,19524,13782,192145,16932652,1881,206992,4152,9.68
129,7240188,530721,100295,112046700,24831805,18,19524,13782,193404,17062815,1881,206992,4152,8.54
130,7275393,533838,100295,112933218,24988336,18,19524,13782,195188,17155779,1881,206992,4152,5.45
131,7331423,537512,100295,113773130,25202932,18,19524,13782,196604,17280996,1881,206992,4152,7.87
132,7399055,540321,100295,114581213,25415085,18,19524,13782,198225,17433608,1881,206992,4152,10.13
133,7422078,543732,100295,115505969,25567573,18,19524,13782,199600,17492861,1881,206992,4152,3.03
134,7538647,547031,100295,116210545,25850447,18,19524,13782,200852,17725248,1881,206992,4152,16.51
135,7591861,550419,100295,117059212,26058902,18,19524,13782,202200,17844690,1881,206992,4152,7.67
136,7596485,553737,100295,118014887,26159368,18,19524,13782,204204,17881907,1881,206992,4152,1.03
137,7666937,557045,100295,118822840,26407195,18,19524,13782,205561,18028707,1881,206992,4152,9.69
138,7763849,565233,100295,119558454,26677482,18,19524,13782,206812,18237826,1881,206992,4152,14.43
139,7765452,575996,100295,120538087,26793720,18,19524,13782,208486,18262496,1881,206992,4152,0.28
140,7879295,579407,100295,121238133,27088361,18,19524,13782,209755,18497669,1881,206992,4152,16.64
141,7888297,581988,100295,122199607,27190178,18,19524,13782,211177,18529500,1881,206992,4152,1.21
142,7991697,584533,100295,122928333,27466467,18,19524,13782,212486,18742862,1881,206992,4152,14.87
143,7994418,588021,100295,123893431,27598464,18,19524,13782,214041,18772787,1881,206992,4152,0.74
144,7995852,591422,100295,124865121,27716109,18,19524,13782,215658,18796109,1881,206992,4152,0.20
145,8017146,594823,100295,125792111,27838693,18,19524,13782,217043,18852561,1881,206992,4152,2.79
146,8030266,598224,100295,126732678,27978706,18,19524,13782,218685,18902977,1881,206992,4152,2.31
147,8033587,601615,100295,127697109,28074438,18,19524,13782,220170,18931883,1881,206992,4152,0.64
148,8131746,605335,100295,128431533,28364845,18,19524,13782,221476,19136596,1881,206992,4152,14.25
149,8211091,608168,100295,129219565,28594707,18,19524,13782,222666,19302533,1881,206992,4152,11.19
150,8364629,618847,100295,129864294,28991817,18,19524,13782,223909,19613157,1881,206992,4152,22.54
151,8506098,621847,100295,130496641,29365193,18,19524,13782,225278,19901411,1881,206992,4152,21.08
152,8518526,624815,100295,131445233,29479145,18,19524,13782,226707,19949901,1881,206992,4152,1.61
153,8541397,633433,100295,132366708,29613623,18,19524,13782,228305,20014283,1881,206992,4152,3.39
154,8543016,644124,100295,133345982,29716479,18,19524,13782,229821,20037199,1881,206992,4152,0.20
155,8552221,647676,100295,127071948,29845744,18,19524,13782,231526,20072763,1881,206992,4152,1.07
156,8701979,650837,100295,134923684,30200070,18,19524,13782,232565,20370312,1881,206992,4152,21.50
157,8753797,654023,100295,135773016,30414214,18,19524,13782,233924,20492390,1881,206992,4152,7.91
158,8755416,662494,100295,136748030,30511815,18,19524,13782,235440,20515308,1881,206992,4152,0.21
159,8772260,673160,100295,137689737,30649001,18,19524,13782,237379,20568872,1881,206992,4152,2.27
160,8914160,675988,100295,138319752,31022884,18,19524,13782,238477,20860958,1881,206992,4152,20.85
161,8992079,679131,100295,139111157,31250871,18,19524,13782,239561,21024898,1881,206992,4152,11.26
162,9138446,681959,100295,139730566,31632127,18,19524,13782,241004,21322177,1881,206992,4152,21.36
163,9142717,684809,100295,140688316,31732504,18,19524,13782,242909,21359031,1881,206992,4152,1.01
164,9247876,688513,100295,141408791,32011243,18,19524,13782,244272,21577225,1881,206992,4152,15.11
165,9302900,691287,100295,142258062,32196144,18,19524,13782,245553,21696316,1881,206992,4152,7.56
166,9367107,694071,100295,143081472,32398449,18,19524,13782,247009,21838840,1881,206992,4152,9.26
167,9421502,697609,100295,136052587,32586308,18,19524,13782,248514,21966089,1881,206992,4152,8.04
168,9476769,700835,100295,144765047,32776418,18,19524,13782,249995,22094905,1881,206992,4152,8.15
169,9537222,709445,100295,145599170,32949465,18,19524,13782,251174,22226832,1881,206992,4152,8.63
170,9589644,720099,100295,146467152,33128321,18,19524,13782,252668,22345942,1881,206992,4152,7.56
171,9648378,723494,100295,147299065,33342051,18,19524,13782,254399,22482035,1881,206992,4152,8.56
172,9704790,726124,100295,148126179,33522749,18,19524,13782,255992,22619532,1881,206992,4152,8.57
173,9756210,734768,100295,148972789,33724250,18,19524,13782,257473,22741357,1881,206992,4152,7.56
174,9817334,743044,100295,149809257,33934610,18,19524,13782,259022,22880100,1881,206992,4152,9.04
175,9874167,746427,100295,150644596,34154982,18,19524,13782,260560,23009415,1881,206992,4152,8.24
176,9927049,749043,100295,151491160,34282439,18,19524,13782,262065,23130158,1881,206992,4152,7.55
177,9986068,752627,100295,152323338,34477802,18,19524,13782,263538,23263913,1881,206992,4152,8.59
178,10048710,755393,100295,153157348,34673308,18,19524,13782,264994,23397987,1881,206992,4152,8.68
179,10104202,759023,100295,153991938,34892045,18,19524,13782,266838,23530140,1881,206992,4152,8.25
