period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,357,560,4353333,8257,18,19524,24525,3549,702671,1881,206992,4152,0.01,99345
1,5651,11712,4533312,11937,18,19524,24525,4865,717381,1881,206992,4152,0.00,99345
2,5651,14364,5520319,12688,18,19524,24525,6013,728932,1881,206992,4152,0.00,99345
3,24473,16954,6457812,71769,18,19524,24525,7700,776876,1881,206992,4152,2.02,99345
4,132484,19751,7177766,280601,18,19524,24525,9012,989328,1881,206992,4152,14.90,99345
5,135619,22614,8143359,346313,18,19524,24525,10638,1018791,1881,206992,4152,0.86,99345
6,238614,25469,8865368,605808,18,19524,24525,11901,1230736,1881,206992,4152,14.56,99345
7,276912,28416,10543152,743166,18,19524,24525,13478,1324436,1881,206992,4152,5.70,99345
8,330705,31180,10581924,912112,18,19524,24525,15024,1452817,1881,206992,4152,8.21,99345
9,382326,34117,11424465,1074995,18,19524,24525,16703,1574422,1881,206992,4152,7.58,99345
10,417798,42292,13047292,1203802,18,19524,24525,18120,1659345,1881,206992,4152,4.78,99345
11,514434,53386,13079711,1484413,18,19524,24525,19588,1870471,1881,206992,4152,14.72,99345
12,554697,56520,13957767,1620171,18,19524,24525,20981,1963532,1881,206992,4152,5.63,99345
13,620420,59650,14771339,1811037,18,19524,24525,22671,2110322,1881,206992,4152,9.81,99345
14,664295,62483,15632059,1955891,18,19524,24525,24179,2218203,1881,206992,4152,6.71,99345
15,710834,65541,16498501,2046208,18,19524,24525,25652,2318999,1881,206992,4152,6.26,99345
16,794851,68316,17257617,2232745,18,19524,24525,27133,2503806,1881,206992,4152,12.38,99345
17,868091,71366,18054479,2378656,18,19524,24525,28607,2658236,1881,206992,4152,10.45,99345
18,896433,74490,18956684,2445115,18,19524,24525,30263,2737156,1881,206992,4152,4.25,99345
19,906834,77052,19914401,2466867,18,19524,24525,31684,2769926,1881,206992,4152,1.33,99345
20,936814,79635,20817551,2533291,18,19524,24525,33277,2849152,1881,206992,4152,4.37,99345
21,1073643,82756,21454464,2805684,18,19524,24525,34584,3121945,1881,206992,4152,19.62,99345
22,1140739,85724,22258970,2948606,18,19524,24525,36156,3274960,1881,206992,4152,10.14,99345
23,1189359,88957,23117521,3044258,18,19524,24525,37625,3379551,1881,206992,4152,6.80,99345
24,1233211,91742,23978008,3139951,18,19524,24525,39303,3488992,1881,206992,4152,6.56,99345
25,1311186,94957,24766868,3295386,18,19524,24525,40614,3650906,1881,206992,4152,11.02,99345
26,1348254,97716,25640526,3377843,18,19524,24525,42153,3747649,1881,206992,4152,5.69,99345
27,1405692,100741,26464340,3501436,18,19524,24525,44099,3882049,1881,206992,4152,8.63,99345
28,1485601,103891,27238053,3666155,18,19524,24525,45622,4058591,1881,206992,4152,11.71,99345
