period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
169,9532600,634009,150331460,26451524,18,19503,29322,269018,22250454,1888,206992,4152,7.76
170,9614454,636745,151104370,26658140,18,19503,29322,270110,22428654,1888,206992,4152,11.89
171,9677898,640056,151930673,26824465,18,19503,29322,271761,22567425,1888,206992,4152,9.02
172,9736022,642557,152765038,26984940,18,19503,29322,273347,22700963,1888,206992,4152,8.30
173,9788822,650899,153603963,27160434,18,19503,29322,275047,22827860,1888,206992,4152,7.85
174,9849189,658564,154443488,27331922,18,19503,29322,276338,22961385,1888,206992,4152,8.76
175,9905153,661784,155281972,27486285,18,19503,29322,277831,23087630,1888,206992,4152,8.20
176,9965137,665177,156111927,27648062,18,19503,29322,279380,23222306,1888,206992,4152,8.58
177,10015664,667757,156960321,27795549,18,19503,29322,281069,23345472,1888,206992,4152,7.55
178,10074721,671156,157789780,27912733,18,19503,29322,282690,23481165,1888,206992,4152,8.63
179,10133974,674560,158616588,28080092,18,19503,29322,284421,23620286,1888,206992,4152,8.63
