period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
27,1684484,127873,22284603,20093077,18,19475,13297,35063,5991348,1836,290608,4088,16.49,100366
28,1756603,142216,9378816,20941772,18,19475,13297,36424,6212100,1836,290608,4088,15.58,100366
29,1828348,146319,9512668,21801688,18,19475,13297,37690,6438199,1836,290608,4088,15.96,100366
30,1903659,149886,9610304,22693153,18,19475,13297,38873,6672484,1836,290608,4088,16.52,100366
31,1976485,153119,9723536,23577058,18,19475,13297,40198,6906083,1836,290608,4088,16.43,100366
32,2046211,156649,9844147,24453697,18,19475,13297,41450,7132076,1836,290608,4088,15.69,100366
33,2122633,160372,26628306,25359203,18,19475,13297,42724,7371035,1836,290608,4088,16.91,100366
34,2196438,163659,10010511,26264279,18,19475,13297,43934,7607654,1836,290608,4088,16.86,100366
35,2270103,166713,10112997,27151523,18,19475,13297,45236,7839759,1836,290608,4088,16.55,100366
36,2344909,170418,28775823,28068677,18,19475,13297,46614,8079765,1836,290608,4088,17.00,100366
37,2419226,174581,10276274,28973687,18,19475,13297,47747,8312590,1836,290608,4088,16.30,100366
38,2492929,178186,10374695,29867102,18,19475,13297,48952,8550802,1836,290608,4088,16.72,100366
39,2567449,181909,10477215,30762832,18,19475,13297,50220,8786415,1836,290608,4088,16.68,100366
40,2642665,185051,10568178,31665696,18,19475,13297,51435,9024866,1836,290608,4088,16.87,100366
41,2714291,188650,32372136,32559881,18,19475,13297,52558,9258262,1836,290608,4088,16.35,100366
42,2790237,204620,10781551,33465381,18,19475,13297,53677,9494885,1836,290608,4088,16.63,100366
43,2867499,208238,10849421,34392819,18,19475,13297,54877,9739274,1836,290608,4088,17.35,100366
44,2942443,211594,10940154,35296596,18,19475,13297,56094,9977765,1836,290608,4088,16.84,100366
45,3017720,214858,11016272,36207831,18,19475,13297,57215,10213370,1836,290608,4088,17.06,100366
46,3088674,218418,11117617,37097978,18,19475,13297,58369,10438925,1836,290608,4088,16.08,100366
47,3162942,221582,11213690,37984812,18,19475,13297,59475,10669493,1836,290608,4088,16.57,100366
48,3235020,225069,11323529,38861591,18,19475,13297,60697,10900262,1836,290608,4088,16.37,100366
49,3309440,228469,11434949,39742568,18,19475,13297,61995,11128883,1836,290608,4088,16.41,100366
50,3383255,232082,38839659,40633309,18,19475,13297,63269,11362817,1836,290608,4088,16.53,100366
51,3454686,235461,11650915,41518063,18,19475,13297,64554,11591417,1836,290608,4088,15.97,100366
52,3526789,239176,11760568,42399811,18,19475,13297,65941,11820912,1836,290608,4088,16.30,100366
53,3599539,242385,11865134,43291714,18,19475,13297,67194,12051788,1836,290608,4088,16.62,100366
54,3673356,246336,11962703,44184523,18,19475,13297,68444,12286358,1836,290608,4088,16.60,100366
55,3747586,249558,12069022,45074699,18,19475,13297,69596,12517456,1836,290608,4088,16.52,100366
56,3819835,252938,12156999,45983149,18,19475,13297,70737,12746901,1836,290608,4088,16.34,100366
57,3891419,256904,12276563,46852403,18,19475,13297,71892,12975724,1836,290608,4088,16.13,100366
58,3965878,259836,12428570,47686631,18,19475,13297,73070,13192760,1836,290608,4088,15.49,100366
59,4033331,262897,45402100,48436645,18,19475,13297,74289,13381884,1836,290608,4088,13.77,100366
60,4099787,266327,12919753,49169273,18,19475,13297,75509,13566085,1836,290608,4088,13.41,100366
61,4173036,269464,13072012,50010461,18,19475,13297,76788,13767690,1836,290608,4088,14.99,100366
62,4247334,273334,13230069,50847768,18,19475,13297,78004,13977248,1836,290608,4088,15.48,100366
63,4322725,277197,13334548,51738847,18,19475,13297,79362,14202675,1836,290608,4088,16.58,100366
64,4397257,280182,13435811,52631411,18,19475,13297,80708,14433574,1836,290608,4088,16.65,100366
65,4469472,283781,49826678,53511511,18,19475,13297,81818,14658468,1836,290608,4088,15.85,100366
66,4543733,298143,13660328,54412788,18,19475,13297,83064,14893040,1836,290608,4088,16.79,100366
67,4619486,301902,13753679,55314978,18,19475,13297,84275,15128393,1836,290608,4088,16.78,100366
68,4693756,305223,13836344,56225580,18,19475,13297,85463,15367228,1836,290608,4088,16.95,100366
69,4768095,308303,13920506,57132290,18,19475,13297,86552,15603600,1836,290608,4088,16.91,100366
70,4839746,311770,14016245,58030843,18,19475,13297,87684,15833964,1836,290608,4088,16.09,100366
71,4912917,315589,14112156,58933172,18,19475,13297,88785,16073194,1836,290608,4088,16.71,100366
72,4986021,319104,14225271,59811201,18,19475,13297,89929,16307241,1836,290608,4088,16.31,100366
73,5061678,322579,14302309,60729942,18,19475,13297,91116,16547022,1836,290608,4088,17.07,100366
74,5135962,326160,14401629,61628176,18,19475,13297,92294,16781173,1836,290608,4088,16.75,100366
75,5208077,329726,14504390,62550186,18,19475,13297,93492,17016711,1836,290608,4088,16.64,100366
76,5281626,333791,14616267,63428853,18,19475,13297,94612,17249156,1836,290608,4088,16.26,100366
77,5351645,337147,14742386,64290234,18,19475,13297,95766,17477774,1836,290608,4088,15.96,100366
78,5424162,340450,14858413,65164434,18,19475,13297,96915,17711149,1836,290608,4088,16.17,100366
79,5494728,343945,59947582,66044171,18,19475,13297,97972,17938500,1836,290608,4088,15.87,100366
80,5566775,357759,60669346,66912035,18,19475,13297,99161,18166403,1836,290608,4088,15.98,100366
81,5637499,361254,15213434,67788663,18,19475,13297,100230,18395457,1836,290608,4088,16.31,100366
82,5709951,364804,15314953,68676309,18,19475,13297,101470,18628875,1836,290608,4088,16.45,100366
83,5781579,368452,15488989,69490747,18,19475,13297,102686,18838587,1836,290608,4088,14.99,100366
84,5854241,371738,63552863,70395202,18,19475,13297,103962,19070212,1836,290608,4088,16.40,100366
85,5929435,387097,15678889,71297038,18,19475,13297,105127,19307676,1836,290608,4088,16.64,100366
86,5999951,390627,15792637,72171976,18,19475,13297,106288,19538109,1836,290608,4088,16.19,100366
87,6074226,396439,15891510,73058845,18,19475,13297,107477,19773883,1836,290608,4088,16.45,100366
88,6145953,400991,16020189,73925349,18,19475,13297,108730,20002993,1836,290608,4088,16.07,100366
89,6215912,404362,16119997,74810032,18,19475,13297,109867,20228538,1836,290608,4088,15.82,100366
90,6289751,410423,16219915,75700854,18,19475,13297,111184,20462705,1836,290608,4088,16.50,100366
91,6363379,413804,16323171,76583870,18,19475,13297,112374,20694669,1836,290608,4088,16.43,100366
92,6434850,417085,16449236,77451956,18,19475,13297,113659,20921889,1836,290608,4088,16.05,100366
93,6508344,421154,16541367,78346979,18,19475,13297,114950,21156574,1836,290608,4088,16.64,100366
94,6581155,424145,70769116,79241465,18,19475,13297,116184,21387515,1836,290608,4088,15.98,100366
95,6655308,427168,16730801,80141252,18,19475,13297,117459,21625107,1836,290608,4088,16.78,100366
96,6730405,430698,16817549,81048570,18,19475,13297,118731,21862263,1836,290608,4088,16.81,100366
97,6802112,434431,16931367,81930694,18,19475,13297,120017,22092114,1836,290608,4088,16.32,100366
98,6875507,437849,17049806,82803760,18,19475,13297,121299,22323562,1836,290608,4088,16.28,100366
99,6948556,441822,17137650,83710295,18,19475,13297,122522,22552874,1836,290608,4088,16.25,100366
100,7021500,445413,17254818,84588021,18,19475,13297,123843,22784107,1836,290608,4088,16.25,100366
101,7093695,448337,17373244,85462950,18,19475,13297,125097,23012850,1836,290608,4088,16.17,100366
102,7166778,451842,17464278,86365151,18,19475,13297,126410,23250121,1836,290608,4088,16.69,100366
103,7239376,455651,17574842,87245921,18,19475,13297,127636,23483338,1836,290608,4088,16.30,100366
104,7311235,459214,17665642,88148746,18,19475,13297,128954,23713072,1836,290608,4088,16.11,100366
105,7384542,461994,17759321,89048918,18,19475,13297,130241,23946665,1836,290608,4088,16.75,100366
106,7458818,465843,17851337,89951671,18,19475,13297,131458,24180149,1836,290608,4088,16.68,100366
107,7532512,469512,17961623,90828526,18,19475,13297,132769,24412227,1836,290608,4088,16.19,100366
108,7603095,473089,18082725,91704167,18,19475,13297,134073,24643697,1836,290608,4088,16.19,100366
109,7673735,477163,18209555,92572567,18,19475,13297,135364,24867030,1836,290608,4088,15.41,100366
110,7748062,480561,18306688,93469207,18,19475,13297,136688,25100605,1836,290608,4088,16.65,100366
111,7820012,483891,83071174,94337288,18,19475,13297,137971,25324237,1836,290608,4088,15.97,100366
112,7822852,487320,84034109,94444787,18,19475,13297,139603,25357074,1836,290608,4088,0.90,100366
113,7853772,490695,19939500,94829420,18,19475,13297,140999,25460562,1836,290608,4088,6.51,100366
114,7923041,494575,20047834,95714363,18,19475,13297,142266,25686247,1836,290608,4088,15.90,100366
115,7996185,498462,20172739,96583045,18,19475,13297,143501,25916588,1836,290608,4088,16.08,100366
116,8070326,502131,20272840,97473052,18,19475,13297,144674,26153040,1836,290608,4088,16.47,100366
117,8145609,505879,87782859,98377658,18,19475,13297,145955,26388959,1836,290608,4088,16.69,100366
118,8216241,509687,20485305,99239270,18,19475,13297,147162,26617410,1836,290608,4088,15.98,100366
119,8292589,513519,20567681,100187799,18,19475,13297,148618,26855768,1836,290608,4088,16.93,100366
120,8366851,517344,20640429,101102078,18,19475,13297,149865,27093270,1836,290608,4088,17.08,100366
121,8442513,520863,20728396,102005504,18,19475,13297,151146,27331710,1836,290608,4088,16.80,100366
122,8516488,524386,20831091,102900033,18,19475,13297,152414,27565184,1836,290608,4088,16.62,100366
123,8586409,527787,92133226,103783110,18,19475,13297,153629,27790302,1836,290608,4088,15.74,100366
124,8660183,531494,21034076,104677135,18,19475,13297,154847,28023309,1836,290608,4088,16.62,100366
125,8733161,534691,21118676,105582196,18,19475,13297,156122,28261813,1836,290608,4088,16.74,100366
126,8808428,538306,21216859,106467081,18,19475,13297,157412,28493836,1836,290608,4088,16.37,100366
127,8881706,541879,21325540,107347769,18,19475,13297,158624,28722204,1836,290608,4088,16.27,100366
128,8955654,545109,95715668,108266528,18,19475,13297,160005,28953381,1836,290608,4088,16.45,100366
129,9031708,548010,21476223,109174562,18,19475,13297,161281,29188682,1836,290608,4088,16.94,100366
130,9104042,551668,21570960,110065875,18,19475,13297,162534,29421735,1836,290608,4088,16.53,100366
131,9175700,555489,21683996,110942726,18,19475,13297,163734,29652113,1836,290608,4088,16.17,100366
132,9250538,558526,98580545,111823615,18,19475,13297,164991,29883644,1836,290608,4088,16.43,100366
133,9321211,561697,99302540,112727101,18,19475,13297,166140,30115385,1836,290608,4088,16.08,100366
134,9396532,565305,21970348,113617219,18,19475,13297,167487,30351095,1836,290608,4088,16.64,100366
135,9471010,569279,22056260,114535252,18,19475,13297,168796,30591943,1836,290608,4088,17.01,100366
136,9544242,572481,22165560,115415816,18,19475,13297,169988,30820914,1836,290608,4088,16.29,100366
137,9617691,576208,22265661,116306963,18,19475,13297,171257,31053864,1836,290608,4088,16.55,100366
138,9690954,579566,22351310,117210335,18,19475,13297,172558,31281432,1836,290608,4088,16.34,100366
139,9766155,582799,22451080,118108113,18,19475,13297,173846,31514462,1836,290608,4088,16.63,100366
140,9841114,586476,22544755,119006877,18,19475,13297,175203,31752413,1836,290608,4088,16.63,100366
141,9916329,589848,22633490,119909818,18,19475,13297,176493,31988071,1836,290608,4088,16.74,100366
142,9989595,593375,22727418,120809963,18,19475,13297,177863,32220174,1836,290608,4088,16.75,100366
143,10060324,596916,22824386,121696852,18,19475,13297,179199,32448018,1836,290608,4088,15.90,100366
144,10135638,600417,22922062,122595541,18,19475,13297,180499,32683848,1836,290608,4088,16.68,100366
145,10208004,604056,23030408,123482821,18,19475,13297,181820,32913729,1836,290608,4088,16.45,100366
146,10279342,607854,108685408,124312955,18,19475,13297,183149,33131067,1836,290608,4088,15.23,100366
147,10344990,610687,23434428,125057355,18,19475,13297,184293,33317257,1836,290608,4088,13.54,100366
148,10413655,614464,23603542,125879410,18,19475,13297,185528,33519534,1836,290608,4088,14.49,100366
149,10489394,617790,23743396,126735251,18,19475,13297,186792,33732059,1836,290608,4088,15.64,100366
150,10563129,621620,23835943,127640203,18,19475,13297,187981,33963463,1836,290608,4088,16.72,100366
151,10638441,625017,23907121,128564824,18,19475,13297,189371,34200147,1836,290608,4088,17.10,100366
152,10710240,628573,113097019,129457821,18,19475,13297,190579,34433227,1836,290608,4088,16.32,100366
153,10784152,644981,24120655,130366650,18,19475,13297,191720,34662999,1836,290608,4088,16.52,100366
154,10859089,648859,24206581,131266800,18,19475,13297,193019,34898802,1836,290608,4088,16.61,100366
155,10933095,652225,24299955,132171022,18,19475,13297,194274,35135880,1836,290608,4088,16.68,100366
156,11006359,655800,24405558,133056576,18,19475,13297,195541,35370758,1836,290608,4088,16.39,100366
157,11075859,659397,116741425,133932093,18,19475,13297,196826,35592171,1836,290608,4088,15.63,100366
158,11146072,662807,24650253,134799354,18,19475,13297,198109,35819780,1836,290608,4088,16.14,100366
159,11220032,666169,24743954,135701229,18,19475,13297,199376,36055077,1836,290608,4088,16.72,100366
160,11293424,669798,24846016,136586345,18,19475,13297,200586,36288165,1836,290608,4088,16.39,100366
161,11365420,673040,24963562,137461042,18,19475,13297,201831,36515820,1836,290608,4088,16.13,100366
162,11438670,676155,25041982,138369162,18,19475,13297,203086,36742921,1836,290608,4088,16.37,100366
163,11509339,679507,25175957,139225903,18,19475,13297,204361,36968773,1836,290608,4088,15.81,100366
164,11584893,683558,25263327,140137158,18,19475,13297,205554,37208414,1836,290608,4088,16.89,100366
165,11661345,687170,25343715,141051849,18,19475,13297,206869,37446018,1836,290608,4088,16.91,100366
166,11730652,695018,25463685,141929213,18,19475,13297,208024,37674114,1836,290608,4088,15.98,100366
167,11806232,705954,25536982,142862677,18,19475,13297,209338,37913189,1836,290608,4088,17.10,100366
168,11879543,709773,25631244,143763360,18,19475,13297,210700,38146075,1836,290608,4088,16.65,100366
169,11952237,713191,25731013,144648746,18,19475,13297,211888,38379727,1836,290608,4088,16.36,100366
170,12027016,717226,25825834,145541792,18,19475,13297,212965,38615779,1836,290608,4088,16.54,100366
171,12097127,720279,25929045,146430039,18,19475,13297,214130,38845438,1836,290608,4088,15.88,100366
172,12170749,723711,26022609,147327723,18,19475,13297,215277,39081816,1836,290608,4088,16.66,100366
173,12243644,727630,26134075,148204575,18,19475,13297,216482,39314524,1836,290608,4088,16.21,100366
174,12319303,731382,26218071,149121917,18,19475,13297,217663,39551203,1836,290608,4088,16.96,100366
175,12392754,735016,26332331,150006150,18,19475,13297,218863,39784707,1836,290608,4088,16.31,100366
176,12464479,738121,26424001,150903593,18,19475,13297,220074,40015161,1836,290608,4088,16.05,100366
177,12540708,741812,131182379,151827957,18,19475,13297,221181,40256040,1836,290608,4088,17.10,100366
178,12609551,744799,26618821,152685628,18,19475,13297,222196,40482545,1836,290608,4088,15.93,100366
179,12685365,748424,26695700,153597545,18,19475,13297,223354,40720748,1836,290608,4088,16.85,100366
180,12758464,751861,26815852,154475588,18,19475,13297,224462,40953226,1836,290608,4088,16.23,100366
