period,experiment_runn,measurer,main,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
36,4246861,126033,114532,28734418,9451850,18,36516,13605,52790,8906887,1881,206992,4152,16.51
37,4364487,128832,114532,29427376,9720467,18,36516,13605,54195,9144557,1881,206992,4152,16.61
38,4482404,131883,114532,30113073,9989328,18,36516,13605,55600,9377235,1881,206992,4152,16.46
39,4594836,134832,114532,31577732,10252800,18,36516,13605,56884,9607519,1881,206992,4152,16.37
40,4713268,137925,114532,31493660,10526209,18,36516,13605,58236,9840676,1881,206992,4152,16.62
41,4829554,140635,114532,32188457,10792510,18,36516,13605,59798,10068312,1881,206992,4152,16.28
42,4949056,143149,114532,32879824,11063110,18,36516,13605,61036,10304655,1881,206992,4152,16.76
43,5066855,146094,114532,33574407,11332511,18,36516,13605,62360,10539536,1881,206992,4152,16.87
44,5182973,148484,114532,35041357,11600787,18,36516,13605,63786,10772003,1881,206992,4152,16.33
45,5298276,151347,114532,34974934,11864505,18,36516,13605,65069,10999688,1881,206992,4152,16.18
46,5417476,153914,114532,35658761,12136714,18,36516,13605,66511,11236492,1881,206992,4152,16.87
47,5535736,161826,114532,36354526,12428089,18,36516,13605,67733,11469105,1881,206992,4152,16.27
48,5655483,170157,114532,37044214,12704597,18,36516,13605,69157,11704430,1881,206992,4152,16.53
49,5774996,172884,114532,37732424,12977951,18,36516,13605,70609,11940668,1881,206992,4152,16.52
50,5892432,175837,114532,38425560,13247849,18,36516,13605,72165,12172396,1881,206992,4152,16.18
51,6014707,178839,114532,39865836,13520473,18,36516,13605,73594,12407737,1881,206992,4152,16.81
52,6136869,181384,114532,39800608,13795982,18,36516,13605,74882,12647243,1881,206992,4152,16.88
53,6253316,184380,114532,41236238,14063930,18,36516,13605,76247,12877295,1881,206992,4152,16.28
54,6371646,187547,114532,41183819,14333835,18,36516,13605,77581,13110437,1881,206992,4152,16.70
55,6490371,190468,114532,42617337,14601311,18,36516,13605,78983,13343212,1881,206992,4152,16.35
56,6610503,193210,114532,42572210,14872146,18,36516,13605,80307,13576206,1881,206992,4152,16.29
57,6728249,196110,114532,43261302,15140891,18,36516,13605,81435,13808284,1881,206992,4152,16.55
58,6846755,199497,114532,44703087,15410787,18,36516,13605,82864,14047488,1881,206992,4152,16.93
59,6962910,202608,114532,44635770,15680368,18,36516,13605,84158,14282501,1881,206992,4152,16.32
60,7083748,205431,114532,46083030,15953389,18,36516,13605,85492,14518532,1881,206992,4152,16.72
61,7203611,208134,114532,46780205,16221623,18,36516,13605,86867,14750022,1881,206992,4152,16.34
62,7247931,211134,114532,46869575,16368493,18,36516,13605,88750,14860886,1881,206992,4152,6.84
63,7259677,214751,114532,48548775,16445202,18,36516,13605,90481,14901370,1881,206992,4152,1.49
64,7388282,225320,114532,48516150,16749391,18,36516,13605,91848,15155781,1881,206992,4152,17.75
65,7515054,228125,114532,49177260,17037958,18,36516,13605,93277,15410573,1881,206992,4152,18.05
66,7610002,231329,114532,49923101,17256426,18,36516,13605,94603,15586830,1881,206992,4152,11.99
67,7734718,234934,114532,51378764,17520762,18,36516,13605,96172,15802402,1881,206992,4152,15.08
68,7883688,237864,114532,51276181,17821247,18,36516,13605,97733,16052296,1881,206992,4152,17.58
69,8039099,240614,114532,51906223,18137586,18,36516,13605,99217,16317437,1881,206992,4152,18.71
70,8180586,243741,114532,52549979,18445462,18,36516,13605,100763,16589811,1881,206992,4152,19.45
71,8301301,246256,114532,53993583,18719985,18,36516,13605,102161,16831192,1881,206992,4152,17.30
72,8334930,248849,114532,54120252,18843602,18,36516,13605,103917,16917861,1881,206992,4152,4.93
73,8459014,252134,114532,54796376,19122465,18,36516,13605,105531,17162384,1881,206992,4152,17.48
74,8597498,254621,114532,55446425,19425756,18,36516,13605,107061,17426246,1881,206992,4152,19.23
75,8734814,258073,114532,56097054,19730140,18,36516,13605,108407,17692647,1881,206992,4152,18.91
76,8867177,260964,114532,56763428,20018155,18,36516,13605,109806,17940594,1881,206992,4152,17.70
77,9000597,264198,114532,57425943,20311496,18,36516,13605,111311,18196912,1881,206992,4152,18.10
78,9145690,269255,114532,58056332,20624987,18,36516,13605,112679,18476404,1881,206992,4152,20.36
79,9277966,271832,114532,58709739,20921658,18,36516,13605,114144,18736674,1881,206992,4152,18.62
80,9414892,278418,114532,60121284,21232842,18,36516,13605,115623,19007517,1881,206992,4152,19.09
81,9542369,289776,114532,60041020,21534610,18,36516,13605,117319,19255340,1881,206992,4152,17.86
82,9667833,292303,114532,60711270,21815982,18,36516,13605,118626,19501321,1881,206992,4152,17.51
83,9804944,295586,114532,61351874,22120927,18,36516,13605,119975,19774128,1881,206992,4152,19.55
84,9944575,298263,114532,62001016,22425166,18,36516,13605,121300,20041586,1881,206992,4152,19.33
85,10083927,301353,114532,62652032,22728448,18,36516,13605,122738,20309551,1881,206992,4152,19.28
86,10213418,303977,114532,63311581,23017403,18,36516,13605,124134,20562344,1881,206992,4152,17.70
87,10343599,306474,114532,64762868,23306636,18,36516,13605,125431,20814933,1881,206992,4152,18.20
88,10481583,309467,114532,64617779,23614052,18,36516,13605,126855,21085436,1881,206992,4152,19.54
89,10596987,313011,114532,65309386,23878860,18,36516,13605,128192,21315070,1881,206992,4152,16.12
90,10719392,316222,114532,65999492,24152081,18,36516,13605,129554,21551404,1881,206992,4152,16.74
91,10836935,319140,114532,66692416,24421594,18,36516,13605,130913,21783819,1881,206992,4152,16.71
92,10954194,321716,114532,67385426,24688464,18,36516,13605,132170,22014529,1881,206992,4152,16.23
93,11073921,325055,114532,68859016,24961449,18,36516,13605,133699,22251586,1881,206992,4152,16.82
94,11191656,328488,114532,69550738,25228131,18,36516,13605,135030,22482396,1881,206992,4152,16.50
95,11308420,331373,114532,69467303,25496944,18,36516,13605,136560,22714117,1881,206992,4152,16.30
96,11429803,334814,114532,70152003,25768755,18,36516,13605,137792,22948704,1881,206992,4152,16.64
97,11550392,337945,114532,70844069,26044542,18,36516,13605,139166,23184570,1881,206992,4152,16.69
98,11665660,344014,114532,72269717,26347665,18,36516,13605,140403,23417215,1881,206992,4152,16.22
99,11791255,351354,114532,72949015,26625415,18,36516,13605,141681,23658523,1881,206992,4152,16.98
100,11910227,354766,114532,73637096,26893457,18,36516,13605,142970,23888420,1881,206992,4152,16.17
101,12031150,357941,114532,73627712,27164447,18,36516,13605,144269,24119149,1881,206992,4152,16.47
102,12151371,360627,114532,74321974,27435201,18,36516,13605,145564,24351917,1881,206992,4152,16.28
103,12273200,363697,114532,75692624,27710572,18,36516,13605,146812,24587240,1881,206992,4152,16.86
104,12393146,366961,114532,76379970,27983351,18,36516,13605,148014,24824653,1881,206992,4152,16.58
105,12510266,369774,114532,76398712,28249401,18,36516,13605,149461,25053301,1881,206992,4152,16.12
106,12631833,372746,114532,77758676,28525047,18,36516,13605,150943,25290623,1881,206992,4152,16.94
107,12748926,375998,114532,77775827,28793736,18,36516,13605,152426,25518369,1881,206992,4152,16.00
108,12873327,379225,114532,78462898,29071804,18,36516,13605,153758,25756319,1881,206992,4152,16.88
109,12992726,382543,114532,79147866,29345243,18,36516,13605,155074,25992832,1881,206992,4152,16.88
110,13110323,385160,114532,79844464,29613836,18,36516,13605,156380,26225065,1881,206992,4152,16.18
111,13228516,388042,114532,80542536,29883565,18,36516,13605,157782,26454692,1881,206992,4152,16.38
112,13350600,390885,114532,81223910,30159517,18,36516,13605,159233,26691197,1881,206992,4152,16.85
113,13465532,394193,114532,81913254,30427554,18,36516,13605,160517,26923688,1881,206992,4152,16.38
114,13584958,397652,114532,82604507,30697793,18,36516,13605,161815,27157495,1881,206992,4152,16.39
115,13701129,401114,114532,83293193,30965371,18,36516,13605,163241,27388179,1881,206992,4152,16.17
116,13818408,408908,114532,83988014,31259806,18,36516,13605,164588,27625322,1881,206992,4152,16.31
117,13940746,417250,114532,84675589,31549932,18,36516,13605,166018,27868877,1881,206992,4152,17.66
118,14057426,420665,114532,85368767,31816516,18,36516,13605,167503,28100126,1881,206992,4152,16.30
119,14072145,423480,114532,86301477,31880790,18,36516,13605,169307,28153252,1881,206992,4152,2.47
120,14088893,426880,114532,87235173,31968096,18,36516,13605,170937,28202203,1881,206992,4152,2.19
121,14218337,429763,114532,87899735,32257678,18,36516,13605,172218,28456818,1881,206992,4152,17.80
122,14340126,432541,114532,88577205,32529641,18,36516,13605,173562,28696841,1881,206992,4152,16.85
123,14479915,435929,114532,89213719,32840610,18,36516,13605,175046,28974172,1881,206992,4152,19.88
124,14611600,439258,114532,90537035,33136497,18,36516,13605,176283,29234299,1881,206992,4152,18.69
125,14744699,442427,114532,90538475,33429939,18,36516,13605,177762,29490822,1881,206992,4152,18.25
126,14867816,445174,114532,91225157,33709116,18,36516,13605,179147,29731251,1881,206992,4152,16.85
127,14960906,447789,114532,91973340,33932123,18,36516,13605,180344,29920139,1881,206992,4152,13.13
128,15092353,451244,114532,92630228,34227195,18,36516,13605,181788,30178031,1881,206992,4152,18.52
129,15227731,454071,114532,93291847,34524464,18,36516,13605,183163,30437160,1881,206992,4152,18.39
130,15345637,457275,114532,93978994,34794472,18,36516,13605,184507,30670555,1881,206992,4152,16.55
131,15467844,460737,114532,94649289,35075150,18,36516,13605,185893,30918245,1881,206992,4152,17.72
132,15607709,463481,114532,95284292,35384829,18,36516,13605,187309,31193844,1881,206992,4152,19.53
133,15743586,471350,114532,96587173,35711784,18,36516,13605,188578,31464530,1881,206992,4152,19.03
134,15836885,481596,114532,96688998,35954569,18,36516,13605,190014,31661894,1881,206992,4152,13.68
135,15838350,501148,114532,97662486,35998993,18,36516,13605,191517,31683562,1881,206992,4152,0.20
136,15948277,512285,114532,99038736,36267309,18,36516,13605,192981,31895956,1881,206992,4152,14.67
137,16080014,515175,114532,99705412,36558021,18,36516,13605,194442,32146550,1881,206992,4152,17.37
138,16165467,518222,114532,99834072,36766865,18,36516,13605,195815,32314927,1881,206992,4152,11.39
139,16166974,521708,114532,100805882,36828122,18,36516,13605,197567,32337394,1881,206992,4152,0.20
140,16192935,525084,114532,101727421,36926663,18,36516,13605,199243,32397088,1881,206992,4152,3.00
141,16316271,528788,114532,102425963,37195340,18,36516,13605,200518,32620195,1881,206992,4152,15.61
142,16456015,531929,114532,103074192,37501013,18,36516,13605,201985,32881803,1881,206992,4152,18.62
143,16584766,534565,114532,103748170,37786585,18,36516,13605,203370,33124309,1881,206992,4152,16.89
144,16720846,538025,114532,104401068,38086901,18,36516,13605,204774,33384598,1881,206992,4152,18.62
145,16848196,541218,114532,105085324,38369936,18,36516,13605,206346,33627012,1881,206992,4152,17.18
146,16971232,544302,114532,106319731,38648627,18,36516,13605,207847,33867046,1881,206992,4152,17.13
147,17028072,547595,114532,106600255,38815100,18,36516,13605,209424,33996840,1881,206992,4152,8.49
148,17029610,555878,114532,108060415,38896557,18,36516,13605,211342,34020177,1881,206992,4152,0.19
149,17031142,567139,114532,108556464,38971065,18,36516,13605,213124,34044385,1881,206992,4152,0.20
150,17134244,570011,114532,109282248,39210590,18,36516,13605,214538,34248270,1881,206992,4152,14.00
151,17259768,572712,114532,109947612,39495486,18,36516,13605,215996,34499400,1881,206992,4152,17.74
152,17389783,576010,114532,110606963,39787731,18,36516,13605,217343,34753728,1881,206992,4152,18.19
153,17523083,578697,114532,111252240,40083006,18,36516,13605,218692,35020328,1881,206992,4152,18.90
154,17657644,582320,114532,112399678,40377376,18,36516,13605,219981,35285472,1881,206992,4152,19.29
155,17781958,585179,114532,112579909,40655677,18,36516,13605,221356,35526825,1881,206992,4152,17.15
156,17906297,588795,114532,113254250,40938541,18,36516,13605,222765,35770683,1881,206992,4152,17.38
157,18034268,591965,114532,113918255,41226807,18,36516,13605,224155,36023042,1881,206992,4152,18.07
158,18163881,595415,114532,114580929,41516549,18,36516,13605,225493,36277353,1881,206992,4152,17.96
159,18290092,598034,114532,115245158,41802339,18,36516,13605,226850,36528000,1881,206992,4152,17.80
160,18410918,601039,114532,115930916,42073906,18,36516,13605,228148,36764196,1881,206992,4152,16.60
161,18536529,604883,114532,116597272,42358132,18,36516,13605,229701,37010404,1881,206992,4152,17.42
162,18674921,607558,114532,117242332,42660934,18,36516,13605,231111,37278481,1881,206992,4152,19.14
163,18812734,610463,114532,118448056,42965635,18,36516,13605,232452,37547351,1881,206992,4152,19.30
164,18948914,613525,114532,118538881,43268913,18,36516,13605,233691,37816208,1881,206992,4152,19.09
165,19076724,616646,114532,119202096,43556324,18,36516,13605,234980,38068945,1881,206992,4152,18.14
166,19202116,624555,114532,119882135,43860923,18,36516,13605,236525,38313593,1881,206992,4152,16.95
167,19341344,633520,114532,120536220,44175190,18,36516,13605,237908,38579205,1881,206992,4152,19.07
168,19477571,636676,114532,121185487,44478078,18,36516,13605,239377,38847337,1881,206992,4152,19.30
169,19612680,639267,114532,122381538,44774920,18,36516,13605,240888,39109253,1881,206992,4152,19.05
170,19741032,642079,114532,122514879,45062529,18,36516,13605,242332,39357117,1881,206992,4152,17.24
171,19869169,645259,114532,123185473,45351619,18,36516,13605,243658,39606151,1881,206992,4152,17.94
172,20010672,648488,114532,123827781,45656311,18,36516,13605,245009,39879308,1881,206992,4152,19.48
173,20139775,652194,114532,124494476,45943535,18,36516,13605,246190,40132026,1881,206992,4152,17.79
174,20280103,655374,114532,125679424,46249275,18,36516,13605,247709,40405400,1881,206992,4152,19.29
175,20409826,658666,114532,125790675,46541650,18,36516,13605,249107,40661523,1881,206992,4152,18.26
176,20537468,662405,114532,127016873,46829449,18,36516,13605,250417,40912299,1881,206992,4152,17.86
177,20669852,665907,114532,127679870,47123392,18,36516,13605,251798,41172669,1881,206992,4152,18.57
178,20806555,668768,114532,127768039,47426802,18,36516,13605,253145,41441496,1881,206992,4152,19.13
179,20935367,671969,114532,128431410,47716131,18,36516,13605,254610,41696660,1881,206992,4152,18.37
