period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
29,1441985,132088,33152674,5129985,19,19539,29989,50393,4102923,1881,206992,4152,4.97,99183
30,1500828,135226,33984744,5245992,19,19539,29989,52058,4229828,1881,206992,4152,8.19,99183
31,1653942,137779,34582201,5552749,19,19539,29989,53271,4535555,1881,206992,4152,22.05,99183
32,1657825,140963,35544472,5568753,19,19539,29989,54963,4566528,1881,206992,4152,0.96,99183
33,1752629,144102,36274619,5767168,19,19539,29989,56510,4771714,1881,206992,4152,13.96,99183
34,1754106,146848,37248882,5773147,19,19539,29989,58208,4792744,1881,206992,4152,0.19,99183
35,1872959,149994,37922420,6011741,19,19539,29989,59635,5037528,1881,206992,4152,17.20,99183
36,1931292,152928,38747971,6135425,19,19539,29989,60988,5171903,1881,206992,4152,8.69,99183
37,1942837,155978,39690781,6165840,19,19539,29989,62708,5218455,1881,206992,4152,2.01,99183
38,2045721,159383,40412597,6372618,19,19539,29989,64094,5428167,1881,206992,4152,14.46,99183
39,2080482,162429,41298036,6446907,19,19539,29989,65869,5515441,1881,206992,4152,5.05,99183
40,2122846,165045,42165092,6538654,19,19539,29989,67615,5619673,1881,206992,4152,6.49,99183
41,2191624,168325,43080895,6674432,19,19539,29989,69025,5761461,1881,206992,4152,9.53,99183
42,2276423,171258,43738030,6849179,19,19539,29989,70436,5943238,1881,206992,4152,12.34,99183
43,2327657,174459,44581805,6956286,19,19539,29989,72302,6064054,1881,206992,4152,7.55,99183
44,2381588,177798,45415032,7069941,19,19539,29989,73871,6192943,1881,206992,4152,8.03,99183
45,2443623,180729,46232900,7201134,19,19539,29989,75508,6334815,1881,206992,4152,9.22,99183
46,2495227,183871,47081485,7308039,19,19539,29989,77028,6452730,1881,206992,4152,7.55,99183
47,2554319,187013,47908115,7430456,19,19539,29989,78772,6588788,1881,206992,4152,8.62,99183
48,2614246,190151,48731862,7552398,19,19539,29989,80460,6724458,1881,206992,4152,8.63,99183
49,2667016,193279,49576207,7659711,19,19539,29989,82183,6845001,1881,206992,4152,7.55,99183
50,2719258,196639,50834224,7769365,19,19539,29989,83761,6967807,1881,206992,4152,7.86,99183
51,2784643,199902,51679311,7903175,19,19539,29989,85431,7114000,1881,206992,4152,9.36,99183
52,2836693,202684,52089962,8009738,19,19539,29989,87181,7232992,1881,206992,4152,7.55,99183
53,2897292,205819,52917606,8132058,19,19539,29989,89045,7367902,1881,206992,4152,8.62,99183
54,2956838,208966,53745376,8254096,19,19539,29989,90375,7499256,1881,206992,4152,8.62,99183
55,3010894,212415,55146873,8366954,19,19539,29989,91943,7624267,1881,206992,4152,7.88,99183
56,3068483,215494,55422913,8485010,19,19539,29989,93538,7753352,1881,206992,4152,8.29,99183
57,3120024,218416,56270210,8592793,19,19539,29989,95306,7872011,1881,206992,4152,7.55,99183
58,3179051,221559,57098942,8714755,19,19539,29989,96877,8005536,1881,206992,4152,8.62,99183
59,3237794,224710,57927135,8833616,19,19539,29989,98494,8140572,1881,206992,4152,8.63,99183
60,3294539,227850,58767226,8945029,19,19539,29989,100005,8264918,1881,206992,4152,8.01,99183
61,3350087,230993,59606728,9058320,19,19539,29989,101633,8390163,1881,206992,4152,8.16,99183
62,3410311,234138,60434606,9179317,19,19539,29989,102905,8523246,1881,206992,4152,8.62,99183
63,3465094,237278,61280561,9284337,19,19539,29989,104443,8640732,1881,206992,4152,7.55,99183
64,3524164,240586,62109444,9404197,19,19539,29989,106149,8774633,1881,206992,4152,8.57,99183
65,3578219,243666,62945753,9516929,19,19539,29989,107911,8902981,1881,206992,4152,7.94,99183
66,3625499,246251,63809722,9614015,19,19539,29989,109304,9010788,1881,206992,4152,6.93,99183
67,3695311,249140,64611866,9754062,19,19539,29989,110608,9162217,1881,206992,4152,9.86,99183
68,3754247,251944,65439921,9874074,19,19539,29989,112295,9299315,1881,206992,4152,8.63,99183
69,3813238,255079,66268325,9992706,19,19539,29989,114081,9434607,1881,206992,4152,8.62,99183
70,3862404,258204,67119476,10097446,19,19539,29989,115561,9548702,1881,206992,4152,7.31,99183
71,3917575,261333,67960999,10207894,19,19539,29989,117197,9671753,1881,206992,4152,7.84,99183
72,3966171,264472,68817870,10305905,19,19539,29989,118665,9783848,1881,206992,4152,7.03,99183
73,4007922,267331,70808929,10392495,19,19539,29989,120160,9884643,1881,206992,4152,6.10,99183
74,4098500,269934,70451578,10568857,19,19539,29989,121273,10068340,1881,206992,4152,12.74,99183
75,4109685,273151,71396245,10598788,19,19539,29989,122849,10112550,1881,206992,4152,2.01,99183
76,4196243,276281,72165469,10765595,19,19539,29989,124216,10289594,1881,206992,4152,12.29,99183
77,4228490,278826,73058502,10837422,19,19539,29989,125878,10375929,1881,206992,4152,4.85,99183
78,4317463,281961,73817648,11012707,19,19539,29989,127248,10561492,1881,206992,4152,12.77,99183
79,4337912,285183,74740884,11060228,19,19539,29989,128918,10624404,1881,206992,4152,3.28,99183
80,4424317,288306,75514686,11224412,19,19539,29989,130444,10797544,1881,206992,4152,11.83,99183
81,4460500,291370,76398097,11303241,19,19539,29989,132008,10890086,1881,206992,4152,5.62,99183
82,4553643,294633,77150333,11482779,19,19539,29989,133328,11079357,1881,206992,4152,13.08,99183
83,4607625,297750,77983297,11595895,19,19539,29989,134847,11205862,1881,206992,4152,8.04,99183
84,4622110,300660,78921454,11631797,19,19539,29989,136481,11257752,1881,206992,4152,2.46,99183
85,4711501,303783,79686789,11804232,19,19539,29989,137799,11438029,1881,206992,4152,12.51,99183
86,4770522,306510,80516877,11925939,19,19539,29989,139147,11570304,1881,206992,4152,8.76,99183
87,4772048,309067,81491015,11932478,19,19539,29989,140642,11591271,1881,206992,4152,0.21,99183
88,4898691,312607,83750126,12176924,19,19539,29989,142117,11843197,1881,206992,4152,17.94,99183
89,4943251,315341,83022626,12275125,19,19539,29989,143721,11957033,1881,206992,4152,6.99,99183
90,4996715,318478,85514171,12381055,19,19539,29989,145115,12071745,1881,206992,4152,7.41,99183
91,5031957,321609,84761555,12458300,19,19539,29989,146742,12161214,1881,206992,4152,5.40,99183
92,5078854,325075,85622628,12550862,19,19539,29989,148391,12270311,1881,206992,4152,6.63,99183
93,5158741,328176,86400215,12708026,19,19539,29989,149923,12443134,1881,206992,4152,11.75,99183
94,5211124,331560,87255882,12807069,19,19539,29989,151250,12554806,1881,206992,4152,7.15,99183
95,5264817,334435,88100284,12917025,19,19539,29989,152842,12678184,1881,206992,4152,8.05,99183
96,5316535,337755,88949063,13022722,19,19539,29989,154263,12792898,1881,206992,4152,7.32,99183
97,5382189,341113,89755190,13162441,19,19539,29989,155699,12944258,1881,206992,4152,10.09,99183
98,5395197,344527,92590374,13190507,19,19539,29989,157329,12986076,1881,206992,4152,1.63,99183
99,5515509,348446,91375150,13435945,19,19539,29989,158635,13237497,1881,206992,4152,17.58,99183
100,5574092,351843,92194487,13562300,19,19539,29989,160358,13374319,1881,206992,4152,8.70,99183
101,5591457,354903,93128675,13598284,19,19539,29989,162000,13424505,1881,206992,4152,2.16,99183
102,5688184,358018,93862255,13794245,19,19539,29989,163211,13627048,1881,206992,4152,14.15,99183
103,5692770,361410,94822388,13810802,19,19539,29989,164822,13659748,1881,206992,4152,0.98,99183
104,5803687,364716,95520386,14034029,19,19539,29989,166187,13890487,1881,206992,4152,16.10,99183
105,5858714,368107,98507048,14146987,19,19539,29989,167595,14012301,1881,206992,4152,7.92,99183
106,5892012,371042,97245891,14221975,19,19539,29989,169091,14101735,1881,206992,4152,5.27,99183
107,5976356,374357,98016636,14392112,19,19539,29989,170355,14276349,1881,206992,4152,11.98,99183
108,5997146,377748,98932082,14440769,19,19539,29989,172090,14339800,1881,206992,4152,3.38,99183
109,6084961,380394,99685375,14622005,19,19539,29989,173624,14532162,1881,206992,4152,12.79,99183
110,6143597,383797,100514125,14745459,19,19539,29989,174844,14663496,1881,206992,4152,8.63,99183
111,6196974,387186,101350098,14857622,19,19539,29989,176720,14790030,1881,206992,4152,7.90,99183
112,6254142,389654,102180945,14976421,19,19539,29989,178321,14918120,1881,206992,4152,8.27,99183
113,6314181,392862,103005269,15099296,19,19539,29989,179971,15052310,1881,206992,4152,8.62,99183
114,6364271,396540,103850061,15207100,19,19539,29989,181519,15172973,1881,206992,4152,7.57,99183
115,6425336,398923,104674102,15328992,19,19539,29989,183202,15308260,1881,206992,4152,8.60,99183
116,6480062,402604,105513982,15441844,19,19539,29989,185007,15433506,1881,206992,4152,7.97,99183
117,6537546,405307,106352226,15558748,19,19539,29989,186719,15560926,1881,206992,4152,8.20,99183
118,6593702,408622,107174849,15680998,19,19539,29989,188239,15698220,1881,206992,4152,8.62,99183
119,6653953,411926,107997507,15802840,19,19539,29989,190011,15833561,1881,206992,4152,8.63,99183
120,6704141,415229,108843853,15908895,19,19539,29989,191692,15953854,1881,206992,4152,7.55,99183
121,6755621,418742,112380160,16017507,19,19539,29989,193286,16076517,1881,206992,4152,7.74,99183
122,6819177,421981,113224860,16149937,19,19539,29989,194587,16216990,1881,206992,4152,9.29,99183
123,6874753,424987,114094212,16264245,19,19539,29989,196231,16345458,1881,206992,4152,8.00,99183
124,6931470,428126,112184624,16382771,19,19539,29989,197800,16476809,1881,206992,4152,8.32,99183
125,6985705,431426,113024391,16492903,19,19539,29989,199737,16600585,1881,206992,4152,7.93,99183
126,7042353,434723,113859985,16610861,19,19539,29989,201201,16726909,1881,206992,4152,8.25,99183
127,7092110,438038,114705443,16720024,19,19539,29989,202844,16846175,1881,206992,4152,7.55,99183
128,7156160,441352,115516019,16853456,19,19539,29989,204330,16991911,1881,206992,4152,9.36,99183
129,7210006,444318,116355709,16965252,19,19539,29989,206147,17116170,1881,206992,4152,7.89,99183
130,7268450,447642,117184476,17087576,19,19539,29989,207634,17249075,1881,206992,4152,8.63,99183
131,7325722,450946,121016195,17207722,19,19539,29989,209368,17382702,1881,206992,4152,8.51,99183
132,7377357,453899,118858461,17317706,19,19539,29989,211045,17504604,1881,206992,4152,7.67,99183
133,7431383,457029,119690281,17432889,19,19539,29989,212963,17632996,1881,206992,4152,8.14,99183
134,7485202,460338,120530508,17546603,19,19539,29989,214520,17758248,1881,206992,4152,8.03,99183
135,7540943,463739,124493763,17663007,19,19539,29989,216172,17887311,1881,206992,4152,8.34,99183
136,7598145,466696,125360390,17779900,19,19539,29989,217959,18018101,1881,206992,4152,8.22,99183
137,7654725,469346,123034409,17897583,19,19539,29989,219616,18148094,1881,206992,4152,8.20,99183
138,7713563,472644,123861862,18019206,19,19539,29989,221011,18280064,1881,206992,4152,8.62,99183
139,7770247,475944,124688261,18138194,19,19539,29989,222769,18415233,1881,206992,4152,8.42,99183
140,7824125,479097,125530978,18248830,19,19539,29989,224509,18537709,1881,206992,4152,7.75,99183
141,7874097,482416,126373978,18356309,19,19539,29989,226351,18659272,1881,206992,4152,7.55,99183
142,7932351,485116,127207514,18476806,19,19539,29989,227874,18789795,1881,206992,4152,8.62,99183
143,7992850,488740,128027639,18605513,19,19539,29989,229504,18932339,1881,206992,4152,9.06,99183
144,8051917,491597,128858983,18722078,19,19539,29989,231356,19061031,1881,206992,4152,8.19,99183
145,8104407,494687,129698941,18834027,19,19539,29989,233048,19186623,1881,206992,4152,7.93,99183
146,8162357,498174,134011284,18955877,19,19539,29989,234580,19318190,1881,206992,4152,8.58,99183
147,8217696,501405,131362602,19073005,19,19539,29989,236229,19448563,1881,206992,4152,8.29,99183
148,8276611,504389,132192230,19194731,19,19539,29989,237801,19580999,1881,206992,4152,8.62,99183
149,8323512,507950,133052615,19291320,19,19539,29989,239560,19690855,1881,206992,4152,6.98,99183
150,8386762,510575,133870710,19422383,19,19539,29989,240951,19833507,1881,206992,4152,9.19,99183
151,8441984,514240,134715165,19532911,19,19539,29989,242463,19955674,1881,206992,4152,7.96,99183
152,8500880,517248,139204808,19657346,19,19539,29989,244127,20091109,1881,206992,4152,8.65,99183
153,8552238,519933,136386637,19766401,19,19539,29989,245852,20212632,1881,206992,4152,7.49,99183
154,8608495,523315,137216116,19884918,19,19539,29989,247485,20342541,1881,206992,4152,8.25,99183
155,8667607,526718,138038796,20009807,19,19539,29989,249296,20479648,1881,206992,4152,8.63,99183
156,8723427,530547,142679663,20122960,19,19539,29989,250887,20603157,1881,206992,4152,7.97,99183
157,8774927,533029,139720959,20231909,19,19539,29989,252440,20725356,1881,206992,4152,7.62,99183
158,8825332,536053,140573979,20336496,19,19539,29989,253844,20840107,1881,206992,4152,7.20,99183
159,8879429,539445,141406873,20453015,19,19539,29989,255351,20966284,1881,206992,4152,8.25,99183
160,8884443,542842,146304327,20464656,19,19539,29989,256819,20991615,1881,206992,4152,0.53,99183
161,9006280,545947,143053287,20709711,19,19539,29989,258183,21235900,1881,206992,4152,17.60,99183
162,9008155,549447,144026250,20717238,19,19539,29989,259742,21257777,1881,206992,4152,0.25,99183
163,9129469,552507,144701319,20959658,19,19539,29989,261123,21501913,1881,206992,4152,17.42,99183
164,9133415,555792,145662766,20976495,19,19539,29989,262916,21535532,1881,206992,4152,0.97,99183
165,9202863,559174,146467999,21113462,19,19539,29989,264393,21681798,1881,206992,4152,9.72,99183
166,9283996,561802,147239879,21280869,19,19539,29989,265848,21855695,1881,206992,4152,11.77,99183
167,9291639,565300,148197633,21298389,19,19539,29989,267466,21887172,1881,206992,4152,0.98,99183
168,9406334,567901,148887095,21532800,19,19539,29989,268916,22127288,1881,206992,4152,16.62,99183
169,9460265,571394,149726443,21644898,19,19539,29989,270474,22251328,1881,206992,4152,7.93,99183
170,9523555,574034,150535976,21777157,19,19539,29989,272033,22397059,1881,206992,4152,9.30,99183
171,9577708,577547,151372636,21889164,19,19539,29989,273672,22523273,1881,206992,4152,8.06,99183
172,9634395,580113,152210648,22005734,19,19539,29989,275096,22649108,1881,206992,4152,8.12,99183
173,9686816,583207,153052849,22115634,19,19539,29989,276750,22771142,1881,206992,4152,7.71,99183
174,9744794,586463,153880563,22236142,19,19539,29989,278447,22903714,1881,206992,4152,8.46,99183
175,9799858,589866,154711430,22353512,19,19539,29989,279994,23035097,1881,206992,4152,8.41,99183
176,9862371,592994,155531120,22478365,19,19539,29989,281829,23173974,1881,206992,4152,8.84,99183
177,9909325,596399,156384582,22579518,19,19539,29989,283555,23286305,1881,206992,4152,6.99,99183
178,9972234,599790,157198011,22710461,19,19539,29989,285211,23427751,1881,206992,4152,9.18,99183
179,10029288,603401,158023194,22833689,19,19539,29989,286963,23562639,1881,206992,4152,8.63,99183
