period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
153,8662264,850278,132318937,27882047,18,19526,24519,232806,20192329,1881,206992,4152,7.55,99254
154,8720551,858240,128244968,28057031,18,19526,24519,234419,20328597,1881,206992,4152,8.36,99254
155,8783086,869524,134004511,28249894,18,19526,24519,235985,20464955,1881,206992,4152,8.90,99254
156,8842316,872922,134827435,28429324,18,19526,24519,237688,20603420,1881,206992,4152,8.63,99254
157,8899621,876318,135661523,28606496,18,19526,24519,239340,20734265,1881,206992,4152,8.47,99254
158,8954216,878939,136510252,28791225,18,19526,24519,240715,20854784,1881,206992,4152,7.72,99254
159,9005764,882344,137359971,28974377,18,19526,24519,242394,20973971,1881,206992,4152,7.56,99254
160,9068491,885750,138187870,29144520,18,19526,24519,244091,21107693,1881,206992,4152,8.63,99254
161,9125789,889155,139012634,29341144,18,19526,24519,245795,21243115,1881,206992,4152,8.64,99254
162,9183751,892553,139846912,29492715,18,19526,24519,247360,21375414,1881,206992,4152,8.63,99254
163,9240359,896173,140691683,29670744,18,19526,24519,248827,21497850,1881,206992,4152,7.98,99254
164,9295041,898904,141529769,29850357,18,19526,24519,250349,21628412,1881,206992,4152,8.21,99254
165,9351592,901820,142362691,30045618,18,19526,24519,252197,21763486,1881,206992,4152,8.37,99254
166,9403543,905215,143215210,30199219,18,19526,24519,253614,21878654,1881,206992,4152,7.55,99254
167,9459582,913795,138691773,30377713,18,19526,24519,255130,22009879,1881,206992,4152,8.05,99254
168,9520705,930319,144898269,30566654,18,19526,24519,256760,22149887,1881,206992,4152,9.21,99254
169,9580657,942741,145744338,30715110,18,19526,24519,258307,22283403,1881,206992,4152,8.63,99254
170,9639045,958559,146583317,30909251,18,19526,24519,259739,22419923,1881,206992,4152,8.59,99254
171,9699049,974427,147417341,31110646,18,19526,24519,261384,22555775,1881,206992,4152,8.68,99254
172,9754980,988957,142852895,31266495,18,19526,24519,263005,22687259,1881,206992,4152,8.10,99254
173,9812241,1005091,149120445,31476848,18,19526,24519,264599,22821685,1881,206992,4152,8.34,99254
174,9869830,1012570,149971505,31650294,18,19526,24519,265953,22947497,1881,206992,4152,8.38,99254
175,9930340,1015961,150795232,31840320,18,19526,24519,267549,23083840,1881,206992,4152,8.63,99254
176,9981018,1019357,151645093,32022976,18,19526,24519,269142,23204949,1881,206992,4152,7.56,99254
177,10040932,1022624,152473169,32221104,18,19526,24519,270622,23341188,1881,206992,4152,8.64,99254
178,10088294,1026028,153326026,32399593,18,19526,24519,272124,23456671,1881,206992,4152,7.22,99254
179,10113606,1029435,154242672,32530040,18,19526,24519,273703,23520348,1881,206992,4152,3.31,99254
