period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
46,4961875,146585,36472547,10350016,18,19524,24111,61958,10788873,1881,206992,4152,23.87,99241
47,5124743,149672,37042979,10675533,18,19524,24111,63271,11114254,1881,206992,4152,23.89,99241
48,5285045,152651,39639209,10997436,18,19524,24111,64385,11437982,1881,206992,4152,23.24,99241
49,5402115,155691,38317871,11234350,18,19524,24111,65612,11675474,1881,206992,4152,16.82,99241
50,5519104,158561,41093535,11469604,18,19524,24111,66831,11912771,1881,206992,4152,16.78,99241
51,5634842,161253,39709822,11704086,18,19524,24111,68120,12145684,1881,206992,4152,16.45,99241
52,5749465,164455,40407855,11931877,18,19524,24111,69334,12375561,1881,206992,4152,16.36,99241
53,5866972,167513,41100155,12168940,18,19524,24111,70438,12608510,1881,206992,4152,16.78,99241
54,5982668,170342,41800380,12398243,18,19524,24111,71582,12839698,1881,206992,4152,16.45,99241
55,6095398,173410,42502575,12624003,18,19524,24111,72842,13069190,1881,206992,4152,16.17,99241
56,6212378,176284,43196025,12858027,18,19524,24111,73942,13303183,1881,206992,4152,16.94,99241
57,6328940,178984,43884166,13091317,18,19524,24111,75119,13539441,1881,206992,4152,16.49,99241
58,6443392,182187,46928607,13319470,18,19524,24111,76277,13767265,1881,206992,4152,16.36,99241
59,6559729,185630,45285469,13552973,18,19524,24111,77410,14001136,1881,206992,4152,16.81,99241
60,6674580,188281,45987110,13783018,18,19524,24111,78580,14234089,1881,206992,4152,16.43,99241
61,6788115,191467,49110570,14010769,18,19524,24111,79726,14461398,1881,206992,4152,16.44,99241
62,6906082,194661,49834498,14245688,18,19524,24111,80905,14694393,1881,206992,4152,16.65,99241
63,7023624,197795,48087052,14476463,18,19524,24111,82175,14926809,1881,206992,4152,16.51,99241
64,7136596,200823,48789073,14702093,18,19524,24111,83287,15152479,1881,206992,4152,16.36,99241
65,7252653,203421,49483608,14935624,18,19524,24111,84428,15385720,1881,206992,4152,16.73,99241
66,7367020,206061,50185371,15162261,18,19524,24111,85549,15615015,1881,206992,4152,16.18,99241
67,7481980,209153,50880458,15391164,18,19524,24111,86690,15849960,1881,206992,4152,16.49,99241
68,7597535,211921,51574224,15625125,18,19524,24111,87885,16084006,1881,206992,4152,16.87,99241
69,7711283,214350,52267258,15858657,18,19524,24111,89070,16318251,1881,206992,4152,16.56,99241
70,7822966,217542,52968029,16084218,18,19524,24111,90391,16545235,1881,206992,4152,16.17,99241
71,7940521,220738,53662334,16317633,18,19524,24111,91548,16778354,1881,206992,4152,16.69,99241
72,8056268,223863,57129627,16547566,18,19524,24111,92809,17010202,1881,206992,4152,16.56,99241
73,8171487,226612,55059349,16775781,18,19524,24111,93905,17239883,1881,206992,4152,16.34,99241
74,8286651,230081,55756001,17009346,18,19524,24111,95144,17474485,1881,206992,4152,16.71,99241
75,8402509,233266,59314157,17242068,18,19524,24111,96195,17707739,1881,206992,4152,16.61,99241
76,8515413,236316,57157302,17470245,18,19524,24111,97314,17935953,1881,206992,4152,16.28,99241
77,8631451,239639,60771793,17702427,18,19524,24111,98602,18168965,1881,206992,4152,16.69,99241
78,8745953,242507,58552407,17935110,18,19524,24111,99669,18399614,1881,206992,4152,16.71,99241
79,8860140,245068,59260944,18164233,18,19524,24111,100714,18629977,1881,206992,4152,16.20,99241
80,8974932,248379,59958675,18396980,18,19524,24111,101981,18863776,1881,206992,4152,16.69,99241
81,9090807,251519,60659922,18626726,18,19524,24111,103033,19096181,1881,206992,4152,16.69,99241
82,9205193,253852,61363979,18854595,18,19524,24111,104148,19326171,1881,206992,4152,16.21,99241
83,9310369,257021,62077951,19067063,18,19524,24111,105548,19541732,1881,206992,4152,15.23,99241
84,9317839,260332,63030991,19090014,18,19524,24111,107063,19580011,1881,206992,4152,1.49,99241
85,9416434,263551,63770460,19287044,18,19524,24111,108511,19781245,1881,206992,4152,14.27,99241
86,9555652,266317,67580271,19568597,18,19524,24111,109731,20064202,1881,206992,4152,20.22,99241
87,9713714,269539,68203481,19889957,18,19524,24111,111212,20381705,1881,206992,4152,23.02,99241
88,9873213,272537,65573069,20208471,18,19524,24111,112463,20696589,1881,206992,4152,23.19,99241
89,9998329,274848,69529675,20461008,18,19524,24111,113634,20950173,1881,206992,4152,18.24,99241
90,10116302,277846,66939919,20695218,18,19524,24111,114769,21185619,1881,206992,4152,16.83,99241
91,10230777,280514,67636796,20922833,18,19524,24111,115912,21416092,1881,206992,4152,16.22,99241
92,10346031,283799,68334482,21151815,18,19524,24111,117042,21645457,1881,206992,4152,16.36,99241
93,10462980,286602,72437629,21385422,18,19524,24111,118268,21879476,1881,206992,4152,16.78,99241
94,10577141,289034,69740053,21615241,18,19524,24111,119468,22107494,1881,206992,4152,16.45,99241
95,10689570,292330,70439934,21839728,18,19524,24111,120582,22336220,1881,206992,4152,16.17,99241
96,10806698,295393,71137387,22075379,18,19524,24111,121825,22571891,1881,206992,4152,16.80,99241
97,10920488,297900,71844539,22304893,18,19524,24111,122996,22802622,1881,206992,4152,16.25,99241
98,11035821,301301,76084959,22533821,18,19524,24111,124196,23033273,1881,206992,4152,16.43,99241
99,11129431,304527,73301620,22723883,18,19524,24111,125407,23226722,1881,206992,4152,13.65,99241
100,11249422,310663,78578166,22975632,18,19524,24111,128200,23496137,1881,206992,4152,17.41,99241
101,11385738,313948,75592299,23251388,18,19524,24111,129490,23773601,1881,206992,4152,19.63,99241
102,11538703,316795,76186832,23559057,18,19524,24111,130766,24081216,1881,206992,4152,22.15,99241
103,11686368,320249,76794761,23854422,18,19524,24111,131976,24379235,1881,206992,4152,21.61,99241
104,11831795,322826,77416348,24147097,18,19524,24111,133138,24672221,1881,206992,4152,21.00,99241
105,11945262,326279,78115524,24373737,18,19524,24111,134326,24902371,1881,206992,4152,16.17,99241
106,12061389,329738,78812357,24605412,18,19524,24111,135546,25136226,1881,206992,4152,16.69,99241
107,12177769,332631,83395158,24838404,18,19524,24111,136753,25371034,1881,206992,4152,16.70,99241
108,12289411,335699,80207058,25064640,18,19524,24111,137961,25601031,1881,206992,4152,16.17,99241
109,12403281,339247,84852292,25296681,18,19524,24111,139091,25835785,1881,206992,4152,16.69,99241
110,12519408,342629,85576761,25529187,18,19524,24111,140217,26070800,1881,206992,4152,16.73,99241
111,12633073,345968,82302590,25755006,18,19524,24111,141475,26299167,1881,206992,4152,16.17,99241
112,12747616,353376,82997890,25986768,18,19524,24111,142619,26532266,1881,206992,4152,16.69,99241
113,12863167,356443,83691554,26218074,18,19524,24111,143869,26767087,1881,206992,4152,16.74,99241
114,12974547,358990,84393786,26443338,18,19524,24111,145046,26995518,1881,206992,4152,16.17,99241
115,13090454,362588,89234895,26675202,18,19524,24111,146122,27227357,1881,206992,4152,16.71,99241
116,13206543,365402,85784875,26908456,18,19524,24111,147196,27462194,1881,206992,4152,16.62,99241
117,13320422,369809,86485788,27134944,18,19524,24111,148389,27692311,1881,206992,4152,16.17,99241
118,13436780,373285,91425113,27368199,18,19524,24111,149625,27927085,1881,206992,4152,16.69,99241
119,13551366,376827,92147679,27599604,18,19524,24111,150818,28159740,1881,206992,4152,16.66,99241
120,13665719,379762,88584697,27828948,18,19524,24111,152018,28387764,1881,206992,4152,16.25,99241
121,13781420,383562,93604906,28062904,18,19524,24111,153208,28623696,1881,206992,4152,16.69,99241
122,13899566,387016,94331917,28297009,18,19524,24111,154345,28858812,1881,206992,4152,16.74,99241
123,14014373,389762,90678908,28521763,18,19524,24111,155558,29083630,1881,206992,4152,16.17,99241
124,14130581,393550,91374307,28755290,18,19524,24111,156799,29317317,1881,206992,4152,16.71,99241
125,14246595,395681,92074404,28989120,18,19524,24111,157880,29549763,1881,206992,4152,16.58,99241
126,14252070,398862,93032465,29008250,18,19524,24111,159512,29584180,1881,206992,4152,1.21,99241
127,14274034,402261,93956809,29054090,18,19524,24111,161203,29640811,1881,206992,4152,2.78,99241
128,14438792,405067,99064950,29385116,18,19524,24111,162316,29971745,1881,206992,4152,23.97,99241
129,14601779,408116,95099916,29714429,18,19524,24111,163624,30298190,1881,206992,4152,23.45,99241
130,14762245,410839,95685764,30034635,18,19524,24111,164839,30616402,1881,206992,4152,23.00,99241
131,14926815,413843,96252354,30367930,18,19524,24111,166073,30946364,1881,206992,4152,24.21,99241
132,15043081,416408,96947588,30602456,18,19524,24111,167221,31182660,1881,206992,4152,16.83,99241
133,15155542,419864,97646607,30828556,18,19524,24111,168453,31409441,1881,206992,4152,16.17,99241
134,15270113,423381,103102946,31061743,18,19524,24111,169665,31643644,1881,206992,4152,16.72,99241
135,15384878,426372,99040467,31292212,18,19524,24111,170947,31875944,1881,206992,4152,16.38,99241
136,15498970,429836,99741277,31522299,18,19524,24111,172170,32105702,1881,206992,4152,16.50,99241
137,15613700,433300,100442119,31752013,18,19524,24111,173335,32335137,1881,206992,4152,16.71,99241
138,15727520,436154,101148640,31979940,18,19524,24111,174610,32565363,1881,206992,4152,16.16,99241
139,15846223,438752,101843272,32215208,18,19524,24111,175736,32799546,1881,206992,4152,16.73,99241
140,15962410,442430,102537531,32448600,18,19524,24111,176969,33032245,1881,206992,4152,16.70,99241
141,16078495,445047,103236128,32681323,18,19524,24111,178083,33263408,1881,206992,4152,16.73,99241
142,16193375,448053,103938287,32909280,18,19524,24111,179189,33491953,1881,206992,4152,16.17,99241
143,16308834,451691,104636149,33139192,18,19524,24111,180412,33723472,1881,206992,4152,16.67,99241
144,16423761,454532,105334119,33370908,18,19524,24111,181602,33957907,1881,206992,4152,16.56,99241
145,16538324,457472,106034403,33599359,18,19524,24111,182866,34186824,1881,206992,4152,16.33,99241
146,16654034,461193,106737989,33828012,18,19524,24111,183964,34415002,1881,206992,4152,16.62,99241
147,16772104,463572,107434517,34060289,18,19524,24111,185022,34646031,1881,206992,4152,16.50,99241
148,16888377,465982,108133735,34292113,18,19524,24111,186035,34878459,1881,206992,4152,16.47,99241
149,16954083,469431,108944048,34431553,18,19524,24111,187359,35024983,1881,206992,4152,9.99,99241
150,16990911,472835,109830814,34506262,18,19524,24111,188805,35110039,1881,206992,4152,5.06,99241
151,17153609,476033,110406630,34832372,18,19524,24111,190071,35434043,1881,206992,4152,23.60,99241
152,17316996,478624,110972004,35159292,18,19524,24111,191152,35761567,1881,206992,4152,23.69,99241
153,17457499,481689,111596964,35443907,18,19524,24111,192550,36046619,1881,206992,4152,20.52,99241
154,17572136,484363,112295617,35672373,18,19524,24111,193713,36278232,1881,206992,4152,16.18,99241
155,17688307,487183,112994366,35903504,18,19524,24111,194921,36510671,1881,206992,4152,16.69,99241
156,17805306,490199,119137691,36136211,18,19524,24111,196036,36744238,1881,206992,4152,16.68,99241
157,17921263,492289,114393160,36364930,18,19524,24111,197207,36971612,1881,206992,4152,16.22,99241
158,18037388,496094,120600732,36597510,18,19524,24111,198571,37205036,1881,206992,4152,16.71,99241
159,18154688,498592,115782937,36827278,18,19524,24111,199818,37435408,1881,206992,4152,16.44,99241
160,18271586,502062,116479169,37057725,18,19524,24111,201014,37665395,1881,206992,4152,16.45,99241
161,18384167,505519,117181754,37283046,18,19524,24111,202335,37890244,1881,206992,4152,16.20,99241
162,18504199,508509,123525247,37522040,18,19524,24111,203639,38130121,1881,206992,4152,17.04,99241
163,18617264,511810,118575253,37748667,18,19524,24111,204757,38357115,1881,206992,4152,16.17,99241
164,18729769,515271,119272892,37976516,18,19524,24111,205958,38586827,1881,206992,4152,16.41,99241
165,18844496,518735,119963950,38208728,18,19524,24111,207177,38819885,1881,206992,4152,16.74,99241
166,18959758,521333,120658578,38440007,18,19524,24111,208455,39051401,1881,206992,4152,16.45,99241
167,19076744,525175,127189981,38673334,18,19524,24111,209786,39283732,1881,206992,4152,16.69,99241
168,19193721,528408,122052251,38905965,18,19524,24111,210973,39516297,1881,206992,4152,16.73,99241
169,19307043,531007,122756277,39133251,18,19524,24111,212048,39746564,1881,206992,4152,16.17,99241
170,19422272,534461,123451607,39362191,18,19524,24111,213258,39977308,1881,206992,4152,16.41,99241
171,19538802,538216,130097130,39594519,18,19524,24111,214435,40210419,1881,206992,4152,16.71,99241
172,19653581,541404,124844634,39823818,18,19524,24111,215447,40441585,1881,206992,4152,16.48,99241
173,19767326,544606,125550561,40047739,18,19524,24111,216338,40668059,1881,206992,4152,16.17,99241
174,19883983,548122,132280866,40283149,18,19524,24111,217451,40903864,1881,206992,4152,16.88,99241
175,20000713,551735,126947848,40514830,18,19524,24111,218583,41136198,1881,206992,4152,16.55,99241
176,20115349,555074,133729779,40741869,18,19524,24111,219509,41365316,1881,206992,4152,16.41,99241
177,20229238,558322,128361857,40969829,18,19524,24111,220687,41594755,1881,206992,4152,16.46,99241
178,20345118,561011,129064989,41202795,18,19524,24111,221752,41828019,1881,206992,4152,16.68,99241
