period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
22,777302,85809,22374978,11309480,19,19502,24386,31925,3401596,1836,290608,4152,8.75,98878
23,800366,92467,23264498,11736539,19,19502,24386,33372,3497392,1836,290608,4152,5.32,98878
24,852233,95767,15824296,12483138,19,19502,24386,34514,3670498,1836,290608,4152,11.18,98878
25,885555,99373,24924515,13040003,19,19502,24386,35821,3787092,1836,290608,4152,7.23,98878
26,925026,102498,16721135,13590677,19,19502,24386,36916,3907555,1836,290608,4152,8.02,98878
27,968850,106352,26624774,14154430,19,19502,24386,38011,4033817,1836,290608,4152,8.82,98878
28,1003286,109456,27492725,14628294,19,19502,24386,38995,4136897,1836,290608,4152,6.93,98878
29,1046471,112970,18120105,15186330,19,19502,24386,40072,4268348,1836,290608,4152,9.08,98878
30,1082840,118735,29188593,15676361,19,19502,24386,41195,4380466,1836,290608,4152,7.61,98878
31,1130868,121695,29996894,16275200,19,19502,24386,42397,4533202,1836,290608,4152,10.42,98878
32,1166225,126080,19544794,16747836,19,19502,24386,43419,4639729,1836,290608,4152,7.34,98878
33,1208073,129745,31707094,17277812,19,19502,24386,44480,4773603,1836,290608,4152,8.86,98878
34,1249971,132361,32549614,17795662,19,19502,24386,45560,4900575,1836,290608,4152,8.65,98878
35,1290503,135352,20989121,18295552,19,19502,24386,46680,5021033,1836,290608,4152,8.29,98878
36,1333160,138815,21458337,18818558,19,19502,24386,47778,5144727,1836,290608,4152,8.44,98878
37,1371028,149510,21950959,19318459,19,19502,24386,48878,5275900,1836,290608,4152,8.23,98878
38,1407468,152701,22443207,19827771,19,19502,24386,49969,5401361,1836,290608,4152,7.98,98878
39,1448028,156111,22915304,20348864,19,19502,24386,51067,5529098,1836,290608,4152,8.55,98878
40,1489999,158903,37632517,20853565,19,19502,24386,52116,5649945,1836,290608,4152,8.28,98878
41,1533143,161980,38471630,21379717,19,19502,24386,53229,5775498,1836,290608,4152,8.66,98878
42,1569640,164995,24383216,21856784,19,19502,24386,54341,5900406,1836,290608,4152,7.93,98878
43,1607346,171315,24876115,22363723,19,19502,24386,55509,6016374,1836,290608,4152,7.43,98878
44,1647582,178796,41041406,22894518,19,19502,24386,56683,6136238,1836,290608,4152,8.26,98878
45,1690659,181668,41883127,23422168,19,19502,24386,57807,6261956,1836,290608,4152,8.75,98878
46,1733969,185109,26278552,23952900,19,19502,24386,58831,6395919,1836,290608,4152,9.11,98878
47,1772187,188104,43571765,24439536,19,19502,24386,59992,6514681,1836,290608,4152,7.99,98878
48,1812726,191199,44419150,24934639,19,19502,24386,61067,6634417,1836,290608,4152,8.25,98878
49,1855502,194135,45259641,25452093,19,19502,24386,62182,6759341,1836,290608,4152,8.57,98878
50,1895610,197234,28266438,25951351,19,19502,24386,63272,6879765,1836,290608,4152,8.21,98878
51,1933441,200818,28784561,26438083,19,19502,24386,64381,6993471,1836,290608,4152,7.72,98878
52,1977201,204199,29227173,26999324,19,19502,24386,65464,7126387,1836,290608,4152,9.26,98878
53,2015163,207686,48675038,27463397,19,19502,24386,66626,7248375,1836,290608,4152,7.76,98878
54,2055465,210636,30249940,27966206,19,19502,24386,67734,7368174,1836,290608,4152,8.34,98878
55,2097442,214087,30704173,28511131,19,19502,24386,68853,7497713,1836,290608,4152,8.77,98878
56,2137340,219852,31201311,29022195,19,19502,24386,70017,7621469,1836,290608,4152,8.18,98878
57,2180218,226548,52095127,29579007,19,19502,24386,71120,7744791,1836,290608,4152,8.46,98878
58,2223079,236405,52953241,30136389,19,19502,24386,72227,7873258,1836,290608,4152,8.66,98878
59,2262266,239846,32586058,30670716,19,19502,24386,73359,7994986,1836,290608,4152,8.19,98878
60,2303483,242935,54655359,31209229,19,19502,24386,74470,8110018,1836,290608,4152,8.11,98878
61,2343141,247645,33517822,31730593,19,19502,24386,75546,8229761,1836,290608,4152,8.42,98878
62,2384185,251142,56364251,32259528,19,19502,24386,76558,8349406,1836,290608,4152,8.26,98878
63,2423922,267728,34468193,32783995,19,19502,24386,77660,8469889,1836,290608,4152,8.24,98878
64,2461380,275116,34973544,33281168,19,19502,24386,78581,8581083,1836,290608,4152,7.70,98878
65,2507860,278216,58924493,33841502,19,19502,24386,79724,8711011,1836,290608,4152,9.22,98878
66,2547668,280906,59779593,34348892,19,19502,24386,80778,8830245,1836,290608,4152,8.13,98878
67,2587871,285423,36396640,34851794,19,19502,24386,81881,8953996,1836,290608,4152,8.49,98878
68,2629792,292179,61483280,35367232,19,19502,24386,82980,9078165,1836,290608,4152,8.44,98878
69,2669377,301349,62329027,35849165,19,19502,24386,84219,9204603,1836,290608,4152,8.29,98878
70,2709451,309433,37915531,36342933,19,19502,24386,85226,9325254,1836,290608,4152,8.24,98878
71,2747923,314956,38468764,36803933,19,19502,24386,86335,9436201,1836,290608,4152,7.56,98878
72,2792071,319909,38913658,37351087,19,19502,24386,87465,9567376,1836,290608,4152,9.18,98878
73,2832446,323373,39409950,37849923,19,19502,24386,88528,9689566,1836,290608,4152,8.34,98878
74,2873033,326505,66612707,38362968,19,19502,24386,89645,9811591,1836,290608,4152,8.33,98878
75,2914776,337687,40387929,38885696,19,19502,24386,90736,9935986,1836,290608,4152,8.53,98878
76,2955111,343559,68313788,39433685,19,19502,24386,91843,10066336,1836,290608,4152,8.59,98878
77,2993763,346639,69162924,39942899,19,19502,24386,93025,10185418,1836,290608,4152,8.07,98878
78,3031973,349746,41805126,40468010,19,19502,24386,94114,10304216,1836,290608,4152,8.11,98878
79,3075251,353355,70863323,41020993,19,19502,24386,95254,10434979,1836,290608,4152,8.70,98878
80,3114678,356760,42720530,41547466,19,19502,24386,96419,10567659,1836,290608,4152,8.52,98878
81,3151782,362364,43221288,42053610,19,19502,24386,97665,10692120,1836,290608,4152,7.80,98878
82,3191311,371682,73406485,42580378,19,19502,24386,98680,10816189,1836,290608,4152,8.29,98878
83,3234380,374776,74245509,43133878,19,19502,24386,99784,10945650,1836,290608,4152,8.91,98878
84,3273287,380683,44642743,43613911,19,19502,24386,100830,11070497,1836,290608,4152,8.12,98878
85,3313289,389745,75963164,44099657,19,19502,24386,101952,11189177,1836,290608,4152,8.11,98878
86,3351329,394091,45677290,44590090,19,19502,24386,102982,11312308,1836,290608,4152,8.26,98878
87,3395002,401108,46157803,45119414,19,19502,24386,104047,11442011,1836,290608,4152,8.96,98878
88,3433709,406256,46695203,45577539,19,19502,24386,105080,11558182,1836,290608,4152,7.85,98878
89,3470831,409405,47209767,46061442,19,19502,24386,106173,11668662,1836,290608,4152,7.70,98878
90,3515145,412960,80216709,46608440,19,19502,24386,107259,11804857,1836,290608,4152,8.94,98878
91,3553341,416316,48174426,47090872,19,19502,24386,108392,11920584,1836,290608,4152,7.94,98878
92,3593911,422887,48636692,47637602,19,19502,24386,109497,12051667,1836,290608,4152,8.92,98878
93,3634343,426265,82768041,48153014,19,19502,24386,110569,12182000,1836,290608,4152,8.41,98878
94,3672226,429958,49609437,48654592,19,19502,24386,111555,12318023,1836,290608,4152,8.46,98878
95,3709158,433492,50131197,49136321,19,19502,24386,112579,12448687,1836,290608,4152,8.14,98878
96,3748374,437019,85302498,49695921,19,19502,24386,113680,12581510,1836,290608,4152,8.26,98878
97,3787371,444286,51011592,50254539,19,19502,24386,114756,12717547,1836,290608,4152,8.64,98878
98,3825910,447682,86983538,50799426,19,19502,24386,115845,12848340,1836,290608,4152,8.13,98878
99,3863208,452028,87837777,51363843,19,19502,24386,116846,12976499,1836,290608,4152,8.11,98878
100,3901775,454709,52261843,51997874,19,19502,24386,117925,13108693,1836,290608,4152,8.61,98878
101,3939613,458371,52617449,52634762,19,19502,24386,118912,13239037,1836,290608,4152,8.20,98878
102,3977303,461971,53003175,53252362,19,19502,24386,120031,13372693,1836,290608,4152,8.29,98878
103,4013718,465527,53383711,53878900,19,19502,24386,121276,13503782,1836,290608,4152,8.08,98878
104,4015576,469448,92215070,54130916,19,19502,24386,122758,13528598,1836,290608,4152,0.22,98878
105,4062886,473191,54439865,54819424,19,19502,24386,123997,13688227,1836,290608,4152,10.14,98878
106,4129773,476539,54547444,55710265,19,19502,24386,125119,13913389,1836,290608,4152,15.10,98878
107,4168737,480496,94600359,56234637,19,19502,24386,126392,14049325,1836,290608,4152,8.41,98878
108,4188468,483699,95507427,56626787,19,19502,24386,127820,14135827,1836,290608,4152,4.65,98878
109,4243102,486706,96287162,57439253,19,19502,24386,128819,14318159,1836,290608,4152,11.96,98878
110,4274998,490052,97142932,57912250,19,19502,24386,130219,14437015,1836,290608,4152,7.29,98878
111,4276630,493364,98112422,58166880,19,19502,24386,131818,14464217,1836,290608,4152,0.21,98878
112,4324619,500974,98908952,58873567,19,19502,24386,132986,14633415,1836,290608,4152,10.82,98878
113,4391262,512883,57505258,59744043,19,19502,24386,134102,14854673,1836,290608,4152,14.75,98878
114,4426046,516881,57989837,60276175,19,19502,24386,135489,14981734,1836,290608,4152,7.59,98878
115,4468917,520699,58426661,60840868,19,19502,24386,136651,15134198,1836,290608,4152,9.46,98878
116,4507756,526992,58853201,61404936,19,19502,24386,137693,15267995,1836,290608,4152,8.52,98878
117,4545331,530683,59361317,61896840,19,19502,24386,138703,15397414,1836,290608,4152,7.80,98878
118,4562767,534130,103963030,62187141,19,19502,24386,139950,15474486,1836,290608,4152,3.99,98878
119,4572061,540182,60944147,62327458,19,19502,24386,140832,15516401,1836,290608,4152,1.73,98878
120,4644534,545815,61072232,63202870,19,19502,24386,141961,15752965,1836,290608,4152,16.15,98878
121,4697168,550229,61394035,63871015,19,19502,24386,143190,15929847,1836,290608,4152,11.94,98878
122,4737202,558806,61899500,64356912,19,19502,24386,144237,16054772,1836,290608,4152,8.07,98878
123,4776940,562184,108123618,64851209,19,19502,24386,145349,16180498,1836,290608,4152,8.16,98878
124,4816997,565455,108981694,65323837,19,19502,24386,146371,16291588,1836,290608,4152,7.92,98878
125,4856614,568859,109814660,65845311,19,19502,24386,147470,16430302,1836,290608,4152,8.86,98878
126,4895671,577508,63923432,66325126,19,19502,24386,148615,16559097,1836,290608,4152,8.19,98878
127,4935147,581101,111525359,66837875,19,19502,24386,149694,16696393,1836,290608,4152,8.53,98878
128,4975152,584432,112360265,67323258,19,19502,24386,150951,16832214,1836,290608,4152,8.66,98878
129,5011222,588284,65458097,67787463,19,19502,24386,151954,16962766,1836,290608,4152,8.09,98878
130,5050730,591377,114053950,68260293,19,19502,24386,153106,17092205,1836,290608,4152,8.14,98878
131,5090910,594727,66476802,68764608,19,19502,24386,154208,17225202,1836,290608,4152,8.59,98878
132,5126224,598126,66973739,69265554,19,19502,24386,155246,17344892,1836,290608,4152,7.63,98878
133,5167027,604716,116588453,69834729,19,19502,24386,156308,17480386,1836,290608,4152,8.64,98878
134,5205967,607727,117424526,70435742,19,19502,24386,157495,17620634,1836,290608,4152,8.66,98878
135,5242756,615985,68206862,71024966,19,19502,24386,158578,17753144,1836,290608,4152,8.40,98878
136,5271455,619127,68792910,71434374,19,19502,24386,159670,17841836,1836,290608,4152,5.51,98878
137,5284807,622566,120101381,71689748,19,19502,24386,160754,17888386,1836,290608,4152,2.22,98878
138,5346375,626032,69708233,72512636,19,19502,24386,161881,18087860,1836,290608,4152,13.90,98878
139,5398758,629542,121648483,73252186,19,19502,24386,163012,18264279,1836,290608,4152,11.52,98878
140,5434470,635551,122492791,73860120,19,19502,24386,164124,18393827,1836,290608,4152,8.10,98878
141,5452320,649779,123415882,74267395,19,19502,24386,165741,18468563,1836,290608,4152,3.73,98878
142,5502656,653470,124212426,75024994,19,19502,24386,166898,18636685,1836,290608,4152,10.99,98878
143,5549125,657167,71452730,75775670,19,19502,24386,167991,18801783,1836,290608,4152,10.59,98878
144,5561356,661277,125963603,76124509,19,19502,24386,169604,18859198,1836,290608,4152,2.55,98878
145,5585124,664842,72629117,76602552,19,19502,24386,171079,18949073,1836,290608,4152,4.95,98878
146,5640843,668613,127644398,77374067,19,19502,24386,172131,19128833,1836,290608,4152,12.14,98878
147,5699123,671384,73036530,78192075,19,19502,24386,173292,19324548,1836,290608,4152,13.08,98878
148,5739595,675195,73449849,78786492,19,19502,24386,174489,19467757,1836,290608,4152,9.08,98878
149,5778488,679113,73932643,79310512,19,19502,24386,175573,19592441,1836,290608,4152,8.23,98878
150,5817658,682273,130965799,79843778,19,19502,24386,176680,19726417,1836,290608,4152,8.19,98878
151,5856453,685870,74842453,80392265,19,19502,24386,177761,19862844,1836,290608,4152,8.66,98878
152,5894612,689106,132649253,80915936,19,19502,24386,178861,19993158,1836,290608,4152,8.13,98878
153,5935354,691975,133501405,81416942,19,19502,24386,179914,20123134,1836,290608,4152,8.11,98878
154,5974797,695287,134336255,81939761,19,19502,24386,181115,20263997,1836,290608,4152,8.66,98878
155,6011105,698660,76748598,82457555,19,19502,24386,182346,20399170,1836,290608,4152,8.33,98878
156,6048394,702362,136020040,82975682,19,19502,24386,183444,20527937,1836,290608,4152,7.88,98878
157,6088594,705716,136849078,83496039,19,19502,24386,184617,20669353,1836,290608,4152,8.66,98878
158,6124101,709180,137689479,84002748,19,19502,24386,185702,20803260,1836,290608,4152,8.13,98878
159,6162212,722420,138536366,84511098,19,19502,24386,186779,20933527,1836,290608,4152,8.10,98878
160,6202199,725443,139376017,85030599,19,19502,24386,187979,21069753,1836,290608,4152,8.56,98878
161,6236067,728816,140234803,85477023,19,19502,24386,189088,21182574,1836,290608,4152,7.14,98878
162,6277336,734681,80154185,86026830,19,19502,24386,190194,21325533,1836,290608,4152,9.27,98878
163,6290692,738374,142000316,86310256,19,19502,24386,191848,21393384,1836,290608,4152,2.93,98878
164,6312370,741777,81508617,86688770,19,19502,24386,193242,21476796,1836,290608,4152,4.40,98878
165,6384667,745569,81580235,87612640,19,19502,24386,194521,21718960,1836,290608,4152,16.58,98878
166,6423529,749076,144452717,88137690,19,19502,24386,195748,21856211,1836,290608,4152,8.48,98878
167,6427548,752460,145418676,88348459,19,19502,24386,197430,21885648,1836,290608,4152,0.36,98878
168,6496396,758707,82922911,89255262,19,19502,24386,198603,22122168,1836,290608,4152,15.85,98878
169,6527693,766357,147002161,89740101,19,19502,24386,200038,22238325,1836,290608,4152,6.95,98878
170,6532790,769398,84216783,89970893,19,19502,24386,201674,22276193,1836,290608,4152,0.98,98878
171,6603570,775843,84296844,90883287,19,19502,24386,202850,22510361,1836,290608,4152,15.62,98878
172,6636383,782698,149532677,91378671,19,19502,24386,204186,22637850,1836,290608,4152,7.65,98878
173,6641809,786557,85577335,91614187,19,19502,24386,205717,22677141,1836,290608,4152,1.12,98878
174,6715554,794359,85664558,92519567,19,19502,24386,206822,22917547,1836,290608,4152,16.36,98878
175,6765334,801337,151991440,93150234,19,19502,24386,208013,23089025,1836,290608,4152,10.98,98878
176,6790719,804772,152875807,93555844,19,19502,24386,209560,23184670,1836,290608,4152,5.33,98878
177,6824338,808353,153722625,94047559,19,19502,24386,211032,23310876,1836,290608,4152,7.80,98878
178,6834359,811971,87852974,94319285,19,19502,24386,212347,23360219,1836,290608,4152,1.96,98878
179,6908411,816064,87956190,95216668,19,19502,24386,213537,23605417,1836,290608,4152,16.57,98878
