period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
90,3376476,498047,41654384,52595994,18,19473,24348,112367,12568435,1843,290608,4072,8.53
91,3412926,501146,80425147,53132755,18,19473,24348,113664,12697997,1843,290608,4072,7.97
92,3451038,503832,81260899,53725639,18,19473,24348,114936,12834108,1843,290608,4072,8.38
93,3491874,507053,82093580,54403835,18,19473,24348,116302,12972891,1843,290608,4072,8.63
94,3529661,521903,82935351,55070508,18,19473,24348,117564,13108682,1843,290608,4072,8.23
95,3568516,527876,43577983,55671208,18,19473,24348,118877,13246719,1843,290608,4072,8.42
96,3606981,531436,84631230,56282027,18,19473,24348,119911,13377772,1843,290608,4072,8.27
97,3643353,534708,44436294,56811235,18,19473,24348,121171,13507604,1843,290608,4072,7.91
98,3684761,538483,86309509,57440519,18,19473,24348,122200,13650772,1843,290608,4072,8.92
99,3722704,544422,87158974,58044533,18,19473,24348,123365,13782288,1843,290608,4072,8.05
100,3761332,547695,87993162,58680402,18,19473,24348,124510,13922206,1843,290608,4072,8.66
101,3797540,553089,45923648,59310053,18,19473,24348,125738,14055930,1843,290608,4072,8.08
102,3836589,559802,46284532,59952291,18,19473,24348,126911,14193003,1843,290608,4072,8.31
103,3876462,563021,90519106,60564593,18,19473,24348,128291,14330715,1843,290608,4072,8.47
104,3913765,566326,47076532,61159464,18,19473,24348,129691,14466512,1843,290608,4072,8.27
105,3952226,570336,47449843,61785262,18,19473,24348,131140,14608475,1843,290608,4072,8.52
106,3990510,573941,93033696,62390438,18,19473,24348,132415,14741552,1843,290608,4072,8.08
107,4025303,577082,93881620,62939631,18,19473,24348,133779,14869613,1843,290608,4072,7.58
108,4066712,581833,94700474,63603707,18,19473,24348,135080,15022051,1843,290608,4072,9.17
109,4106292,595108,48975431,64269661,18,19473,24348,136308,15160254,1843,290608,4072,8.49
110,4146196,599016,96400234,64912933,18,19473,24348,137570,15297378,1843,290608,4072,8.25
111,4180539,603705,97249767,65520586,18,19473,24348,138911,15427929,1843,290608,4072,7.98
112,4222011,616292,50098502,66151216,18,19473,24348,140155,15572867,1843,290608,4072,8.80
113,4260567,619913,50468374,66782218,18,19473,24348,141373,15706764,1843,290608,4072,8.26
114,4295751,623814,50897422,67362736,18,19473,24348,142608,15830861,1843,290608,4072,7.71
115,4335698,627699,51235140,68026227,18,19473,24348,143781,15972195,1843,290608,4072,8.63
116,4374360,631190,51548839,68711875,18,19473,24348,145003,16109194,1843,290608,4072,8.35
117,4415133,635295,102302511,69416296,18,19473,24348,146472,16248691,1843,290608,4072,8.56
118,4454739,640760,103136231,70113222,18,19473,24348,147774,16390008,1843,290608,4072,8.66
119,4489814,653939,103986586,70747188,18,19473,24348,149036,16513497,1843,290608,4072,7.58
120,4527948,657772,52861787,71394894,18,19473,24348,150321,16651771,1843,290608,4072,8.35
121,4569443,661108,53110961,72174377,18,19473,24348,151382,16795873,1843,290608,4072,9.03
122,4592053,664627,106589762,72737799,18,19473,24348,152835,16890318,1843,290608,4072,5.18
123,4612571,667684,54043487,73247737,18,19473,24348,154587,16975346,1843,290608,4072,4.54
124,4671316,671518,54097524,74189990,18,19473,24348,155636,17165486,1843,290608,4072,13.16
125,4708067,674673,109104352,74859737,18,19473,24348,157001,17294968,1843,290608,4072,8.15
126,4728566,681186,54918026,75368263,18,19473,24348,158309,17377166,1843,290608,4072,4.44
127,4787624,692465,54993638,76289436,18,19473,24348,159525,17570461,1843,290608,4072,12.69
128,4829494,699134,111604893,77055273,18,19473,24348,160881,17726839,1843,290608,4072,9.65
129,4831157,715510,112581180,77350417,18,19473,24348,162590,17752510,1843,290608,4072,0.22
130,4887675,719421,56077491,78217536,18,19473,24348,163806,17939124,1843,290608,4072,12.23
131,4946578,725242,56161325,79147426,18,19473,24348,165013,18140261,1843,290608,4072,13.58
132,4986435,728457,56456327,79840476,18,19473,24348,166078,18271524,1843,290608,4072,8.23
133,5008323,731676,56988508,80316775,18,19473,24348,167787,18358568,1843,290608,4072,4.61
134,5059965,735591,57163026,81141814,18,19473,24348,168902,18533580,1843,290608,4072,11.48
135,5091379,740388,57546889,81767488,18,19473,24348,170251,18653012,1843,290608,4072,7.17
136,5138444,747953,57781888,82529876,18,19473,24348,171284,18807446,1843,290608,4072,10.12
137,5179400,751143,119203664,83204956,18,19473,24348,172502,18945332,1843,290608,4072,8.39
138,5215077,754519,120050691,83846973,18,19473,24348,173764,19071547,1843,290608,4072,7.58
139,5250742,758022,120886565,84506930,18,19473,24348,175141,19208879,1843,290608,4072,8.14
140,5294472,774865,59054841,85282015,18,19473,24348,176252,19354152,1843,290608,4072,9.47
141,5334240,778243,59406654,85936968,18,19473,24348,177612,19490208,1843,290608,4072,8.37
142,5371547,781549,59721848,86608364,18,19473,24348,178751,19623362,1843,290608,4072,8.28
143,5412280,785552,60041676,87283793,18,19473,24348,179949,19759836,1843,290608,4072,8.48
144,5450384,789241,125128751,87954232,18,19473,24348,181233,19893045,1843,290608,4072,8.08
145,5490076,792933,60674888,88649010,18,19473,24348,182464,20034294,1843,290608,4072,8.66
146,5524270,795422,126810299,89236298,18,19473,24348,183666,20161014,1843,290608,4072,7.34
147,5566637,811240,61365387,89972745,18,19473,24348,185012,20306263,1843,290608,4072,9.30
148,5604257,814845,128501417,90619858,18,19473,24348,186294,20441075,1843,290608,4072,8.25
149,5645025,818356,129330421,91309070,18,19473,24348,187569,20581861,1843,290608,4072,8.66
150,5680496,834745,130184909,91958581,18,19473,24348,188938,20707481,1843,290608,4072,7.58
151,5717166,839973,131022765,92612791,18,19473,24348,190364,20846538,1843,290608,4072,8.26
152,5760423,853748,62973745,93388766,18,19473,24348,191568,20991114,1843,290608,4072,9.26
153,5797246,857416,132729039,94067818,18,19473,24348,192772,21124929,1843,290608,4072,8.21
154,5812580,860404,63870661,94498689,18,19473,24348,194592,21190038,1843,290608,4072,2.99
155,5872964,864659,63947432,95422667,18,19473,24348,195690,21385234,1843,290608,4072,13.34
156,5913615,867647,135253566,96102275,18,19473,24348,196901,21524202,1843,290608,4072,8.62
157,5931651,871490,64775203,96584713,18,19473,24348,198307,21599841,1843,290608,4072,3.98
158,5991555,874752,64878996,97471018,18,19473,24348,199587,21794678,1843,290608,4072,12.96
159,6016564,879023,137827048,97991442,18,19473,24348,200878,21892014,1843,290608,4072,5.62
160,6021235,893485,66080435,98287808,18,19473,24348,202838,21926351,1843,290608,4072,0.67
161,6082485,897419,66158841,99208246,18,19473,24348,203941,22138799,1843,290608,4072,14.07
162,6140008,900738,66221686,100134689,18,19473,24348,205123,22327332,1843,290608,4072,12.77
163,6159201,907400,141240574,100594400,18,19473,24348,206928,22404446,1843,290608,4072,4.01
164,6214106,910776,142011157,101500536,18,19473,24348,207993,22594156,1843,290608,4072,12.50
165,6254763,924027,67143626,102235997,18,19473,24348,209015,22732994,1843,290608,4072,8.79
166,6265719,927853,143810875,102584977,18,19473,24348,210492,22792169,1843,290608,4072,2.51
167,6310858,944481,68080352,103334935,18,19473,24348,211916,22946201,1843,290608,4072,9.86
168,6368981,947357,145404302,104142299,18,19473,24348,213204,23137071,1843,290608,4072,12.59
169,6370538,950318,146376055,104428327,18,19473,24348,214611,23162435,1843,290608,4072,0.22
170,6429511,953707,69099909,105295031,18,19473,24348,215735,23365325,1843,290608,4072,13.37
171,6482258,958099,69294718,106095286,18,19473,24348,216873,23542381,1843,290608,4072,11.52
172,6500224,961169,148838429,106548272,18,19473,24348,218370,23622162,1843,290608,4072,3.98
173,6514681,966489,70427083,106973636,18,19473,24348,219964,23686432,1843,290608,4072,2.85
174,6578279,970394,150513497,107886895,18,19473,24348,221170,23897954,1843,290608,4072,14.20
175,6630649,973522,151297251,108721414,18,19473,24348,222438,24083822,1843,290608,4072,12.10
176,6672857,977449,70976534,109406433,18,19473,24348,223392,24224757,1843,290608,4072,8.73
177,6711033,980851,71319977,110059656,18,19473,24348,224620,24361790,1843,290608,4072,8.51
178,6748041,984751,71693521,110687216,18,19473,24348,225915,24495480,1843,290608,4072,7.90
