period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
1,496,534,4421459,9690,19,19445,12806,3808,708243,1836,290608,4152,0.01,99260
2,4392,11769,4605557,12593,19,19445,12806,4993,719828,1836,290608,4152,0.00,99260
3,4392,14350,5591502,14443,19,19445,12806,6280,732758,1836,290608,4152,0.01,99260
4,18537,16946,6532238,142556,19,19445,12806,7744,778274,1836,290608,4152,1.96,99260
5,39782,19881,8084286,358653,19,19445,12806,9131,851991,1836,290608,4152,4.31,99260
6,112347,23642,8208196,1228215,19,19445,12806,10290,1077128,1836,290608,4152,15.80,99260
7,149820,27495,9021873,1732296,19,19445,12806,11756,1212924,1836,290608,4152,8.32,99260
8,201677,44046,9072628,2385858,19,19445,12806,12926,1380981,1836,290608,4152,11.43,99260
9,240464,47221,10678220,2866930,19,19445,12806,14398,1513975,1836,290608,4152,8.21,99260
10,278504,51043,11533895,3292971,19,19445,12806,15942,1635515,1836,290608,4152,7.58,99260
11,319009,54095,10656051,3788734,19,19445,12806,17172,1773472,1836,290608,4152,8.72,99260
12,359821,57933,13212227,4276128,19,19445,12806,18586,1908265,1836,290608,4152,8.52,99260
13,399719,60950,14045144,4780991,19,19445,12806,20084,2046677,1836,290608,4152,8.64,99260
14,436732,63968,12200670,5225905,19,19445,12806,21618,2177085,1836,290608,4152,8.03,99260
15,476320,67678,15728659,5665803,19,19445,12806,23037,2307037,1836,290608,4152,8.15,99260
16,516390,70706,16558705,6166257,19,19445,12806,24379,2444825,1836,290608,4152,8.64,99260
17,550862,74229,13837171,6574240,19,19445,12806,25783,2564684,1836,290608,4152,7.49,99260
18,591529,78098,14328146,7085454,19,19445,12806,27158,2699427,1836,290608,4152,8.67,99260
19,608387,81170,19192064,7287112,19,19445,12806,28583,2754879,1836,290608,4152,3.07,99260
20,611216,84628,16034809,7378240,19,19445,12806,30104,2779726,1836,290608,4152,0.41,99260
21,622833,87458,21117110,7533409,19,19445,12806,31451,2816778,1836,290608,4152,1.76,99260
22,633420,90579,22070783,7685656,19,19445,12806,32705,2853336,1836,290608,4152,1.66,99260
23,645091,93701,23019947,7850130,19,19445,12806,33939,2892626,1836,290608,4152,1.89,99260
24,655645,96804,23967863,8028954,19,19445,12806,35609,2935489,1836,290608,4152,1.97,99260
25,731759,103114,20497218,8899985,19,19445,12806,38275,3169579,1836,290608,4152,5.32,99260
26,749820,106536,26601434,9175359,19,19445,12806,39850,3241684,1836,290608,4152,3.94,99260
27,813630,109662,21540100,9853329,19,19445,12806,41018,3424592,1836,290608,4152,12.83,99260
28,880626,113730,21793145,10594063,19,19445,12806,42205,3619208,1836,290608,4152,14.07,99260
29,946875,116790,28892931,11319929,19,19445,12806,43316,3808236,1836,290608,4152,13.95,99260
30,1013670,119965,29654891,12051725,19,19445,12806,44466,3995027,1836,290608,4152,13.86,99260
