period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,10726049,1129107,36964634,145864908,18,19460,24079,209320,35178261,1837,290608,4152,14.15,99590
1,11143420,1137887,142510321,146436749,18,19460,24079,210713,35322131,1837,290608,4152,9.54,99590
2,503,1648,4344410,7616,18,19457,24367,3637,700302,1837,290608,4152,0.02,99590
3,6062,12411,4520677,10987,18,19457,24367,5171,715545,1837,290608,4152,0.00,99590
4,6062,15111,5506134,12262,18,19457,24367,6412,728377,1837,290608,4152,0.00,99590
5,71777,17785,6688273,661921,18,19457,24367,7563,904833,1837,290608,4152,12.58,99590
6,144990,21693,6858712,1486077,18,19457,24367,8761,1129262,1837,290608,4152,15.93,99590
7,206813,25417,7019930,2325244,18,19457,24367,9929,1328233,1837,290608,4152,13.45,99590
8,269045,29208,8543984,3168995,18,19457,24367,11134,1527793,1837,290608,4152,13.48,99590
9,329933,32466,7316540,4017013,18,19457,24367,12251,1727377,1837,290608,4152,13.53,99590
10,394311,36078,10073268,4880679,18,19457,24367,13379,1927538,1837,290608,4152,13.87,99590
11,455187,39421,7556280,5762728,18,19457,24367,14458,2126559,1837,290608,4152,13.61,99590
12,515012,42886,7709239,6596225,18,19457,24367,15536,2322341,1837,290608,4152,13.34,99590
13,577934,46433,7832093,7469261,18,19457,24367,16723,2529803,1837,290608,4152,14.00,99590
14,641509,49833,7947010,8343019,18,19457,24367,17856,2738563,1837,290608,4152,14.08,99590
15,707557,53252,8046171,9235204,18,19457,24367,18984,2945376,1837,290608,4152,14.41,99590
16,770138,56828,14653960,10107536,18,19457,24367,20146,3141344,1837,290608,4152,13.37,99590
17,832149,60216,8328263,10968993,18,19457,24367,21327,3340985,1837,290608,4152,13.95,99590
18,896588,63812,8461501,11831985,18,19457,24367,22495,3544331,1837,290608,4152,13.84,99590
19,958345,67012,8621093,12671183,18,19457,24367,23620,3740985,1837,290608,4152,13.40,99590
20,1019410,70763,8768565,13517425,18,19457,24367,24724,3940711,1837,290608,4152,13.53,99590
21,1082638,77187,18469877,14394045,18,19457,24367,25814,4136970,1837,290608,4152,13.54,99590
22,1146695,88511,9014022,15276852,18,19457,24367,26981,4337280,1837,290608,4152,14.24,99590
23,1210018,92583,9142276,16138178,18,19457,24367,28033,4541210,1837,290608,4152,13.81,99590
24,1272267,95896,9285408,16992247,18,19457,24367,29183,4743023,1837,290608,4152,13.66,99590
25,1332817,99972,9439714,17862507,18,19457,24367,30260,4944144,1837,290608,4152,13.39,99590
26,1400149,103403,22298553,18743560,18,19457,24367,31437,5151827,1837,290608,4152,14.29,99590
27,1464717,106598,9646332,19625248,18,19457,24367,32544,5362516,1837,290608,4152,14.30,99590
28,1528056,109584,9766301,20497383,18,19457,24367,33754,5569583,1837,290608,4152,14.05,99590
29,1591893,113058,9884863,21360882,18,19457,24367,34879,5773304,1837,290608,4152,13.92,99590
30,1652351,116961,10055748,22225338,18,19457,24367,36003,5966464,1837,290608,4152,13.15,99590
31,1713368,120524,10192256,23078608,18,19457,24367,37105,6170692,1837,290608,4152,13.67,99590
32,1781032,124328,10270742,23992236,18,19457,24367,38197,6385288,1837,290608,4152,14.89,99590
33,1841588,127885,10410572,24847926,18,19457,24367,39290,6587773,1837,290608,4152,13.61,99590
34,1907633,131338,28432099,25746107,18,19457,24367,40480,6789465,1837,290608,4152,13.91,99590
35,1972685,134629,10636201,26638776,18,19457,24367,41629,6996177,1837,290608,4152,14.42,99590
36,2034824,137659,29935133,27503846,18,19457,24367,42766,7196540,1837,290608,4152,13.79,99590
37,2085024,141172,11037827,28228413,18,19457,24367,43837,7357598,1837,290608,4152,11.08,99590
38,2142294,151683,11259293,29040016,18,19457,24367,45037,7536718,1837,290608,4152,12.17,99590
39,2201434,154748,11406234,29878819,18,19457,24367,46151,7735094,1837,290608,4152,13.40,99590
40,2263663,157884,11543020,30736646,18,19457,24367,47201,7934413,1837,290608,4152,13.71,99590
41,2326153,166025,11684940,31588594,18,19457,24367,48409,8130796,1837,290608,4152,13.46,99590
42,2374716,177174,12012280,32296663,18,19457,24367,49560,8276116,1837,290608,4152,10.33,99590
43,2433184,180385,12184258,33120889,18,19457,24367,50641,8468251,1837,290608,4152,13.06,99590
44,2496039,184010,12329833,33965349,18,19457,24367,51799,8669857,1837,290608,4152,13.57,99590
45,2554680,187810,37003827,34778279,18,19457,24367,52924,8859288,1837,290608,4152,12.77,99590
46,2615806,190186,37766733,35651786,18,19457,24367,54082,9062485,1837,290608,4152,13.56,99590
47,2681153,203430,12768431,36535099,18,19457,24367,55276,9266314,1837,290608,4152,14.10,99590
48,2744999,206730,12905743,37394443,18,19457,24367,56530,9463287,1837,290608,4152,13.67,99590
49,2805821,210410,13051987,38234151,18,19457,24367,57695,9662448,1837,290608,4152,13.31,99590
50,2871993,213655,40845139,39152459,18,19457,24367,58872,9870829,1837,290608,4152,14.17,99590
51,2933010,217228,13282943,40019972,18,19457,24367,60077,10075961,1837,290608,4152,13.99,99590
52,2995695,220300,13425136,40873502,18,19457,24367,61246,10278313,1837,290608,4152,13.63,99590
53,3058255,224491,13563347,41742433,18,19457,24367,62398,10482600,1837,290608,4152,13.90,99590
54,3122138,227946,43921883,42633772,18,19457,24367,63581,10683345,1837,290608,4152,13.65,99590
55,3184719,230704,13830319,43498608,18,19457,24367,64740,10885706,1837,290608,4152,13.88,99590
56,3247026,234218,45434166,44358935,18,19457,24367,65879,11088613,1837,290608,4152,13.74,99590
57,3310358,237177,14082294,45229222,18,19457,24367,66997,11294853,1837,290608,4152,13.96,99590
58,3374575,240843,46945247,46119848,18,19457,24367,68169,11501920,1837,290608,4152,14.11,99590
59,3436413,257090,14363727,46981080,18,19457,24367,69323,11696716,1837,290608,4152,13.35,99590
60,3498052,260312,14504416,47827266,18,19457,24367,70567,11892892,1837,290608,4152,13.58,99590
61,3558984,263620,49247595,48681219,18,19457,24367,71660,12092606,1837,290608,4152,13.55,99590
62,3623992,266821,50003022,49542230,18,19457,24367,72764,12293364,1837,290608,4152,13.63,99590
63,3688424,283120,14904672,50448546,18,19457,24367,73972,12498145,1837,290608,4152,14.25,99590
64,3752113,286469,15032887,51317358,18,19457,24367,75028,12701879,1837,290608,4152,13.88,99590
65,3816166,294497,15172086,52186801,18,19457,24367,76180,12901341,1837,290608,4152,13.63,99590
66,3879407,305367,15304043,53081151,18,19457,24367,77454,13105163,1837,290608,4152,14.10,99590
