period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
57,6339183,178968,46408942,12749133,18,19510,24514,74639,13484976,1881,206992,4152,16.55,99165
58,6455335,181659,47134695,12981127,18,19510,24514,75950,13719145,1881,206992,4152,16.45,99165
59,6569270,184892,45285871,13208879,18,19510,24514,77065,13948854,1881,206992,4152,16.45,99165
60,6686112,188460,48594800,13440537,18,19510,24514,78320,14179989,1881,206992,4152,16.72,99165
61,6799799,190968,46675471,13671542,18,19510,24514,79546,14416295,1881,206992,4152,16.68,99165
62,6915148,193908,47377989,13899633,18,19510,24514,80704,14648762,1881,206992,4152,16.19,99165
63,7029458,197099,48070554,14126847,18,19510,24514,81884,14878835,1881,206992,4152,16.41,99165
64,7148991,199907,48761005,14363838,18,19510,24514,83028,15116170,1881,206992,4152,16.88,99165
65,7262744,202379,49460293,14589823,18,19510,24514,84295,15343299,1881,206992,4152,16.18,99165
66,7377730,206011,50161509,14817796,18,19510,24514,85421,15572358,1881,206992,4152,16.62,99165
67,7496447,208833,50860162,15050658,18,19510,24514,86617,15806002,1881,206992,4152,16.56,99165
68,7612176,211871,51558915,15279730,18,19510,24514,87767,16035621,1881,206992,4152,16.35,99165
69,7726649,215256,55174574,15509300,18,19510,24514,89026,16266159,1881,206992,4152,16.57,99165
70,7843448,218442,55898421,15744245,18,19510,24514,90275,16501902,1881,206992,4152,16.84,99165
71,7958828,221366,53653509,15971244,18,19510,24514,91369,16733644,1881,206992,4152,16.18,99165
72,8074072,225084,57363134,16201505,18,19510,24514,92615,16965126,1881,206992,4152,16.55,99165
73,8190420,227822,55050815,16433877,18,19510,24514,93878,17201016,1881,206992,4152,16.55,99165
74,8306259,230431,55745058,16664932,18,19510,24514,95167,17432638,1881,206992,4152,16.29,99165
75,8421502,233972,56440791,16897618,18,19510,24514,96351,17665421,1881,206992,4152,16.73,99165
76,8536915,236930,57135973,17128423,18,19510,24514,97554,17898225,1881,206992,4152,16.66,99165
77,8651377,239272,57840994,17354708,18,19510,24514,98816,18123741,1881,206992,4152,16.21,99165
78,8766229,242542,58536332,17585398,18,19510,24514,100089,18355867,1881,206992,4152,16.69,99165
79,8884090,245438,59233627,17817947,18,19510,24514,101303,18591363,1881,206992,4152,16.59,99165
80,8999384,248242,59935786,18045980,18,19510,24514,102469,18818243,1881,206992,4152,16.32,99165
81,9113153,251532,63931681,18277302,18,19510,24514,103687,19051536,1881,206992,4152,16.65,99165
82,9228655,254005,61326431,18506607,18,19510,24514,104754,19282817,1881,206992,4152,16.58,99165
83,9342874,256449,62027131,18735622,18,19510,24514,106060,19514691,1881,206992,4152,16.31,99165
84,9456421,260200,62726091,18964261,18,19510,24514,107290,19744953,1881,206992,4152,16.55,99165
85,9573945,262939,63420625,19200930,18,19510,24514,108463,19981983,1881,206992,4152,16.67,99165
86,9686777,266071,64121044,19427139,18,19510,24514,109626,20208916,1881,206992,4152,16.28,99165
87,9802105,269357,64816072,19656121,18,19510,24514,110748,20439297,1881,206992,4152,16.55,99165
88,9922341,272196,65507681,19891825,18,19510,24514,111936,20677627,1881,206992,4152,16.57,99165
89,10035199,274923,66207260,20119005,18,19510,24514,113234,20907379,1881,206992,4152,16.35,99165
90,10147383,278206,66904308,20347433,18,19510,24514,114514,21139614,1881,206992,4152,16.40,99165
91,10263735,281484,71240166,20578906,18,19510,24514,115622,21372273,1881,206992,4152,16.73,99165
92,10378507,284390,68301144,20807712,18,19510,24514,116882,21602389,1881,206992,4152,16.47,99165
93,10491725,287682,68996657,21035642,18,19510,24514,118175,21833106,1881,206992,4152,16.43,99165
94,10607043,290745,73433005,21266521,18,19510,24514,119212,22065523,1881,206992,4152,16.74,99165
95,10722513,293668,70386254,21497717,18,19510,24514,120445,22299428,1881,206992,4152,16.43,99165
96,10836487,297122,71082317,21726711,18,19510,24514,121744,22530648,1881,206992,4152,16.43,99165
97,10951765,299945,71777513,21960340,18,19510,24514,122989,22762614,1881,206992,4152,16.64,99165
98,11066400,303208,72473656,22190260,18,19510,24514,124275,22995072,1881,206992,4152,16.53,99165
99,11177752,306673,73176172,22414834,18,19510,24514,125469,23222077,1881,206992,4152,16.17,99165
100,11294368,309373,77822438,22648663,18,19510,24514,126681,23454304,1881,206992,4152,16.69,99165
101,11410713,312424,74576472,22880279,18,19510,24514,127796,23688120,1881,206992,4152,16.45,99165
102,11524083,315689,79284253,23111077,18,19510,24514,128932,23920897,1881,206992,4152,16.71,99165
103,11639835,318830,80014622,23347595,18,19510,24514,130325,24156486,1881,206992,4152,16.68,99165
104,11752777,321631,76671440,23576404,18,19510,24514,131588,24384826,1881,206992,4152,16.21,99165
105,11866524,325087,81481977,23806563,18,19510,24514,132844,24614900,1881,206992,4152,16.34,99165
106,11984036,328534,82207258,24040747,18,19510,24514,134052,24851420,1881,206992,4152,16.81,99165
107,12095567,331741,78753181,24266400,18,19510,24514,135216,25078269,1881,206992,4152,16.33,99165
108,12210576,334267,79448758,24495620,18,19510,24514,136366,25311553,1881,206992,4152,16.67,99165
109,12326527,337068,80144654,24729204,18,19510,24514,137638,25546527,1881,206992,4152,16.67,99165
110,12440970,339504,80849404,24958983,18,19510,24514,138808,25777695,1881,206992,4152,16.28,99165
111,12556694,342958,85874915,25191968,18,19510,24514,140062,26010740,1881,206992,4152,16.70,99165
112,12672487,345632,82236195,25423234,18,19510,24514,141250,26247149,1881,206992,4152,16.67,99165
113,12786127,348925,82940148,25649650,18,19510,24514,142379,26474185,1881,206992,4152,16.23,99165
114,12899471,352388,83637588,25877006,18,19510,24514,143501,26706355,1881,206992,4152,16.36,99165
115,13014878,355471,84330000,26110699,18,19510,24514,144835,26940011,1881,206992,4152,16.72,99165
116,13128613,358360,85032326,26338614,18,19510,24514,145971,27171818,1881,206992,4152,16.32,99165
117,13244457,361385,90254441,26570229,18,19510,24514,147072,27404532,1881,206992,4152,16.69,99165
118,13359500,364129,90986989,26801171,18,19510,24514,148182,27637956,1881,206992,4152,16.71,99165
119,13472818,366736,87128732,27029435,18,19510,24514,149406,27867073,1881,206992,4152,16.20,99165
120,13587841,370609,87822517,27261021,18,19510,24514,150711,28098790,1881,206992,4152,16.71,99165
121,13702438,373127,88521779,27492167,18,19510,24514,151886,28331173,1881,206992,4152,16.43,99165
122,13817364,376583,89220099,27721112,18,19510,24514,153098,28557967,1881,206992,4152,16.46,99165
123,13932013,380051,89918148,27949243,18,19510,24514,154217,28785016,1881,206992,4152,16.29,99165
124,14048705,383505,95367674,28182121,18,19510,24514,155514,29020764,1881,206992,4152,16.83,99165
125,14163885,386480,91305762,28411785,18,19510,24514,156776,29252629,1881,206992,4152,16.48,99165
126,14279294,390053,96828134,28641079,18,19510,24514,157920,29485021,1881,206992,4152,16.43,99165
127,14393119,393337,92705527,28869826,18,19510,24514,159179,29715575,1881,206992,4152,16.71,99165
128,14506976,395870,93406641,29099144,18,19510,24514,160265,29943778,1881,206992,4152,16.45,99165
129,14618574,399324,94107890,29324571,18,19510,24514,161418,30170486,1881,206992,4152,16.17,99165
130,14735618,402788,94800055,29557587,18,19510,24514,162484,30403593,1881,206992,4152,16.71,99165
131,14850629,406277,95489948,29790861,18,19510,24514,163908,30637376,1881,206992,4152,16.71,99165
132,14963838,409737,96192348,30017455,18,19510,24514,165093,30864224,1881,206992,4152,16.17,99165
133,15080291,413402,96889003,30248355,18,19510,24514,166120,31097553,1881,206992,4152,16.71,99165
134,15197077,416819,97580775,30479807,18,19510,24514,167372,31330571,1881,206992,4152,16.71,99165
135,15310354,419701,98282727,30706353,18,19510,24514,168729,31556677,1881,206992,4152,16.17,99165
136,15425171,423477,104143140,30938113,18,19510,24514,169967,31790269,1881,206992,4152,16.62,99165
137,15544182,426340,99664811,31173250,18,19510,24514,171222,32028868,1881,206992,4152,16.80,99165
138,15657767,429803,100361224,31400063,18,19510,24514,172443,32256981,1881,206992,4152,16.17,99165
139,15773801,433066,101049233,31632802,18,19510,24514,173592,32491114,1881,206992,4152,16.71,99165
140,15889460,435965,101743603,31865461,18,19510,24514,174915,32724071,1881,206992,4152,16.57,99165
141,16003886,438888,102444163,32092983,18,19510,24514,176000,32952566,1881,206992,4152,16.21,99165
142,16118276,442802,108534212,32325913,18,19510,24514,177316,33188750,1881,206992,4152,16.69,99165
143,16234116,446015,109263519,32556683,18,19510,24514,178625,33419853,1881,206992,4152,16.60,99165
144,16347829,449083,104527719,32785710,18,19510,24514,179726,33650500,1881,206992,4152,16.30,99165
145,16464697,452701,110721810,33018740,18,19510,24514,180916,33884176,1881,206992,4152,16.72,99165
146,16579333,455780,105916417,33249703,18,19510,24514,182136,34118576,1881,206992,4152,16.70,99165
147,16690824,458640,106620385,33476355,18,19510,24514,183313,34345672,1881,206992,4152,16.18,99165
148,16807154,462076,107313516,33706378,18,19510,24514,184464,34577328,1881,206992,4152,16.36,99165
149,16926774,465054,113638723,33943309,18,19510,24514,185593,34818196,1881,206992,4152,16.74,99165
150,17040283,467989,108712243,34167919,18,19510,24514,186632,35044624,1881,206992,4152,16.17,99165
151,17154904,471447,109415023,34394642,18,19510,24514,187782,35270184,1881,206992,4152,16.55,99165
152,17272395,474220,110110774,34630938,18,19510,24514,188955,35504106,1881,206992,4152,16.77,99165
153,17386713,476680,110809925,34857783,18,19510,24514,190211,35732699,1881,206992,4152,16.27,99165
154,17499316,483104,111511491,35082915,18,19510,24514,191491,35958999,1881,206992,4152,16.17,99165
155,17618016,486727,112197991,35320318,18,19510,24514,192705,36195163,1881,206992,4152,17.25,99165
156,17731121,489187,112901709,35547358,18,19510,24514,194019,36424273,1881,206992,4152,16.17,99165
157,17843642,493045,113597574,35777270,18,19510,24514,195251,36654879,1881,206992,4152,16.55,99165
158,17960829,496465,114297575,36010151,18,19510,24514,196568,36888992,1881,206992,4152,16.78,99165
159,18073410,498933,115000876,36239615,18,19510,24514,197821,37117186,1881,206992,4152,16.26,99165
160,18192001,502480,115699732,36471808,18,19510,24514,198951,37350248,1881,206992,4152,16.71,99165
161,18307799,505214,116392181,36702763,18,19510,24514,200222,37582451,1881,206992,4152,16.68,99165
162,18422007,507888,117095125,36930189,18,19510,24514,201416,37812911,1881,206992,4152,16.21,99165
163,18537896,511417,117789478,37161240,18,19510,24514,202634,38045823,1881,206992,4152,16.68,99165
164,18655032,513980,118480703,37393981,18,19510,24514,203901,38282576,1881,206992,4152,16.51,99165
165,18770357,517375,119181382,37623297,18,19510,24514,204924,38513817,1881,206992,4152,16.40,99165
166,18886051,521195,119875782,37855477,18,19510,24514,206143,38750124,1881,206992,4152,16.71,99165
167,19001859,523902,120575261,38086196,18,19510,24514,207406,38985358,1881,206992,4152,16.71,99165
168,19114758,526500,121278411,38311850,18,19510,24514,208634,39213892,1881,206992,4152,16.18,99165
169,19229046,529972,121978837,38539712,18,19510,24514,209824,39441022,1881,206992,4152,16.32,99165
170,19345833,532942,128970941,38774849,18,19510,24514,210939,39676479,1881,206992,4152,17.09,99165
171,19462818,535977,123379454,39004796,18,19510,24514,211933,39905844,1881,206992,4152,16.19,99165
172,19581108,539779,124070745,39237678,18,19510,24514,213204,40140643,1881,206992,4152,16.72,99165
173,19697181,542298,124768492,39466307,18,19510,24514,214320,40371971,1881,206992,4152,16.52,99165
174,19811468,545760,125468794,39694898,18,19510,24514,215536,40600710,1881,206992,4152,16.35,99165
175,19927299,549484,132624342,39926874,18,19510,24514,216783,40832550,1881,206992,4152,16.67,99165
176,20045891,552391,126855362,40159272,18,19510,24514,217806,41065598,1881,206992,4152,16.72,99165
177,20160224,555187,127555334,40389052,18,19510,24514,218989,41297509,1881,206992,4152,16.17,99165
178,20273658,558666,134810456,40617548,18,19510,24514,219959,41527994,1881,206992,4152,16.43,99165
179,20390603,562357,128945930,40850344,18,19510,24514,221241,41764078,1881,206992,4152,16.85,99165
