period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
44,1588431,176343,27100558,20263141,19,19480,24197,64959,6162305,1836,290608,4152,8.01,98905
45,1629407,180232,27547047,20812945,19,19480,24197,66437,6299998,1836,290608,4152,8.71,98905
46,1666773,183597,28045533,21310350,19,19480,24197,67805,6435618,1836,290608,4152,8.46,98905
47,1706665,187625,42613559,21790762,19,19480,24197,69276,6565158,1836,290608,4152,8.24,98905
48,1747591,190742,43442644,22342007,19,19480,24197,70660,6704788,1836,290608,4152,8.64,98905
49,1784367,194299,29518740,22828627,19,19480,24197,72099,6833425,1836,290608,4152,8.00,98905
50,1822441,197596,45130028,23312482,19,19480,24197,73712,6964523,1836,290608,4152,8.18,98905
51,1857745,201220,30564744,23780374,19,19480,24197,75169,7088559,1836,290608,4152,7.72,98905
52,1899057,204461,31047869,24303819,19,19480,24197,76545,7227506,1836,290608,4152,9.06,98905
53,1937778,208406,47663997,24800466,19,19480,24197,77978,7357939,1836,290608,4152,7.99,98905
54,1977029,211536,48497311,25319204,19,19480,24197,79409,7491983,1836,290608,4152,8.64,98905
55,2017003,214641,49327316,25824950,19,19480,24197,80847,7630837,1836,290608,4152,8.64,98905
56,2051949,217753,50176121,26291284,19,19480,24197,82277,7753326,1836,290608,4152,7.56,98905
57,2087973,220994,51020541,26799091,19,19480,24197,83945,7882993,1836,290608,4152,7.94,98905
58,2130961,233389,34030266,27319429,19,19480,24197,85363,8027828,1836,290608,4152,9.07,98905
59,2171095,236807,52697614,27772474,19,19480,24197,86706,8155840,1836,290608,4152,8.34,98905
60,2207273,240087,35063879,28284039,19,19480,24197,88301,8286551,1836,290608,4152,7.89,98905
61,2247913,244022,54385538,28818563,19,19480,24197,89700,8427359,1836,290608,4152,8.74,98905
62,2282913,247134,55237034,29284359,19,19480,24197,91134,8548413,1836,290608,4152,7.56,98905
63,2323958,250582,36524643,29814632,19,19480,24197,92594,8690161,1836,290608,4152,8.82,98905
64,2362888,254224,56909313,30334356,19,19480,24197,93995,8823847,1836,290608,4152,8.43,98905
65,2401212,257823,37498399,30846932,19,19480,24197,95547,8957133,1836,290608,4152,8.48,98905
66,2437022,261667,37986192,31359772,19,19480,24197,96971,9088298,1836,290608,4152,7.86,98905
67,2477728,265108,59433418,31856596,19,19480,24197,98421,9223321,1836,290608,4152,8.46,98905
68,2517208,268218,60267167,32360084,19,19480,24197,99719,9357922,1836,290608,4152,8.64,98905
69,2551295,271329,39479583,32851777,19,19480,24197,101083,9485453,1836,290608,4152,7.87,98905
70,2590550,275030,61962079,33365624,19,19480,24197,102446,9621479,1836,290608,4152,8.32,98905
71,2626141,278625,40540645,33788492,19,19480,24197,103926,9744720,1836,290608,4152,7.70,98905
72,2668123,282558,41006959,34331057,19,19480,24197,105246,9883954,1836,290608,4152,8.75,98905
73,2708748,287535,41505980,34839371,19,19480,24197,106582,10023369,1836,290608,4152,8.86,98905
74,2747971,291481,65350036,35309720,19,19480,24197,107976,10153853,1836,290608,4152,8.03,98905
75,2782426,294587,66204901,35775187,19,19480,24197,109373,10273694,1836,290608,4152,7.56,98905
76,2823843,298170,43007627,36324086,19,19480,24197,110997,10420171,1836,290608,4152,9.18,98905
77,2862080,301039,67869161,36818954,19,19480,24197,112531,10551164,1836,290608,4152,8.09,98905
78,2897313,304590,44024506,37292163,19,19480,24197,114072,10677009,1836,290608,4152,7.75,98905
79,2940481,308455,44561116,37766123,19,19480,24197,115546,10813137,1836,290608,4152,8.90,98905
80,2981670,312018,70407467,38239945,19,19480,24197,116996,10942278,1836,290608,4152,8.13,98905
81,3019357,314976,71238169,38767930,19,19480,24197,118472,11081037,1836,290608,4152,8.57,98905
82,3059849,330976,72086944,39286899,19,19480,24197,120042,11218428,1836,290608,4152,8.71,98905
83,3095073,334089,72940427,39735991,19,19480,24197,121562,11337424,1836,290608,4152,7.56,98905
84,3132736,337326,73783264,40217251,19,19480,24197,122883,11467678,1836,290608,4152,8.08,98905
85,3177858,353488,47586489,40769808,19,19480,24197,124398,11611241,1836,290608,4152,9.20,98905
86,3214869,356794,48083339,41264632,19,19480,24197,125706,11739609,1836,290608,4152,8.17,98905
87,3254273,360431,48579646,41764267,19,19480,24197,127238,11871655,1836,290608,4152,8.22,98905
88,3294705,364124,77156681,42251588,19,19480,24197,128761,12002407,1836,290608,4152,8.39,98905
89,3331744,367690,49640781,42702676,19,19480,24197,130133,12130418,1836,290608,4152,8.18,98905
90,3367643,371007,50134186,43208823,19,19480,24197,131634,12258546,1836,290608,4152,7.69,98905
91,3409426,374772,79688032,43748286,19,19480,24197,133022,12398341,1836,290608,4152,8.89,98905
92,3450324,377878,80523819,44213148,19,19480,24197,134351,12531391,1836,290608,4152,8.63,98905
93,3485030,381097,81376492,44655211,19,19480,24197,135794,12652357,1836,290608,4152,7.56,98905
94,3526131,395342,82229404,45163687,19,19480,24197,137317,12787855,1836,290608,4152,8.63,98905
95,3561915,398956,52722088,45623743,19,19480,24197,138715,12910653,1836,290608,4152,7.76,98905
96,3601812,402495,53170644,46182714,19,19480,24197,140203,13049587,1836,290608,4152,8.79,98905
97,3644178,406216,53637977,46716397,19,19480,24197,141506,13186398,1836,290608,4152,8.74,98905
98,3682947,409856,85612459,47218580,19,19480,24197,142996,13317807,1836,290608,4152,8.09,98905
99,3706121,413151,86509873,47548668,19,19480,24197,144566,13403410,1836,290608,4152,4.81,98905
100,3741956,416456,55320074,48029434,19,19480,24197,145919,13523428,1836,290608,4152,7.30,98905
101,3802611,420158,88130817,48731953,19,19480,24197,147259,13709676,1836,290608,4152,12.70,98905
102,3837044,423544,88977080,49244078,19,19480,24197,148747,13835264,1836,290608,4152,7.96,98905
103,3881323,427432,56536355,49796937,19,19480,24197,150016,13977830,1836,290608,4152,9.21,98905
104,3919814,431004,90656617,50249191,19,19480,24197,151659,14100869,1836,290608,4152,7.64,98905
105,3956482,437648,57551110,50779164,19,19480,24197,153092,14232190,1836,290608,4152,8.24,98905
106,4000314,444868,58019775,51308709,19,19480,24197,154456,14372456,1836,290608,4152,8.99,98905
107,4038229,448626,93188902,51757649,19,19480,24197,155934,14493022,1836,290608,4152,7.58,98905
108,4074505,451934,59080851,52235275,19,19480,24197,157318,14617130,1836,290608,4152,7.80,98905
109,4120690,455724,59561004,52780253,19,19480,24197,158692,14758705,1836,290608,4152,9.11,98905
110,4161861,459755,60053963,53291588,19,19480,24197,160037,14895272,1836,290608,4152,8.86,98905
111,4198294,463377,96581329,53777768,19,19480,24197,161471,15017779,1836,290608,4152,7.62,98905
112,4239109,466670,97417836,54299717,19,19480,24197,162806,15151497,1836,290608,4152,8.64,98905
113,4274859,469954,98267783,54738242,19,19480,24197,164290,15271815,1836,290608,4152,7.56,98905
114,4309497,477067,62114506,55216709,19,19480,24197,165653,15401734,1836,290608,4152,7.97,98905
115,4352190,484415,62583978,55756537,19,19480,24197,167342,15544051,1836,290608,4152,8.86,98905
116,4390569,487876,63096344,56244428,19,19480,24197,168867,15677632,1836,290608,4152,8.45,98905
117,4430789,491676,63581752,56762996,19,19480,24197,170387,15812344,1836,290608,4152,8.45,98905
118,4469261,496106,102481622,57257628,19,19480,24197,171895,15947430,1836,290608,4152,8.39,98905
119,4510454,499641,103333229,57762895,19,19480,24197,173357,16082618,1836,290608,4152,8.51,98905
120,4550026,508457,65072223,58284482,19,19480,24197,174666,16217650,1836,290608,4152,8.57,98905
121,4587737,511958,105026628,58738430,19,19480,24197,176178,16337353,1836,290608,4152,7.61,98905
122,4626281,515262,66130943,59214208,19,19480,24197,177649,16474701,1836,290608,4152,8.59,98905
123,4666683,519301,66624783,59721189,19,19480,24197,178981,16610405,1836,290608,4152,8.48,98905
124,4706520,522955,67126640,60217598,19,19480,24197,180321,16745793,1836,290608,4152,8.52,98905
125,4744591,526850,67679097,60670451,19,19480,24197,181848,16873241,1836,290608,4152,7.98,98905
126,4784964,530528,109245129,61189278,19,19480,24197,183178,17008307,1836,290608,4152,8.38,98905
127,4820651,533828,110097469,61637310,19,19480,24197,184442,17129031,1836,290608,4152,7.56,98905
128,4860913,537132,110932807,62141444,19,19480,24197,185902,17264785,1836,290608,4152,8.64,98905
129,4899393,540901,69686463,62638862,19,19480,24197,187294,17399851,1836,290608,4152,8.33,98905
130,4942345,544860,112605041,63121204,19,19480,24197,188739,17538683,1836,290608,4152,8.90,98905
131,4979432,548158,70750677,63565997,19,19480,24197,190161,17664151,1836,290608,4152,7.73,98905
132,5019675,552059,114299156,64087964,19,19480,24197,191647,17799820,1836,290608,4152,8.43,98905
133,5059616,555359,115131974,64589841,19,19480,24197,192885,17936551,1836,290608,4152,8.64,98905
134,5094485,558644,115982426,65037510,19,19480,24197,194462,18058166,1836,290608,4152,7.56,98905
135,5130779,566326,72769458,65537651,19,19480,24197,195916,18187894,1836,290608,4152,8.04,98905
136,5175446,572330,117654738,66078776,19,19480,24197,197298,18332656,1836,290608,4152,9.23,98905
137,5211938,576147,73774403,66527817,19,19480,24197,198788,18460345,1836,290608,4152,8.01,98905
138,5251756,579447,119344806,67017273,19,19480,24197,200193,18591079,1836,290608,4152,8.17,98905
139,5287870,582831,120199268,67450275,19,19480,24197,201590,18710385,1836,290608,4152,7.56,98905
140,5327987,586226,121029243,67955592,19,19480,24197,202992,18846035,1836,290608,4152,8.64,98905
141,5364401,590240,75829941,68450702,19,19480,24197,204517,18974416,1836,290608,4152,8.08,98905
142,5409336,596318,122703953,68966034,19,19480,24197,205676,19115666,1836,290608,4152,9.17,98905
143,5447094,600157,76824007,69441483,19,19480,24197,207032,19248004,1836,290608,4152,8.34,98905
144,5484273,604747,124390096,69912717,19,19480,24197,208278,19374300,1836,290608,4152,7.88,98905
145,5523190,608154,125240321,70395351,19,19480,24197,209709,19508046,1836,290608,4152,8.56,98905
146,5559252,611528,126090395,70826996,19,19480,24197,211043,19629518,1836,290608,4152,7.56,98905
147,5595935,619146,78931571,71326017,19,19480,24197,212491,19758954,1836,290608,4152,8.04,98905
148,5639616,626262,79406661,71852098,19,19480,24197,214013,19902679,1836,290608,4152,9.17,98905
149,5680564,629915,79935276,72318571,19,19480,24197,215392,20036931,1836,290608,4152,8.67,98905
150,5714850,632830,80461792,72781681,19,19480,24197,216816,20161872,1836,290608,4152,7.87,98905
151,5754341,636742,130295995,73275792,19,19480,24197,218227,20296019,1836,290608,4152,8.32,98905
152,5789969,640116,131144589,73703868,19,19480,24197,219773,20418580,1836,290608,4152,7.56,98905
153,5829638,643513,131973230,74231296,19,19480,24197,221301,20557945,1836,290608,4152,8.64,98905
154,5872285,646908,132801391,74795995,19,19480,24197,222665,20697298,1836,290608,4152,8.64,98905
155,5907610,650494,82973522,75241024,19,19480,24197,224283,20821373,1836,290608,4152,7.68,98905
156,5949004,656303,134490723,75764680,19,19480,24197,225770,20961716,1836,290608,4152,8.72,98905
157,5989165,670494,83965094,76283119,19,19480,24197,227176,21098924,1836,290608,4152,8.67,98905
158,6029218,673777,136199038,76769010,19,19480,24197,228822,21233634,1836,290608,4152,8.35,98905
159,6064745,677170,137052258,77236606,19,19480,24197,230229,21354688,1836,290608,4152,7.56,98905
160,6104602,681016,85492234,77744598,19,19480,24197,231604,21489004,1836,290608,4152,8.47,98905
161,6140773,684400,138741634,78207643,19,19480,24197,233040,21609089,1836,290608,4152,7.46,98905
162,6187440,687798,86431197,78799130,19,19480,24197,234425,21755381,1836,290608,4152,9.53,98905
163,6228215,691581,86933513,79301293,19,19480,24197,235801,21894174,1836,290608,4152,8.70,98905
164,6265383,695381,141259762,79757284,19,19480,24197,237189,22019039,1836,290608,4152,7.78,98905
165,6300861,698776,142113549,80224348,19,19480,24197,238705,22138659,1836,290608,4152,7.56,98905
166,6328686,702165,142980951,80628579,19,19480,24197,240375,22247442,1836,290608,4152,6.26,98905
167,6382108,705549,143776889,81265799,19,19480,24197,241697,22409568,1836,290608,4152,11.02,98905
168,6420766,709591,89436181,81775361,19,19480,24197,243174,22544552,1836,290608,4152,8.54,98905
169,6458851,714152,89958296,82251257,19,19480,24197,244688,22676734,1836,290608,4152,8.15,98905
170,6497906,718506,90452916,82757315,19,19480,24197,246113,22809384,1836,290608,4152,8.32,98905
171,6538374,721906,147149036,83283574,19,19480,24197,247651,22944058,1836,290608,4152,8.39,98905
172,6577704,724761,147979314,83806632,19,19480,24197,249056,23081390,1836,290608,4152,8.64,98905
173,6612626,728133,91912229,84291262,19,19480,24197,250569,23207783,1836,290608,4152,8.02,98905
174,6649449,735728,92417127,84793712,19,19480,24197,251989,23334002,1836,290608,4152,7.54,98905
175,6695242,743066,150500221,85322373,19,19480,24197,253351,23479102,1836,290608,4152,9.25,98905
176,6731593,746437,93430824,85771819,19,19480,24197,254776,23602603,1836,290608,4152,7.89,98905
177,6771567,750793,93923966,86285710,19,19480,24197,256254,23734241,1836,290608,4152,8.39,98905
178,6808144,754722,94478212,86740559,19,19480,24197,257694,23858289,1836,290608,4152,7.55,98905
179,6849401,758059,153908537,87263472,19,19480,24197,259199,23992759,1836,290608,4152,8.52,98905
180,6890285,761891,95438494,87794167,19,19480,24197,260582,24130177,1836,290608,4152,8.66,98905
