period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
32,3435693,120442,26485907,8125079,18,19524,24510,45587,7697315,1881,206992,4152,16.17,99253
33,3551800,123614,27900829,8359458,18,19524,24510,46898,7932253,1881,206992,4152,16.72,99253
34,3666802,126635,27879853,8589918,18,19524,24510,48194,8164199,1881,206992,4152,16.71,99253
35,3782763,129411,28582364,8820616,18,19524,24510,49497,8394221,1881,206992,4152,16.18,99253
36,3898516,132638,29274187,9052588,18,19524,24510,50790,8627899,1881,206992,4152,16.71,99253
37,4014504,135333,29971836,9285735,18,19524,24510,51940,8858669,1881,206992,4152,16.64,99253
38,4129472,138251,30675584,9512095,18,19524,24510,52942,9086597,1881,206992,4152,16.25,99253
39,4244881,141551,32271646,9742483,18,19524,24510,54156,9316163,1881,206992,4152,16.71,99253
40,4361158,144444,32069875,9974740,18,19524,24510,55346,9548298,1881,206992,4152,16.46,99253
41,4476619,147151,32776753,10202897,18,19524,24510,56545,9774711,1881,206992,4152,16.25,99253
42,4590246,150351,33476083,10431439,18,19524,24510,57847,10002292,1881,206992,4152,16.55,99253
43,4707454,153305,35190596,10669438,18,19524,24510,58983,10240323,1881,206992,4152,16.73,99253
44,4820506,155883,34876470,10896930,18,19524,24510,60173,10466701,1881,206992,4152,16.18,99253
45,4934613,159097,36650919,11126398,18,19524,24510,61253,10693864,1881,206992,4152,16.71,99253
46,5051688,163115,37378935,11362994,18,19524,24510,62439,10928850,1881,206992,4152,16.69,99253
47,5165558,165749,36985458,11590707,18,19524,24510,63609,11154269,1881,206992,4152,16.20,99253
48,5282630,169314,37680933,11822558,18,19524,24510,64829,11385446,1881,206992,4152,16.68,99253
49,5396875,172271,39560929,12053864,18,19524,24510,65953,11615676,1881,206992,4152,16.65,99253
50,5510555,175227,39085815,12283346,18,19524,24510,67133,11847043,1881,206992,4152,16.17,99253
51,5627587,180148,41019640,12516497,18,19524,24510,68379,12079018,1881,206992,4152,16.71,99253
52,5745649,182988,40480830,12749837,18,19524,24510,69513,12310244,1881,206992,4152,16.57,99253
53,5858675,186096,41182368,12977902,18,19524,24510,70694,12537648,1881,206992,4152,16.31,99253
54,5973925,188829,41878344,13209134,18,19524,24510,71869,12770753,1881,206992,4152,16.69,99253
55,6089914,191550,42571013,13438900,18,19524,24510,72972,13003167,1881,206992,4152,16.70,99253
56,6205724,194364,43269498,13670671,18,19524,24510,74118,13235572,1881,206992,4152,16.21,99253
57,6321108,197587,45396878,13904361,18,19524,24510,75337,13470164,1881,206992,4152,16.71,99253
58,6438288,200398,44656035,14135242,18,19524,24510,76642,13701325,1881,206992,4152,16.44,99253
59,6551677,203282,45352974,14364926,18,19524,24510,77748,13930720,1881,206992,4152,16.45,99253
60,6665596,206681,47591821,14594715,18,19524,24510,78897,14161896,1881,206992,4152,16.71,99253
61,6782189,209463,46752045,14826529,18,19524,24510,80064,14392615,1881,206992,4152,16.60,99253
62,6897378,212301,47458182,15055654,18,19524,24510,81241,14620931,1881,206992,4152,16.29,99253
63,7011108,215329,48163577,15283539,18,19524,24510,82310,14846318,1881,206992,4152,16.32,99253
64,7129770,218216,50501394,15518436,18,19524,24510,83461,15079458,1881,206992,4152,16.79,99253
65,7244822,220744,49554665,15750402,18,19524,24510,84568,15309956,1881,206992,4152,16.50,99253
66,7360347,224050,50250395,15981584,18,19524,24510,85940,15539203,1881,206992,4152,16.44,99253
67,7476088,227107,50944312,16213310,18,19524,24510,87221,15769701,1881,206992,4152,16.49,99253
68,7591758,230341,51636664,16445538,18,19524,24510,88403,16003432,1881,206992,4152,16.67,99253
69,7705991,233336,52336320,16671608,18,19524,24510,89643,16229391,1881,206992,4152,16.36,99253
70,7823706,236206,53031723,16906190,18,19524,24510,90924,16464266,1881,206992,4152,16.47,99253
71,7940402,239354,53723720,17138875,18,19524,24510,92102,16696095,1881,206992,4152,16.70,99253
72,8054748,242479,54421619,17365912,18,19524,24510,93302,16921926,1881,206992,4152,16.17,99253
73,8170435,245698,57072499,17598739,18,19524,24510,94663,17155216,1881,206992,4152,16.70,99253
74,8285886,248821,55816353,17829034,18,19524,24510,95631,17383563,1881,206992,4152,16.43,99253
75,8401238,251400,56514941,18059186,18,19524,24510,96813,17614475,1881,206992,4152,16.28,99253
76,8516386,254819,59257268,18291215,18,19524,24510,98072,17846253,1881,206992,4152,16.55,99253
77,8634514,258332,59982136,18528405,18,19524,24510,99229,18081534,1881,206992,4152,16.87,99253
78,8751730,261139,58608560,18756841,18,19524,24510,100418,18307169,1881,206992,4152,16.18,99253
79,8868608,264499,61437500,18990885,18,19524,24510,101454,18540065,1881,206992,4152,16.70,99253
80,8970777,267257,60032890,19195100,18,19524,24510,102663,18744347,1881,206992,4152,14.56,99253
81,9098116,270097,60703169,19450746,18,19524,24510,103869,18998532,1881,206992,4152,18.34,99253
82,9214285,273736,63621738,19684038,18,19524,24510,105044,19231758,1881,206992,4152,16.71,99253
83,9327871,276802,62108675,19910189,18,19524,24510,106291,19457942,1881,206992,4152,16.34,99253
84,9443436,280072,62807534,20140917,18,19524,24510,107465,19687318,1881,206992,4152,16.55,99253
85,9559075,283357,63508517,20370220,18,19524,24510,108600,19917263,1881,206992,4152,16.62,99253
86,9676150,286177,64203299,20605862,18,19524,24510,109821,20150974,1881,206992,4152,16.67,99253
87,9792808,289243,64903302,20834836,18,19524,24510,110867,20379440,1881,206992,4152,16.31,99253
88,9906958,292511,65600528,21063480,18,19524,24510,112134,20609028,1881,206992,4152,16.43,99253
89,10024205,296153,68715293,21296201,18,19524,24510,113472,20839218,1881,206992,4152,16.76,99253
90,10137509,299011,67002130,21525027,18,19524,24510,114727,21067162,1881,206992,4152,16.41,99253
91,10250285,302277,67701588,21752203,18,19524,24510,115955,21294944,1881,206992,4152,16.17,99253
92,10365476,305559,68396290,21984490,18,19524,24510,117253,21527999,1881,206992,4152,16.67,99253
93,10482939,310482,69084833,22220691,18,19524,24510,118431,21764233,1881,206992,4152,16.76,99253
94,10597381,313768,69783912,22447487,18,19524,24510,119630,21989024,1881,206992,4152,16.17,99253
95,10716012,316891,70473599,22681211,18,19524,24510,120750,22222061,1881,206992,4152,16.94,99253
96,10831234,319652,73833438,22913798,18,19524,24510,122109,22454908,1881,206992,4152,16.49,99253
97,10944492,322939,71872600,23138769,18,19524,24510,123317,22679582,1881,206992,4152,16.17,99253
98,11061294,326382,72567852,23371005,18,19524,24510,124467,22910795,1881,206992,4152,16.71,99253
99,11178029,329092,73268503,23602936,18,19524,24510,125564,23142243,1881,206992,4152,16.71,99253
100,11292671,332111,73964734,23831752,18,19524,24510,126818,23369364,1881,206992,4152,16.18,99253
101,11409575,335893,74660769,24062943,18,19524,24510,128015,23601658,1881,206992,4152,16.68,99253
102,11524901,339279,75360592,24291842,18,19524,24510,129129,23831115,1881,206992,4152,16.61,99253
103,11639733,341686,76062154,24522309,18,19524,24510,130324,24060832,1881,206992,4152,16.31,99253
104,11757872,345397,79667639,24755977,18,19524,24510,131526,24295169,1881,206992,4152,16.70,99253
105,11872063,348811,77453065,24986415,18,19524,24510,132672,24526643,1881,206992,4152,16.68,99253
106,11985720,351162,78151502,25215200,18,19524,24510,133970,24756245,1881,206992,4152,16.22,99253
107,12100035,354616,78848432,25445241,18,19524,24510,135138,24985362,1881,206992,4152,16.62,99253
108,12217737,357388,82586916,25679806,18,19524,24510,136410,25217881,1881,206992,4152,16.59,99253
109,12332990,360154,80254923,25908134,18,19524,24510,137577,25444562,1881,206992,4152,16.21,99253
110,12448422,363987,80957347,26140820,18,19524,24510,138942,25674286,1881,206992,4152,16.71,99253
111,12568075,367457,84769325,26372336,18,19524,24510,140118,25906465,1881,206992,4152,16.71,99253
112,12682183,372891,82353422,26600658,18,19524,24510,141239,26136769,1881,206992,4152,16.18,99253
113,12798096,376338,83050547,26830771,18,19524,24510,142463,26367466,1881,206992,4152,16.41,99253
114,12916336,379131,86956139,27067674,18,19524,24510,143721,26603365,1881,206992,4152,16.71,99253
115,13030429,382287,84449482,27292831,18,19524,24510,144892,26830812,1881,206992,4152,16.17,99253
116,13145905,385938,88417019,27523145,18,19524,24510,146049,27063429,1881,206992,4152,16.71,99253
117,13264173,389205,85839657,27756147,18,19524,24510,147319,27295114,1881,206992,4152,16.60,99253
118,13377872,391724,86545603,27982729,18,19524,24510,148516,27522879,1881,206992,4152,16.18,99253
119,13492973,395169,87243844,28211279,18,19524,24510,149783,27749676,1881,206992,4152,16.29,99253
120,13611510,398494,87936054,28446537,18,19524,24510,151055,27985567,1881,206992,4152,16.81,99253
121,13727189,401813,88636758,28675970,18,19524,24510,152083,28214895,1881,206992,4152,16.49,99253
122,13840188,405280,89329494,28904483,18,19524,24510,153392,28442829,1881,206992,4152,16.71,99253
123,13957881,408364,90020978,29140441,18,19524,24510,154699,28681895,1881,206992,4152,16.59,99253
124,14071042,411026,90728204,29367598,18,19524,24510,155894,28908515,1881,206992,4152,16.29,99253
125,14184455,414662,94991349,29593988,18,19524,24510,156972,29135997,1881,206992,4152,16.41,99253
126,14302016,417933,92124952,29828233,18,19524,24510,158036,29370445,1881,206992,4152,16.90,99253
127,14417107,420294,92828893,30056623,18,19524,24510,159066,29598246,1881,206992,4152,16.29,99253
128,14530266,423631,93524207,30285302,18,19524,24510,160390,29829276,1881,206992,4152,16.43,99253
129,14646201,426523,94218578,30517791,18,19524,24510,161663,30063514,1881,206992,4152,16.79,99253
130,14762407,428986,94921164,30748420,18,19524,24510,162775,30293659,1881,206992,4152,16.36,99253
131,14876089,432436,95618699,30975432,18,19524,24510,163929,30520150,1881,206992,4152,16.55,99253
132,14994457,435128,100090164,31211725,18,19524,24510,165119,30756387,1881,206992,4152,16.53,99253
133,15110407,441162,97011986,31443995,18,19524,24510,166461,30990075,1881,206992,4152,16.49,99253
134,15224017,444943,101556889,31674308,18,19524,24510,167778,31221645,1881,206992,4152,16.71,99253
135,15341059,447695,98405291,31906307,18,19524,24510,168892,31454209,1881,206992,4152,16.33,99253
136,15455824,451131,99091621,32138650,18,19524,24510,170122,31686444,1881,206992,4152,16.56,99253
137,15572478,454825,99789433,32371402,18,19524,24510,171253,31917271,1881,206992,4152,16.68,99253
138,15688232,457475,100484241,32606437,18,19524,24510,172463,32150184,1881,206992,4152,16.71,99253
139,15802325,460720,101183981,32835515,18,19524,24510,173714,32381441,1881,206992,4152,16.20,99253
140,15918619,464549,101873714,33067157,18,19524,24510,174911,32615620,1881,206992,4152,16.65,99253
141,16035407,467013,106675180,33299947,18,19524,24510,176155,32848856,1881,206992,4152,16.55,99253
142,16151346,470146,103267854,33530681,18,19524,24510,177311,33075372,1881,206992,4152,16.32,99253
143,16267256,473776,103960485,33764068,18,19524,24510,178415,33309062,1881,206992,4152,16.70,99253
144,16382727,477092,108864751,33993261,18,19524,24510,179566,33538571,1881,206992,4152,16.42,99253
145,16498515,480375,105351795,34226868,18,19524,24510,180812,33770655,1881,206992,4152,16.49,99253
146,16616199,484251,110323961,34459045,18,19524,24510,182006,34001271,1881,206992,4152,16.69,99253
147,16732070,487722,106748052,34693060,18,19524,24510,183338,34234602,1881,206992,4152,16.73,99253
148,16847271,490753,107452373,34920310,18,19524,24510,184489,34462013,1881,206992,4152,16.18,99253
149,16962724,494205,108147029,35149393,18,19524,24510,185885,34691763,1881,206992,4152,16.57,99253
150,17079906,496916,113241830,35387670,18,19524,24510,187218,34928827,1881,206992,4152,16.86,99253
151,17193443,499753,109536883,35614094,18,19524,24510,188329,35156579,1881,206992,4152,16.17,99253
152,17306631,503218,110239263,35842529,18,19524,24510,189442,35384884,1881,206992,4152,16.41,99253
153,17425020,506521,110933361,36078882,18,19524,24510,190623,35616850,1881,206992,4152,16.71,99253
154,17540954,509171,111630346,36308618,18,19524,24510,191841,35847351,1881,206992,4152,16.48,99253
155,17654232,512820,116892790,36537548,18,19524,24510,193133,36076941,1881,206992,4152,16.43,99253
156,17769964,516049,113023561,36768811,18,19524,24510,194385,36308026,1881,206992,4152,16.46,99253
157,17887749,519383,113714223,37003814,18,19524,24510,195597,36543118,1881,206992,4152,16.71,99253
158,18000784,522938,119071335,37232439,18,19524,24510,196802,36768781,1881,206992,4152,16.43,99253
159,18119497,525784,119797559,37466680,18,19524,24510,198052,37003232,1881,206992,4152,16.63,99253
160,18234420,528974,120530855,37698879,18,19524,24510,199376,37233784,1881,206992,4152,16.54,99253
161,18347590,532283,116509585,37925823,18,19524,24510,200501,37459162,1881,206992,4152,16.36,99253
162,18464616,534746,117204191,38159680,18,19524,24510,201677,37692862,1881,206992,4152,16.52,99253
163,18582360,537840,117898503,38393109,18,19524,24510,202737,37925307,1881,206992,4152,16.71,99253
164,18694609,541309,118600896,38618474,18,19524,24510,203835,38151722,1881,206992,4152,16.17,99253
165,18810592,544514,119295814,38851561,18,19524,24510,205025,38386591,1881,206992,4152,16.71,99253
166,18926218,547249,119988910,39084931,18,19524,24510,206248,38620822,1881,206992,4152,16.55,99253
167,19040060,549650,120691788,39311673,18,19524,24510,207437,38847506,1881,206992,4152,16.17,99253
168,19157689,552669,121385118,39549376,18,19524,24510,208709,39084389,1881,206992,4152,16.97,99253
169,19271728,555259,122082902,39778785,18,19524,24510,209850,39313880,1881,206992,4152,16.45,99253
170,19384855,558716,122782758,40005642,18,19524,24510,211184,39540987,1881,206992,4152,16.17,99253
171,19502709,561251,123479165,40238282,18,19524,24510,212372,39774419,1881,206992,4152,16.70,99253
172,19619132,564377,124176974,40469462,18,19524,24510,213527,40006462,1881,206992,4152,16.72,99253
173,19730409,566929,124879202,40696689,18,19524,24510,214937,40234127,1881,206992,4152,16.18,99253
174,19846429,569824,125573659,40929033,18,19524,24510,216059,40467414,1881,206992,4152,16.80,99253
175,19961411,572597,126274055,41159341,18,19524,24510,217266,40700136,1881,206992,4152,16.35,99253
176,20078537,576732,132215534,41393475,18,19524,24510,218449,40934059,1881,206992,4152,16.52,99253
177,20195491,579370,127670216,41627516,18,19524,24510,219627,41169052,1881,206992,4152,16.69,99253
178,20311736,581920,128362572,41859489,18,19524,24510,220909,41402781,1881,206992,4152,16.48,99253
179,20424202,584968,129067366,42084284,18,19524,24510,222072,41627113,1881,206992,4152,16.17,99253
