period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
138,8902518,746470,26736616,117246693,18,19480,30037,162959,29313188,1837,290608,4152,15.32,99337
139,8969609,750026,26840963,118163448,18,19480,30037,164102,29534605,1837,290608,4152,15.23,99337
140,9033267,753448,111578027,119026119,18,19480,30037,165275,29740631,1837,290608,4152,14.25,99337
141,9096172,757168,27083976,119893246,18,19480,30037,166414,29947776,1837,290608,4152,14.42,99337
142,9161331,760393,113077433,120750189,18,19480,30037,167598,30158230,1837,290608,4152,14.62,99337
143,9230550,777165,27350672,121651784,18,19480,30037,168741,30375548,1837,290608,4152,15.24,99337
144,9297198,780158,27442583,122549420,18,19480,30037,169869,30591025,1837,290608,4152,15.13,99337
145,9363033,783687,27557322,123428834,18,19480,30037,171077,30809122,1837,290608,4152,14.75,99337
146,9430115,791471,27640412,124352678,18,19480,30037,172198,31031152,1837,290608,4152,15.47,99337
147,9500177,797395,27753053,125229247,18,19480,30037,173361,31244037,1837,290608,4152,15.12,99337
148,9564562,801285,27883996,126097824,18,19480,30037,174503,31452407,1837,290608,4152,14.35,99337
149,9629197,804574,118317977,126980210,18,19480,30037,175667,31664151,1837,290608,4152,14.62,99337
150,9695494,808438,28099452,127872305,18,19480,30037,176845,31885786,1837,290608,4152,15.09,99337
151,9759673,816040,28250285,128723916,18,19480,30037,178037,32096587,1837,290608,4152,14.47,99337
152,9829267,826872,28351994,129646359,18,19480,30037,179263,32316942,1837,290608,4152,15.47,99337
153,9894006,829966,28448178,130540889,18,19480,30037,180455,32527385,1837,290608,4152,14.80,99337
154,9961117,833788,28530685,131443434,18,19480,30037,181516,32742368,1837,290608,4152,15.05,99337
155,10027349,837232,28626541,132341878,18,19480,30037,182730,32959039,1837,290608,4152,14.92,99337
156,10093684,841968,28751261,133200238,18,19480,30037,183897,33173737,1837,290608,4152,14.75,99337
157,10160084,845197,28841983,134096357,18,19480,30037,185035,33389208,1837,290608,4152,14.94,99337
158,10226247,848968,28946232,134983854,18,19480,30037,186211,33603281,1837,290608,4152,14.73,99337
159,10292444,853812,125777514,135869401,18,19480,30037,187382,33822913,1837,290608,4152,15.26,99337
160,10360201,868377,29177134,136770844,18,19480,30037,188673,34038942,1837,290608,4152,15.21,99337
161,10425705,871617,29284446,137653478,18,19480,30037,189811,34248911,1837,290608,4152,14.64,99337
162,10492861,875606,128038548,138556688,18,19480,30037,190999,34465374,1837,290608,4152,15.01,99337
163,10560110,882724,29469951,139451624,18,19480,30037,192115,34682215,1837,290608,4152,15.02,99337
164,10630040,889251,129521132,140352661,18,19480,30037,193384,34904088,1837,290608,4152,15.61,99337
165,10694058,892623,29695497,141216499,18,19480,30037,194618,35112901,1837,290608,4152,14.39,99337
166,10757684,896430,29821419,142089661,18,19480,30037,195814,35324435,1837,290608,4152,14.46,99337
167,10822088,899342,29941399,142962276,18,19480,30037,196939,35534533,1837,290608,4152,14.52,99337
168,10889335,906034,30053320,143847950,18,19480,30037,198105,35753403,1837,290608,4152,15.30,99337
169,10956242,909642,30145836,144738115,18,19480,30037,199241,35968167,1837,290608,4152,14.81,99337
170,11022473,912969,30254255,145624698,18,19480,30037,200437,36182432,1837,290608,4152,14.71,99337
171,11087162,916678,134758574,146518191,18,19480,30037,201602,36402678,1837,290608,4152,14.99,99337
172,11156598,930380,135499563,147390559,18,19480,30037,202765,36622378,1837,290608,4152,15.24,99337
173,11222437,933828,30593757,148267455,18,19480,30037,203854,36840936,1837,290608,4152,14.99,99337
174,11288429,937627,30712999,149139661,18,19480,30037,205055,37056732,1837,290608,4152,14.81,99337
175,11356336,940926,137712986,150044919,18,19480,30037,206217,37285451,1837,290608,4152,15.50,99337
176,11424979,955352,138471928,150918659,18,19480,30037,207369,37504178,1837,290608,4152,15.28,99337
177,11490659,958566,31080156,151778246,18,19480,30037,208549,37717404,1837,290608,4152,14.68,99337
178,11558361,962228,31179766,152673174,18,19480,30037,209680,37937139,1837,290608,4152,15.22,99337
179,11628203,968776,140685523,153567071,18,19480,30037,210873,38159235,1837,290608,4152,15.61,99337
180,11696533,981379,31416169,154447379,18,19480,30037,212114,38373844,1837,290608,4152,15.12,99337
181,11762403,984925,31527163,155324358,18,19480,30037,213171,38588720,1837,290608,4152,14.90,99337
