period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
60,3257262,265303,54222952,12855355,18,19521,13813,96331,8197207,1881,206992,4152,8.96,100705
61,3306441,268476,51460363,13081963,18,19521,13813,98009,8311564,1881,206992,4152,6.96,100705
62,3370180,271540,55895308,13317841,18,19521,13813,99467,8461157,1881,206992,4152,9.68,100705
63,3417003,279576,56727431,13537974,18,19521,13813,101267,8574206,1881,206992,4152,6.64,100705
64,3482137,287181,57545909,13779463,18,19521,13813,102882,8721085,1881,206992,4152,9.78,100705
65,3535839,294919,54512400,13995026,18,19521,13813,104506,8843600,1881,206992,4152,7.50,100705
66,3620251,305609,59178889,14256804,18,19521,13813,106109,9033079,1881,206992,4152,12.81,100705
67,3679344,308823,60007062,14477765,18,19521,13813,107427,9168715,1881,206992,4152,8.64,100705
68,3732181,319918,60857401,14690503,18,19521,13813,109224,9292233,1881,206992,4152,7.56,100705
69,3788785,323060,61687952,14907152,18,19521,13813,110903,9428184,1881,206992,4152,8.64,100705
70,3846158,326200,62517511,15119900,18,19521,13813,112414,9564449,1881,206992,4152,8.64,100705
71,3901901,329375,63357032,15331580,18,19521,13813,113986,9690277,1881,206992,4152,7.99,100705
72,3957665,332098,64192944,15535625,18,19521,13813,115486,9824283,1881,206992,4152,8.50,100705
73,4015187,334773,65026762,15731208,18,19521,13813,117309,9957430,1881,206992,4152,8.33,100705
74,4066639,337897,65873253,15938539,18,19521,13813,118862,10080787,1881,206992,4152,7.56,100705
75,4121290,341039,62237852,16151618,18,19521,13813,120147,10209772,1881,206992,4152,8.39,100705
76,4184869,344277,67536816,16348587,18,19521,13813,121848,10347053,1881,206992,4152,8.79,100705
77,4245690,346603,68365561,16570451,18,19521,13813,123473,10481028,1881,206992,4152,8.73,100705
78,4294557,349611,69213598,16756176,18,19521,13813,125399,10600726,1881,206992,4152,7.56,100705
79,4326958,352751,70105857,16930649,18,19521,13813,126841,10685759,1881,206992,4152,5.07,100705
80,4359356,355892,66181668,17136180,18,19521,13813,128495,10767365,1881,206992,4152,4.41,100705
81,4449087,358611,71752330,17415005,18,19521,13813,130045,10960494,1881,206992,4152,13.31,100705
82,4514775,361840,72566806,17684174,18,19521,13813,131323,11106372,1881,206992,4152,9.77,100705
83,4516362,364809,73537630,17799168,18,19521,13813,132918,11129842,1881,206992,4152,0.22,100705
84,4626518,367955,74246673,18135866,18,19521,13813,134084,11356172,1881,206992,4152,15.98,100705
85,4679319,370604,75083866,18325424,18,19521,13813,135776,11487218,1881,206992,4152,8.15,100705
86,4712011,378378,70703596,18501060,18,19521,13813,137249,11567723,1881,206992,4152,4.24,100705
87,4803971,389241,76757148,18802256,18,19521,13813,138511,11763307,1881,206992,4152,13.90,100705
88,4813077,392453,77702869,18934031,18,19521,13813,140218,11807237,1881,206992,4152,1.65,100705
89,4815058,403550,78704241,19079434,18,19521,13813,141876,11832345,1881,206992,4152,0.22,100705
90,4893917,406676,79489542,19329370,18,19521,13813,143352,12000087,1881,206992,4152,11.47,100705
91,5016208,409278,80166897,19695547,18,19521,13813,144420,12258093,1881,206992,4152,18.34,100705
92,5049454,411834,81051292,19846388,18,19521,13813,146154,12351149,1881,206992,4152,5.10,100705
93,5090988,414978,81926288,20059518,18,19521,13813,147683,12450071,1881,206992,4152,6.01,100705
94,5175467,417710,82687707,20304458,18,19521,13813,149260,12641664,1881,206992,4152,12.58,100705
95,5255821,426173,83473222,20583172,18,19521,13813,150851,12811253,1881,206992,4152,11.31,100705
96,5267266,436786,84420424,20704326,18,19521,13813,152587,12860287,1881,206992,4152,2.07,100705
97,5356470,440191,85190899,20976957,18,19521,13813,153774,13040892,1881,206992,4152,12.44,100705
98,5389441,443525,86078191,21194451,18,19521,13813,155325,13131350,1881,206992,4152,5.23,100705
99,5476761,446829,86845361,21466043,18,19521,13813,156673,13311844,1881,206992,4152,12.48,100705
100,5502437,449762,87750806,21664146,18,19521,13813,158399,13391980,1881,206992,4152,4.04,100705
101,5587924,452994,88517410,21902404,18,19521,13813,159985,13575977,1881,206992,4152,12.43,100705
102,5589343,456408,89488314,22019078,18,19521,13813,161769,13599914,1881,206992,4152,0.18,100705
103,5655794,459704,90294361,22255038,18,19521,13813,163261,13748850,1881,206992,4152,9.76,100705
104,5657390,463018,91263188,22373197,18,19521,13813,165110,13774077,1881,206992,4152,0.23,100705
105,5780894,466327,91937446,22742243,18,19521,13813,166289,14029352,1881,206992,4152,18.05,100705
106,5855635,469721,92722304,22998078,18,19521,13813,167711,14197208,1881,206992,4152,11.25,100705
107,5885845,478297,86690821,23203048,18,19521,13813,169338,14273912,1881,206992,4152,4.23,100705
108,5966654,487047,94406864,23453282,18,19521,13813,170935,14453170,1881,206992,4152,12.50,100705
109,5987874,494521,88277908,23606692,18,19521,13813,172778,14512566,1881,206992,4152,2.69,100705
110,6093968,505724,96087838,23940968,18,19521,13813,174023,14731859,1881,206992,4152,15.75,100705
111,6095598,509113,97057359,24061491,18,19521,13813,175567,14757967,1881,206992,4152,0.49,100705
112,6097098,512431,98024971,24211204,18,19521,13813,177365,14784606,1881,206992,4152,0.21,100705
113,6191397,515773,91353729,24488903,18,19521,13813,178753,14980581,1881,206992,4152,13.42,100705
114,6314614,518988,99440898,24819100,18,19521,13813,180068,15235959,1881,206992,4152,18.16,100705
115,6344207,530093,92817383,25021911,18,19521,13813,181627,15320469,1881,206992,4152,4.33,100705
116,6413023,538192,101168168,25275603,18,19521,13813,183011,15475451,1881,206992,4152,10.46,100705
117,6414457,548794,102145371,25413128,18,19521,13813,184873,15499992,1881,206992,4152,0.20,100705
118,6421748,552095,103102549,25568701,18,19521,13813,186254,15533575,1881,206992,4152,0.89,100705
119,6575285,558990,103719686,25944290,18,19521,13813,187432,15836912,1881,206992,4152,22.12,100705
120,6651127,562060,104511437,26195442,18,19521,13813,188874,16006542,1881,206992,4152,11.09,100705
121,6652531,565237,105482711,26351502,18,19521,13813,190653,16031843,1881,206992,4152,0.21,100705
122,6764179,568648,106187678,26668664,18,19521,13813,191789,16260456,1881,206992,4152,16.16,100705
123,6810471,576739,107053589,26855580,18,19521,13813,193230,16373476,1881,206992,4152,7.06,100705
124,6855772,587319,107930116,27067330,18,19521,13813,194876,16475818,1881,206992,4152,6.19,100705
125,6938067,590627,108697014,27366516,18,19521,13813,196378,16658190,1881,206992,4152,12.58,100705
126,6964274,597862,101181589,27526763,18,19521,13813,197691,16724220,1881,206992,4152,3.67,100705
127,7053312,600702,110376611,27837006,18,19521,13813,199025,16920443,1881,206992,4152,13.23,100705
128,7058733,605385,111342728,27960575,18,19521,13813,200679,16949966,1881,206992,4152,0.63,100705
129,7174864,612857,112032285,28298040,18,19521,13813,202043,17194382,1881,206992,4152,17.33,100705
130,7209274,623494,112951866,28494418,18,19521,13813,203454,17275320,1881,206992,4152,4.59,100705
131,7293596,626746,104883192,28740937,18,19521,13813,205015,17461241,1881,206992,4152,12.54,100705
132,7345573,630241,105690264,28916422,18,19521,13813,206650,17584935,1881,206992,4152,7.85,100705
133,7412600,641178,115381847,29117950,18,19521,13813,208222,17733853,1881,206992,4152,9.41,100705
134,7464666,644494,116225912,29335399,18,19521,13813,209872,17850740,1881,206992,4152,7.56,100705
135,7468106,647617,117184827,29499093,18,19521,13813,211328,17885346,1881,206992,4152,0.95,100705
136,7576221,650925,117899353,29809561,18,19521,13813,212746,18107851,1881,206992,4152,15.58,100705
137,7600704,654633,118812031,29971597,18,19521,13813,214397,18177897,1881,206992,4152,3.57,100705
138,7665049,657543,119624592,30180156,18,19521,13813,216002,18326042,1881,206992,4152,9.84,100705
139,7726792,661235,120453270,30437456,18,19521,13813,217508,18461994,1881,206992,4152,8.68,100705
140,7773695,664358,121316460,30610822,18,19521,13813,219069,18571325,1881,206992,4152,6.85,100705
141,7845974,667754,122103243,30834845,18,19521,13813,220779,18736876,1881,206992,4152,10.79,100705
142,7847669,671247,123071257,30990375,18,19521,13813,222733,18763466,1881,206992,4152,0.23,100705
143,7980236,679874,123724557,31350477,18,19521,13813,224136,19032467,1881,206992,4152,18.91,100705
144,7991458,690626,124675254,31510765,18,19521,13813,225849,19079677,1881,206992,4152,1.93,100705
145,7993051,699270,125643198,31629849,18,19521,13813,227511,19105871,1881,206992,4152,0.23,100705
146,8057253,710264,116649753,31884146,18,19521,13813,228978,19243092,1881,206992,4152,9.12,100705
147,8207065,718214,127087143,32279201,18,19521,13813,230199,19549022,1881,206992,4152,21.96,100705
148,8218052,728856,128046519,32429986,18,19521,13813,232035,19600456,1881,206992,4152,2.10,100705
149,8320249,732254,128774266,32718852,18,19521,13813,233520,19811013,1881,206992,4152,14.77,100705
150,8330583,735744,129714908,32891778,18,19521,13813,235026,19860927,1881,206992,4152,2.10,100705
151,8433911,739136,130448799,33168790,18,19521,13813,236371,20069472,1881,206992,4152,14.49,100705
152,8444418,742611,131392504,33329208,18,19521,13813,237907,20117779,1881,206992,4152,2.04,100705
153,8526071,749704,132175433,33576159,18,19521,13813,239340,20286201,1881,206992,4152,11.47,100705
154,8588484,758259,132994474,33813134,18,19521,13813,240813,20436159,1881,206992,4152,9.63,100705
155,8659487,768890,133809498,34049779,18,19521,13813,242356,20586705,1881,206992,4152,9.93,100705
156,8710132,772297,134657878,34246109,18,19521,13813,243855,20707325,1881,206992,4152,7.60,100705
157,8722246,776069,135597712,34382239,18,19521,13813,245501,20756116,1881,206992,4152,1.84,100705
158,8832640,779031,136305881,34687517,18,19521,13813,246655,20982601,1881,206992,4152,16.11,100705
159,8884605,782492,137146863,34904018,18,19521,13813,248226,21106147,1881,206992,4152,7.84,100705
160,8895862,785160,138094323,35016573,18,19521,13813,250043,21153296,1881,206992,4152,1.82,100705
161,8939382,793786,128060982,35217912,18,19521,13813,251703,21257177,1881,206992,4152,6.06,100705
162,9056299,802571,139663996,35542653,18,19521,13813,252825,21499138,1881,206992,4152,17.46,100705
163,9073350,806033,140591411,35664364,18,19521,13813,254698,21556509,1881,206992,4152,2.50,100705
164,9145133,810990,141388320,35927132,18,19521,13813,256165,21720316,1881,206992,4152,10.73,100705
165,9192303,814116,131091694,36118626,18,19521,13813,257753,21828482,1881,206992,4152,6.80,100705
166,9274142,817082,143017263,36382732,18,19521,13813,259209,22012163,1881,206992,4152,12.19,100705
167,9310761,820352,143900926,36546906,18,19521,13813,260664,22105020,1881,206992,4152,5.53,100705
168,9361665,828935,133390020,36761869,18,19521,13813,262160,22221424,1881,206992,4152,7.07,100705
169,9423508,837542,145579150,36987275,18,19521,13813,263717,22367571,1881,206992,4152,9.73,100705
170,9444022,841139,146509543,37137909,18,19521,13813,265210,22423658,1881,206992,4152,2.71,100705
171,9553950,848490,147240539,37453052,18,19521,13813,266634,22658151,1881,206992,4152,16.22,100705
172,9604839,851989,148077995,37645388,18,19521,13813,268274,22782188,1881,206992,4152,7.61,100705
173,9647998,860622,148945611,37862432,18,19521,13813,269847,22889975,1881,206992,4152,6.56,100705
174,9673994,871215,138110099,38007227,18,19521,13813,271352,22956978,1881,206992,4152,3.45,100705
175,9784115,873973,150575191,38330638,18,19521,13813,272707,23189572,1881,206992,4152,16.04,100705
176,9841806,876908,151408846,38504489,18,19521,13813,274357,23321532,1881,206992,4152,8.42,100705
177,9900093,880311,152233706,38710471,18,19521,13813,275859,23459643,1881,206992,4152,8.64,100705
178,9958798,888487,153063979,38907725,18,19521,13813,277372,23594472,1881,206992,4152,8.64,100705
179,10009941,891705,153915404,39047541,18,19521,13813,278858,23713853,1881,206992,4152,7.55,100705
