period,experiment_runn,measurer,main,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
33,1798524,128280,98787,36314955,5239859,18,19538,29092,54596,4755834,1881,206992,4152,8.07
34,1851453,130842,98787,37167213,5392084,18,19538,29092,56048,4873565,1881,206992,4152,7.55
35,1909796,133982,98787,37998636,5586083,18,19538,29092,57475,5008114,1881,206992,4152,8.63
36,1965545,141949,98787,38832648,5759342,18,19538,29092,59273,5141846,1881,206992,4152,8.15
37,2025964,152452,98787,39663371,5951142,18,19538,29092,61020,5284836,1881,206992,4152,9.12
38,2082740,158180,98787,40437637,6135141,18,19538,29092,62112,5405389,1881,206992,4152,7.92
39,2128134,165069,98787,41378106,6283648,18,19538,29092,63478,5519159,1881,206992,4152,6.91
40,2199698,168212,98787,42180921,6495408,18,19538,29092,65058,5672172,1881,206992,4152,9.99
41,2251296,170603,98787,43030835,6622322,18,19538,29092,66576,5792326,1881,206992,4152,7.55
42,2313114,173981,98787,43857526,6794040,18,19538,29092,67785,5929956,1881,206992,4152,9.11
43,2368575,176676,98787,44696119,6948146,18,19538,29092,69321,6059461,1881,206992,4152,8.15
44,2426321,179808,98787,45522957,7141217,18,19538,29092,70983,6196454,1881,206992,4152,8.63
45,2480309,182958,98787,46367694,7255162,18,19538,29092,72618,6319314,1881,206992,4152,7.90
46,2536995,186091,98787,47202808,7444731,18,19538,29092,73873,6449062,1881,206992,4152,8.28
47,2589631,189227,98787,48047726,7544160,18,19538,29092,75607,6569638,1881,206992,4152,7.55
48,2648594,192370,98787,48880479,7724171,18,19538,29092,77085,6702906,1881,206992,4152,8.63
49,2703347,200672,98787,49726418,7860640,18,19538,29092,78662,6829495,1881,206992,4152,7.87
50,2768860,211658,98787,50549512,8049547,18,19538,29092,80082,6971059,1881,206992,4152,9.39
51,2821399,214802,98787,51397388,8232383,18,19538,29092,81635,7091074,1881,206992,4152,7.56
52,2881497,217800,98787,52229152,8372988,18,19538,29092,83192,7226491,1881,206992,4152,8.63
53,2938086,220934,98787,53064282,8561690,18,19538,29092,84891,7356463,1881,206992,4152,8.21
54,2994946,223929,98787,53548738,8720257,18,19538,29092,86300,7480254,1881,206992,4152,8.18
55,3053413,227174,98787,54740707,8902611,18,19538,29092,87707,7617033,1881,206992,4152,8.24
56,3113789,230311,98787,55568159,9069831,18,19538,29092,89248,7750913,1881,206992,4152,8.63
57,3165225,233347,98787,56418248,9228361,18,19538,29092,90892,7872150,1881,206992,4152,7.55
58,3226175,241630,98787,57251966,9417663,18,19538,29092,92116,8002544,1881,206992,4152,8.63
59,3279912,252104,98787,58103314,9580282,18,19538,29092,93669,8127902,1881,206992,4152,7.98
60,3295914,254926,98787,59035575,9698383,18,19538,29092,95218,8184869,1881,206992,4152,2.60
61,3366591,259958,98787,59842461,9881599,18,19538,29092,96706,8333585,1881,206992,4152,9.89
62,3385822,262975,98787,60769991,10005129,18,19538,29092,98135,8393478,1881,206992,4152,2.98
63,3503001,267531,98787,61457172,10280404,18,19538,29092,99479,8638610,1881,206992,4152,17.24
64,3509833,270752,98787,62417137,10375620,18,19538,29092,101168,8670254,1881,206992,4152,0.73
65,3620196,273878,98787,63128175,10634354,18,19538,29092,102353,8897708,1881,206992,4152,15.83
66,3667546,277118,98787,63994941,10801389,18,19538,29092,103796,9003603,1881,206992,4152,6.74
67,3706144,280009,98787,64877659,10933025,18,19538,29092,105281,9101133,1881,206992,4152,5.72
68,3790177,282572,98787,65647965,11145233,18,19538,29092,106769,9283231,1881,206992,4152,12.24
69,3833498,285790,98787,66515552,11256916,18,19538,29092,108235,9386276,1881,206992,4152,6.44
70,3905455,288779,98787,67312960,11481477,18,19538,29092,109361,9546245,1881,206992,4152,10.79
71,3909746,291999,98787,68276523,11573757,18,19538,29092,111017,9574556,1881,206992,4152,0.76
72,4004843,298039,98787,69027487,11805858,18,19538,29092,112422,9775182,1881,206992,4152,13.71
73,4005961,301272,98787,69997724,11893946,18,19538,29092,114216,9799621,1881,206992,4152,0.16
74,4083764,304716,98787,69836693,12073890,18,19538,29092,115610,9958545,1881,206992,4152,10.61
75,4188764,307496,98787,71514298,12340517,18,19538,29092,117026,10172060,1881,206992,4152,14.78
76,4256951,310714,98787,72328375,12519219,18,19538,29092,118509,10317397,1881,206992,4152,9.66
77,4286882,313865,98787,73233846,12655860,18,19538,29092,120022,10389878,1881,206992,4152,4.05
78,4374837,316425,98787,74000435,12869094,18,19538,29092,121198,10570359,1881,206992,4152,12.44
79,4385200,319215,98787,74947100,12978657,18,19538,29092,122852,10617650,1881,206992,4152,1.74
80,4438496,322523,98787,75803656,13128474,18,19538,29092,124559,10730590,1881,206992,4152,7.18
81,4532255,325466,98787,76546832,13388197,18,19538,29092,125880,10930904,1881,206992,4152,13.82
82,4595697,328680,98787,77362921,13567646,18,19538,29092,127179,11076595,1881,206992,4152,9.68
83,4647262,332085,98787,78217502,13752618,18,19538,29092,128528,11191449,1881,206992,4152,7.26
84,4690776,337561,98787,77780309,13915873,18,19538,29092,130067,11294767,1881,206992,4152,6.22
85,4749083,343671,98787,79932402,14081296,18,19538,29092,131672,11425615,1881,206992,4152,8.25
86,4819797,346801,98787,80730358,14299190,18,19538,29092,133095,11583988,1881,206992,4152,10.66
87,4891412,350028,98787,81531174,14484136,18,19538,29092,134660,11736223,1881,206992,4152,10.04
88,4952593,353260,98787,82359823,14677206,18,19538,29092,136265,11870237,1881,206992,4152,8.74
89,4993439,356390,98787,83230126,14812638,18,19538,29092,137884,11974108,1881,206992,4152,6.25
90,4995036,359224,98787,84200678,14900107,18,19538,29092,139872,11999261,1881,206992,4152,0.21
91,5089294,362539,98787,84958128,15124449,18,19538,29092,141243,12187489,1881,206992,4152,13.12
92,5149168,365450,98787,85783999,15297138,18,19538,29092,142818,12325748,1881,206992,4152,9.03
93,5154974,368777,98787,86748632,15364404,18,19538,29092,144387,12353255,1881,206992,4152,0.57
94,5275910,371892,98787,87434889,15664402,18,19538,29092,145434,12597388,1881,206992,4152,17.51
95,5312652,374519,98787,88322672,15792965,18,19538,29092,146905,12688487,1881,206992,4152,5.34
96,5404996,378017,98787,89079183,16053476,18,19538,29092,148299,12876271,1881,206992,4152,12.90
97,5429961,381213,98787,89992719,16186646,18,19538,29092,149769,12948010,1881,206992,4152,3.98
98,5523250,385257,98787,88998009,16410118,18,19538,29092,151308,13135512,1881,206992,4152,13.04
99,5557660,388074,98787,91642702,16562450,18,19538,29092,152643,13222826,1881,206992,4152,5.26
100,5607675,390838,98787,92496403,16717638,18,19538,29092,154507,13342903,1881,206992,4152,7.20
101,5680745,394169,98787,93289402,16941048,18,19538,29092,155898,13503482,1881,206992,4152,10.71
102,5741469,397579,98787,94128682,17103770,18,19538,29092,157326,13627613,1881,206992,4152,8.20
103,5774606,400297,98787,95016489,17258359,18,19538,29092,159220,13720032,1881,206992,4152,5.22
104,5851653,403502,98787,95817641,17449176,18,19538,29092,160763,13880573,1881,206992,4152,10.76
105,5905126,406915,98787,96668359,17628412,18,19538,29092,162398,13999768,1881,206992,4152,7.46
106,5979157,410236,98787,97464384,17822212,18,19538,29092,163889,14161986,1881,206992,4152,10.86
107,5980670,413632,98787,98436232,17917941,18,19538,29092,165506,14184558,1881,206992,4152,0.19
108,6095874,416933,98787,99132114,18187335,18,19538,29092,167052,14422495,1881,206992,4152,16.66
109,6127225,419841,98787,100034418,18337664,18,19538,29092,168400,14499788,1881,206992,4152,4.27
110,6193742,422872,98787,100846341,18513805,18,19538,29092,170019,14646967,1881,206992,4152,9.74
111,6195392,426188,98787,101815767,18612331,18,19538,29092,171864,14671964,1881,206992,4152,0.22
112,6256674,429700,98787,102642886,18809762,18,19538,29092,173535,14806339,1881,206992,4152,8.64
113,6377956,432415,98787,103324077,19091482,18,19538,29092,174662,15053294,1881,206992,4152,17.53
114,6429133,435792,98787,104174489,19275091,18,19538,29092,176066,15172318,1881,206992,4152,7.52
115,6430553,439116,98787,105146063,19336933,18,19538,29092,177891,15195692,1881,206992,4152,0.20
116,6557407,442436,98787,105816542,19651478,18,19538,29092,179223,15448844,1881,206992,4152,18.20
117,6579179,445412,98787,106741070,19725005,18,19538,29092,180881,15510584,1881,206992,4152,3.02
118,6675935,448713,98787,107488155,19985158,18,19538,29092,182233,15706673,1881,206992,4152,13.66
119,6723486,451971,98787,108343518,20139424,18,19538,29092,183640,15822882,1881,206992,4152,7.36
120,6724992,455289,98787,109314423,20232649,18,19538,29092,185505,15846625,1881,206992,4152,0.19
121,6833717,463827,98787,110024798,20498014,18,19538,29092,186903,16070872,1881,206992,4152,15.52
122,6876213,474422,98787,110902201,20661350,18,19538,29092,188398,16177520,1881,206992,4152,6.65
123,6903821,477751,98787,111811216,20796892,18,19538,29092,189960,16248617,1881,206992,4152,3.81
124,7015142,481154,98787,109872442,21057791,18,19538,29092,191271,16475863,1881,206992,4152,15.92
125,7016704,484373,98787,113493553,21151701,18,19538,29092,192735,16501483,1881,206992,4152,0.51
126,7126691,487842,98787,111485896,21405577,18,19538,29092,194301,16718844,1881,206992,4152,15.34
127,7179847,490240,98787,115051872,21595994,18,19538,29092,195917,16844564,1881,206992,4152,7.87
128,7245068,493449,98787,115866403,21748767,18,19538,29092,197318,16990138,1881,206992,4152,9.80
129,7286707,496071,98787,116739879,21903503,18,19538,29092,199075,17095040,1881,206992,4152,6.12
130,7347046,499367,98787,117571250,22073933,18,19538,29092,200511,17227172,1881,206992,4152,8.76
131,7348553,502148,98787,118542732,22168583,18,19538,29092,202269,17250865,1881,206992,4152,0.20
132,7469315,510691,98787,119217344,22472034,18,19538,29092,203697,17502788,1881,206992,4152,17.74
133,7472401,521332,98787,120193923,22543838,18,19538,29092,205356,17526415,1881,206992,4152,0.22
134,7578850,524627,98787,120907448,22828258,18,19538,29092,206703,17751018,1881,206992,4152,15.67
135,7615534,528036,98787,121798631,22950023,18,19538,29092,208289,17835478,1881,206992,4152,4.90
136,7671354,530631,98787,122635819,23087842,18,19538,29092,209759,17963338,1881,206992,4152,8.41
137,7681245,533956,98787,123590735,23199280,18,19538,29092,211126,17997844,1881,206992,4152,1.12
138,7821026,537253,98787,121127203,23538553,18,19538,29092,212332,18280224,1881,206992,4152,20.29
139,7825315,540465,98787,125185697,23613418,18,19538,29092,214231,18316226,1881,206992,4152,0.95
140,7909755,543866,98787,122788413,23848343,18,19538,29092,215550,18488164,1881,206992,4152,11.85
141,7969502,546964,98787,126789637,24026918,18,19538,29092,217040,18629757,1881,206992,4152,9.16
142,8038764,550658,98787,127603576,24235763,18,19538,29092,218549,18776005,1881,206992,4152,9.49
143,8104000,558589,98787,128424566,24425507,18,19538,29092,219852,18921778,1881,206992,4152,9.45
144,8164886,569165,98787,129262741,24615080,18,19538,29092,221321,19054730,1881,206992,4152,8.63
145,8198134,574850,98787,130155368,24759034,18,19538,29092,222949,19141451,1881,206992,4152,4.94
146,8266716,585576,98787,130961949,24941919,18,19538,29092,224529,19295825,1881,206992,4152,9.90
147,8341469,588590,98787,131770143,25151202,18,19538,29092,226009,19446149,1881,206992,4152,9.98
148,8381130,591996,98787,132640666,25289630,18,19538,29092,227696,19550661,1881,206992,4152,6.24
149,8435593,594785,98787,130015485,25478727,18,19538,29092,229421,19676939,1881,206992,4152,7.88
150,8513149,597996,98787,134270095,25674475,18,19538,29092,230985,19837656,1881,206992,4152,10.70
151,8567548,601479,98787,135101710,25865643,18,19538,29092,232681,19970645,1881,206992,4152,8.34
152,8620101,604168,98787,135946453,26024625,18,19538,29092,234288,20095687,1881,206992,4152,7.79
153,8677834,607579,98787,136787392,26186416,18,19538,29092,235479,20219980,1881,206992,4152,8.37
154,8739433,615694,98787,137623122,26374450,18,19538,29092,237093,20355615,1881,206992,4152,8.27
155,8790966,623066,98787,138478708,26512488,18,19538,29092,238783,20478751,1881,206992,4152,8.09
156,8850447,626445,98787,139308852,26681138,18,19538,29092,240477,20613414,1881,206992,4152,8.63
157,8886516,629835,98787,140192522,26809673,18,19538,29092,242098,20703886,1881,206992,4152,5.46
158,8964621,632920,98787,137285367,27037784,18,19538,29092,243567,20870948,1881,206992,4152,10.99
159,9023959,636121,98787,138091827,27203410,18,19538,29092,245109,20999064,1881,206992,4152,8.37
160,9082960,639317,98787,142654493,27358822,18,19538,29092,246744,21132623,1881,206992,4152,8.63
161,9134362,642692,98787,143496911,27515886,18,19538,29092,248385,21254249,1881,206992,4152,7.74
162,9192808,645295,98787,144324834,27704915,18,19538,29092,250102,21391703,1881,206992,4152,8.44
163,9247726,648718,98787,141386588,27838067,18,19538,29092,251798,21518122,1881,206992,4152,8.06
164,9301518,651666,98787,146003696,28028590,18,19538,29092,253493,21645486,1881,206992,4152,7.98
165,9365064,659660,98787,146833058,28180190,18,19538,29092,254928,21777964,1881,206992,4152,8.78
166,9416758,670111,98787,147695316,28357530,18,19538,29092,256504,21898640,1881,206992,4152,7.55
167,9478025,673511,98787,148518039,28558209,18,19538,29092,257947,22037267,1881,206992,4152,8.88
168,9535387,676319,98787,149352018,28720940,18,19538,29092,259456,22169268,1881,206992,4152,8.38
169,9572413,679942,98787,150233434,28879202,18,19538,29092,260991,22263566,1881,206992,4152,5.54
170,9612960,682641,98787,151109232,29016094,18,19538,29092,262514,22363733,1881,206992,4152,6.04
171,9614662,686044,98787,152078474,29106637,18,19538,29092,264242,22387146,1881,206992,4152,0.25
172,9679545,689687,98787,152898338,29283217,18,19538,29092,265754,22529457,1881,206992,4152,9.26
173,9762012,692420,98787,153684695,29517281,18,19538,29092,267062,22696582,1881,206992,4152,11.57
174,9878459,695913,98787,154378707,29788753,18,19538,29092,268561,22934779,1881,206992,4152,16.83
175,9937511,699405,98787,155205153,29987401,18,19538,29092,270187,23070768,1881,206992,4152,8.69
176,9949134,702806,98787,156149754,30071000,18,19538,29092,271810,23115493,1881,206992,4152,2.01
177,9966796,706216,98787,157080674,30198964,18,19538,29092,273472,23168357,1881,206992,4152,2.50
178,9969096,709614,98787,158042216,30268046,18,19538,29092,275276,23199550,1881,206992,4152,0.63
179,10074403,712889,98787,158766183,30552541,18,19538,29092,276851,23414612,1881,206992,4152,14.79
