period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
31,1129036,170760,17717017,17739716,19,19466,24040,44154,4579895,1837,290608,4120,8.47,98598
32,1169422,174427,30946180,18366800,19,19466,24040,45302,4714162,1837,290608,4120,8.45,98598
33,1208506,177032,31784385,18999932,19,19466,24040,46331,4848552,1837,290608,4120,8.52,98598
34,1231773,192538,32699874,19453268,19,19466,24040,47810,4941172,1837,290608,4120,5.31,98598
35,1262359,195568,19473395,20012159,19,19466,24040,49087,5046519,1837,290608,4120,6.38,98598
36,1319407,200377,19655774,20865489,19,19466,24040,50342,5228926,1837,290608,4120,12.33,98598
37,1363129,203210,20001780,21508648,19,19466,24040,51353,5359072,1837,290608,4120,9.02,98598
38,1382517,206768,36182482,21928815,19,19466,24040,53226,5440602,1837,290608,4120,4.19,98598
39,1434036,209892,20849911,22694161,19,19466,24040,54293,5610110,1837,290608,4120,11.43,98598
40,1479479,213615,37788972,23417758,19,19466,24040,55369,5767779,1837,290608,4120,10.16,98598
41,1519769,229628,38649738,24035024,19,19466,24040,56654,5896088,1837,290608,4120,8.10,98598
42,1552657,232599,39500548,24601973,19,19466,24040,57925,6018960,1837,290608,4120,7.32,98598
43,1600301,235705,40307060,25317381,19,19466,24040,59153,6174216,1837,290608,4120,9.97,98598
44,1640905,250656,22620284,25932719,19,19466,24040,60421,6307832,1837,290608,4120,8.39,98598
45,1678146,254468,23019253,26533473,19,19466,24040,61653,6437444,1837,290608,4120,7.99,98598
46,1716874,257871,42833411,27186125,19,19466,24040,62764,6570624,1837,290608,4120,8.48,98598
47,1756433,269236,23736363,27813383,19,19466,24040,63893,6707436,1837,290608,4120,8.59,98598
48,1793452,272738,24143413,28404137,19,19466,24040,65069,6833923,1837,290608,4120,7.84,98598
49,1832654,276281,45366422,29025706,19,19466,24040,66350,6967317,1837,290608,4120,8.41,98598
50,1869451,283346,24923128,29621522,19,19466,24040,67572,7096446,1837,290608,4120,7.98,98598
51,1908752,287065,25286201,30262272,19,19466,24040,68602,7232549,1837,290608,4120,8.84,98598
52,1948460,290630,47895566,30872081,19,19466,24040,69862,7362106,1837,290608,4120,8.01,98598
53,1982899,297234,26117398,31419491,19,19466,24040,71256,7484803,1837,290608,4120,7.53,98598
54,2027199,301131,26436845,32099562,19,19466,24040,72356,7629285,1837,290608,4120,9.56,98598
55,2065891,305372,26833934,32697686,19,19466,24040,73534,7758846,1837,290608,4120,7.86,98598
56,2105010,311037,51275681,33326435,19,19466,24040,74622,7893941,1837,290608,4120,8.49,98598
57,2144108,314648,27587537,33938769,19,19466,24040,75895,8028406,1837,290608,4120,8.24,98598
58,2168307,319424,53017045,34422307,19,19466,24040,77232,8116996,1837,290608,4120,4.81,98598
59,2191481,327109,53914370,34805466,19,19466,24040,78766,8205757,1837,290608,4120,4.73,98598
60,2246874,330697,28904166,35625074,19,19466,24040,79923,8385768,1837,290608,4120,11.90,98598
61,2299652,338716,29095687,36426711,19,19466,24040,81054,8559059,1837,290608,4120,11.90,98598
62,2326947,349824,56401867,36907049,19,19466,24040,82552,8656187,1837,290608,4120,5.74,98598
63,2333059,352945,30393532,37159815,19,19466,24040,83947,8690767,1837,290608,4120,1.17,98598
64,2395503,361099,30495025,38043147,19,19466,24040,84948,8892930,1837,290608,4120,13.50,98598
65,2455407,371956,30636626,38931456,19,19466,24040,86177,9091766,1837,290608,4120,13.54,98598
66,2472293,375158,59845555,39317115,19,19466,24040,87598,9161839,1837,290608,4120,3.54,98598
67,2482717,377987,60791293,39642074,19,19466,24040,89199,9207835,1837,290608,4120,1.84,98598
68,2546232,381586,32017569,40551512,19,19466,24040,90410,9415799,1837,290608,4120,14.18,98598
69,2608806,384601,62298824,41445910,19,19466,24040,91581,9618979,1837,290608,4120,13.76,98598
70,2646579,392761,32502370,42089620,19,19466,24040,92753,9752930,1837,290608,4120,8.28,98598
71,2676911,398153,64037863,42620542,19,19466,24040,94057,9863505,1837,290608,4120,6.57,98598
72,2678516,401215,65012368,42822444,19,19466,24040,95588,9886664,1837,290608,4120,0.20,98598
73,2724839,417702,34068073,43569313,19,19466,24040,96979,10044071,1837,290608,4120,10.18,98598
74,2788468,421056,34166717,44467727,19,19466,24040,98129,10249068,1837,290608,4120,13.92,98598
75,2833377,425402,34463677,45167984,19,19466,24040,99365,10401482,1837,290608,4120,10.06,98598
76,2836491,432650,68442068,45437087,19,19466,24040,101001,10431911,1837,290608,4120,0.64,98598
77,2838089,435761,69415089,45643290,19,19466,24040,102514,10455896,1837,290608,4120,0.22,98598
78,2859342,438571,70319244,46080036,19,19466,24040,104067,10537798,1837,290608,4120,4.17,98598
79,2921205,451846,36706234,46987691,19,19466,24040,105206,10742675,1837,290608,4120,14.11,98598
80,2980702,455174,36848752,47838137,19,19466,24040,106309,10932117,1837,290608,4120,13.01,98598
81,3041937,459067,36932138,48753859,19,19466,24040,107487,11133936,1837,290608,4120,13.70,98598
82,3105802,462344,73385500,49637504,19,19466,24040,108461,11333465,1837,290608,4120,13.83,98598
83,3145745,466033,37410519,50261932,19,19466,24040,109663,11472131,1837,290608,4120,8.51,98598
84,3182007,469503,75070143,50887828,19,19466,24040,110739,11602698,1837,290608,4120,8.12,98598
85,3222055,485544,38169922,51531311,19,19466,24040,111835,11737331,1837,290608,4120,8.69,98598
86,3262725,489288,76779172,52163275,19,19466,24040,113123,11866007,1837,290608,4120,8.18,98598
87,3303095,503446,77637308,52804504,19,19466,24040,114297,12006646,1837,290608,4120,8.65,98598
88,3343579,506553,78470427,53406287,19,19466,24040,115554,12144518,1837,290608,4120,8.65,98598
89,3379889,509770,79319430,54010711,19,19466,24040,116623,12270988,1837,290608,4120,8.00,98598
90,3419577,526008,40080616,54669932,19,19466,24040,117758,12405400,1837,290608,4120,8.80,98598
91,3459496,529209,81030820,55278731,19,19466,24040,119242,12536712,1837,290608,4120,8.07,98598
92,3497763,532340,81872594,55926902,19,19466,24040,120372,12668265,1837,290608,4120,8.28,98598
93,3531312,535711,82730842,56509201,19,19466,24040,121539,12791228,1837,290608,4120,7.65,98598
94,3532938,538833,83705269,56716314,19,19466,24040,123221,12813548,1837,290608,4120,0.20,98598
95,3566794,542218,84556514,57324371,19,19466,24040,124585,12937803,1837,290608,4120,7.53,98598
96,3631457,556483,42494599,58230595,19,19466,24040,125696,13140370,1837,290608,4120,13.94,98598
97,3680749,559759,86115227,58995340,19,19466,24040,127041,13308941,1837,290608,4120,11.14,98598
98,3682365,563149,87086017,59208615,19,19466,24040,128652,13334674,1837,290608,4120,0.21,98598
99,3719745,567015,43874805,59840954,19,19466,24040,129996,13463422,1837,290608,4120,7.92,98598
100,3782520,570240,43971820,60739258,19,19466,24040,131176,13665466,1837,290608,4120,13.87,98598
101,3838960,573834,89468802,61578991,19,19466,24040,132110,13847376,1837,290608,4120,12.19,98598
102,3861500,587482,90378784,62010926,19,19466,24040,133514,13935163,1837,290608,4120,5.00,98598
103,3863325,590794,91347951,62260978,19,19466,24040,135279,13962514,1837,290608,4120,0.24,98598
104,3875222,594083,92282915,62566906,19,19466,24040,137130,14016787,1837,290608,4120,2.03,98598
105,3941754,605972,46250798,63509427,19,19466,24040,138235,14231976,1837,290608,4120,14.66,98598
106,4007846,609379,46338294,64407477,19,19466,24040,139402,14442438,1837,290608,4120,14.44,98598
107,4074437,612973,46424155,65339212,19,19466,24040,140613,14657297,1837,290608,4120,14.63,98598
108,4111810,616084,46877437,65885207,19,19466,24040,141663,14779741,1837,290608,4120,7.87,98598
109,4146757,619321,96291933,66442472,19,19466,24040,142954,14903850,1837,290608,4120,7.55,98598
110,4191787,622438,47672811,67086800,19,19466,24040,144145,15048242,1837,290608,4120,9.33,98598
111,4229579,626255,48081041,67681257,19,19466,24040,145237,15178493,1837,290608,4120,8.15,98598
112,4269558,629708,98816009,68279963,19,19466,24040,146362,15309056,1837,290608,4120,8.31,98598
113,4308533,646241,48874931,68890185,19,19466,24040,147470,15444571,1837,290608,4120,8.57,98598
114,4347114,649605,100498796,69492001,19,19466,24040,148450,15575957,1837,290608,4120,8.34,98598
115,4352320,652759,101456118,69771509,19,19466,24040,150221,15620518,1837,290608,4120,1.31,98598
116,4375546,666913,50591679,70189735,19,19466,24040,151674,15704025,1837,290608,4120,4.78,98598
117,4441190,670639,50680211,71095123,19,19466,24040,152747,15912369,1837,290608,4120,14.55,98598
118,4499109,673939,103875066,71919699,19,19466,24040,153951,16102812,1837,290608,4120,12.81,98598
119,4523060,689623,104788663,72365556,19,19466,24040,155233,16193627,1837,290608,4120,5.25,98598
120,4552441,693040,51936854,72849003,19,19466,24040,156767,16294779,1837,290608,4120,6.03,98598
121,4615437,696881,52048090,73756559,19,19466,24040,157869,16498434,1837,290608,4120,13.89,98598
122,4654998,701488,107300305,74359157,19,19466,24040,158921,16628205,1837,290608,4120,8.40,98598
123,4660357,704596,108264943,74597513,19,19466,24040,160722,16670852,1837,290608,4120,1.25,98598
124,4692625,720935,109141523,75136659,19,19466,24040,162239,16781519,1837,290608,4120,6.67,98598
125,4753974,724558,53805315,76024288,19,19466,24040,163388,16991256,1837,290608,4120,14.11,98598
126,4803829,727992,110730092,76783865,19,19466,24040,164711,17158580,1837,290608,4120,10.89,98598
127,4805433,731362,111703409,76979128,19,19466,24040,166214,17182014,1837,290608,4120,0.21,98598
128,4856308,734749,112495610,77732249,19,19466,24040,167561,17353500,1837,290608,4120,11.19,98598
129,4922560,748776,113266517,78637090,19,19466,24040,168746,17559767,1837,290608,4120,14.39,98598
130,4961044,751782,55611844,79250178,19,19466,24040,169774,17694366,1837,290608,4120,8.65,98598
131,5000882,754932,114954334,79822398,19,19466,24040,170847,17817178,1837,290608,4120,7.82,98598
132,5040032,757534,115796213,80449348,19,19466,24040,171949,17948866,1837,290608,4120,8.41,98598
133,5078931,764652,56778613,81062015,19,19466,24040,173129,18081474,1837,290608,4120,8.65,98598
134,5115771,768236,57199464,81631028,19,19466,24040,174255,18207674,1837,290608,4120,7.84,98598
135,5155411,771260,57594191,82259485,19,19466,24040,175381,18339063,1837,290608,4120,8.36,98598
136,5196697,774425,119205230,82875705,19,19466,24040,176365,18472947,1837,290608,4120,8.60,98598
137,5235241,778113,58358256,83483930,19,19466,24040,177356,18604743,1837,290608,4120,8.57,98598
138,5272100,781837,58757677,84080690,19,19466,24040,178454,18726382,1837,290608,4120,7.81,98598
139,5289309,785423,121837778,84462331,19,19466,24040,180018,18798790,1837,290608,4120,3.73,98598
140,5290928,788159,122812376,84663850,19,19466,24040,181553,18821067,1837,290608,4120,0.21,98598
141,5292524,791540,123782605,84895045,19,19466,24040,183229,18847316,1837,290608,4120,0.22,98598
142,5353932,803709,61128450,85732184,19,19466,24040,184294,19043155,1837,290608,4120,13.16,98598
143,5417131,807414,61234558,86620975,19,19466,24040,185434,19248655,1837,290608,4120,14.10,98598
144,5480958,812619,126060899,87524992,19,19466,24040,186589,19455409,1837,290608,4120,13.94,98598
145,5541664,824737,126835791,88373202,19,19466,24040,187680,19648140,1837,290608,4120,13.16,98598
146,5568801,827707,127709215,88870218,19,19466,24040,189004,19754000,1837,290608,4120,6.26,98598
147,5585482,836257,62604129,89247582,19,19466,24040,190747,19827899,1837,290608,4120,3.51,98598
148,5651330,847130,62691120,90177045,19,19466,24040,191911,20038873,1837,290608,4120,14.73,98598
149,5696214,850268,130223818,90808959,19,19466,24040,193115,20182657,1837,290608,4120,9.28,98598
150,5720096,866697,131138601,91284916,19,19466,24040,194589,20275156,1837,290608,4120,5.42,98598
151,5745052,870062,64164484,91735561,19,19466,24040,196010,20367302,1837,290608,4120,5.30,98598
152,5806308,873989,132784165,92646710,19,19466,24040,197129,20577554,1837,290608,4120,14.14,98598
153,5842837,888612,133643329,93204802,19,19466,24040,198417,20705573,1837,290608,4120,7.82,98598
154,5844420,891980,134616241,93401318,19,19466,24040,199978,20729390,1837,290608,4120,0.20,98598
155,5885040,895469,135447127,94040583,19,19466,24040,201314,20867133,1837,290608,4120,8.72,98598
156,5950821,909161,65972247,94935972,19,19466,24040,202479,21075043,1837,290608,4120,14.27,98598
157,5989798,912478,137038472,95556804,19,19466,24040,203799,21212962,1837,290608,4120,8.63,98598
158,6000748,915747,67023735,95892004,19,19466,24040,205301,21263198,1837,290608,4120,2.20,98598
159,6066404,919751,67126470,96770327,19,19466,24040,206421,21468156,1837,290608,4120,13.92,98598
160,6116613,923155,67384020,97509299,19,19466,24040,207522,21637126,1837,290608,4120,11.09,98598
161,6133741,926648,140450170,97877190,19,19466,24040,209086,21708867,1837,290608,4120,3.57,98598
162,6179378,938880,68347778,98544184,19,19466,24040,210251,21859098,1837,290608,4120,9.66,98598
163,6232970,943140,68593352,99305480,19,19466,24040,211324,22031906,1837,290608,4120,11.53,98598
164,6267772,946422,69034307,99875684,19,19466,24040,212539,22156680,1837,290608,4120,7.70,98598
165,6271560,950024,143902950,100096346,19,19466,24040,214328,22190221,1837,290608,4120,0.69,98598
166,6323032,956314,70087489,100821475,19,19466,24040,215457,22355326,1837,290608,4120,10.90,98598
167,6384349,959708,70194792,101708386,19,19466,24040,216650,22555427,1837,290608,4120,13.68,98598
168,6416801,966812,146324115,102244987,19,19466,24040,218067,22671776,1837,290608,4120,7.02,98598
169,6418200,970175,147293739,102441013,19,19466,24040,219840,22698756,1837,290608,4120,0.20,98598
170,6465215,981096,71740759,103163214,19,19466,24040,221103,22857771,1837,290608,4120,10.30,98598
171,6529786,988061,71841023,104070296,19,19466,24040,222236,23067842,1837,290608,4120,14.51,98598
172,6579073,991701,149669964,104767645,19,19466,24040,223437,23224771,1837,290608,4120,10.21,98598
173,6619186,1008103,72532056,105398527,19,19466,24040,224703,23359297,1837,290608,4120,8.55,98598
174,6658193,1013256,151367894,105999245,19,19466,24040,225805,23491394,1837,290608,4120,8.33,98598
175,6696672,1016344,152212874,106579357,19,19466,24040,226918,23616935,1837,290608,4120,7.97,98598
176,6737806,1027939,73745107,107188435,19,19466,24040,228178,23757953,1837,290608,4120,8.59,98598
177,6778306,1031695,153892165,107811698,19,19466,24040,229403,23896017,1837,290608,4120,8.69,98598
178,6817232,1034462,74507213,108449810,19,19466,24040,230556,24028699,1837,290608,4120,8.48,98598
