period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
40,2706111,289771,11186533,32535194,18,19452,24554,54107,8946588,1837,290608,4152,15.33,100366
41,2777568,297234,33725319,33398440,18,19452,24554,55410,9162939,1837,290608,4152,15.43,100366
42,2850944,309358,11424886,34290721,18,19452,24554,56644,9394387,1837,290608,4152,16.23,100366
43,2922003,319912,11567232,35165398,18,19452,24554,57881,9619125,1837,290608,4152,15.36,100366
44,2993469,328432,11688219,36054543,18,19452,24554,59296,9845320,1837,290608,4152,15.89,100366
45,3064023,334909,11779221,36956932,18,19452,24554,60479,10073225,1837,290608,4152,16.25,100366
46,3137171,344391,11886338,37852544,18,19452,24554,61740,10299601,1837,290608,4152,16.17,100366
47,3210052,351218,38107497,38753812,18,19452,24554,63081,10530619,1837,290608,4152,16.35,100366
48,3284621,370393,12070353,39684869,18,19452,24554,64418,10768483,1837,290608,4152,16.62,100366
49,3357705,380354,12179665,40585377,18,19452,24554,65655,11007486,1837,290608,4152,16.52,100366
50,3432194,391141,12272641,41486215,18,19452,24554,66851,11242430,1837,290608,4152,16.28,100366
51,3502741,402000,12406094,42374665,18,19452,24554,68227,11467506,1837,290608,4152,15.80,100366
52,3574462,408378,12519342,43258287,18,19452,24554,69535,11695917,1837,290608,4152,15.82,100366
53,3645620,414368,42494971,44143464,18,19452,24554,70801,11929087,1837,290608,4152,16.15,100366
54,3713923,429619,12770727,45027532,18,19452,24554,72145,12156091,1837,290608,4152,15.57,100366
55,3780626,435822,12917848,45875644,18,19452,24554,73480,12377049,1837,290608,4152,14.97,100366
56,3856193,443907,13012658,46773404,18,19452,24554,74646,12613152,1837,290608,4152,16.19,100366
57,3924264,454783,45442691,47630630,18,19452,24554,76004,12839085,1837,290608,4152,15.50,100366
58,3994767,466511,13292942,48517397,18,19452,24554,77270,13063346,1837,290608,4152,15.81,100366
59,4070522,469845,13384552,49417251,18,19452,24554,78563,13294937,1837,290608,4152,16.33,100366
60,4144358,478247,13488824,50306734,18,19452,24554,79815,13529770,1837,290608,4152,16.21,100366
61,4218956,486324,13586775,51219346,18,19452,24554,81116,13772932,1837,290608,4152,16.75,100366
62,4291632,490514,13690633,52114252,18,19452,24554,82382,14008985,1837,290608,4152,16.34,100366
63,4362605,496676,13806294,53003798,18,19452,24554,83662,14239250,1837,290608,4152,16.00,100366
64,4438204,507700,50521742,53911767,18,19452,24554,84916,14476441,1837,290608,4152,16.51,100366
65,4510525,521159,14000572,54837795,18,19452,24554,86229,14713702,1837,290608,4152,16.52,100366
66,4583206,528881,14089229,55744810,18,19452,24554,87464,14944779,1837,290608,4152,16.26,100366
67,4647714,539851,14296929,56530160,18,19452,24554,88651,15147419,1837,290608,4152,14.09,100366
68,4720158,550908,14415494,57431744,18,19452,24554,89973,15374424,1837,290608,4152,16.18,100366
69,4793409,561285,14531565,58315750,18,19452,24554,91301,15601635,1837,290608,4152,15.99,100366
70,4866910,570378,14622017,59229319,18,19452,24554,92564,15834670,1837,290608,4152,16.43,100366
71,4941130,576056,55670148,60132562,18,19452,24554,93931,16070405,1837,290608,4152,16.41,100366
72,5012752,591145,14828428,61026958,18,19452,24554,95188,16299733,1837,290608,4152,15.92,100366
73,5088089,599210,57108232,61952323,18,19452,24554,96437,16537837,1837,290608,4152,16.69,100366
74,5161876,613904,14981228,62892008,18,19452,24554,97675,16777975,1837,290608,4152,16.90,100366
75,5233864,620949,58552236,63794675,18,19452,24554,98948,17010369,1837,290608,4152,16.24,100366
76,5307876,637412,15167992,64710662,18,19452,24554,100210,17241300,1837,290608,4152,16.32,100366
77,5381120,646436,15260881,65619140,18,19452,24554,101483,17481083,1837,290608,4152,16.51,100366
78,5452298,653908,60727353,66506327,18,19452,24554,102748,17711826,1837,290608,4152,15.93,100366
79,5524888,668454,61458765,67412665,18,19452,24554,103989,17944063,1837,290608,4152,16.17,100366
80,5598360,676073,62172438,68316802,18,19452,24554,105307,18182608,1837,290608,4152,16.54,100366
81,5668869,690244,15713490,69190608,18,19452,24554,106544,18405708,1837,290608,4152,15.62,100366
82,5741436,701508,15820414,70083751,18,19452,24554,107828,18634811,1837,290608,4152,16.08,100366
83,5813254,709805,15911689,70992164,18,19452,24554,109068,18868607,1837,290608,4152,16.32,100366
84,5888599,717006,65071995,71914245,18,19452,24554,110338,19106685,1837,290608,4152,16.76,100366
85,5961482,733210,16109642,72795844,18,19452,24554,111590,19338969,1837,290608,4152,15.98,100366
86,6033289,736732,66542394,73704906,18,19452,24554,112866,19569991,1837,290608,4152,15.92,100366
87,6106333,750955,16327993,74611216,18,19452,24554,114131,19802094,1837,290608,4152,16.37,100366
88,6178547,757628,16424914,75505741,18,19452,24554,115366,20038408,1837,290608,4152,16.30,100366
89,6253693,765854,16513973,76404456,18,19452,24554,116730,20281852,1837,290608,4152,16.80,100366
90,6326387,773814,69422656,77299753,18,19452,24554,118003,20516375,1837,290608,4152,16.16,100366
91,6402352,790879,16712337,78224778,18,19452,24554,119377,20760473,1837,290608,4152,17.10,100366
92,6473422,796694,70860331,79120019,18,19452,24554,120624,20996802,1837,290608,4152,16.30,100366
93,6544791,816773,16944453,80010474,18,19452,24554,121901,21228947,1837,290608,4152,15.83,100366
94,6617950,823880,17033114,80925809,18,19452,24554,123176,21463760,1837,290608,4152,16.60,100366
95,6688038,832588,17149311,81797575,18,19452,24554,124432,21692487,1837,290608,4152,15.50,100366
96,6761399,842771,17224907,82734940,18,19452,24554,125676,21929111,1837,290608,4152,16.62,100366
97,6835301,850288,17313437,83637583,18,19452,24554,126925,22166246,1837,290608,4152,16.34,100366
98,6904771,853672,17423329,84547251,18,19452,24554,128234,22396642,1837,290608,4152,15.82,100366
99,6975263,860558,17539002,85418832,18,19452,24554,129554,22625611,1837,290608,4152,15.87,100366
100,7044897,863879,17635094,86341268,18,19452,24554,130895,22860147,1837,290608,4152,15.99,100366
101,7116249,868609,77448052,87243093,18,19452,24554,132109,23092066,1837,290608,4152,16.13,100366
102,7186620,883554,78170636,88145328,18,19452,24554,133466,23325377,1837,290608,4152,16.05,100366
103,7258639,898776,78886305,89064011,18,19452,24554,134741,23563289,1837,290608,4152,16.56,100366
104,7329821,917861,18038871,89944816,18,19452,24554,136057,23788116,1837,290608,4152,15.67,100366
105,7406546,925450,80344380,90815447,18,19452,24554,137374,24010444,1837,290608,4152,15.95,100366
106,7477046,931600,81084441,91685227,18,19452,24554,138611,24235750,1837,290608,4152,15.75,100366
107,7551531,941582,18470361,92526420,18,19452,24554,139887,24453947,1837,290608,4152,15.63,100366
108,7626110,944969,18560330,93438022,18,19452,24554,141136,24689616,1837,290608,4152,16.74,100366
109,7702543,958884,18637123,94389742,18,19452,24554,142408,24939685,1837,290608,4152,17.42,100366
110,7775479,964929,18752802,95272598,18,19452,24554,143581,25175899,1837,290608,4152,16.31,100366
111,7851935,973512,18829661,96195178,18,19452,24554,144692,25419575,1837,290608,4152,17.08,100366
112,7927469,979722,18924694,97102395,18,19452,24554,145837,25664567,1837,290608,4152,16.78,100366
113,8001265,986614,86130226,98003156,18,19452,24554,146996,25905429,1837,290608,4152,16.65,100366
114,8076405,999295,19125420,98919801,18,19452,24554,148168,26146396,1837,290608,4152,16.92,100366
115,8148950,1007081,19236255,99807396,18,19452,24554,149314,26379670,1837,290608,4152,16.40,100366
116,8223508,1014542,88289998,100702334,18,19452,24554,150451,26617310,1837,290608,4152,16.38,100366
117,8296402,1028045,19464122,101590873,18,19452,24554,151635,26856860,1837,290608,4152,16.40,100366
118,8369668,1035821,19561588,102494268,18,19452,24554,152902,27094344,1837,290608,4152,16.71,100366
119,8445373,1044408,19655594,103386964,18,19452,24554,154199,27333697,1837,290608,4152,16.73,100366
120,8519603,1047628,19739047,104307725,18,19452,24554,155458,27574603,1837,290608,4152,17.01,100366
121,8592292,1051071,19849762,105201478,18,19452,24554,156626,27815068,1837,290608,4152,16.47,100366
122,8666521,1059179,19971361,106096024,18,19452,24554,157779,28054716,1837,290608,4152,16.41,100366
123,8742027,1069116,20077505,106992338,18,19452,24554,158910,28298191,1837,290608,4152,16.63,100366
124,8817808,1078008,20166725,107905806,18,19452,24554,160072,28540983,1837,290608,4152,16.81,100366
125,8892432,1082175,20273125,108794120,18,19452,24554,161253,28780269,1837,290608,4152,16.52,100366
126,8961783,1086089,20458922,109612541,18,19452,24554,162413,28994042,1837,290608,4152,14.76,100366
127,9033358,1091966,20655805,110412251,18,19452,24554,163732,29199599,1837,290608,4152,14.84,100366
128,9109915,1095203,20791625,111282903,18,19452,24554,165022,29419677,1837,290608,4152,16.06,100366
129,9188951,1099028,20872354,112208551,18,19452,24554,166396,29657590,1837,290608,4152,17.22,100366
130,9259075,1102090,21096407,112987856,18,19452,24554,167648,29853461,1837,290608,4152,14.21,100366
131,9334727,1106007,21318776,113764177,18,19452,24554,168827,30054386,1837,290608,4152,14.32,100366
132,9411925,1109302,21467300,114606165,18,19452,24554,170093,30271582,1837,290608,4152,15.96,100366
133,9485139,1112675,100722985,115409889,18,19452,24554,171420,30482437,1837,290608,4152,15.04,100366
134,9554202,1118616,21925414,116145804,18,19452,24554,172729,30675078,1837,290608,4152,13.61,100366
135,9625929,1121732,22139964,116917905,18,19452,24554,173962,30875671,1837,290608,4152,14.64,100366
136,9700389,1125474,102962335,117704854,18,19452,24554,175153,31079840,1837,290608,4152,14.72,100366
137,9775249,1128587,22498326,118539233,18,19452,24554,176416,31299782,1837,290608,4152,15.91,100366
138,9858021,1133152,22593235,119434410,18,19452,24554,177653,31532614,1837,290608,4152,17.05,100366
139,9936225,1136865,105105295,120326049,18,19452,24554,178921,31769869,1837,290608,4152,17.11,100366
140,10012375,1140504,22798263,121224920,18,19452,24554,180282,32014920,1837,290608,4152,17.15,100366
141,10088133,1145733,22910165,122104557,18,19452,24554,181508,32247353,1837,290608,4152,16.62,100366
142,10160450,1151026,23055376,122952935,18,19452,24554,182619,32481166,1837,290608,4152,16.08,100366
143,10237360,1154116,23140544,123855882,18,19452,24554,183834,32723861,1837,290608,4152,17.14,100366
144,10312365,1157662,23242177,124747661,18,19452,24554,185263,32969459,1837,290608,4152,17.01,100366
145,10388610,1163899,23373112,125630099,18,19452,24554,186664,33202143,1837,290608,4152,16.51,100366
146,10460830,1167485,23506134,126491035,18,19452,24554,187941,33436279,1837,290608,4152,16.47,100366
147,10537504,1174249,23649403,127344321,18,19452,24554,189198,33665045,1837,290608,4152,16.18,100366
148,10610907,1181542,23795977,128198882,18,19452,24554,190504,33898975,1837,290608,4152,16.35,100366
149,10686376,1184944,23940875,129051915,18,19452,24554,191810,34127044,1837,290608,4152,16.29,100366
150,10763639,1188561,24097709,129890114,18,19452,24554,193125,34347189,1837,290608,4152,15.89,100366
151,10844721,1191472,113692248,130816457,18,19452,24554,194384,34590045,1837,290608,4152,17.76,100366
152,10920236,1194178,24283109,131688084,18,19452,24554,195655,34822018,1837,290608,4152,16.74,100366
153,10999279,1201597,24386155,132584641,18,19452,24554,196988,35061004,1837,290608,4152,17.05,100366
154,11076804,1205187,24477078,133487792,18,19452,24554,198252,35299350,1837,290608,4152,17.26,100366
155,11154904,1208789,116517095,134410460,18,19452,24554,199539,35546075,1837,290608,4152,17.64,100366
156,11228653,1218284,24711383,135245732,18,19452,24554,200862,35768851,1837,290608,4152,15.95,100366
157,11303924,1221112,24828647,136112299,18,19452,24554,202215,36009878,1837,290608,4152,16.65,100366
158,11376414,1225117,25017929,136924060,18,19452,24554,203547,36230466,1837,290608,4152,15.45,100366
159,11452815,1230266,25185735,137754589,18,19452,24554,204819,36446504,1837,290608,4152,15.84,100366
160,11530391,1233943,25283484,138656680,18,19452,24554,206062,36690600,1837,290608,4152,17.33,100366
161,11606975,1237429,120828005,139581744,18,19452,24554,207280,36935898,1837,290608,4152,17.69,100366
162,11686144,1240622,25424780,140494610,18,19452,24554,208505,37186080,1837,290608,4152,17.59,100366
163,11761632,1244332,25545659,141368381,18,19452,24554,209823,37428163,1837,290608,4152,16.73,100366
164,11823551,1247505,123024117,142012773,18,19452,24554,210994,37598012,1837,290608,4152,11.96,100366
165,11889868,1251230,26216435,142691842,18,19452,24554,212108,37776508,1837,290608,4152,12.81,100366
166,11968503,1254740,26304947,143606470,18,19452,24554,213361,38017830,1837,290608,4152,17.49,100366
167,12047343,1259488,26388224,144524634,18,19452,24554,214657,38260669,1837,290608,4152,17.54,100366
168,12124425,1264675,26469158,145439105,18,19452,24554,215911,38498526,1837,290608,4152,17.42,100366
169,12198596,1268211,26577398,146330006,18,19452,24554,217172,38737624,1837,290608,4152,17.12,100366
170,12276087,1271735,26664570,147239469,18,19452,24554,218241,38981415,1837,290608,4152,17.53,100366
171,12352052,1275891,26764823,148135051,18,19452,24554,219355,39229900,1837,290608,4152,17.22,100366
172,12427136,1279284,26877343,149013237,18,19452,24554,220434,39471475,1837,290608,4152,16.81,100366
173,12503518,1282692,129452968,149902572,18,19452,24554,221509,39715255,1837,290608,4152,17.01,100366
174,12580673,1290065,27067685,150815966,18,19452,24554,222638,39966266,1837,290608,4152,17.52,100366
175,12655741,1294144,27178857,151702614,18,19452,24554,223780,40210133,1837,290608,4152,16.89,100366
176,12728033,1301421,27292839,152591563,18,19452,24554,224871,40449599,1837,290608,4152,16.75,100366
177,12805930,1306025,27368675,153507701,18,19452,24554,226029,40698621,1837,290608,4152,17.33,100366
178,12881005,1310726,27477970,154387115,18,19452,24554,227119,40939273,1837,290608,4152,16.63,100366
