period,experiment_runn,measurer,main,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
73,4146559,275619,99245,65968118,12137279,18,19518,24526,111053,9861256,1881,206992,4152,6.39
74,4196427,278740,99245,66819218,12289217,18,19518,24526,112591,9979892,1881,206992,4152,7.55
75,4273302,281872,99245,67616138,12481316,18,19518,24526,113919,10138982,1881,206992,4152,10.72
76,4334062,284525,99245,68433568,12685409,18,19518,24526,115330,10285972,1881,206992,4152,9.27
77,4380016,291507,99245,69301291,12844900,18,19518,24526,116465,10391249,1881,206992,4152,6.39
78,4424318,299129,99245,70182073,12993530,18,19518,24526,117815,10495185,1881,206992,4152,6.67
79,4461193,302264,99245,71071332,13142710,18,19518,24526,119339,10583131,1881,206992,4152,5.13
80,4545756,305056,99245,71832842,13332767,18,19518,24526,120683,10771136,1881,206992,4152,12.68
81,4572134,308455,99245,72746636,13458160,18,19518,24526,122107,10839273,1881,206992,4152,3.55
82,4662083,311289,99245,73502132,13675913,18,19518,24526,123783,11030937,1881,206992,4152,13.13
83,4741784,314363,99245,72866316,13903243,18,19518,24526,124963,11195594,1881,206992,4152,11.30
84,4794570,317172,99245,75142468,14089394,18,19518,24526,126639,11319761,1881,206992,4152,7.94
85,4806281,319761,99245,76088381,14173240,18,19518,24526,128168,11367001,1881,206992,4152,2.04
86,4911111,322880,99245,76814750,14444384,18,19518,24526,129349,11577301,1881,206992,4152,14.80
87,4922286,326419,99245,77757335,14527777,18,19518,24526,130998,11624323,1881,206992,4152,2.01
88,4962302,329029,99245,78641283,14683338,18,19518,24526,132488,11716596,1881,206992,4152,5.69
89,4997862,331631,99245,79526432,14810244,18,19518,24526,134052,11810043,1881,206992,4152,5.55
90,5076959,334756,99245,80316275,15036520,18,19518,24526,135574,11974083,1881,206992,4152,11.22
91,5174386,342595,99245,81060584,15294958,18,19518,24526,136770,12179431,1881,206992,4152,14.21
92,5218671,352722,99245,81945396,15436810,18,19518,24526,138342,12278003,1881,206992,4152,6.19
93,5253695,355383,99245,82837826,15589764,18,19518,24526,139459,12367129,1881,206992,4152,5.27
94,5340428,358514,99245,83603152,15802933,18,19518,24526,140986,12546464,1881,206992,4152,12.20
95,5392422,361822,99245,84449251,15986978,18,19518,24526,142596,12668272,1881,206992,4152,7.75
96,5478494,370353,99245,85219865,16201500,18,19518,24526,144030,12851185,1881,206992,4152,12.33
97,5485989,381064,99245,86180882,16301125,18,19518,24526,145555,12888313,1881,206992,4152,1.28
98,5538858,384372,99245,87032158,16480606,18,19518,24526,147107,13002580,1881,206992,4152,7.22
99,5651815,387410,99245,87734580,16749593,18,19518,24526,148411,13237736,1881,206992,4152,16.60
100,5664749,390931,99245,88679294,16859122,18,19518,24526,150133,13281722,1881,206992,4152,1.65
101,5697924,393429,99245,87515749,16979056,18,19518,24526,151524,13362637,1881,206992,4152,4.77
102,5829603,396184,99245,90233377,17304747,18,19518,24526,152944,13629389,1881,206992,4152,18.97
103,5868921,399586,99245,91101997,17445069,18,19518,24526,154675,13733620,1881,206992,4152,6.33
104,5884897,402676,99245,92038476,17568886,18,19518,24526,156259,13782229,1881,206992,4152,2.04
105,5931157,405444,99245,90679110,17742063,18,19518,24526,157540,13890572,1881,206992,4152,6.87
106,6042701,408350,99245,93606677,18007736,18,19518,24526,158853,14125694,1881,206992,4152,16.59
107,6058880,411750,99245,94547980,18120012,18,19518,24526,160556,14173637,1881,206992,4152,2.06
108,6154105,414452,99245,95295224,18344339,18,19518,24526,162120,14374981,1881,206992,4152,13.59
109,6155757,417744,99245,96267986,18434059,18,19518,24526,163925,14400333,1881,206992,4152,0.22
110,6216793,423443,99245,94684134,18633869,18,19518,24526,165383,14537654,1881,206992,4152,9.09
111,6331531,429652,99245,97806143,18897981,18,19518,24526,166915,14767687,1881,206992,4152,16.16
112,6332931,433054,99245,98776012,18986796,18,19518,24526,168655,14791874,1881,206992,4152,0.20
113,6340457,436369,99245,99729026,19063503,18,19518,24526,170230,14830173,1881,206992,4152,1.33
114,6476891,439684,99245,100383380,19392219,18,19518,24526,171441,15098866,1881,206992,4152,19.29
115,6546588,442106,99245,101189064,19580482,18,19518,24526,172904,15252338,1881,206992,4152,10.20
116,6561942,445499,99245,102129752,19699743,18,19518,24526,174446,15298779,1881,206992,4152,1.88
117,6617910,448138,99245,102976566,19881462,18,19518,24526,175600,15418362,1881,206992,4152,7.94
118,6741764,451480,99245,103656202,20155648,18,19518,24526,177108,15669023,1881,206992,4152,17.76
119,6796198,454886,99245,104502960,20337413,18,19518,24526,178689,15790521,1881,206992,4152,7.67
120,6846987,458128,99245,105357931,20488054,18,19518,24526,180143,15904448,1881,206992,4152,7.09
121,6909673,461425,99245,106180376,20682026,18,19518,24526,181239,16039363,1881,206992,4152,9.32
122,6953304,464493,99245,107050561,20825432,18,19518,24526,182746,16144702,1881,206992,4152,6.33
123,7032814,467968,99245,107834459,21058817,18,19518,24526,184315,16317699,1881,206992,4152,11.33
124,7074233,470529,99245,108704999,21197403,18,19518,24526,186004,16424366,1881,206992,4152,6.29
125,7152578,473847,99245,109493591,21422651,18,19518,24526,187089,16587272,1881,206992,4152,11.02
126,7172182,477234,99245,110419305,21520244,18,19518,24526,189007,16647863,1881,206992,4152,3.05
127,7255165,480502,99245,111194243,21725350,18,19518,24526,190454,16824422,1881,206992,4152,11.87
128,7315476,483906,99245,112022882,21890629,18,19518,24526,192019,16958650,1881,206992,4152,8.62
129,7344260,487432,99245,109920130,21999592,18,19518,24526,193612,17028960,1881,206992,4152,3.87
130,7414884,490105,99245,113741133,22224041,18,19518,24526,194894,17184872,1881,206992,4152,10.65
131,7436204,493670,99245,111544420,22349440,18,19518,24526,196584,17246541,1881,206992,4152,2.94
132,7539365,496575,99245,115384976,22568773,18,19518,24526,197967,17459866,1881,206992,4152,15.01
133,7604057,499962,99245,116203817,22744353,18,19518,24526,199386,17601198,1881,206992,4152,9.51
134,7606109,502587,99245,117171537,22811718,18,19518,24526,201266,17630288,1881,206992,4152,0.49
135,7719731,505889,99245,117874746,23099475,18,19518,24526,202519,17857129,1881,206992,4152,15.83
136,7724208,509299,99245,118834632,23171154,18,19518,24526,204195,17890093,1881,206992,4152,1.00
137,7807894,512718,99245,116359685,23408926,18,19518,24526,205536,18065319,1881,206992,4152,11.78
138,7871578,521052,99245,120433639,23573767,18,19518,24526,206995,18205590,1881,206992,4152,9.38
139,7939089,531788,99245,121265122,23763884,18,19518,24526,208345,18346213,1881,206992,4152,9.38
140,7980288,534920,99245,122133585,23930346,18,19518,24526,210106,18450856,1881,206992,4152,6.36
141,8036571,538471,99245,119618097,24092255,18,19518,24526,211574,18575109,1881,206992,4152,7.95
142,8113541,541649,99245,123766685,24318353,18,19518,24526,213010,18739379,1881,206992,4152,11.17
143,8183068,545131,99245,124568130,24505116,18,19518,24526,214539,18891467,1881,206992,4152,9.85
144,8229182,548529,99245,125426395,24659776,18,19518,24526,216187,19004215,1881,206992,4152,6.91
145,8302445,551909,99245,126230053,24877534,18,19518,24526,217453,19156813,1881,206992,4152,10.35
146,8340269,554801,99245,127099805,25015999,18,19518,24526,219206,19263295,1881,206992,4152,6.24
147,8408967,558202,99245,127901176,25230128,18,19518,24526,220711,19418703,1881,206992,4152,9.94
148,8456099,561591,99245,128761453,25374411,18,19518,24526,222335,19527934,1881,206992,4152,6.89
149,8519920,564983,99245,129579201,25579929,18,19518,24526,223603,19669073,1881,206992,4152,9.30
150,8571943,568381,99245,130428103,25735450,18,19518,24526,225246,19790029,1881,206992,4152,7.55
151,8635669,571630,99245,131243563,25912976,18,19518,24526,226702,19933237,1881,206992,4152,9.23
152,8681305,577026,99245,128401805,26084778,18,19518,24526,228316,20042276,1881,206992,4152,6.60
153,8747766,586358,99245,132932206,26267309,18,19518,24526,229581,20187307,1881,206992,4152,9.86
154,8786067,589755,99245,133817222,26420640,18,19518,24526,231127,20275147,1881,206992,4152,5.51
155,8864771,592737,99245,130803753,26624971,18,19518,24526,232638,20443305,1881,206992,4152,11.14
156,8917585,595256,99245,135454526,26810183,18,19518,24526,234048,20563589,1881,206992,4152,7.63
157,8975422,603860,99245,136287520,26966326,18,19518,24526,235350,20695683,1881,206992,4152,8.57
158,9037438,614867,99245,137120624,27118030,18,19518,24526,237047,20833571,1881,206992,4152,9.37
159,9090925,617501,99245,137971852,27284110,18,19518,24526,238682,20957500,1881,206992,4152,7.61
160,9138552,620563,99245,138829758,27401035,18,19518,24526,240518,21066621,1881,206992,4152,6.86
161,9205601,623989,99245,139636345,27586746,18,19518,24526,241881,21217987,1881,206992,4152,10.17
162,9258472,626887,99245,140482079,27745588,18,19518,24526,243508,21345078,1881,206992,4152,7.75
163,9317278,629980,99245,141307437,27949010,18,19518,24526,245227,21480410,1881,206992,4152,8.64
164,9360758,636218,99245,138178815,28118550,18,19518,24526,246524,21585075,1881,206992,4152,6.48
165,9428987,645971,99245,143003391,28299587,18,19518,24526,247955,21729126,1881,206992,4152,9.71
166,9440353,649369,99245,143944635,28411015,18,19518,24526,249705,21776292,1881,206992,4152,1.93
167,9491172,652466,99245,144802189,28557957,18,19518,24526,251309,21886058,1881,206992,4152,7.02
168,9586318,655322,99245,145550060,28823645,18,19518,24526,252898,22090665,1881,206992,4152,13.92
169,9645321,659027,99245,146387658,28987431,18,19518,24526,254301,22216427,1881,206992,4152,8.46
170,9679989,668690,99245,147296284,29118519,18,19518,24526,256379,22314079,1881,206992,4152,5.37
171,9760323,671479,99245,148081426,29346001,18,19518,24526,257884,22488716,1881,206992,4152,11.76
172,9813062,674960,99245,148941391,29489873,18,19518,24526,259271,22597692,1881,206992,4152,6.99
173,9819357,678355,99245,149899265,29591544,18,19518,24526,260822,22632361,1881,206992,4152,1.12
174,9898621,681754,99245,150692073,29781871,18,19518,24526,262153,22793681,1881,206992,4152,11.13
175,9983799,684527,99245,151465310,30027478,18,19518,24526,263638,22977382,1881,206992,4152,12.57
176,9985050,687203,99245,152436664,30089381,18,19518,24526,265355,23000709,1881,206992,4152,0.17
177,10047613,690659,99245,153263613,30284411,18,19518,24526,266905,23134884,1881,206992,4152,8.93
178,10167232,693146,99245,153952397,30593332,18,19518,24526,268169,23381520,1881,206992,4152,17.54
