period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,412,317,4347521,7743,19,19453,24385,3553,702007,1836,290608,4152,0.01,98731
1,4436,11665,4520888,12582,19,19453,24385,4906,717003,1836,290608,4152,0.00,98731
2,4436,14287,5506883,14731,19,19453,24385,6132,730035,1836,290608,4152,0.00,98731
3,53008,16886,6335974,445251,19,19453,24385,7420,860650,1836,290608,4152,8.63,98731
4,92378,19675,7183944,855013,19,19453,24385,8973,981592,1836,290608,4152,7.55,98731
5,134288,22572,8018257,1398727,19,19453,24385,10308,1115629,1836,290608,4152,8.64,98731
6,174824,28058,8850599,1948757,19,19453,24385,11591,1251646,1836,290608,4152,8.64,98731
7,210807,31084,9701974,2441331,19,19453,24385,13012,1371279,1836,290608,4152,7.56,98731
8,251660,34141,10532311,3015049,19,19453,24385,14377,1507683,1836,290608,4152,8.64,98731
9,292383,37164,11366495,3534686,19,19453,24385,15738,1642535,1836,290608,4152,8.64,98731
10,330931,40622,10286358,4022254,19,19453,24385,17025,1765371,1836,290608,4152,7.90,98731
11,370377,43794,13060436,4615801,19,19453,24385,18317,1895549,1836,290608,4152,8.29,98731
12,406481,46682,13911572,5109066,19,19453,24385,19754,2015720,1836,290608,4152,7.56,98731
13,446915,54588,11641053,5653920,19,19453,24385,21215,2154223,1836,290608,4152,8.50,98731
14,472243,65100,12257139,6076663,19,19453,24385,22862,2245414,1836,290608,4152,5.17,98731
15,528855,69073,16459633,6847505,19,19453,24385,24023,2425728,1836,290608,4152,12.25,98731
16,567345,84376,12987164,7370584,19,19453,24385,25531,2562029,1836,290608,4152,8.38,98731
17,610235,88008,13395053,7955387,19,19453,24385,26761,2697696,1836,290608,4152,8.90,98731
18,648124,91598,13823661,8521902,19,19453,24385,28076,2824263,1836,290608,4152,7.94,98731
19,682833,95478,14342113,9006733,19,19453,24385,29545,2946971,1836,290608,4152,7.33,98731
20,728422,104190,20681808,9601486,19,19453,24385,30908,3094868,1836,290608,4152,9.40,98731
21,769921,116171,21527075,10167660,19,19453,24385,32183,3233294,1836,290608,4152,8.73,98731
22,805425,119292,22377886,10667747,19,19453,24385,33513,3354396,1836,290608,4152,7.56,98731
23,847143,122480,23211036,11242417,19,19453,24385,34896,3490117,1836,290608,4152,8.65,98731
24,882861,125561,24064614,11732721,19,19453,24385,36209,3608656,1836,290608,4152,7.56,98731
25,923026,128704,17073915,12273392,19,19453,24385,37641,3745982,1836,290608,4152,8.57,98731
26,964189,134169,17516498,12871044,19,19453,24385,39041,3885415,1836,290608,4152,8.99,98731
27,991450,137924,26655025,13298162,19,19453,24385,40598,3988701,1836,290608,4152,5.96,98731
28,1044630,149608,27479157,14020840,19,19453,24385,41833,4153410,1836,290608,4152,11.02,98731
29,1083306,153366,18862993,14550994,19,19453,24385,43240,4284188,1836,290608,4152,8.36,98731
30,1122999,156592,19273292,15144189,19,19453,24385,44422,4415896,1836,290608,4152,8.39,98731
31,1161028,160368,30011186,15668003,19,19453,24385,45793,4546912,1836,290608,4152,8.08,98731
32,1201079,163936,20228326,16181156,19,19453,24385,47162,4680855,1836,290608,4152,8.57,98731
33,1243586,167331,31707989,16788682,19,19453,24385,48551,4822717,1836,290608,4152,8.69,98731
34,1278557,170446,32556697,17310064,19,19453,24385,50184,4945298,1836,290608,4152,7.57,98731
35,1319965,173584,33388792,17881028,19,19453,24385,51524,5078836,1836,290608,4152,8.64,98731
36,1359791,184797,22039500,18390821,19,19453,24385,52725,5211624,1836,290608,4152,8.55,98731
37,1396137,188121,35075424,18889200,19,19453,24385,54174,5333880,1836,290608,4152,7.62,98731
38,1435374,191727,23001196,19422299,19,19453,24385,55484,5469388,1836,290608,4152,8.54,98731
39,1477693,195009,36743784,19942782,19,19453,24385,56851,5605566,1836,290608,4152,8.71,98731
40,1513360,198589,24000852,20411673,19,19453,24385,58280,5732406,1836,290608,4152,7.70,98731
41,1553819,201896,38440110,20957481,19,19453,24385,59535,5867701,1836,290608,4152,8.48,98731
42,1594145,205031,39275848,21480227,19,19453,24385,60819,5999815,1836,290608,4152,8.64,98731
43,1629277,208150,40124169,21957737,19,19453,24385,62276,6124190,1836,290608,4152,7.56,98731
44,1666276,211574,25948436,22452644,19,19453,24385,63648,6259462,1836,290608,4152,8.30,98731
45,1708698,215053,41785599,22985478,19,19453,24385,64971,6401002,1836,290608,4152,8.97,98731
46,1744140,218163,26903647,23489320,19,19453,24385,66416,6529171,1836,290608,4152,7.81,98731
47,1784650,221947,27356506,24044046,19,19453,24385,67757,6660416,1836,290608,4152,8.44,98731
48,1825490,225348,44317949,24620118,19,19453,24385,68959,6795591,1836,290608,4152,8.57,98731
49,1860708,228466,45171078,25129140,19,19453,24385,70304,6915837,1836,290608,4152,7.56,98731
50,1901125,231887,46006605,25695201,19,19453,24385,71734,7049691,1836,290608,4152,8.29,98731
51,1945629,235400,46836197,26294166,19,19453,24385,73018,7191841,1836,290608,4152,8.99,98731
52,1986236,245822,47701832,26849042,19,19453,24385,74568,7327620,1836,290608,4152,8.64,98731
53,2024508,248929,48544349,27372501,19,19453,24385,75901,7457003,1836,290608,4152,8.14,98731
54,2063139,251851,49388327,27947168,19,19453,24385,76935,7583353,1836,290608,4152,8.07,98731
55,2104034,254965,50215529,28471662,19,19453,24385,78407,7722483,1836,290608,4152,8.64,98731
56,2142330,258697,31380958,28994096,19,19453,24385,80013,7856513,1836,290608,4152,8.08,98731
57,2179140,262275,31833925,29542146,19,19453,24385,81412,7985971,1836,290608,4152,8.09,98731
58,2207278,265618,32377497,29995619,19,19453,24385,83027,8092006,1836,290608,4152,6.14,98731
59,2257647,269509,32699067,30673770,19,19453,24385,84449,8253870,1836,290608,4152,10.69,98731
60,2294448,273327,54469517,31226211,19,19453,24385,85970,8382327,1836,290608,4152,7.98,98731
61,2329717,276779,33673183,31735405,19,19453,24385,87474,8509628,1836,290608,4152,7.87,98731
62,2376891,280202,56135882,32386513,19,19453,24385,88775,8658957,1836,290608,4152,9.39,98731
63,2404889,283315,57009097,32815313,19,19453,24385,90243,8763171,1836,290608,4152,6.25,98731
64,2447153,286434,34984753,33411541,19,19453,24385,91744,8907143,1836,290608,4152,9.16,98731
65,2492165,290874,35392305,34047921,19,19453,24385,93194,9055511,1836,290608,4152,9.49,98731
66,2533067,294318,59543350,34622356,19,19453,24385,94542,9192005,1836,290608,4152,8.47,98731
67,2569908,297425,60393721,35103043,19,19453,24385,95927,9313586,1836,290608,4152,7.56,98731
68,2609282,300887,36799666,35629733,19,19453,24385,97337,9446670,1836,290608,4152,8.33,98731
69,2652405,304532,37210805,36211225,19,19453,24385,98550,9586025,1836,290608,4152,8.94,98731
70,2688243,316635,37666000,36788300,19,19453,24385,99900,9711990,1836,290608,4152,7.97,98731
71,2735160,319840,38094886,37347438,19,19453,24385,101194,9854767,1836,290608,4152,9.21,98731
72,2771739,323662,38519707,37921496,19,19453,24385,102462,9985121,1836,290608,4152,7.91,98731
73,2812055,327265,65461137,38461001,19,19453,24385,103947,10119012,1836,290608,4152,8.33,98731
74,2847039,330396,66311993,38938944,19,19453,24385,105313,10240779,1836,290608,4152,7.56,98731
75,2879087,333801,40011981,39426337,19,19453,24385,107095,10357612,1836,290608,4152,6.81,98731
76,2929425,337224,67972939,40095363,19,19453,24385,108452,10516542,1836,290608,4152,10.47,98731
77,2968759,340428,68805631,40669391,19,19453,24385,109792,10653430,1836,290608,4152,8.53,98731
78,3010077,356350,69660261,41269851,19,19453,24385,111189,10793470,1836,290608,4152,8.76,98731
79,3045798,359469,70509381,41780872,19,19453,24385,112639,10916895,1836,290608,4152,7.57,98731
80,3080535,362804,42190251,42251696,19,19453,24385,114177,11043406,1836,290608,4152,7.70,98731
81,3124623,366944,42658775,42810346,19,19453,24385,115697,11189654,1836,290608,4152,9.42,98731
82,3161618,370504,43115521,43350755,19,19453,24385,117067,11319782,1836,290608,4152,7.84,98731
