period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
136,7613609,769622,117871251,25689543,18,19520,24515,218716,18235513,1881,206992,4152,8.31,99258
137,7671175,772931,118699084,25867623,18,19520,24515,220064,18365227,1881,206992,4152,8.43,99258
138,7724433,775648,119543798,26072716,18,19520,24515,221768,18488923,1881,206992,4152,7.76,99258
139,7784293,778905,120374376,26271372,18,19520,24515,223402,18622829,1881,206992,4152,8.64,99258
140,7844976,782315,121203192,26456438,18,19520,24515,225030,18756312,1881,206992,4152,8.64,99258
141,7905243,785725,122029120,26672183,18,19520,24515,226632,18893738,1881,206992,4152,8.64,99258
142,7960679,789214,117840537,26833358,18,19520,24515,228322,19020402,1881,206992,4152,8.03,99258
143,8018815,792416,123707194,27038683,18,19520,24515,229852,19149130,1881,206992,4152,8.16,99258
144,8069294,795789,124556082,27151077,18,19520,24515,231595,19269437,1881,206992,4152,7.55,99258
145,8131446,804343,120261893,27349967,18,19520,24515,232978,19408595,1881,206992,4152,9.05,99258
146,8185461,815718,126255603,27562678,18,19520,24515,234712,19539855,1881,206992,4152,8.22,99258
147,8243009,819124,127083267,27793493,18,19520,24515,236316,19676956,1881,206992,4152,8.64,99258
148,8299444,822670,127915446,28016138,18,19520,24515,237906,19809846,1881,206992,4152,8.58,99258
149,8353495,825220,128767037,28226262,18,19520,24515,239305,19927836,1881,206992,4152,7.81,99258
150,8404517,827792,129621987,28432482,18,19520,24515,240853,20047933,1881,206992,4152,7.37,99258
151,8468026,830699,130439789,28632115,18,19520,24515,242270,20192317,1881,206992,4152,9.30,99258
152,8521601,834081,131280240,28789131,18,19520,24515,243980,20316940,1881,206992,4152,8.23,99258
153,8578088,836691,132121033,28975898,18,19520,24515,245384,20446235,1881,206992,4152,8.37,99258
154,8631586,844486,132966636,29114643,18,19520,24515,246983,20572418,1881,206992,4152,7.55,99258
155,8691705,857982,133805089,29335394,18,19520,24515,248543,20708650,1881,206992,4152,8.64,99258
156,8737802,868573,134671587,29549631,18,19520,24515,249924,20823277,1881,206992,4152,7.31,99258
157,8794540,876724,129725309,29739775,18,19520,24515,251260,20951298,1881,206992,4152,7.95,99258
158,8868125,893243,136334553,29992157,18,19520,24515,252792,21111592,1881,206992,4152,10.65,99258
159,8926366,909247,137174831,30188325,18,19520,24515,254291,21246019,1881,206992,4152,8.64,99258
160,8984567,925149,138016004,30384779,18,19520,24515,256001,21380180,1881,206992,4152,8.62,99258
161,9035417,935726,138876365,30579527,18,19520,24515,257383,21497237,1881,206992,4152,7.57,99258
162,9091291,939114,139708517,30736004,18,19520,24515,259025,21628662,1881,206992,4152,8.31,99258
163,9148515,942217,140542137,30945412,18,19520,24515,260592,21761620,1881,206992,4152,8.19,99258
164,9206224,945111,141378968,31165720,18,19520,24515,262225,21891917,1881,206992,4152,8.33,99258
165,9267559,948001,142210060,31389389,18,19520,24515,263775,22024866,1881,206992,4152,8.64,99258
166,9328319,951403,143034438,31616185,18,19520,24515,265358,22163380,1881,206992,4152,8.64,99258
167,9380744,954792,143877829,31802016,18,19520,24515,267168,22284003,1881,206992,4152,7.56,99258
168,9434368,963107,138411126,31965661,18,19520,24515,268800,22411313,1881,206992,4152,7.86,99258
169,9492779,974233,139176472,32201230,18,19520,24515,270125,22541270,1881,206992,4152,8.78,99258
170,9551341,979657,139931660,32427037,18,19520,24515,271736,22676222,1881,206992,4152,8.70,99258
171,9608877,988351,147244697,32557883,18,19520,24515,273156,22801521,1881,206992,4152,8.12,99258
172,9667424,991741,148070159,32755622,18,19520,24515,274640,22938002,1881,206992,4152,8.63,99258
173,9722161,995134,148909421,32976523,18,19520,24515,276172,23065057,1881,206992,4152,8.41,99258
174,9766619,998521,149774786,33176358,18,19520,24515,277675,23171647,1881,206992,4152,6.57,99258
175,9819544,1001913,143877931,33390630,18,19520,24515,279378,23296512,1881,206992,4152,7.74,99258
176,9892766,1004997,144602731,33635835,18,19520,24515,280733,23447022,1881,206992,4152,10.20,99258
177,9949273,1008209,152264900,33857207,18,19520,24515,282220,23576209,1881,206992,4152,8.27,99258
178,9988524,1011727,146157146,34048800,18,19520,24515,283723,23675949,1881,206992,4152,6.01,99258
179,10025478,1020120,154022533,34224458,18,19520,24515,285433,23772970,1881,206992,4152,5.78,99258
