period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,323,733,4333909,7779,18,19514,24501,3745,700706,1881,206992,4152,0.01,99159
1,5754,11703,4517366,10587,18,19514,24501,5202,715214,1881,206992,4152,0.00,99159
2,5754,14326,5501259,12759,18,19514,24501,6608,729694,1881,206992,4152,0.00,99159
3,24732,16915,6436892,71589,18,19514,24501,8381,780238,1881,206992,4152,2.08,99159
4,132388,19715,7166419,269239,18,19514,24501,9805,988330,1881,206992,4152,14.31,99159
5,181712,22597,8015215,452295,18,19514,24501,11408,1107214,1881,206992,4152,7.41,99159
6,215679,25962,8901801,580679,18,19514,24501,12930,1197036,1881,206992,4152,5.47,99159
7,292144,28762,9686887,813037,18,19514,24501,14299,1360679,1881,206992,4152,11.24,99159
8,320601,31399,10583107,960302,18,19514,24501,15985,1444917,1881,206992,4152,4.35,99159
9,405780,34470,11353547,1205119,18,19514,24501,17158,1618466,1881,206992,4152,12.01,99159
10,440346,42723,12239096,1347054,18,19514,24501,18631,1710091,1881,206992,4152,5.52,99159
11,445149,53418,13213479,1455831,18,19514,24501,20319,1738223,1881,206992,4152,0.46,99159
12,584081,56057,13845345,1779119,18,19514,24501,21667,2020691,1881,206992,4152,20.33,99159
13,609241,58678,14758225,1849578,18,19514,24501,23223,2089715,1881,206992,4152,3.39,99159
14,674725,61736,15569058,2000200,18,19514,24501,24634,2236003,1881,206992,4152,9.75,99159
15,757256,64815,16348376,2158163,18,19514,24501,25915,2402849,1881,206992,4152,11.36,99159
16,768378,67966,17292488,2188395,18,19514,24501,27543,2449091,1881,206992,4152,2.02,99159
17,822482,71057,18144243,2293458,18,19514,24501,29027,2562156,1881,206992,4152,7.44,99159
18,913855,74035,18892729,2476383,18,19514,24501,30465,2757930,1881,206992,4152,13.44,99159
19,984615,76862,19699170,2612571,18,19514,24501,32026,2905404,1881,206992,4152,9.87,99159
20,1024160,80010,20562538,2704928,18,19514,24501,33864,3012935,1881,206992,4152,6.40,99159
21,1036610,82865,21514908,2729408,18,19514,24501,35325,3049429,1881,206992,4152,1.41,99159
22,1146202,85754,22214385,2949635,18,19514,24501,36920,3280234,1881,206992,4152,16.16,99159
23,1191604,88737,23076173,3044787,18,19514,24501,38756,3388771,1881,206992,4152,6.67,99159
24,1243100,92059,23931393,3144879,18,19514,24501,40231,3502476,1881,206992,4152,7.17,99159
25,1306525,94975,24755662,3273654,18,19514,24501,41541,3642835,1881,206992,4152,9.40,99159
26,1385513,98116,25536316,3429728,18,19514,24501,42912,3809556,1881,206992,4152,10.97,99159
27,1444355,101610,27393123,3548075,18,19514,24501,44317,3939600,1881,206992,4152,8.63,99159
28,1497760,107187,27216870,3653635,18,19514,24501,45998,4059591,1881,206992,4152,7.55,99159
29,1540671,110325,28088056,3741805,18,19514,24501,47404,4162730,1881,206992,4152,6.34,99159
30,1617550,113451,28876126,3893739,18,19514,24501,49067,4325240,1881,206992,4152,10.91,99159
31,1669555,116665,29720924,3999573,18,19514,24501,50920,4444878,1881,206992,4152,7.55,99159
32,1722576,119805,30569013,4104211,18,19514,24501,52569,4563165,1881,206992,4152,7.55,99159
33,1781710,123297,32616587,4225942,18,19514,24501,53754,4694775,1881,206992,4152,8.66,99159
34,1841580,126180,32226131,4347009,18,19514,24501,55425,4829422,1881,206992,4152,8.59,99159
35,1901756,129312,33052499,4467705,18,19514,24501,57134,4964630,1881,206992,4152,8.63,99159
36,1958482,132446,33885861,4582105,18,19514,24501,58690,5093159,1881,206992,4152,8.22,99159
37,2006606,134840,34750753,4676519,18,19514,24501,60258,5198627,1881,206992,4152,6.70,99159
38,2043463,137424,35633365,4756060,18,19514,24501,61969,5289865,1881,206992,4152,5.44,99159
39,2133665,140573,36389897,4935233,18,19514,24501,63475,5472760,1881,206992,4152,12.67,99159
40,2144939,143798,37331143,4966591,18,19514,24501,65267,5519797,1881,206992,4152,2.04,99159
41,2197788,146937,38181638,5072662,18,19514,24501,66720,5634686,1881,206992,4152,7.36,99159
42,2278610,150057,38950702,5243850,18,19514,24501,68174,5813434,1881,206992,4152,12.34,99159
43,2279983,153264,39924588,5250353,18,19514,24501,69815,5835134,1881,206992,4152,0.19,99159
44,2417671,156890,40561974,5522142,18,19514,24501,71075,6109928,1881,206992,4152,19.76,99159
45,2445510,160189,41473297,5585484,18,19514,24501,72564,6184500,1881,206992,4152,3.82,99159
46,2499128,162635,42311790,5701407,18,19514,24501,73982,6311628,1881,206992,4152,8.19,99159
47,2555766,165779,43145643,5817342,18,19514,24501,75657,6440037,1881,206992,4152,8.10,99159
48,2638259,168480,43917308,5986030,18,19514,24501,77023,6616168,1881,206992,4152,11.82,99159
49,2682447,171713,44779399,6079498,18,19514,24501,78502,6723049,1881,206992,4152,6.53,99159
50,2738398,174835,45608837,6200267,18,19514,24501,80275,6856821,1881,206992,4152,8.44,99159
51,2814325,177977,46390240,6356688,18,19514,24501,81980,7023155,1881,206992,4152,10.91,99159
52,2865164,181215,47233287,6465547,18,19514,24501,83758,7144256,1881,206992,4152,7.55,99159
53,2897771,184182,48133231,6538788,18,19514,24501,85552,7230157,1881,206992,4152,4.77,99159
54,2972496,187338,48922120,6692575,18,19514,24501,87132,7393071,1881,206992,4152,10.90,99159
55,3038673,190568,49735372,6828942,18,19514,24501,88645,7539553,1881,206992,4152,9.41,99159
56,3088265,193718,52534251,6937664,18,19514,24501,90358,7659605,1881,206992,4152,7.68,99159
57,3133367,196305,51450562,7028941,18,19514,24501,91911,7759972,1881,206992,4152,6.22,99159
58,3203845,199346,52252273,7173874,18,19514,24501,93421,7913300,1881,206992,4152,10.27,99159
59,3263299,202572,53078785,7296680,18,19514,24501,94992,8049685,1881,206992,4152,8.63,99159
60,3323611,205698,53907270,7418970,18,19514,24501,96637,8184860,1881,206992,4152,8.63,99159
61,3351995,208892,56906652,7482114,18,19514,24501,98475,8262791,1881,206992,4152,4.34,99159
62,3429929,211676,55594977,7639940,18,19514,24501,99921,8429949,1881,206992,4152,11.23,99159
63,3493150,214221,56411180,7773958,18,19514,24501,101386,8573241,1881,206992,4152,9.23,99159
64,3543410,217372,57255231,7881273,18,19514,24501,103287,8694242,1881,206992,4152,7.55,99159
65,3587933,220513,58124161,7972289,18,19514,24501,104620,8794235,1881,206992,4152,6.32,99159
66,3656365,223652,61181564,8114812,18,19514,24501,106172,8945897,1881,206992,4152,10.15,99159
67,3714699,226655,59757745,8237684,18,19514,24501,108145,9078889,1881,206992,4152,8.33,99159
