period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
1,508,1410,3587955,7787,18,19444,24106,3612,701571,1837,290608,4152,0.01,100176
2,6020,11820,4577445,12129,18,19444,24106,5145,717054,1837,290608,4152,0.00,100176
3,6020,14562,5562977,13604,18,19444,24106,6398,730406,1837,290608,4152,0.00,100176
4,85648,17638,6559535,838570,18,19444,24106,7570,958339,1837,290608,4152,16.00,100176
5,159780,20802,6717940,1670013,18,19444,24106,8752,1190923,1837,290608,4152,16.58,100176
6,231947,24581,6840834,2535494,18,19444,24106,9911,1422405,1837,290608,4152,16.18,100176
7,302632,28005,8441649,3396098,18,19444,24106,11081,1653097,1837,290608,4152,16.03,100176
8,379416,41008,7085233,4295135,18,19444,24106,12191,1894003,1837,290608,4152,17.32,100176
9,450242,44898,7237876,5144650,18,19444,24106,13372,2119655,1837,290608,4152,15.72,100176
10,525287,48271,7328240,6042250,18,19444,24106,14556,2356771,1837,290608,4152,16.77,100176
11,596907,51191,7459615,6894614,18,19444,24106,15689,2582018,1837,290608,4152,15.88,100176
12,669841,54942,7563374,7796033,18,19444,24106,17018,2819325,1837,290608,4152,16.80,100176
13,740275,58654,7722371,8624723,18,19444,24106,18284,3039544,1837,290608,4152,15.37,100176
14,814352,62252,13514580,9513292,18,19444,24106,19502,3274450,1837,290608,4152,16.55,100176
15,890212,66194,14221838,10415124,18,19444,24106,20733,3515013,1837,290608,4152,17.21,100176
16,965985,82354,8036312,11303668,18,19444,24106,21989,3753818,1837,290608,4152,16.91,100176
17,1037926,86010,8149704,12178113,18,19444,24106,23124,3984632,1837,290608,4152,16.28,100176
18,1110767,90100,8272200,13049702,18,19444,24106,24235,4214088,1837,290608,4152,16.18,100176
19,1186256,93863,8358970,13955117,18,19444,24106,25505,4448409,1837,290608,4152,16.88,100176
20,1258152,97174,8481397,14833780,18,19444,24106,26855,4678508,1837,290608,4152,16.31,100176
21,1333147,101243,8574660,15733532,18,19444,24106,28063,4911423,1837,290608,4152,16.63,100176
22,1407348,104126,8663369,16631321,18,19444,24106,29269,5144233,1837,290608,4152,16.79,100176
23,1481856,111802,8779543,17503578,18,19444,24106,30527,5383485,1837,290608,4152,16.60,100176
24,1558832,122992,8887223,18430625,18,19444,24106,31950,5624273,1837,290608,4152,17.30,100176
25,1629593,126170,9009505,19290379,18,19444,24106,33031,5853188,1837,290608,4152,15.99,100176
26,1701341,130021,9132482,20161547,18,19444,24106,34332,6084811,1837,290608,4152,16.12,100176
27,1774347,133579,9248840,21042774,18,19444,24106,35632,6317021,1837,290608,4152,16.29,100176
28,1846466,136876,9346408,21935035,18,19444,24106,36838,6550985,1837,290608,4152,16.50,100176
29,1919928,140860,9453845,22815289,18,19444,24106,38154,6784935,1837,290608,4152,16.30,100176
30,1993696,143982,9549979,23712933,18,19444,24106,39451,7020394,1837,290608,4152,16.58,100176
31,2068913,147755,25763509,24622599,18,19444,24106,40734,7264033,1837,290608,4152,17.08,100176
32,2141398,163919,9776820,25496275,18,19444,24106,42007,7500240,1837,290608,4152,16.61,100176
33,2214643,167282,27207676,26369495,18,19444,24106,43260,7729899,1837,290608,4152,16.16,100176
34,2286263,170109,9995045,27245741,18,19444,24106,44424,7961088,1837,290608,4152,16.39,100176
35,2358682,173773,10106347,28127299,18,19444,24106,45807,8193028,1837,290608,4152,16.38,100176
36,2431847,177130,10201086,29027718,18,19444,24106,47065,8427490,1837,290608,4152,16.70,100176
37,2446818,179863,30301519,29219817,18,19444,24106,48583,8488506,1837,290608,4152,3.15,100176
38,2481935,183347,11573915,29651232,18,19444,24106,49958,8607656,1837,290608,4152,7.42,100176
39,2557601,186652,11680110,30536050,18,19444,24106,51247,8850679,1837,290608,4152,17.09,100176
40,2632024,190207,11802759,31440133,18,19444,24106,52496,9089158,1837,290608,4152,16.88,100176
41,2704896,193567,11918057,32322452,18,19444,24106,53745,9319497,1837,290608,4152,16.36,100176
42,2779677,197162,34061875,33221516,18,19444,24106,55046,9555953,1837,290608,4152,16.71,100176
43,2853815,200681,12117846,34118648,18,19444,24106,56356,9793112,1837,290608,4152,16.70,100176
44,2926709,203711,12221354,35008952,18,19444,24106,57630,10027550,1837,290608,4152,16.58,100176
45,2999910,207220,12322641,35898072,18,19444,24106,58805,10258852,1837,290608,4152,16.50,100176
46,3071360,211230,12458309,36756566,18,19444,24106,60082,10485086,1837,290608,4152,15.88,100176
47,3143209,214421,37687408,37648456,18,19444,24106,61465,10718042,1837,290608,4152,16.59,100176
48,3218998,229030,12662394,38535317,18,19444,24106,62776,10959664,1837,290608,4152,16.97,100176
49,3292800,232484,12771687,39426179,18,19444,24106,64038,11194791,1837,290608,4152,16.53,100176
50,3368311,236565,12861974,40334739,18,19444,24106,65336,11431605,1837,290608,4152,16.81,100176
51,3441371,239898,12961696,41231341,18,19444,24106,66566,11665992,1837,290608,4152,16.59,100176
52,3514365,243398,13063222,42115787,18,19444,24106,67840,11898402,1837,290608,4152,16.49,100176
53,3589946,247036,13148445,43021868,18,19444,24106,69174,12138170,1837,290608,4152,16.80,100176
54,3664602,250705,13238130,43926922,18,19444,24106,70434,12375080,1837,290608,4152,16.85,100176
55,3738060,254100,43426372,44807130,18,19444,24106,71663,12610587,1837,290608,4152,16.67,100176
56,3815002,269786,44147022,45721406,18,19444,24106,72986,12852772,1837,290608,4152,17.21,100176
57,3890044,272619,44856519,46640460,18,19444,24106,74182,13091287,1837,290608,4152,17.08,100176
58,3964606,276654,13607033,47541707,18,19444,24106,75471,13331720,1837,290608,4152,16.75,100176
59,4038434,280583,13725250,48418915,18,19444,24106,76824,13564086,1837,290608,4152,16.33,100176
60,4112399,284043,13839564,49304846,18,19444,24106,78110,13798204,1837,290608,4152,16.44,100176
61,4185974,287102,47736331,50191660,18,19444,24106,79265,14030795,1837,290608,4152,16.43,100176
62,4259002,290676,14031500,51094412,18,19444,24106,80546,14268022,1837,290608,4152,16.78,100176
63,4336437,293748,14111467,52007950,18,19444,24106,81810,14515353,1837,290608,4152,17.50,100176
64,4412357,297015,14240833,52896595,18,19444,24106,83030,14749923,1837,290608,4152,16.45,100176
65,4486182,300725,14346012,53783540,18,19444,24106,84212,14980022,1837,290608,4152,16.53,100176
66,4561694,304401,14434965,54689211,18,19444,24106,85579,15217416,1837,290608,4152,16.77,100176
67,4636518,307493,52059462,55577627,18,19444,24106,86935,15452459,1837,290608,4152,16.51,100176
68,4709344,310997,14630442,56461804,18,19444,24106,88090,15686097,1837,290608,4152,16.49,100176
69,4782564,314222,14724785,57356877,18,19444,24106,89385,15922326,1837,290608,4152,16.66,100176
70,4855624,320553,14828039,58250443,18,19444,24106,90796,16158698,1837,290608,4152,16.52,100176
71,4932154,327972,14933748,59142250,18,19444,24106,92074,16400470,1837,290608,4152,17.06,100176
72,5002347,331600,15082403,59989716,18,19444,24106,93343,16622246,1837,290608,4152,15.60,100176
73,5075939,335088,15180943,60879158,18,19444,24106,94593,16858494,1837,290608,4152,16.64,100176
74,5152082,338042,15253266,61794651,18,19444,24106,95947,17098470,1837,290608,4152,17.01,100176
75,5226881,341922,15335243,62708140,18,19444,24106,97146,17338127,1837,290608,4152,16.91,100176
76,5300899,345571,15422872,63609558,18,19444,24106,98394,17575868,1837,290608,4152,16.75,100176
77,5374284,349432,15529381,64503357,18,19444,24106,99780,17811719,1837,290608,4152,16.58,100176
78,5449111,352838,15613866,65413540,18,19444,24106,101101,18049973,1837,290608,4152,16.92,100176
79,5523590,359086,15723828,66293466,18,19444,24106,102498,18288695,1837,290608,4152,16.88,100176
80,5598358,362735,15818948,67190166,18,19444,24106,103796,18524289,1837,290608,4152,16.58,100176
81,5672737,366504,15921413,68086062,18,19444,24106,105092,18761978,1837,290608,4152,16.64,100176
82,5744024,370154,16037309,68962381,18,19444,24106,106404,18995960,1837,290608,4152,16.23,100176
