period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
23,1212576,106092,23025720,5008055,18,19524,24172,38161,3462766,1881,206992,4072,9.75,99468
24,1277304,109164,22862793,5141037,18,19524,24172,39682,3609230,1881,206992,4072,9.49,99468
25,1332000,111965,24675576,5253487,18,19524,24172,41400,3735869,1881,206992,4072,7.97,99468
26,1391702,115051,25505271,5375498,18,19524,24172,43006,3870348,1881,206992,4072,8.63,99468
27,1439411,118207,26368945,5472878,18,19524,24172,44610,3976785,1881,206992,4072,6.79,99468
28,1495319,121335,27197781,5592131,18,19524,24172,46049,4106079,1881,206992,4072,8.31,99468
29,1562305,124799,28009083,5731354,18,19524,24172,47603,4252593,1881,206992,4072,9.70,99468
30,1614466,128852,28063601,5839442,18,19524,24172,49396,4372409,1881,206992,4072,7.43,99468
31,1667627,131804,29703821,5947724,18,19524,24172,50786,4488053,1881,206992,4072,7.51,99468
32,1729979,138448,29796672,6077268,18,19524,24172,52466,4628055,1881,206992,4072,9.15,99468
33,1788149,143200,31364067,6198049,18,19524,24172,54094,4756908,1881,206992,4072,8.26,99468
34,1847455,146335,32192312,6319720,18,19524,24172,55576,4888936,1881,206992,4072,8.62,99468
35,1888947,149469,33060316,6409593,18,19524,24172,57309,4990028,1881,206992,4072,6.23,99468
36,1957253,152615,33866195,6550631,18,19524,24172,59000,5139291,1881,206992,4072,9.94,99468
37,2011182,155762,34128737,6664223,18,19524,24172,60479,5263666,1881,206992,4072,7.96,99468
38,2068318,158450,35548723,6782063,18,19524,24172,61857,5390106,1881,206992,4072,8.21,99468
39,2125450,161318,35853361,6901281,18,19524,24172,63383,5520588,1881,206992,4072,8.35,99468
40,2185920,164263,37202065,7027661,18,19524,24172,64922,5658542,1881,206992,4072,8.90,99468
41,2242749,167391,38033510,7145568,18,19524,24172,66696,5789436,1881,206992,4072,8.33,99468
42,2298892,169983,38869405,7259663,18,19524,24172,68559,5914025,1881,206992,4072,7.84,99468
43,2355269,173128,39709112,7374378,18,19524,24172,70117,6036322,1881,206992,4072,8.13,99468
44,2417345,176055,40176852,7503079,18,19524,24172,71650,6175283,1881,206992,4072,8.74,99468
45,2471724,178770,41379691,7616673,18,19524,24172,73217,6298666,1881,206992,4072,7.81,99468
46,2529163,181648,42218275,7735915,18,19524,24172,74902,6429227,1881,206992,4072,8.04,99468
47,2584642,184787,43056340,7851122,18,19524,24172,76372,6553571,1881,206992,4072,8.15,99468
48,2641884,187345,43888906,7972576,18,19524,24172,77919,6686560,1881,206992,4072,8.60,99468
49,2698969,190096,44725802,8090274,18,19524,24172,79606,6814457,1881,206992,4072,8.05,99468
50,2749864,193227,45575373,8197014,18,19524,24172,81119,6933047,1881,206992,4072,7.55,99468
51,2808872,196664,46247571,8318112,18,19524,24172,82642,7062946,1881,206992,4072,8.54,99468
52,2869202,199732,47236901,8443970,18,19524,24172,84265,7198171,1881,206992,4072,8.71,99468
53,2926843,202674,47966000,8564104,18,19524,24172,85860,7330103,1881,206992,4072,8.43,99468
54,2980417,205193,48907228,8676122,18,19524,24172,87710,7454901,1881,206992,4072,7.74,99468
55,3031741,208313,49756449,8785666,18,19524,24172,89142,7573077,1881,206992,4072,7.54,99468
56,3097495,211360,50571541,8921794,18,19524,24172,90734,7719752,1881,206992,4072,9.72,99468
57,3152045,214509,51426741,9035154,18,19524,24172,92425,7844918,1881,206992,4072,7.88,99468
58,3208390,217377,52247742,9150176,18,19524,24172,94028,7969207,1881,206992,4072,8.03,99468
59,3264519,220303,53086480,9263603,18,19524,24172,95369,8090051,1881,206992,4072,7.97,99468
60,3323906,223902,53912370,9390598,18,19524,24172,97203,8229431,1881,206992,4072,8.87,99468
61,3382571,226667,54745326,9508249,18,19524,24172,98684,8358036,1881,206992,4072,8.21,99468
62,3441150,229801,55568002,9633196,18,19524,24172,100292,8491909,1881,206992,4072,8.63,99468
63,3476042,232936,56449791,9712772,18,19524,24172,101944,8583422,1881,206992,4072,5.39,99468
64,3543471,235520,57256703,9850209,18,19524,24172,103630,8732283,1881,206992,4072,9.60,99468
65,3603289,238223,58076591,9977419,18,19524,24172,105280,8872941,1881,206992,4072,9.02,99468
66,3659875,241212,58905988,10097126,18,19524,24172,107069,9003278,1881,206992,4072,8.23,99468
67,3721398,244347,59734209,10220200,18,19524,24172,108459,9133434,1881,206992,4072,8.62,99468
68,3775167,247867,60568415,10334703,18,19524,24172,110022,9261489,1881,206992,4072,7.97,99468
69,3832548,251021,61407112,10452253,18,19524,24172,111444,9388517,1881,206992,4072,8.20,99468
70,3891301,253722,62228384,10577325,18,19524,24172,113208,9524844,1881,206992,4072,8.63,99468
71,3949955,257232,63061714,10696962,18,19524,24172,114592,9653670,1881,206992,4072,8.54,99468
72,4000380,259409,64421669,10805183,18,19524,24172,116219,9772939,1881,206992,4072,7.38,99468
73,4061585,262479,64726860,10933895,18,19524,24172,117866,9911352,1881,206992,4072,8.87,99468
74,4114159,265620,65574413,11041273,18,19524,24172,119523,10026660,1881,206992,4072,7.55,99468
75,4161882,268791,66436303,11141789,18,19524,24172,120697,10135077,1881,206992,4072,6.94,99468
76,4232346,271522,67232565,11288869,18,19524,24172,122187,10290713,1881,206992,4072,10.31,99468
77,4283461,274744,68076341,11397916,18,19524,24172,123666,10408971,1881,206992,4072,7.55,99468
78,4336955,277903,68913590,11511970,18,19524,24172,125380,10535171,1881,206992,4072,7.88,99468
79,4394445,282377,69752466,11627752,18,19524,24172,126660,10659356,1881,206992,4072,8.29,99468
80,4457056,285538,70566103,11757916,18,19524,24172,128270,10803358,1881,206992,4072,9.17,99468
81,4512745,288426,71402057,11876508,18,19524,24172,130137,10933584,1881,206992,4072,8.08,99468
82,4569939,291575,72232130,11995367,18,19524,24172,131720,11065485,1881,206992,4072,8.53,99468
83,4613939,294197,73095100,12090438,18,19524,24172,133396,11171665,1881,206992,4072,6.64,99468
84,4681408,296809,73903969,12230259,18,19524,24172,134927,11321029,1881,206992,4072,9.63,99468
85,4734021,299577,74753044,12336906,18,19524,24172,136430,11438450,1881,206992,4072,7.55,99468
86,4792064,302732,75580012,12458368,18,19524,24172,137992,11574411,1881,206992,4072,8.52,99468
87,4844817,305931,77422529,12565229,18,19524,24172,139449,11691237,1881,206992,4072,7.46,99468
88,4913225,308595,77233075,12707680,18,19524,24172,140833,11843777,1881,206992,4072,9.89,99468
89,4963963,311735,78080222,12816156,18,19524,24172,142528,11962089,1881,206992,4072,7.55,99468
90,5022455,314881,78908858,12939760,18,19524,24172,144034,12096611,1881,206992,4072,8.63,99468
91,5073465,318013,79757673,13046537,18,19524,24172,145596,12216404,1881,206992,4072,7.55,99468
92,5132266,321162,80584855,13169321,18,19524,24172,147064,12349553,1881,206992,4072,8.63,99468
93,5192469,324308,81415073,13292133,18,19524,24172,148638,12481367,1881,206992,4072,8.63,99468
94,5251517,327154,82244090,13417537,18,19524,24172,150314,12615610,1881,206992,4072,8.63,99468
95,5304886,330283,84318391,13529439,18,19524,24172,151602,12737292,1881,206992,4072,7.90,99468
96,5363040,333445,83926095,13647912,18,19524,24172,153090,12863239,1881,206992,4072,8.27,99468
97,5420462,336751,84753701,13771256,18,19524,24172,154560,12996515,1881,206992,4072,8.63,99468
98,5472834,340057,85597949,13879579,18,19524,24172,156243,13115966,1881,206992,4072,7.55,99468
99,5524923,343373,86441378,13989149,18,19524,24172,157872,13235105,1881,206992,4072,7.55,99468
100,5583575,346016,87268718,14112233,18,19524,24172,159566,13367957,1881,206992,4072,8.63,99468
101,5644730,349322,88097791,14233794,18,19524,24172,161181,13499352,1881,206992,4072,8.62,99468
102,5702995,352632,88927053,14356739,18,19524,24172,162764,13632835,1881,206992,4072,8.63,99468
103,5760716,356115,89758424,14478902,18,19524,24172,164051,13763729,1881,206992,4072,8.59,99468
104,5814801,358950,90604910,14586982,18,19524,24172,165787,13884183,1881,206992,4072,7.57,99468
105,5874278,361484,91429004,14708730,18,19524,24172,167486,14018760,1881,206992,4072,8.62,99468
106,5926413,364789,92274571,14815054,18,19524,24172,169130,14136694,1881,206992,4072,7.55,99468
107,5983719,368107,93104610,14935639,18,19524,24172,170733,14267461,1881,206992,4072,8.61,99468
108,6044415,370792,93930202,15061299,18,19524,24172,172283,14404586,1881,206992,4072,8.64,99468
109,6096798,374115,94774618,15168604,18,19524,24172,173828,14523426,1881,206992,4072,7.55,99468
110,6155328,377142,95602207,15292599,18,19524,24172,175378,14656495,1881,206992,4072,8.63,99468
111,6214807,380447,96427217,15416926,18,19524,24172,177044,14792525,1881,206992,4072,8.62,99468
112,6267931,383751,97273250,15523777,18,19524,24172,178664,14910426,1881,206992,4072,7.55,99468
113,6322986,387246,98109260,15639371,18,19524,24172,180336,15040528,1881,206992,4072,8.19,99468
114,6384620,390076,98931599,15770165,18,19524,24172,181825,15179897,1881,206992,4072,8.98,99468
115,6440990,393183,101624863,15886017,18,19524,24172,183134,15305477,1881,206992,4072,8.16,99468
116,6495427,396197,100612105,16000643,18,19524,24172,184753,15432293,1881,206992,4072,8.01,99468
117,6550171,399442,101448223,16116534,18,19524,24172,186329,15558131,1881,206992,4072,7.91,99468
118,6608811,403059,104224979,16240455,18,19524,24172,187970,15692496,1881,206992,4072,8.61,99468
119,6666122,406957,103114621,16360665,18,19524,24172,189386,15819702,1881,206992,4072,8.27,99468
120,6716176,410262,103963438,16468072,18,19524,24172,190926,15938536,1881,206992,4072,7.55,99468
121,6776172,413845,104786217,16596617,18,19524,24172,192428,16077641,1881,206992,4072,9.07,99468
122,6834172,416646,105622982,16713284,18,19524,24172,194132,16205739,1881,206992,4072,8.18,99468
123,6892980,419944,106450540,16836588,18,19524,24172,195538,16337787,1881,206992,4072,8.63,99468
124,6950375,423463,109407208,16954722,18,19524,24172,197394,16466034,1881,206992,4072,8.13,99468
125,7005536,426525,108125706,17069481,18,19524,24172,198871,16590667,1881,206992,4072,8.05,99468
126,7064192,430094,108953469,17195243,18,19524,24172,200682,16727697,1881,206992,4072,8.59,99468
127,7120981,433027,109792724,17310519,18,19524,24172,202330,16853300,1881,206992,4072,8.04,99468
128,7176563,435905,110632964,17425765,18,19524,24172,203833,16980911,1881,206992,4072,8.13,99468
129,7235570,439245,111456402,17550288,18,19524,24172,205386,17117664,1881,206992,4072,8.63,99468
130,7290250,442596,114590413,17666735,18,19524,24172,207118,17247960,1881,206992,4072,8.28,99468
131,7341275,445439,113134486,17778606,18,19524,24172,208578,17370228,1881,206992,4072,7.74,99468
132,7403172,448744,113957163,17901014,18,19524,24172,210208,17509897,1881,206992,4072,8.77,99468
133,7457136,452050,114804645,18003206,18,19524,24172,211803,17626766,1881,206992,4072,7.55,99468
134,7511919,455768,115646242,18113836,18,19524,24172,213431,17752951,1881,206992,4072,7.94,99468
135,7567940,458209,116484882,18232423,18,19524,24172,214832,17878764,1881,206992,4072,8.23,99468
136,7630334,461749,119791356,18363254,18,19524,24172,216408,18019104,1881,206992,4072,9.19,99468
137,7685080,463947,118147279,18477231,18,19524,24172,218005,18143900,1881,206992,4072,8.06,99468
138,7743925,467265,118972003,18601639,18,19524,24172,219406,18279459,1881,206992,4072,8.63,99468
139,7795398,470566,119817728,18710168,18,19524,24172,220967,18398726,1881,206992,4072,7.55,99468
140,7847184,474237,120664612,18816654,18,19524,24172,222553,18518048,1881,206992,4072,7.55,99468
141,7911915,477186,121484025,18950854,18,19524,24172,223980,18661120,1881,206992,4072,9.43,99468
142,7967280,482406,122321189,19066525,18,19524,24172,225497,18789565,1881,206992,4072,8.12,99468
143,8022841,485835,123163361,19180979,18,19524,24172,227067,18913633,1881,206992,4072,8.04,99468
144,8081731,488764,123982536,19309370,18,19524,24172,228676,19053327,1881,206992,4072,8.86,99468
145,8134203,492161,124830165,19416746,18,19524,24172,230308,19171067,1881,206992,4072,7.74,99468
146,8195192,495034,125664839,19539504,18,19524,24172,231814,19303684,1881,206992,4072,8.29,99468
147,8248782,498436,126514092,19647712,18,19524,24172,233084,19419302,1881,206992,4072,7.55,99468
148,8305699,502020,130179674,19770868,18,19524,24172,234508,19552989,1881,206992,4072,8.52,99468
149,8362866,505529,128184137,19887566,18,19524,24172,236268,19679818,1881,206992,4072,8.31,99468
150,8423075,509946,129020694,20005392,18,19524,24172,237895,19810563,1881,206992,4072,8.36,99468
151,8484327,512853,129851248,20124128,18,19524,24172,239249,19940572,1881,206992,4072,8.64,99468
152,8543410,515486,130689461,20237696,18,19524,24172,240779,20068576,1881,206992,4072,8.22,99468
153,8594375,518877,131536332,20346221,18,19524,24172,242341,20188859,1881,206992,4072,7.55,99468
154,8652650,522290,132363485,20468772,18,19524,24172,243904,20321995,1881,206992,4072,8.63,99468
155,8712071,525692,133195519,20591549,18,19524,24172,245233,20452734,1881,206992,4072,8.62,99468
156,8763480,529094,134044213,20699871,18,19524,24172,246708,20570291,1881,206992,4072,7.55,99468
157,8823144,532499,134876044,20822057,18,19524,24172,248293,20702570,1881,206992,4072,8.62,99468
158,8880897,535898,135704173,20944628,18,19524,24172,249994,20836522,1881,206992,4072,8.63,99468
159,8940825,538607,136533612,21068393,18,19524,24172,251458,20968932,1881,206992,4072,8.62,99468
160,8994650,541047,137380837,21176535,18,19524,24172,253035,21088353,1881,206992,4072,7.55,99468
161,9053617,544446,138204392,21301076,18,19524,24172,254501,21223848,1881,206992,4072,8.63,99468
162,9108587,547951,139038039,21418384,18,19524,24172,256188,21353869,1881,206992,4072,8.19,99468
163,9164439,551124,139879268,21532000,18,19524,24172,257626,21476037,1881,206992,4072,7.99,99468
164,9223163,554529,140707760,21654935,18,19524,24172,259058,21607679,1881,206992,4072,8.62,99468
165,9276792,558383,144875254,21767778,18,19524,24172,260711,21731782,1881,206992,4072,7.89,99468
166,9332592,562901,142392155,21885989,18,19524,24172,262022,21858034,1881,206992,4072,8.28,99468
167,9385129,566308,143242576,21993823,18,19524,24172,263420,21973125,1881,206992,4072,7.55,99468
168,9444266,569710,144064338,22118083,18,19524,24172,265240,22109698,1881,206992,4072,8.63,99468
169,9500310,573132,144897298,22235889,18,19524,24172,266809,22238770,1881,206992,4072,8.43,99468
170,9561309,575843,149193441,22364133,18,19524,24172,268365,22378851,1881,206992,4072,8.81,99468
171,9612859,579071,146571444,22472312,18,19524,24172,269814,22494199,1881,206992,4072,7.55,99468
172,9673032,582490,147394785,22594843,18,19524,24172,271378,22628664,1881,206992,4072,8.63,99468
173,9731501,585883,148219874,22717699,18,19524,24172,273139,22761401,1881,206992,4072,8.63,99468
174,9783148,589468,149066186,22824992,18,19524,24172,274859,22881771,1881,206992,4072,7.55,99468
175,9823808,592862,149934641,22916769,18,19524,24172,276579,22984772,1881,206992,4072,6.33,99468
176,9901466,596249,150712900,23073221,18,19524,24172,277910,23151933,1881,206992,4072,10.92,99468
177,9953569,599734,151556890,23180908,18,19524,24172,279551,23271670,1881,206992,4072,7.55,99468
178,10012276,603130,152378063,23303860,18,19524,24172,281278,23408841,1881,206992,4072,8.63,99468
179,10068465,606533,153214949,23419644,18,19524,24172,282702,23533979,1881,206992,4072,8.19,99468
