period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,329,749,4347483,9536,18,19518,13767,3701,705983,1881,206992,4024,0.01,100073
1,2521,11767,4529648,12490,18,19518,13767,4955,717444,1881,206992,4024,0.00,100073
2,2521,14361,5514615,14124,18,19518,13767,6272,730820,1881,206992,4024,0.00,100073
3,21782,16939,6456832,71651,18,19518,13767,7790,776480,1881,206992,4024,1.99,100073
4,103076,20008,8058341,277630,18,19518,13767,9136,939785,1881,206992,4024,11.00,100073
5,163138,23159,8070586,629278,18,19518,13767,10571,1083417,1881,206992,4024,9.23,100073
6,203089,25678,8940887,937043,18,19518,13767,12099,1188143,1881,206992,4024,6.30,100073
7,237656,28968,9836192,1276744,18,19518,13767,13390,1274319,1881,206992,4024,4.95,100073
8,327976,36743,10560229,1710652,18,19518,13767,14733,1492717,1881,206992,4024,14.83,100073
9,328787,52067,11529975,2173852,18,19518,13767,16824,1526977,1881,206992,4024,0.10,100073
10,328787,62157,12544499,2464268,18,19518,13767,19101,1552340,1881,206992,4024,0.03,100073
11,329293,67248,13518776,2469286,18,19518,13767,21248,1573851,1881,206992,4024,0.06,100073
12,329293,70325,14499055,2474348,18,19518,13767,23148,1591694,1881,206992,4024,0.00,100073
13,380309,73291,15357158,2577048,18,19518,13767,24343,1701301,1881,206992,4024,7.15,100073
14,536267,76418,15944038,2893408,18,19518,13767,25640,2015108,1881,206992,4024,22.91,100073
15,692072,78791,16060419,3209687,18,19518,13767,27041,2328422,1881,206992,4024,22.67,100073
16,780931,81790,17283312,3395667,18,19518,13767,28447,2519743,1881,206992,4024,13.33,100073
17,782335,85032,18255729,3405977,18,19518,13767,30199,2542807,1881,206992,4024,0.19,100073
18,916001,88173,18898952,3675672,18,19518,13767,31414,2812818,1881,206992,4024,19.08,100073
19,919575,91388,19859027,3692808,18,19518,13767,33276,2845450,1881,206992,4024,0.94,100073
20,1018079,94527,20592016,3890921,18,19518,13767,34761,3047302,1881,206992,4024,13.94,100073
21,1080420,97740,21405012,4026941,18,19518,13767,36095,3192178,1881,206992,4024,9.53,100073
22,1132096,100872,22254040,4135519,18,19518,13767,37545,3311371,1881,206992,4024,7.55,100073
23,1191545,104009,23085627,4258493,18,19518,13767,38955,3441390,1881,206992,4024,8.63,100073
24,1250660,107143,23909936,4383675,18,19518,13767,40550,3577148,1881,206992,4024,8.63,100073
25,1293455,110287,24772611,4479123,18,19518,13767,41956,3681709,1881,206992,4024,6.51,100073
26,1360101,113339,25579669,4618737,18,19518,13767,43407,3829481,1881,206992,4024,9.67,100073
27,1407523,116473,26433084,4724292,18,19518,13767,44925,3945348,1881,206992,4024,7.39,100073
28,1468617,119627,27255725,4852610,18,19518,13767,46619,4083735,1881,206992,4024,8.79,100073
29,1530116,122757,28084984,4977263,18,19518,13767,47986,4213390,1881,206992,4024,8.63,100073
30,1584507,125895,28924907,5093553,18,19518,13767,49335,4336419,1881,206992,4024,7.93,100073
31,1641685,128552,29760131,5213909,18,19518,13767,51007,4464868,1881,206992,4024,8.14,100073
32,1701704,131617,30584336,5338584,18,19518,13767,52638,4599995,1881,206992,4024,8.63,100073
33,1761177,134762,31410663,5465157,18,19518,13767,54014,4734784,1881,206992,4024,8.63,100073
34,1812105,141526,32259135,5574461,18,19518,13767,55388,4854081,1881,206992,4024,7.55,100073
35,1872126,144664,33089884,5698236,18,19518,13767,56813,4986794,1881,206992,4024,8.63,100073
36,1924946,147798,33937625,5808520,18,19518,13767,58599,5105406,1881,206992,4024,7.55,100073
37,1985472,150941,34761743,5933110,18,19518,13767,60124,5238664,1881,206992,4024,8.63,100073
38,2018654,154086,35651285,6010255,18,19518,13767,61702,5327208,1881,206992,4024,5.27,100073
39,2106720,157054,36674771,6177503,18,19518,13767,63129,5505739,1881,206992,4024,11.95,100073
40,2162048,159839,37539614,6295503,18,19518,13767,64734,5632276,1881,206992,4024,8.07,100073
41,2214620,162623,38105035,6413432,18,19518,13767,66043,5755035,1881,206992,4024,7.94,100073
42,2259221,165766,38970362,6507887,18,19518,13767,67667,5858228,1881,206992,4024,6.46,100073
43,2298990,169288,40212661,6591032,18,19518,13767,69546,5952836,1881,206992,4024,5.53,100073
44,2376073,171993,40634959,6750921,18,19518,13767,71212,6120863,1881,206992,4024,11.23,100073
45,2377841,175217,41606237,6758671,18,19518,13767,73138,6144205,1881,206992,4024,0.23,100073
46,2492338,178346,42296497,6991528,18,19518,13767,74675,6379729,1881,206992,4024,16.66,100073
47,2556284,181582,43117427,7127438,18,19518,13767,76057,6515152,1881,206992,4024,8.98,100073
48,2560526,184720,44077937,7146791,18,19518,13767,77787,6548122,1881,206992,4024,0.97,100073
49,2629941,188209,44884919,7287995,18,19518,13767,79093,6693967,1881,206992,4024,9.73,100073
50,2720987,191021,45636521,7478394,18,19518,13767,80549,6885728,1881,206992,4024,13.43,100073
51,2772762,194045,46481021,7591128,18,19518,13767,82214,7005574,1881,206992,4024,7.73,100073
52,2848302,196977,47270949,7744789,18,19518,13767,83636,7166089,1881,206992,4024,10.71,100073
53,2899875,199427,48110245,7855426,18,19518,13767,85294,7293829,1881,206992,4024,7.84,100073
54,2943833,202911,48985922,7938165,18,19518,13767,86872,7389245,1881,206992,4024,5.92,100073
55,2983649,205852,49861721,8018931,18,19518,13767,88511,7488232,1881,206992,4024,5.75,100073
56,3054585,208485,50656075,8171692,18,19518,13767,90224,7650665,1881,206992,4024,10.62,100073
57,3129386,211724,51449094,8324942,18,19518,13767,91493,7809376,1881,206992,4024,10.91,100073
58,3146774,214337,52377462,8367085,18,19518,13767,93411,7866756,1881,206992,4024,2.59,100073
59,3222366,216670,53161178,8529140,18,19518,13767,94791,8035026,1881,206992,4024,11.32,100073
60,3288294,220116,54856743,8664379,18,19518,13767,96400,8178820,1881,206992,4024,9.41,100073
61,3355765,222903,55700893,8795501,18,19518,13767,97851,8319240,1881,206992,4024,9.43,100073
62,3416242,225546,56549275,8925556,18,19518,13767,99198,8455482,1881,206992,4024,9.10,100073
63,3471556,228312,56469460,9041823,18,19518,13767,100588,8582513,1881,206992,4024,7.75,100073
64,3529651,231167,57298488,9164638,18,19518,13767,102310,8716521,1881,206992,4024,8.63,100073
65,3586576,234302,58131723,9284857,18,19518,13767,103703,8842783,1881,206992,4024,8.22,100073
66,3643012,237428,58970670,9399411,18,19518,13767,105328,8964651,1881,206992,4024,7.95,100073
67,3693931,240570,59819110,9507837,18,19518,13767,106819,9082216,1881,206992,4024,7.55,100073
68,3759222,244121,61726822,9644900,18,19518,13767,108515,9226308,1881,206992,4024,9.42,100073
69,3812599,246844,61478940,9757796,18,19518,13767,110026,9350098,1881,206992,4024,7.83,100073
70,3872140,249979,62305364,9880945,18,19518,13767,111560,9485479,1881,206992,4024,8.63,100073
71,3929021,253347,64319646,10000187,18,19518,13767,112925,9611781,1881,206992,4024,8.16,100073
72,3980737,256266,63992700,10112265,18,19518,13767,114386,9732451,1881,206992,4024,7.86,100073
73,4043018,259124,64815269,10238514,18,19518,13767,115796,9866732,1881,206992,4024,8.78,100073
74,4094583,262249,65658686,10348953,18,19518,13767,117518,9988080,1881,206992,4024,7.55,100073
75,4153255,265391,67781348,10470058,18,19518,13767,118817,10118207,1881,206992,4024,8.59,100073
76,4213721,268359,67320015,10597825,18,19518,13767,120305,10254429,1881,206992,4024,8.63,100073
77,4264703,271518,68165204,10707823,18,19518,13767,121975,10372407,1881,206992,4024,7.55,100073
78,4322948,274079,68993888,10829792,18,19518,13767,123589,10506825,1881,206992,4024,8.63,100073
79,4378847,277204,69833338,10940872,18,19518,13767,125209,10630239,1881,206992,4024,8.00,100073
80,4413856,281908,70719489,11019543,18,19518,13767,126500,10717980,1881,206992,4024,5.34,100073
81,4458342,285050,71588188,11111597,18,19518,13767,127836,10819580,1881,206992,4024,6.64,100073
82,4485624,287689,72501000,11171636,18,19518,13767,129179,10889606,1881,206992,4024,3.89,100073
83,4511529,290821,74929069,11227416,18,19518,13767,130375,10953883,1881,206992,4024,3.68,100073
84,4556335,293228,74290894,11320475,18,19518,13767,131372,11051504,1881,206992,4024,6.53,100073
85,4720984,296342,74854840,11650936,18,19518,13767,132660,11377344,1881,206992,4024,23.70,100073
86,4740168,299542,75779194,11697192,18,19518,13767,134257,11438058,1881,206992,4024,3.12,100073
87,4837500,302684,76519588,11889691,18,19518,13767,135779,11634459,1881,206992,4024,13.73,100073
88,4841537,305893,77481478,11905908,18,19518,13767,137502,11665798,1881,206992,4024,0.98,100073
89,4942039,309033,78206251,12109706,18,19518,13767,138906,11875798,1881,206992,4024,14.52,100073
90,4943636,312245,79178542,12116425,18,19518,13767,140658,11897589,1881,206992,4024,0.20,100073
91,5048671,315381,79898827,12326390,18,19518,13767,142185,12110701,1881,206992,4024,15.12,100073
92,5115222,320153,80712638,12465158,18,19518,13767,143631,12257682,1881,206992,4024,9.42,100073
93,5119290,322739,81674924,12482115,18,19518,13767,145449,12291722,1881,206992,4024,0.90,100073
94,5223817,325871,82388783,12696196,18,19518,13767,147150,12511388,1881,206992,4024,15.31,100073
95,5247416,329353,85212546,12743859,18,19518,13767,148650,12570496,1881,206992,4024,3.04,100073
96,5340840,332411,84052795,12936660,18,19518,13767,149915,12768173,1881,206992,4024,13.84,100073
97,5370317,336004,84960233,12994836,18,19518,13767,151562,12839605,1881,206992,4024,3.94,100073
98,5435373,338849,85771426,13131729,18,19518,13767,153168,12985442,1881,206992,4024,9.79,100073
99,5494098,342163,86596153,13253404,18,19518,13767,154772,13120882,1881,206992,4024,8.70,100073
100,5543296,345479,87452109,13355492,18,19518,13767,156201,13230654,1881,206992,4024,6.97,100073
101,5627566,348707,88212444,13529529,18,19518,13767,157749,13414643,1881,206992,4024,12.47,100073
