period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
40,4361350,152687,31978343,11016649,19,19520,24520,52869,9641872,1882,206992,4152,16.17,98093
41,4477831,155674,32673095,11249874,19,19520,24520,54102,9874656,1882,206992,4152,16.67,98093
42,4594384,158856,33370202,11480622,19,19520,24520,55202,10107029,1882,206992,4152,16.59,98093
43,4710855,161413,34065431,11713053,19,19520,24520,56554,10340319,1882,206992,4152,16.34,98093
44,4826659,164689,34901363,11945930,19,19520,24520,57664,10571263,1882,206992,4152,16.61,98093
45,4941936,167710,35457124,12180161,19,19520,24520,58876,10805295,1882,206992,4152,16.44,98093
46,5056834,170235,36162255,12409075,19,19520,24520,60037,11034247,1882,206992,4152,16.26,98093
47,5171471,173445,36855191,12639989,19,19520,24520,61353,11264934,1882,206992,4152,16.50,98093
48,5286833,176666,37823558,12872917,19,19520,24520,62786,11500154,1882,206992,4152,16.70,98093
49,5403075,179390,38238017,13104390,19,19520,24520,63988,11733194,1882,206992,4152,16.40,98093
50,5518216,182874,38934843,13333983,19,19520,24520,65411,11962939,1882,206992,4152,16.67,98093
51,5634578,185952,39631403,13569916,19,19520,24520,66682,12196352,1882,206992,4152,16.43,98093
52,5748250,189148,40328090,13800849,19,19520,24520,67975,12428295,1882,206992,4152,16.48,98093
53,5861511,192468,41471234,14029461,19,19520,24520,69319,12658528,1882,206992,4152,16.41,98093
54,5977578,195409,41720172,14263709,19,19520,24520,70401,12890674,1882,206992,4152,16.48,98093
55,6093641,198273,42414316,14498628,19,19520,24520,71569,13125175,1882,206992,4152,16.72,98093
56,6206363,201790,43653091,14728252,19,19520,24520,72813,13355159,1882,206992,4152,16.41,98093
57,6323368,206069,44383740,14962102,19,19520,24520,74136,13591405,1882,206992,4152,16.67,98093
58,6438691,211965,44492865,15196151,19,19520,24520,75384,13826391,1882,206992,4152,16.51,98093
59,6553046,215502,45194687,15425492,19,19520,24520,76663,14054231,1882,206992,4152,16.32,98093
60,6669256,218113,45891047,15658442,19,19520,24520,77808,14287822,1882,206992,4152,16.59,98093
61,6783986,221039,46593980,15890482,19,19520,24520,78978,14519744,1882,206992,4152,16.69,98093
62,6896972,224240,47290982,16116409,19,19520,24520,80283,14749227,1882,206992,4152,16.36,98093
63,7013064,227313,47988020,16349336,19,19520,24520,81527,14981273,1882,206992,4152,16.72,98093
64,7130191,229995,48686487,16582282,19,19520,24520,82726,15215515,1882,206992,4152,16.52,98093
65,7242572,232650,49395497,16806315,19,19520,24520,83783,15441171,1882,206992,4152,16.17,98093
66,7358941,235558,50086862,17039964,19,19520,24520,84948,15676058,1882,206992,4152,16.71,98093
67,7474507,239006,50781207,17272253,19,19520,24520,86150,15908815,1882,206992,4152,16.72,98093
68,7588784,241653,51488449,17497435,19,19520,24520,87281,16134646,1882,206992,4152,16.17,98093
69,7705474,244839,52184298,17732164,19,19520,24520,88486,16366988,1882,206992,4152,16.70,98093
70,7820256,247486,52882067,17961684,19,19520,24520,89568,16597846,1882,206992,4152,16.41,98093
71,7936195,250098,53581459,18193699,19,19520,24520,90814,16827964,1882,206992,4152,16.50,98093
72,8052915,253296,54271714,18428712,19,19520,24520,92041,17063493,1882,206992,4152,16.65,98093
73,8169861,256580,54957935,18664073,19,19520,24520,93439,17299405,1882,206992,4152,16.74,98093
74,8283373,259408,55655110,18893222,19,19520,24520,94706,17530626,1882,206992,4152,16.21,98093
75,8398098,262749,56358970,19125836,19,19520,24520,95948,17761772,1882,206992,4152,16.71,98093
76,8513206,265957,57056996,19359997,19,19520,24520,97132,17997935,1882,206992,4152,16.70,98093
77,8626582,268778,57753801,19587812,19,19520,24520,98370,18228677,1882,206992,4152,16.19,98093
78,8742276,272206,58448757,19822717,19,19520,24520,99598,18463336,1882,206992,4152,16.69,98093
79,8857136,274938,59148315,20054112,19,19520,24520,100825,18696009,1882,206992,4152,16.59,98093
80,8970380,278100,59845767,20281456,19,19520,24520,101869,18923164,1882,206992,4152,16.32,98093
81,9086531,281750,61864676,20515828,19,19520,24520,103289,19154494,1882,206992,4152,16.56,98093
82,9200619,284708,62590502,20752221,19,19520,24520,104489,19390085,1882,206992,4152,16.87,98093
83,9315315,288695,61954020,20979200,19,19520,24520,105665,19615024,1882,206992,4152,16.18,98093
84,9430160,291989,62650431,21210332,19,19520,24520,106692,19847220,1882,206992,4152,16.55,98093
85,9544961,294654,63348521,21443572,19,19520,24520,107969,20081049,1882,206992,4152,16.65,98093
86,9658467,297369,64053791,21671720,19,19520,24520,108918,20310055,1882,206992,4152,16.23,98093
87,9771741,300647,64753549,21901920,19,19520,24520,110223,20539191,1882,206992,4152,16.60,98093
88,9887071,303166,65451454,22135620,19,19520,24520,111459,20774252,1882,206992,4152,16.52,98093
89,10002819,306444,66148548,22367796,19,19520,24520,112642,21005041,1882,206992,4152,16.48,98093
90,10118132,309927,68410310,22600859,19,19520,24520,113878,21237549,1882,206992,4152,16.48,98093
91,10235659,312957,67538209,22833391,19,19520,24520,114839,21470864,1882,206992,4152,16.62,98093
92,10351007,316008,68240503,23065088,19,19520,24520,116055,21702695,1882,206992,4152,16.50,98093
93,10465517,318977,68939332,23295919,19,19520,24520,117219,21933297,1882,206992,4152,16.36,98093
94,10583091,322232,71308157,23530680,19,19520,24520,118533,22167041,1882,206992,4152,16.76,98093
95,10698466,325201,72033969,23764014,19,19520,24520,119764,22397675,1882,206992,4152,16.46,98093
96,10812642,328373,71033566,23991376,19,19520,24520,120908,22626423,1882,206992,4152,16.44,98093
97,10929518,330814,71725157,24227149,19,19520,24520,122157,22862112,1882,206992,4152,16.59,98093
98,11008001,334264,72513978,24383944,19,19520,24520,123235,23021243,1882,206992,4152,11.38,98093
99,11157079,337050,73125442,24685129,19,19520,24520,124405,23318761,1882,206992,4152,21.37,98093
100,11274204,340530,73816691,24919250,19,19520,24520,125716,23550305,1882,206992,4152,16.86,98093
101,11388898,343319,76412547,25153481,19,19520,24520,126756,23781997,1882,206992,4152,16.57,98093
102,11502862,346442,75219412,25381741,19,19520,24520,127999,24009648,1882,206992,4152,16.36,98093
103,11619660,348879,75917207,25617103,19,19520,24520,129184,24244237,1882,206992,4152,16.55,98093
104,11735171,352327,78591368,25849984,19,19520,24520,130554,24478339,1882,206992,4152,16.69,98093
105,11846838,355544,77314176,26076396,19,19520,24520,131709,24706183,1882,206992,4152,16.17,98093
106,11962545,359003,78010102,26310491,19,19520,24520,132932,24937491,1882,206992,4152,16.71,98093
107,12078185,362468,78706465,26543152,19,19520,24520,134080,25172507,1882,206992,4152,16.71,98093
108,12191195,365931,79406154,26771209,19,19520,24520,135292,25401516,1882,206992,4152,16.17,98093
109,12307123,371626,80103793,27004330,19,19520,24520,136477,25636087,1882,206992,4152,16.90,98093
110,12422611,374194,80800402,27236974,19,19520,24520,137591,25869314,1882,206992,4152,16.53,98093
111,12536358,377657,81505211,27463413,19,19520,24520,138773,26095927,1882,206992,4152,16.17,98093
112,12653204,381312,82201841,27700043,19,19520,24520,139978,26334442,1882,206992,4152,17.03,98093
113,12770379,384103,82896078,27933937,19,19520,24520,141205,26568692,1882,206992,4152,16.40,98093
114,12882222,387574,83596862,28161498,19,19520,24520,142416,26795858,1882,206992,4152,16.17,98093
115,12997987,391288,84290629,28394932,19,19520,24520,143647,27028061,1882,206992,4152,16.71,98093
116,13115766,394549,84980634,28628179,19,19520,24520,144888,27261374,1882,206992,4152,16.71,98093
117,13227585,397181,85679485,28853466,19,19520,24520,145973,27490477,1882,206992,4152,16.17,98093
118,13343088,400876,86368899,29086916,19,19520,24520,147367,27725266,1882,206992,4152,16.71,98093
119,13459104,403567,89530526,29319581,19,19520,24520,148464,27959753,1882,206992,4152,16.62,98093
120,13574429,406614,87766819,29549186,19,19520,24520,149744,28190677,1882,206992,4152,16.17,98093
121,13688627,410262,88462629,29780174,19,19520,24520,150893,28422467,1882,206992,4152,16.71,98093
122,13804418,413156,89154258,30012623,19,19520,24520,152089,28657179,1882,206992,4152,16.63,98093
123,13919273,415968,89856497,30245005,19,19520,24520,153258,28888807,1882,206992,4152,16.26,98093
124,14035279,419427,90552794,30478887,19,19520,24520,154528,29122232,1882,206992,4152,16.73,98093
125,14148786,422138,91251357,30707481,19,19520,24520,155816,29351822,1882,206992,4152,16.32,98093
126,14263185,425603,91950989,30937452,19,19520,24520,156969,29581769,1882,206992,4152,16.55,98093
127,14380029,429085,95360794,31168935,19,19520,24520,158222,29812486,1882,206992,4152,16.71,98093
128,14495783,432223,93341096,31404640,19,19520,24520,159503,30049813,1882,206992,4152,16.71,98093
129,14610340,434860,94043411,31632632,19,19520,24520,160584,30280030,1882,206992,4152,16.18,98093
130,14723114,438688,94740218,31865148,19,19520,24520,161894,30513170,1882,206992,4152,16.70,98093
131,14838447,441810,95444381,32090727,19,19520,24520,163072,30739330,1882,206992,4152,16.18,98093
132,14956293,445127,96133785,32326493,19,19520,24520,164163,30973578,1882,206992,4152,16.73,98093
133,15071236,448862,99737436,32558736,19,19520,24520,165458,31206935,1882,206992,4152,16.71,98093
134,15188142,451764,100460872,32795297,19,19520,24520,166667,31444700,1882,206992,4152,16.60,98093
135,15301497,454983,98230057,33022661,19,19520,24520,167820,31671924,1882,206992,4152,16.27,98093
136,15417784,458498,101914323,33257032,19,19520,24520,169056,31904449,1882,206992,4152,16.71,98093
137,15534509,461082,99620561,33491278,19,19520,24520,170413,32139239,1882,206992,4152,16.56,98093
138,15649976,463726,100320673,33721806,19,19520,24520,171596,32369713,1882,206992,4152,16.33,98093
139,15766324,469747,101015035,33955926,19,19520,24520,172880,32604020,1882,206992,4152,16.69,98093
140,15881567,472333,104816837,34189173,19,19520,24520,174110,32837096,1882,206992,4152,16.73,98093
141,15993953,475339,102418309,34417380,19,19520,24520,175244,33067276,1882,206992,4152,16.18,98093
142,16107418,478796,103115213,34648093,19,19520,24520,176386,33298455,1882,206992,4152,16.43,98093
143,16224207,482194,103800633,34885921,19,19520,24520,177614,33535435,1882,206992,4152,16.86,98093
144,16337630,484776,104498596,35115458,19,19520,24520,178850,33766471,1882,206992,4152,16.18,98093
145,16451177,488621,108469818,35345934,19,19520,24520,179960,33996163,1882,206992,4152,16.71,98093
146,16565547,491590,109194337,35578820,19,19520,24520,181116,34228357,1882,206992,4152,16.35,98093
147,16681095,494664,106603723,35812140,19,19520,24520,182265,34460485,1882,206992,4152,16.54,98093
148,16796004,498225,110647498,36041868,19,19520,24520,183522,34692287,1882,206992,4152,16.67,98093
149,16911813,501237,111374730,36277147,19,19520,24520,184692,34928232,1882,206992,4152,16.71,98093
150,17026318,504307,108701026,36503947,19,19520,24520,185854,35156409,1882,206992,4152,16.17,98093
151,17141063,507761,109396610,36731779,19,19520,24520,187097,35386207,1882,206992,4152,16.72,98093
152,17257527,510474,113569487,36966827,19,19520,24520,188417,35625389,1882,206992,4152,16.71,98093
153,17335191,513191,110876476,37126464,19,19520,24520,189871,35790235,1882,206992,4152,11.33,98093
154,17355685,516551,111797945,37177715,19,19520,24520,191331,35854459,1882,206992,4152,3.54,98093
155,17402166,519948,112662966,37270047,19,19520,24520,192910,35957702,1882,206992,4152,6.57,98093
156,17560177,522490,116858258,37586311,19,19520,24520,194164,36271915,1882,206992,4152,22.93,98093
157,17722451,525433,117478686,37914233,19,19520,24520,195615,36592799,1882,206992,4152,23.25,98093
158,17879456,528514,114416404,38230106,19,19520,24520,196925,36903980,1882,206992,4152,22.62,98093
159,18042576,531801,114989532,38556266,19,19520,24520,198028,37228582,1882,206992,4152,23.91,98093
160,18169351,534456,115657391,38810337,19,19520,24520,199312,37483523,1882,206992,4152,17.96,98093
161,18286629,537908,116353797,39042829,19,19520,24520,200591,37715988,1882,206992,4152,16.58,98093
162,18402801,540660,117042185,39276732,19,19520,24520,201875,37952262,1882,206992,4152,16.81,98093
163,18517653,543933,117738434,39503650,19,19520,24520,203100,38181115,1882,206992,4152,16.22,98093
164,18635345,547496,122347348,39739062,19,19520,24520,204323,38415098,1882,206992,4152,16.88,98093
165,18750149,550224,123074696,39971496,19,19520,24520,205370,38645170,1882,206992,4152,16.52,98093
166,18863897,553347,119838996,40197251,19,19520,24520,206494,38873579,1882,206992,4152,16.18,98093
167,18978918,556806,120534923,40430645,19,19520,24520,207638,39105796,1882,206992,4152,16.74,98093
168,19094232,559763,121235010,40659825,19,19520,24520,208919,39335292,1882,206992,4152,16.37,98093
169,19208715,562907,121937955,40890461,19,19520,24520,209953,39565005,1882,206992,4152,16.50,98093
170,19323617,566187,126714478,41121955,19,19520,24520,211087,39797822,1882,206992,4152,16.71,98093
171,19438231,569295,123339957,41352458,19,19520,24520,212304,40028057,1882,206992,4152,16.60,98093
172,19551382,572537,124039803,41579948,19,19520,24520,213644,40256224,1882,206992,4152,16.29,98093
173,19665574,576160,128901502,41811383,19,19520,24520,214825,40488406,1882,206992,4152,16.71,98093
174,19781299,578941,125435025,42040720,19,19520,24520,215952,40721394,1882,206992,4152,16.43,98093
175,19895760,581580,126142044,42269547,19,19520,24520,217129,40950442,1882,206992,4152,16.46,98093
176,20009628,585044,126836210,42497654,19,19520,24520,218446,41182039,1882,206992,4152,16.41,98093
177,20125387,588710,127531012,42730704,19,19520,24520,219747,41415635,1882,206992,4152,17.01,98093
178,20242880,591866,128229557,42960338,19,19520,24520,220954,41647857,1882,206992,4152,16.17,98093
179,20359398,595316,128921691,43190647,19,19520,24520,222203,41879876,1882,206992,4152,16.51,98093
