period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,466,340,4335499,9715,18,19510,24535,3892,700681,1881,206992,4152,0.01,99213
1,4019,11714,4522391,12592,18,19510,24535,5068,712408,1881,206992,4152,0.00,99213
2,4019,14330,5506944,13959,18,19510,24535,6302,725405,1881,206992,4152,0.00,99213
3,59717,16907,6346710,143950,18,19510,24535,8012,850808,1881,206992,4152,7.78,99213
4,106622,24699,8060333,254041,18,19510,24535,9494,957438,1881,206992,4152,6.54,99213
5,181445,33457,8014373,584736,18,19510,24535,10954,1126488,1881,206992,4152,10.87,99213
6,241080,36434,8842781,860561,18,19510,24535,12550,1261683,1881,206992,4152,8.65,99213
7,298613,39310,9673875,1103788,18,19510,24535,13854,1392769,1881,206992,4152,8.46,99213
8,315689,42027,10605191,1329470,18,19510,24535,15498,1450541,1881,206992,4152,2.62,99213
9,409107,44449,11348939,1662281,18,19510,24535,16876,1653567,1881,206992,4152,13.79,99213
10,462033,52725,12194442,1894229,18,19510,24535,18570,1777821,1881,206992,4152,7.56,99213
11,520628,63102,13036282,2182587,18,19510,24535,20184,1911710,1881,206992,4152,8.65,99213
12,546431,66174,13940969,2430091,18,19510,24535,21763,1988598,1881,206992,4152,4.09,99213
13,622349,69216,14727933,2756070,18,19510,24535,23330,2151311,1881,206992,4152,10.85,99213
14,653369,75060,15622220,3009361,18,19510,24535,24832,2237428,1881,206992,4152,4.90,99213
15,734317,93858,15813145,3333702,18,19510,24535,26237,2408284,1881,206992,4152,11.11,99213
16,783083,102409,17265802,3599017,18,19510,24535,27850,2526166,1881,206992,4152,7.67,99213
17,784612,105554,18237723,3802891,18,19510,24535,29459,2550704,1881,206992,4152,0.21,99213
18,786128,108684,19206124,4007353,18,19510,24535,31278,2578365,1881,206992,4152,0.21,99213
19,898011,111817,19909054,4405083,18,19510,24535,32525,2808414,1881,206992,4152,16.25,99213
20,1035350,115033,20543381,4842692,18,19510,24535,33689,3088456,1881,206992,4152,20.15,99213
21,1088233,118235,21384822,5094732,18,19510,24535,35257,3213559,1881,206992,4152,7.73,99213
22,1092237,121324,22340969,5285350,18,19510,24535,37050,3250167,1881,206992,4152,1.00,99213
23,1200663,124474,23048166,5668252,18,19510,24535,38371,3480089,1881,206992,4152,15.95,99213
24,1213063,127695,23986605,5887566,18,19510,24535,40025,3530648,1881,206992,4152,2.10,99213
25,1312825,130250,24714028,6258547,18,19510,24535,41344,3745028,1881,206992,4152,14.78,99213
26,1316623,133464,25673977,6408169,18,19510,24535,43045,3778911,1881,206992,4152,0.95,99213
27,1424768,141408,24124388,6806348,18,19510,24535,44326,4008117,1881,206992,4152,15.32,99213
28,1432108,152602,27361416,6977031,18,19510,24535,46291,4048313,1881,206992,4152,1.62,99213
29,1488452,160878,25647252,7285999,18,19510,24535,47905,4179149,1881,206992,4152,7.96,99213
30,1582004,171993,28966410,7640406,18,19510,24535,49211,4382422,1881,206992,4152,14.29,99213
31,1624193,180365,29829971,7898699,18,19510,24535,50713,4492222,1881,206992,4152,6.56,99213
32,1690161,190962,27700873,8221380,18,19510,24535,52168,4636096,1881,206992,4152,9.27,99213
33,1730274,193820,31524938,8463977,18,19510,24535,53775,4738298,1881,206992,4152,6.26,99213
34,1731844,210144,32523701,8668136,18,19510,24535,55561,4766987,1881,206992,4152,0.21,99213
35,1772327,220615,33404500,8951577,18,19510,24535,57111,4867557,1881,206992,4152,5.78,99213
36,1913381,223394,34036765,9395590,18,19510,24535,58299,5159034,1881,206992,4152,21.05,99213
37,1956320,225982,34907094,9642214,18,19510,24535,59794,5265909,1881,206992,4152,6.42,99213
38,2037445,234100,35682550,9980210,18,19510,24535,61510,5441912,1881,206992,4152,11.83,99213
39,2039811,244587,36652180,10184643,18,19510,24535,63387,5475076,1881,206992,4152,0.60,99213
40,2047284,253177,37606481,10387658,18,19510,24535,65328,5512756,1881,206992,4152,0.75,99213
41,2192191,263869,34010366,10848491,18,19510,24535,66702,5813580,1881,206992,4152,21.68,99213
42,2241654,268732,39096454,11131815,18,19510,24535,68228,5930634,1881,206992,4152,7.12,99213
43,2243168,282529,40068546,11302905,18,19510,24535,70158,5956825,1881,206992,4152,0.21,99213
44,2293869,285680,40917513,11596245,18,19510,24535,71951,6075384,1881,206992,4152,7.15,99213
45,2431260,288621,41550772,12057009,18,19510,24535,73121,6365231,1881,206992,4152,21.00,99213
46,2446870,291582,42480336,12258445,18,19510,24535,74865,6423925,1881,206992,4152,2.88,99213
47,2530435,294733,43246321,12604617,18,19510,24535,76295,6604615,1881,206992,4152,12.52,99213
48,2566088,297463,44134105,12840339,18,19510,24535,77899,6701420,1881,206992,4152,5.38,99213
49,2618515,300659,39595037,13128138,18,19510,24535,79437,6822218,1881,206992,4152,7.73,99213
50,2693292,303576,45774454,13435963,18,19510,24535,80613,6992774,1881,206992,4152,11.29,99213
51,2745878,306806,46620475,13721096,18,19510,24535,82283,7113061,1881,206992,4152,7.57,99213
52,2797262,309458,47456557,13962534,18,19510,24535,84039,7246531,1881,206992,4152,8.28,99213
53,2846376,317740,48308126,14269756,18,19510,24535,85795,7363014,1881,206992,4152,6.84,99213
54,2913150,330354,49127734,14594016,18,19510,24535,87091,7516824,1881,206992,4152,10.24,99213
55,2955563,336782,50005874,14872838,18,19510,24535,88709,7622764,1881,206992,4152,6.27,99213
56,3008435,352731,44473298,15164732,18,19510,24535,90390,7748482,1881,206992,4152,7.96,99213
57,3097628,360007,51613294,15519933,18,19510,24535,91766,7937915,1881,206992,4152,12.87,99213
58,3099125,367496,52584918,15687361,18,19510,24535,93452,7962333,1881,206992,4152,0.20,99213
59,3100537,370049,53554075,15894529,18,19510,24535,95415,7989756,1881,206992,4152,0.21,99213
60,3161038,373186,54378849,16206145,18,19510,24535,97046,8128261,1881,206992,4152,8.70,99213
61,3302153,376247,55001197,16662241,18,19510,24535,98263,8428379,1881,206992,4152,21.67,99213
62,3360518,384236,55828743,16963274,18,19510,24535,99855,8568890,1881,206992,4152,8.70,99213
63,3361906,399843,56811110,17173200,18,19510,24535,101694,8594668,1881,206992,4152,0.21,99213
64,3365793,413821,57825232,17411674,18,19510,24535,103376,8622797,1881,206992,4152,0.37,99213
65,3505477,424586,50716034,17848508,18,19510,24535,104552,8912414,1881,206992,4152,20.51,99213
66,3579459,435632,59260546,18203980,18,19510,24535,106064,9086936,1881,206992,4152,11.90,99213
67,3648278,443494,60066790,18497050,18,19510,24535,107552,9240445,1881,206992,4152,10.14,99213
68,3696169,458246,60924424,18760909,18,19510,24535,109166,9356479,1881,206992,4152,6.74,99213
69,3753334,468732,61761080,19050149,18,19510,24535,110849,9491563,1881,206992,4152,8.87,99213
70,3754746,471882,62731055,19254160,18,19510,24535,112549,9517600,1881,206992,4152,0.21,99213
71,3811479,479698,54990586,19555957,18,19510,24535,114203,9645601,1881,206992,4152,7.97,99213
72,3944525,489975,64224559,20005127,18,19510,24535,115530,9927511,1881,206992,4152,20.41,99213
