period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
74,4138868,268849,65614625,10631840,19,19510,24526,117968,9928991,1882,206992,4152,11.81,99275
75,4187294,271325,66464814,10740343,19,19510,24526,119484,10046918,1882,206992,4152,7.37,99275
76,4189215,274181,68517228,10747830,19,19510,24526,120903,10066663,1882,206992,4152,0.23,99275
77,4301175,277802,68150686,10965269,19,19510,24526,122501,10291699,1882,206992,4152,15.63,99275
78,4345286,281021,69025042,11049657,19,19510,24526,124037,10387195,1882,206992,4152,5.91,99275
79,4403389,284148,69850796,11170809,19,19510,24526,125822,10522969,1882,206992,4152,8.78,99275
80,4443376,287277,70728157,11250016,19,19510,24526,127439,10616121,1882,206992,4152,5.48,99275
81,4528492,290168,71505050,11420572,19,19510,24526,128799,10796090,1882,206992,4152,12.05,99275
82,4596308,292920,72317686,11555478,19,19510,24526,130029,10940020,1882,206992,4152,9.74,99275
83,4601804,296052,73283518,11568425,19,19510,24526,131701,10965225,1882,206992,4152,0.52,99275
84,4706509,298656,74001307,11779443,19,19510,24526,133066,11183923,1882,206992,4152,15.35,99275
85,4751691,301871,74871312,11866162,19,19510,24526,134826,11282359,1882,206992,4152,6.02,99275
86,4770263,304999,75797115,11910600,19,19510,24526,136671,11342481,1882,206992,4152,3.04,99275
87,4891328,308125,76478017,12147644,19,19510,24526,137855,11581158,1882,206992,4152,16.79,99275
88,4902597,312432,77420284,12178997,19,19510,24526,139525,11627102,1882,206992,4152,2.03,99275
89,4950244,315585,79763282,12275575,19,19510,24526,140902,11732783,1882,206992,4152,6.63,99275
90,5062267,318508,78982447,12506589,19,19510,24526,142191,11965702,1882,206992,4152,16.57,99275
91,5115744,321734,79828184,12616759,19,19510,24526,143719,12083670,1882,206992,4152,7.64,99275
92,5154006,324865,80705650,12696054,19,19510,24526,145506,12180151,1882,206992,4152,5.64,99275
93,5202306,328132,81569289,12787597,19,19510,24526,147194,12286273,1882,206992,4152,6.63,99275
94,5285658,330789,82331063,12962197,19,19510,24526,148544,12467560,1882,206992,4152,12.31,99275
95,5315448,334028,83234962,13023184,19,19510,24526,150220,12540930,1882,206992,4152,4.07,99275
96,5332047,337369,85859965,13066967,19,19510,24526,151831,12595484,1882,206992,4152,2.84,99275
97,5466310,340499,84821519,13333160,19,19510,24526,153047,12863676,1882,206992,4152,19.06,99275
98,5470700,343887,85777347,13351288,19,19510,24526,155037,12899497,1882,206992,4152,0.97,99275
99,5543220,346743,86578239,13494944,19,19510,24526,156595,13050106,1882,206992,4152,10.28,99275
100,5607168,349292,87394792,13629758,19,19510,24526,158068,13193571,1882,206992,4152,9.46,99275
101,5617888,352607,88345550,13654268,19,19510,24526,159737,13230824,1882,206992,4152,1.32,99275
102,5750242,355922,88993464,13919418,19,19510,24526,160888,13494408,1882,206992,4152,18.98,99275
103,5778803,359448,91804409,13983014,19,19510,24526,162341,13570594,1882,206992,4152,4.34,99275
104,5830199,362459,90747440,14088574,19,19510,24526,164055,13687828,1882,206992,4152,7.22,99275
105,5840964,365775,91695022,14112438,19,19510,24526,165913,13726717,1882,206992,4152,1.36,99275
106,5974029,368476,92350941,14374777,19,19510,24526,167080,13988047,1882,206992,4152,18.92,99275
107,6001285,371832,93255544,14438285,19,19510,24526,168718,14064069,1882,206992,4152,4.25,99275
108,6093217,375190,96076969,14620491,19,19510,24526,170136,14252045,1882,206992,4152,13.01,99275
109,6103410,378356,94958810,14647951,19,19510,24526,171729,14292759,1882,206992,4152,1.70,99275
110,6209247,381669,95683843,14849411,19,19510,24526,173017,14501472,1882,206992,4152,14.84,99275
111,6261496,385099,96530501,14954520,19,19510,24526,174757,14622135,1882,206992,4152,7.63,99275
112,6325255,388201,97346503,15091100,19,19510,24526,176284,14770017,1882,206992,4152,9.60,99275
113,6379314,390978,98187516,15205348,19,19510,24526,177960,14894062,1882,206992,4152,7.66,99275
114,6438893,394281,99015413,15328141,19,19510,24526,179629,15027678,1882,206992,4152,8.63,99275
115,6498109,397800,102125036,15451217,19,19510,24526,181271,15161450,1882,206992,4152,8.63,99275
116,6550124,400880,100688417,15560468,19,19510,24526,183069,15281239,1882,206992,4152,7.55,99275
117,6603861,403731,101537793,15666558,19,19510,24526,184680,15398396,1882,206992,4152,7.55,99275
118,6666905,407050,102357048,15795834,19,19510,24526,186140,15537863,1882,206992,4152,9.17,99275
119,6722884,410352,103195146,15910637,19,19510,24526,187783,15664861,1882,206992,4152,8.08,99275
120,6782409,412980,104019372,16034064,19,19510,24526,189433,15800399,1882,206992,4152,8.63,99275
121,6838353,416300,104860491,16147127,19,19510,24526,191023,15922462,1882,206992,4152,7.95,99275
122,6894941,419220,105694345,16266071,19,19510,24526,192544,16051296,1882,206992,4152,8.22,99275
123,6954411,422524,106521319,16388795,19,19510,24526,194237,16185070,1882,206992,4152,8.62,99275
124,7007210,425819,107365067,16496995,19,19510,24526,195886,16304156,1882,206992,4152,7.55,99275
125,7067773,429141,108186743,16621384,19,19510,24526,197657,16439686,1882,206992,4152,8.62,99275
126,7127192,432458,109015320,16743349,19,19510,24526,199141,16569607,1882,206992,4152,8.62,99275
127,7181225,435327,109854889,16856816,19,19510,24526,200622,16694461,1882,206992,4152,8.01,99275
128,7238433,438058,110691098,16975414,19,19510,24526,202609,16824100,1882,206992,4152,7.98,99275
129,7294381,441370,111532114,17089547,19,19510,24526,204037,16948368,1882,206992,4152,8.10,99275
130,7349253,444678,112366950,17203768,19,19510,24526,205813,17074206,1882,206992,4152,8.07,99275
131,7407581,447997,113193586,17326935,19,19510,24526,207380,17207869,1882,206992,4152,8.63,99275
132,7464887,450657,114025647,17447092,19,19510,24526,208821,17338159,1882,206992,4152,8.38,99275
133,7512517,453278,114879269,17549037,19,19510,24526,210547,17454530,1882,206992,4152,6.85,99275
134,7577354,456577,115689909,17682412,19,19510,24526,212139,17596942,1882,206992,4152,9.32,99275
135,7633806,460002,116529849,17802216,19,19510,24526,213554,17723742,1882,206992,4152,8.27,99275
136,7687304,463056,117369916,17917129,19,19510,24526,215198,17848318,1882,206992,4152,7.90,99275
137,7739400,465970,118215898,18026246,19,19510,24526,216963,17966649,1882,206992,4152,7.55,99275
138,7798359,469285,119043368,18148550,19,19510,24526,218638,18098217,1882,206992,4152,8.62,99275
139,7856277,472601,119869238,18269787,19,19510,24526,220255,18231781,1882,206992,4152,8.54,99275
140,7914921,475803,120700770,18393884,19,19510,24526,221910,18365217,1882,206992,4152,8.71,99275
141,7967369,479116,121543152,18504564,19,19510,24526,223469,18487938,1882,206992,4152,7.82,99275
142,8026269,482427,122372780,18622884,19,19510,24526,225003,18614459,1882,206992,4152,8.35,99275
143,8084759,485824,123199438,18746736,19,19510,24526,226730,18748658,1882,206992,4152,8.63,99275
144,8137021,489215,124044744,18855365,19,19510,24526,228486,18869308,1882,206992,4152,7.55,99275
145,8185405,492621,124895220,18958104,19,19510,24526,229924,18981629,1882,206992,4152,7.10,99275
146,8248273,495885,125718812,19088757,19,19510,24526,231521,19120015,1882,206992,4152,9.08,99275
147,8306485,498993,126548358,19211999,19,19510,24526,233191,19252817,1882,206992,4152,8.63,99275
148,8365378,502395,127376306,19332926,19,19510,24526,234793,19385194,1882,206992,4152,8.63,99275
149,8422112,505797,128213063,19448561,19,19510,24526,236506,19510992,1882,206992,4152,8.08,99275
150,8481377,509443,132409982,19573184,19,19510,24526,238098,19644178,1882,206992,4152,8.73,99275
151,8536050,512501,133276721,19689227,19,19510,24526,240039,19772587,1882,206992,4152,7.99,99275
152,8586637,515682,130726167,19798090,19,19510,24526,241743,19894058,1882,206992,4152,7.55,99275
153,8642331,519079,131560653,19913002,19,19510,24526,243390,20019759,1882,206992,4152,7.92,99275
154,8706429,522468,132374574,20045972,19,19510,24526,245059,20162445,1882,206992,4152,9.34,99275
155,8760294,525872,133207705,20160205,19,19510,24526,246802,20290703,1882,206992,4152,8.09,99275
156,8816302,528433,134046595,20274275,19,19510,24526,248570,20415817,1882,206992,4152,8.08,99275
157,8867885,531282,138484152,20384097,19,19510,24526,250107,20537153,1882,206992,4152,7.71,99275
158,8932929,534406,135704778,20520347,19,19510,24526,251753,20682729,1882,206992,4152,9.54,99275
159,8984911,537785,136547754,20629761,19,19510,24526,253579,20803018,1882,206992,4152,7.55,99275
160,9042686,541193,137373603,20752907,19,19510,24526,255272,20937213,1882,206992,4152,8.63,99275
161,9093286,544921,138223682,20861119,19,19510,24526,256823,21055540,1882,206992,4152,7.56,99275
162,9155067,548193,142788800,20988841,19,19510,24526,258335,21195958,1882,206992,4152,9.05,99275
163,9211016,551482,139886559,21107737,19,19510,24526,260138,21324844,1882,206992,4152,8.02,99275
164,9272709,554878,140712287,21230986,19,19510,24526,261735,21458904,1882,206992,4152,8.63,99275
165,9323991,558185,141556547,21337725,19,19510,24526,263410,21579051,1882,206992,4152,7.51,99275
166,9375836,561458,142400200,21446536,19,19510,24526,265141,21700719,1882,206992,4152,7.58,99275
167,9434361,564687,143229567,21570127,19,19510,24526,266784,21833869,1882,206992,4152,8.63,99275
168,9496550,568372,147976655,21696080,19,19510,24526,268616,21973709,1882,206992,4152,8.97,99275
169,9543314,575098,144905243,21798644,19,19510,24526,270112,22086754,1882,206992,4152,7.09,99275
170,9610573,578527,145715064,21936587,19,19510,24526,271689,22236196,1882,206992,4152,9.82,99275
171,9661509,581917,146562678,22044027,19,19510,24526,273402,22354695,1882,206992,4152,7.55,99275
172,9721865,585319,147390810,22165590,19,19510,24526,275022,22487081,1882,206992,4152,8.63,99275
173,9770874,588710,148239282,22270639,19,19510,24526,276709,22604937,1882,206992,4152,7.33,99275
174,9831524,591978,149062541,22397108,19,19510,24526,278313,22742226,1882,206992,4152,8.85,99275
175,9891223,595360,149888009,22519386,19,19510,24526,279881,22876573,1882,206992,4152,8.61,99275
176,9950829,598760,150711128,22643032,19,19510,24526,281510,23010401,1882,206992,4152,8.63,99275
177,9999750,602166,151569867,22741390,19,19510,24526,283095,23118837,1882,206992,4152,6.82,99275
178,10063957,605546,152379462,22874694,19,19510,24526,284808,23264378,1882,206992,4152,9.35,99275
179,10114886,608934,153226626,22983068,19,19510,24526,286321,23384297,1882,206992,4152,7.55,99275
