period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
112,6739462,617274,23683934,91657952,19,19472,12951,130144,22196429,1836,290608,4152,14.77,99915
113,6806333,621117,23810614,92555161,19,19472,12951,131430,22403880,1836,290608,4152,14.36,99915
114,6873497,624128,23878779,93483918,19,19472,12951,132590,22620321,1836,290608,4152,15.06,99915
115,6935209,628026,23993944,94355872,19,19472,12951,133742,22822048,1836,290608,4152,13.94,99915
116,7005348,631010,92427140,95245263,19,19472,12951,134897,23037284,1836,290608,4152,15.19,99915
117,7071318,634086,93176006,96158614,19,19472,12951,135993,23248029,1836,290608,4152,14.71,99915
118,7133103,637556,24288713,97026190,19,19472,12951,137154,23445292,1836,290608,4152,13.91,99915
119,7203464,642156,24370619,97932876,19,19472,12951,138261,23663742,1836,290608,4152,15.23,99915
120,7267667,645826,24458497,98834494,19,19472,12951,139358,23872527,1836,290608,4152,14.53,99915
121,7316191,653466,24784019,99501367,19,19472,12951,140382,24026040,1836,290608,4152,10.09,99915
122,7362805,668754,97106584,100192196,19,19472,12951,141597,24167062,1836,290608,4152,10.16,99915
123,7412730,679074,97924860,100876425,19,19472,12951,142719,24316012,1836,290608,4152,10.58,99915
124,7460934,682474,25750241,101581855,19,19472,12951,143828,24469307,1836,290608,4152,10.82,99915
125,7519342,685914,25921990,102412698,19,19472,12951,144904,24656086,1836,290608,4152,13.08,99915
126,7584789,689837,26039212,103278686,19,19472,12951,145982,24862839,1836,290608,4152,14.28,99915
127,7649885,693403,26144166,104204309,19,19472,12951,147184,25076657,1836,290608,4152,14.87,99915
128,7720259,696938,26216803,105122394,19,19472,12951,148368,25289779,1836,290608,4152,14.79,99915
129,7784338,703567,102529690,106018876,19,19472,12951,149515,25503487,1836,290608,4152,14.62,99915
130,7849914,716663,26449078,106922353,19,19472,12951,150602,25715965,1836,290608,4152,14.86,99915
131,7917567,725128,26560191,107837750,19,19472,12951,151824,25924698,1836,290608,4152,14.61,99915
132,7985036,728742,26663795,108767738,19,19472,12951,153103,26141353,1836,290608,4152,14.96,99915
133,8047685,732445,26784262,109646382,19,19472,12951,154257,26346514,1836,290608,4152,13.98,99915
134,8112189,736119,26885110,110540144,19,19472,12951,155399,26554128,1836,290608,4152,14.39,99915
135,8178320,739297,107117160,111416999,19,19472,12951,156514,26765511,1836,290608,4152,14.54,99915
136,8240417,742717,27100924,112297415,19,19472,12951,157671,26970448,1836,290608,4152,14.03,99915
137,8305263,745897,108625665,113186314,19,19472,12951,158917,27174626,1836,290608,4152,14.21,99915
138,8372200,760590,27309395,114070008,19,19472,12951,160143,27387885,1836,290608,4152,14.57,99915
139,8437505,764034,27379750,114992598,19,19472,12951,161280,27603034,1836,290608,4152,14.90,99915
140,8501488,767460,27484142,115879449,19,19472,12951,162432,27812692,1836,290608,4152,14.15,99915
141,8566300,770788,111629836,116739116,19,19472,12951,163638,28021934,1836,290608,4152,14.14,99915
142,8632441,782124,27750390,117635541,19,19472,12951,164827,28230534,1836,290608,4152,14.26,99915
143,8697359,785417,113168335,118538438,19,19472,12951,165997,28437121,1836,290608,4152,14.58,99915
144,8762335,788448,27944988,119424937,19,19472,12951,167222,28642029,1836,290608,4152,14.17,99915
145,8827902,792432,28074542,120292965,19,19472,12951,168409,28849158,1836,290608,4152,14.33,99915
146,8893767,801016,115474063,121227465,19,19472,12951,169564,29062000,1836,290608,4152,14.63,99915
147,8961177,817423,28301519,122135762,19,19472,12951,170775,29274474,1836,290608,4152,14.97,99915
148,9027814,821111,117025339,123064183,19,19472,12951,171957,29488796,1836,290608,4152,14.77,99915
149,9090796,824833,28526117,123933081,19,19472,12951,173058,29688165,1836,290608,4152,13.90,99915
150,9154573,828245,28635123,124824608,19,19472,12951,174314,29894660,1836,290608,4152,14.17,99915
151,9220555,831977,119287369,125732626,19,19472,12951,175459,30111956,1836,290608,4152,14.91,99915
152,9288836,852863,28830694,126660442,19,19472,12951,176664,30332195,1836,290608,4152,15.29,99915
153,9356346,864243,120812421,127539372,19,19472,12951,177778,30538378,1836,290608,4152,14.51,99915
154,9419899,867960,29074281,128415714,19,19472,12951,178827,30744428,1836,290608,4152,14.31,99915
155,9484592,874822,29199388,129281031,19,19472,12951,179935,30952564,1836,290608,4152,14.25,99915
156,9548472,881640,29344427,130140915,19,19472,12951,181141,31166290,1836,290608,4152,14.52,99915
157,9615033,885678,29484277,131026785,19,19472,12951,182309,31380218,1836,290608,4152,14.48,99915
158,9680824,889378,29590504,131910978,19,19472,12951,183403,31590932,1836,290608,4152,14.53,99915
159,9746105,892940,125340388,132800593,19,19472,12951,184582,31808167,1836,290608,4152,14.60,99915
160,9814048,906999,29816589,133684943,19,19472,12951,185806,32023893,1836,290608,4152,14.91,99915
161,9878354,910230,29911089,134578278,19,19472,12951,186960,32236887,1836,290608,4152,14.66,99915
162,9944854,913892,30026262,135451342,19,19472,12951,188148,32444878,1836,290608,4152,14.28,99915
163,10011134,916847,30147358,136314814,19,19472,12951,189273,32658250,1836,290608,4152,14.65,99915
164,10079094,920546,30256178,137230222,19,19472,12951,190443,32873709,1836,290608,4152,15.03,99915
165,10144919,923653,30355896,138113998,19,19472,12951,191573,33084923,1836,290608,4152,14.61,99915
166,10210364,927176,30450895,139006381,19,19472,12951,192768,33297637,1836,290608,4152,14.73,99915
167,10279014,930696,30559525,139881711,19,19472,12951,193948,33507007,1836,290608,4152,14.82,99915
168,10345231,933654,132075984,140761366,19,19472,12951,195037,33711703,1836,290608,4152,14.47,99915
169,10410512,937106,30769705,141652616,19,19472,12951,196251,33924936,1836,290608,4152,14.62,99915
170,10478515,940167,30894329,142514786,19,19472,12951,197452,34132839,1836,290608,4152,14.54,99915
171,10544353,951770,31029589,143411492,19,19472,12951,198614,34343893,1836,290608,4152,14.76,99915
172,10610941,955138,31125270,144306658,19,19472,12951,199768,34558670,1836,290608,4152,14.66,99915
173,10678993,958785,31234277,145191032,19,19472,12951,200814,34768915,1836,290608,4152,14.54,99915
174,10745285,962291,31355522,146060836,19,19472,12951,201924,34982913,1836,290608,4152,14.70,99915
175,10810192,965500,31461430,146951590,19,19472,12951,203091,35192500,1836,290608,4152,14.69,99915
176,10875905,968802,31560818,147849325,19,19472,12951,204188,35406090,1836,290608,4152,14.79,99915
177,10942362,972498,31652199,148754245,19,19472,12951,205310,35620404,1836,290608,4152,14.86,99915
178,11012139,976470,139557655,149651927,19,19472,12951,206342,35838020,1836,290608,4152,15.32,99915
179,11080059,979517,31847301,150575989,19,19472,12951,207664,36060300,1836,290608,4152,15.32,99915
