period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,411,260,4347556,8140,19,19477,24095,3705,701653,1837,290608,4152,0.01,98811
1,6016,11674,4521150,10715,19,19477,24095,4826,714511,1837,290608,4152,0.00,98811
2,6016,14283,5506338,13496,19,19477,24095,6062,728237,1837,290608,4152,0.00,98811
3,20487,16897,6442111,145845,19,19477,24095,7896,778464,1837,290608,4152,2.01,98811
4,76328,20339,7558684,794151,19,19477,24095,9056,953308,1837,290608,4152,11.96,98811
5,126905,24160,7766053,1582684,19,19477,24095,10170,1119508,1837,290608,4152,10.81,98811
6,168529,27195,8866125,2240807,19,19477,24095,11385,1254846,1837,290608,4152,8.58,98811
7,195929,30249,8524444,2815413,19,19477,24095,12891,1363111,1837,290608,4152,6.37,98811
8,243836,33413,8819422,3510970,19,19477,24095,14101,1517659,1837,290608,4152,9.98,98811
9,283416,37688,9161414,4205975,19,19477,24095,15245,1658891,1837,290608,4152,8.67,98811
10,322879,41756,9536604,4866953,19,19477,24095,16583,1802280,1837,290608,4152,8.57,98811
11,361492,45211,13144036,5547837,19,19477,24095,17732,1939056,1837,290608,4152,8.52,98811
12,395078,48362,13998492,6131477,19,19477,24095,18896,2063076,1837,290608,4152,7.48,98811
13,436263,64188,14856371,6807182,19,19477,24095,20180,2201171,1837,290608,4152,8.75,98811
14,475759,66936,15687039,7493190,19,19477,24095,21276,2341912,1837,290608,4152,8.66,98811
15,515295,69656,16521533,8121473,19,19477,24095,22605,2480332,1837,290608,4152,8.65,98811
16,551860,72874,17362102,8739080,19,19477,24095,23747,2614263,1837,290608,4152,8.25,98811
17,593254,89463,12012492,9421352,19,19477,24095,24961,2756857,1837,290608,4152,8.67,98811
18,634103,103863,19091343,10123032,19,19477,24095,26299,2897850,1837,290608,4152,8.79,98811
19,673669,115029,19955110,10794218,19,19477,24095,27574,3039870,1837,290608,4152,8.88,98811
20,712543,131626,13097648,11453842,19,19477,24095,28797,3174902,1837,290608,4152,8.27,98811
21,749356,135021,21665500,12108607,19,19477,24095,30016,3301582,1837,290608,4152,7.98,98811
22,790148,138248,22505013,12774368,19,19477,24095,31070,3436085,1837,290608,4152,8.66,98811
23,817254,154411,23413377,13297654,19,19477,24095,32249,3522499,1837,290608,4152,5.68,98811
24,857734,158011,14589522,13977825,19,19477,24095,33324,3650875,1837,290608,4152,8.64,98811
25,907131,167418,14856799,14719289,19,19477,24095,34579,3815006,1837,290608,4152,10.54,98811
26,947899,178630,15233745,15372312,19,19477,24095,35703,3957385,1837,290608,4152,8.87,98811
27,988144,182374,15607320,16033188,19,19477,24095,36961,4095947,1837,290608,4152,8.61,98811
28,1028178,185966,27657058,16714720,19,19477,24095,38167,4233916,1837,290608,4152,8.46,98811
29,1060450,189184,28509707,17294021,19,19477,24095,39340,4357716,1837,290608,4152,7.47,98811
30,1102239,205660,16661934,17998931,19,19477,24095,40691,4501048,1837,290608,4152,9.12,98811
31,1142215,209336,16985566,18675415,19,19477,24095,41751,4635525,1837,290608,4152,8.46,98811
32,1181715,216395,31044023,19322823,19,19477,24095,43024,4774963,1837,290608,4152,8.47,98811
33,1221114,228768,31887097,19983381,19,19477,24095,44183,4912683,1837,290608,4152,8.66,98811
34,1256868,231901,18063938,20607704,19,19477,24095,45409,5040229,1837,290608,4152,8.03,98811
35,1296447,235656,33576187,21218851,19,19477,24095,46645,5173196,1837,290608,4152,8.22,98811
36,1335524,239203,34424460,21876938,19,19477,24095,47776,5311533,1837,290608,4152,8.55,98811
37,1372566,247365,19155227,22520207,19,19477,24095,48919,5445545,1837,290608,4152,8.25,98811
38,1409956,257913,36136386,23165493,19,19477,24095,50082,5572825,1837,290608,4152,7.99,98811
39,1450206,261413,19836763,23855572,19,19477,24095,51072,5713512,1837,290608,4152,8.80,98811
40,1490120,264916,37809982,24502281,19,19477,24095,52284,5849210,1837,290608,4152,8.44,98811
41,1527860,268582,20541283,25149041,19,19477,24095,53483,5984410,1837,290608,4152,8.29,98811
42,1565696,272030,39497853,25802841,19,19477,24095,54707,6120588,1837,290608,4152,8.29,98811
43,1605858,288085,21274525,26454743,19,19477,24095,55985,6260079,1837,290608,4152,8.72,98811
44,1644852,291433,21623735,27136716,19,19477,24095,57195,6400406,1837,290608,4152,8.56,98811
45,1684174,295035,42076816,27805892,19,19477,24095,58325,6532164,1837,290608,4152,8.24,98811
46,1723324,298146,42914843,28461079,19,19477,24095,59375,6665725,1837,290608,4152,8.66,98811
47,1759134,301426,22629808,29114695,19,19477,24095,60455,6795332,1837,290608,4152,8.03,98811
48,1798278,305086,23019067,29726222,19,19477,24095,61675,6929592,1837,290608,4152,8.19,98811
49,1837429,315491,45474233,30416735,19,19477,24095,62861,7069790,1837,290608,4152,8.66,98811
50,1874515,318906,23710288,31068905,19,19477,24095,64111,7204086,1837,290608,4152,8.42,98811
51,1912088,322636,47156051,31731546,19,19477,24095,65389,7341759,1837,290608,4152,8.35,98811
52,1952542,339137,24423907,32386680,19,19477,24095,66483,7481908,1837,290608,4152,8.82,98811
53,1991614,342437,24794199,33048931,19,19477,24095,67847,7619204,1837,290608,4152,8.48,98811
54,2030276,346277,49733539,33714192,19,19477,24095,68997,7753416,1837,290608,4152,8.09,98811
55,2069019,348983,50574421,34385243,19,19477,24095,70090,7890187,1837,290608,4152,8.66,98811
56,2108288,364897,25790935,35059130,19,19477,24095,71301,8027253,1837,290608,4152,8.66,98811
57,2143675,368646,26148620,35696960,19,19477,24095,72460,8150438,1837,290608,4152,7.70,98811
58,2184190,372560,26526190,36326269,19,19477,24095,73679,8287120,1837,290608,4152,8.48,98811
59,2222544,376041,26843465,37004861,19,19477,24095,74835,8423024,1837,290608,4152,8.46,98811
60,2261866,381316,27192443,37659101,19,19477,24095,76017,8559729,1837,290608,4152,8.49,98811
61,2298377,384748,55690916,38318737,19,19477,24095,77260,8686918,1837,290608,4152,7.94,98811
62,2338000,388157,56525670,39005968,19,19477,24095,78350,8825627,1837,290608,4152,8.66,98811
63,2377255,391038,57355972,39666553,19,19477,24095,79652,8964011,1837,290608,4152,8.66,98811
64,2411677,398783,28594829,40273885,19,19477,24095,80753,9092532,1837,290608,4152,8.03,98811
65,2447709,414986,29006061,40889723,19,19477,24095,81976,9218095,1837,290608,4152,7.75,98811
66,2491873,426280,29330255,41599800,19,19477,24095,83202,9370148,1837,290608,4152,9.77,98811
67,2525853,429910,29725667,42200417,19,19477,24095,84455,9490301,1837,290608,4152,7.40,98811
68,2569903,433711,61607061,42899483,19,19477,24095,85560,9637420,1837,290608,4152,9.21,98811
69,2610613,449765,62459665,43585530,19,19477,24095,86770,9776481,1837,290608,4152,8.66,98811
70,2645692,453154,30705537,44232630,19,19477,24095,87956,9904702,1837,290608,4152,7.87,98811
71,2666207,457503,31261336,44687229,19,19477,24095,89489,9989758,1837,290608,4152,4.50,98811
72,2723708,460900,65034884,45577386,19,19477,24095,90691,10175812,1837,290608,4152,12.44,98811
73,2762798,464345,65871245,46226626,19,19477,24095,91881,10311041,1837,290608,4152,8.40,98811
74,2799681,467352,32094303,46874565,19,19477,24095,92987,10447190,1837,290608,4152,8.41,98811
