period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
22,1252825,83417,9364387,14882626,18,19460,24113,27251,4560510,1837,290608,4152,14.27,100423
23,1322274,86622,19658613,15701194,18,19460,24113,28395,4776893,1837,290608,4152,15.01,100423
24,1390425,89930,9715629,16507802,18,19460,24113,29521,4984848,1837,290608,4152,14.45,100423
25,1458402,93489,9898955,17314552,18,19460,24113,30744,5194483,1837,290608,4152,14.50,100423
26,1527460,97069,10084071,18116564,18,19460,24113,31831,5405724,1837,290608,4152,14.54,100423
27,1594265,100021,10237673,18948717,18,19460,24113,32885,5620493,1837,290608,4152,14.66,100423
28,1663977,103264,10409760,19765670,18,19460,24113,34086,5832750,1837,290608,4152,14.87,100423
29,1727146,106916,10616303,20546349,18,19460,24113,35245,6038119,1837,290608,4152,14.08,100423
30,1797083,110112,10776716,21400819,18,19460,24113,36387,6253719,1837,290608,4152,14.99,100423
31,1861476,113646,10990748,22171989,18,19460,24113,37567,6454728,1837,290608,4152,13.73,100423
32,1925718,120914,11170870,22987865,18,19460,24113,38736,6657907,1837,290608,4152,13.92,100423
33,1993656,128368,11349484,23801367,18,19460,24113,39900,6860866,1837,290608,4152,14.48,100423
34,2063904,131823,11481413,24655532,18,19460,24113,40975,7081458,1837,290608,4152,15.62,100423
35,2134461,135201,11600393,25531355,18,19460,24113,42235,7304492,1837,290608,4152,15.69,100423
36,2207260,138714,11742250,26381087,18,19460,24113,43481,7527294,1837,290608,4152,16.02,100423
37,2278422,142595,11888580,27226584,18,19460,24113,44594,7753651,1837,290608,4152,15.89,100423
38,2348665,146010,12036751,28076273,18,19460,24113,45784,7980471,1837,290608,4152,15.72,100423
39,2417039,149253,12213971,28885389,18,19460,24113,46994,8192925,1837,290608,4152,14.91,100423
40,2487988,155474,12386793,29715713,18,19460,24113,48233,8412929,1837,290608,4152,15.24,100423
41,2558459,161313,12543312,30575419,18,19460,24113,49347,8638437,1837,290608,4152,15.79,100423
42,2628212,164647,12710645,31402040,18,19460,24113,50542,8856878,1837,290608,4152,15.26,100423
43,2697509,168129,12874095,32236846,18,19460,24113,51722,9072042,1837,290608,4152,15.21,100423
44,2767819,172048,13011161,33086435,18,19460,24113,52895,9294259,1837,290608,4152,15.84,100423
45,2834310,175027,35998854,33900139,18,19460,24113,54018,9506921,1837,290608,4152,14.40,100423
46,2898093,178187,13352358,34723520,18,19460,24113,55172,9709322,1837,290608,4152,14.13,100423
47,2969749,181590,37490478,35576903,18,19460,24113,56357,9922319,1837,290608,4152,15.35,100423
48,3036513,184798,13650392,36403682,18,19460,24113,57530,10134267,1837,290608,4152,14.94,100423
49,3104059,187960,13812855,37240848,18,19460,24113,58671,10338931,1837,290608,4152,14.61,100423
50,3174897,191676,13953915,38092309,18,19460,24113,59894,10559577,1837,290608,4152,15.39,100423
51,3244754,195350,14095068,38943775,18,19460,24113,61059,10776899,1837,290608,4152,15.25,100423
52,3316440,198670,14210731,39822380,18,19460,24113,62292,11002471,1837,290608,4152,15.68,100423
53,3385216,202131,14360339,40664965,18,19460,24113,63455,11219601,1837,290608,4152,15.20,100423
54,3454831,205719,14507158,41507694,18,19460,24113,64649,11437654,1837,290608,4152,15.18,100423
55,3525660,209136,14658044,42379971,18,19460,24113,65888,11652887,1837,290608,4152,15.24,100423
56,3595942,212157,14777457,43243670,18,19460,24113,67055,11870539,1837,290608,4152,15.58,100423
57,3661227,215902,14918581,44096722,18,19460,24113,68208,12080337,1837,290608,4152,14.71,100423
58,3729625,219453,15074899,44931273,18,19460,24113,69373,12293437,1837,290608,4152,14.92,100423
59,3799929,223230,15248898,45745946,18,19460,24113,70500,12506664,1837,290608,4152,14.79,100423
60,3864848,227098,15425308,46566613,18,19460,24113,71636,12713311,1837,290608,4152,14.34,100423
61,3936698,230469,47904067,47421577,18,19460,24113,72768,12930440,1837,290608,4152,15.40,100423
62,4005079,233520,15720557,48246017,18,19460,24113,73865,13143037,1837,290608,4152,15.06,100423
63,4071995,237070,49388300,49094765,18,19460,24113,75071,13356054,1837,290608,4152,14.84,100423
64,4137923,240141,50134150,49878126,18,19460,24113,76240,13565519,1837,290608,4152,14.44,100423
65,4205709,243111,16239082,50701088,18,19460,24113,77395,13782705,1837,290608,4152,15.03,100423
66,4272354,247573,16395730,51538367,18,19460,24113,78626,13993680,1837,290608,4152,14.70,100423
67,4340595,251449,16543011,52388893,18,19460,24113,79826,14216012,1837,290608,4152,15.48,100423
68,4407862,254629,53116523,53253121,18,19460,24113,81095,14429773,1837,290608,4152,14.97,100423
69,4476965,268403,16852767,54068167,18,19460,24113,82323,14641731,1837,290608,4152,14.61,100423
70,4544999,271679,17021985,54892691,18,19460,24113,83489,14858564,1837,290608,4152,15.25,100423
71,4611555,274964,17176556,55729292,18,19460,24113,84586,15072297,1837,290608,4152,15.22,100423
72,4683656,277959,17336772,56552088,18,19460,24113,85814,15289227,1837,290608,4152,15.34,100423
73,4754809,281146,56808893,57384644,18,19460,24113,86993,15511238,1837,290608,4152,15.72,100423
74,4824038,284306,17625934,58229422,18,19460,24113,88113,15736889,1837,290608,4152,15.77,100423
75,4896576,287846,17784793,59056451,18,19460,24113,89254,15963084,1837,290608,4152,15.76,100423
76,4971112,291943,58994662,59907181,18,19460,24113,90486,16186420,1837,290608,4152,16.23,100423
77,5041465,295486,18109582,60721918,18,19460,24113,91630,16404779,1837,290608,4152,15.38,100423
78,5111288,299275,18292960,61527527,18,19460,24113,92706,16625111,1837,290608,4152,15.42,100423
79,5184776,302661,18450613,62371195,18,19460,24113,93831,16853602,1837,290608,4152,16.28,100423
80,5260220,306021,18571374,63241304,18,19460,24113,94964,17092925,1837,290608,4152,16.62,100423
81,5335543,309071,18678956,64132249,18,19460,24113,96202,17328760,1837,290608,4152,16.84,100423
82,5408012,312797,18809667,64993804,18,19460,24113,97449,17559780,1837,290608,4152,16.06,100423
83,5479995,318840,18950835,65854919,18,19460,24113,98625,17790828,1837,290608,4152,16.03,100423
84,5552796,322229,19079402,66714662,18,19460,24113,99765,18020744,1837,290608,4152,16.10,100423
85,5623166,326015,19231864,67559494,18,19460,24113,100875,18245819,1837,290608,4152,15.42,100423
86,5695181,329464,19375493,68407351,18,19460,24113,102097,18473274,1837,290608,4152,15.72,100423
87,5765847,333310,19533989,69241491,18,19460,24113,103255,18699499,1837,290608,4152,15.42,100423
88,5832796,336781,19698982,70065630,18,19460,24113,104291,18918926,1837,290608,4152,14.94,100423
89,5905792,340366,19795541,70963105,18,19460,24113,105456,19155323,1837,290608,4152,16.72,100423
90,5976866,343642,19940290,71808563,18,19460,24113,106633,19383212,1837,290608,4152,15.70,100423
91,6046323,347244,20093578,72663740,18,19460,24113,107771,19605857,1837,290608,4152,15.62,100423
92,6122577,351376,20213050,73542009,18,19460,24113,108960,19847368,1837,290608,4152,16.59,100423
93,6193266,354497,20356655,74387567,18,19460,24113,110116,20076332,1837,290608,4152,16.11,100423
94,6263986,358047,20536927,75192530,18,19460,24113,111267,20296813,1837,290608,4152,15.27,100423
95,6336455,361424,20683517,76043448,18,19460,24113,112380,20529461,1837,290608,4152,16.35,100423
96,6410512,364545,20814512,76900302,18,19460,24113,113544,20763594,1837,290608,4152,16.24,100423
97,6485250,370389,20932649,77764364,18,19460,24113,114625,20997869,1837,290608,4152,16.54,100423
98,6561891,373989,21065280,78631740,18,19460,24113,115821,21234502,1837,290608,4152,16.58,100423
99,6633972,377225,75712494,79465511,18,19460,24113,117006,21458720,1837,290608,4152,15.64,100423
100,6707657,380921,21383289,80310570,18,19460,24113,118252,21694286,1837,290608,4152,16.13,100423
101,6777374,383710,21568044,81109764,18,19460,24113,119352,21918831,1837,290608,4152,15.39,100423
102,6845819,389052,21745413,81930193,18,19460,24113,120448,22145135,1837,290608,4152,15.40,100423
103,6917102,392005,21942071,82714441,18,19460,24113,121560,22366384,1837,290608,4152,15.16,100423
104,6990548,395805,22102002,83549279,18,19460,24113,122663,22597441,1837,290608,4152,16.01,100423
105,7064178,402398,22227731,84429494,18,19460,24113,123857,22828353,1837,290608,4152,16.24,100423
106,7135273,405319,80808613,85290185,18,19460,24113,124968,23057024,1837,290608,4152,15.97,100423
107,7206191,408501,22464381,86170972,18,19460,24113,125960,23289146,1837,290608,4152,16.22,100423
108,7275963,416446,22605980,87027029,18,19460,24113,127121,23515656,1837,290608,4152,15.73,100423
109,7343542,419673,22785713,87831578,18,19460,24113,128323,23729998,1837,290608,4152,14.88,100423
110,7414129,426301,83735394,88680885,18,19460,24113,129519,23950495,1837,290608,4152,15.41,100423
111,7487157,433756,23075784,89539719,18,19460,24113,130680,24176667,1837,290608,4152,15.87,100423
112,7558979,437230,23239243,90372212,18,19460,24113,131803,24394057,1837,290608,4152,15.55,100423
113,7634415,440935,23346374,91256491,18,19460,24113,132956,24624145,1837,290608,4152,16.32,100423
114,7706110,444821,23474807,92121942,18,19460,24113,134215,24848589,1837,290608,4152,16.06,100423
115,7777030,452579,23639999,92961828,18,19460,24113,135319,25072213,1837,290608,4152,15.38,100423
116,7847497,462079,23821347,93793255,18,19460,24113,136476,25288067,1837,290608,4152,15.18,100423
117,7923328,466125,88904700,94678602,18,19460,24113,137612,25518034,1837,290608,4152,16.35,100423
118,7992467,469000,24108136,95495638,18,19460,24113,138809,25731368,1837,290608,4152,14.97,100423
119,8064202,479374,24288348,96332661,18,19460,24113,139915,25955587,1837,290608,4152,15.56,100423
120,8136612,483207,24443815,97164196,18,19460,24113,141067,26178142,1837,290608,4152,15.67,100423
121,8210822,486449,24573558,98037471,18,19460,24113,142266,26407043,1837,290608,4152,16.41,100423
122,8284025,490467,24712192,98888224,18,19460,24113,143484,26630987,1837,290608,4152,15.93,100423
123,8357372,493763,24849113,99746575,18,19460,24113,144567,26855509,1837,290608,4152,15.75,100423
124,8427681,497110,25005164,100580863,18,19460,24113,145755,27071512,1837,290608,4152,15.32,100423
125,8496786,499841,25163190,101402193,18,19460,24113,146882,27291361,1837,290608,4152,15.36,100423
126,8566045,505161,25312404,102248775,18,19460,24113,148050,27516015,1837,290608,4152,15.29,100423
127,8637876,512005,25441105,103115162,18,19460,24113,149253,27746534,1837,290608,4152,16.12,100423
128,8708959,515675,25581394,103969404,18,19460,24113,150478,27972222,1837,290608,4152,15.74,100423
129,8778961,519195,25721603,104828013,18,19460,24113,151714,28197057,1837,290608,4152,15.73,100423
130,8851277,523058,25852247,105694964,18,19460,24113,152828,28426478,1837,290608,4152,16.06,100423
131,8921095,526459,25994167,106548879,18,19460,24113,153991,28652119,1837,290608,4152,15.80,100423
132,8993900,533423,26139408,107405873,18,19460,24113,155202,28878456,1837,290608,4152,16.07,100423
133,9060353,537205,26322689,108209370,18,19460,24113,156228,29096986,1837,290608,4152,14.90,100423
134,9130968,540272,26490479,109040806,18,19460,24113,157443,29318004,1837,290608,4152,15.23,100423
135,9198883,543594,26673521,109863541,18,19460,24113,158602,29537280,1837,290608,4152,15.07,100423
136,9270789,547115,26817381,110707712,18,19460,24113,159872,29764082,1837,290608,4152,15.91,100423
137,9338398,553224,26989934,111532773,18,19460,24113,161071,29977574,1837,290608,4152,14.80,100423
138,9406199,563463,27133601,112370307,18,19460,24113,162175,30201389,1837,290608,4152,15.62,100423
139,9475764,566988,27301397,113194110,18,19460,24113,163398,30422433,1837,290608,4152,15.27,100423
140,9544215,570949,27455900,114042619,18,19460,24113,164587,30645689,1837,290608,4152,15.26,100423
141,9614268,573864,106548718,114887660,18,19460,24113,165739,30871300,1837,290608,4152,15.79,100423
142,9684084,576325,27732411,115742593,18,19460,24113,166832,31098087,1837,290608,4152,16.07,100423
143,9754034,580172,27865052,116604147,18,19460,24113,167998,31323774,1837,290608,4152,15.65,100423
144,9825522,583246,27990298,117475416,18,19460,24113,169137,31555574,1837,290608,4152,16.29,100423
145,9896216,587235,28106296,118354424,18,19460,24113,170308,31787318,1837,290608,4152,16.02,100423
146,9968459,592647,28226929,119226873,18,19460,24113,171559,32015124,1837,290608,4152,16.06,100423
147,10039267,596256,28365031,120069560,18,19460,24113,172744,32240079,1837,290608,4152,15.68,100423
148,10113109,599652,28461425,120964689,18,19460,24113,173941,32472370,1837,290608,4152,16.45,100423
149,10183525,603157,112361628,121818389,18,19460,24113,175195,32698191,1837,290608,4152,15.82,100423
150,10249052,606309,28776606,122627259,18,19460,24113,176328,32915391,1837,290608,4152,14.93,100423
151,10321794,609600,28877057,123513137,18,19460,24113,177442,33146104,1837,290608,4152,16.28,100423
152,10389475,613051,29035362,124341132,18,19460,24113,178669,33365192,1837,290608,4152,15.22,100423
153,10459866,616665,29177117,125198450,18,19460,24113,179803,33592673,1837,290608,4152,15.85,100423
154,10530121,620195,29312426,126051781,18,19460,24113,181063,33813476,1837,290608,4152,15.53,100423
155,10594956,630456,29580607,126788412,18,19460,24113,182307,34002971,1837,290608,4152,13.31,100423
156,10670262,634146,29672433,127690887,18,19460,24113,183513,34236884,1837,290608,4152,16.84,100423
157,10743627,637497,29795191,128575125,18,19460,24113,184677,34467930,1837,290608,4152,16.18,100423
158,10813507,641331,29956992,129408283,18,19460,24113,185938,34691006,1837,290608,4152,15.57,100423
159,10885128,644568,30071776,130286412,18,19460,24113,187064,34922642,1837,290608,4152,16.26,100423
160,10954996,647619,30209913,131130387,18,19460,24113,188162,35149568,1837,290608,4152,15.81,100423
161,11030133,651173,30318072,132012899,18,19460,24113,189342,35384556,1837,290608,4152,16.54,100423
162,11103053,654659,30425509,132892606,18,19460,24113,190499,35619476,1837,290608,4152,16.64,100423
163,11175440,659748,30563120,133740055,18,19460,24113,191619,35848656,1837,290608,4152,16.14,100423
164,11250521,663475,30678389,134614601,18,19460,24113,192729,36080310,1837,290608,4152,16.41,100423
165,11325939,667230,30798873,135489954,18,19460,24113,193949,36318054,1837,290608,4152,16.65,100423
166,11397894,670194,124756098,136336640,18,19460,24113,195125,36542953,1837,290608,4152,15.93,100423
167,11470619,673431,31116591,137156677,18,19460,24113,196255,36765533,1837,290608,4152,15.85,100423
168,11541041,677004,31296132,137967402,18,19460,24113,197452,36991044,1837,290608,4152,15.41,100423
169,11616125,680599,31429805,138837390,18,19460,24113,198626,37225457,1837,290608,4152,16.48,100423
170,11684970,683990,31601116,139658972,18,19460,24113,199766,37451891,1837,290608,4152,15.68,100423
171,11756396,695459,31786882,140480004,18,19460,24113,200929,37677034,1837,290608,4152,15.48,100423
172,11829610,699021,129159022,141300017,18,19460,24113,202140,37901646,1837,290608,4152,15.71,100423
173,11899601,702472,32129287,142122975,18,19460,24113,203282,38127790,1837,290608,4152,15.86,100423
174,11973857,705922,32262363,142974759,18,19460,24113,204397,38358238,1837,290608,4152,16.34,100423
175,12047918,709234,32394725,143828539,18,19460,24113,205523,38594440,1837,290608,4152,16.52,100423
176,12124133,712682,32498762,144720996,18,19460,24113,206802,38838421,1837,290608,4152,16.94,100423
177,12198884,716235,32588646,145622423,18,19460,24113,208023,39080966,1837,290608,4152,17.08,100423
178,12273176,719398,32703445,146488784,18,19460,24113,209116,39312123,1837,290608,4152,16.34,100423
179,12343888,722886,32858510,147326911,18,19460,24113,210318,39537043,1837,290608,4152,15.55,100423
180,12416722,726349,32962154,148208594,18,19460,24113,211468,39771836,1837,290608,4152,16.54,100423
